family	go_id	aspect	evidence	ancestral_node	loss_node	gain_confirmed	n_members_affected	n_subfamilies	subfamilies	loss_date
PTHR10953	GO:0004792	F	IRD	PTN000102040	PTN000102043	true	13	2	PTHR10953:SF162;PTHR10953:SF201	20231108
PTHR10953	GO:0004792	F	IRD	PTN000102040	PTN000102175	true	6	2	PTHR10953:SF232;PTHR10953:SF29	20231108
PTHR10953	GO:0004792	F	IRD	PTN000102040	PTN000102341	true	15	1	PTHR10953:SF3	20231108
PTHR10953	GO:0004792	F	IRD	PTN000102040	PTN000102114	true	10	2	PTHR10953:SF233;PTHR10953:SF6	20231108
PTHR10953	GO:0004839	F	IRD	PTN000102404	PTN008313461	true	2	1	PTHR10953:SF143	20260528
PTHR10953	GO:0005634	C	IRD	PTN000102404	PTN008313461	true	2	1	PTHR10953:SF143	20260528
PTHR10953	GO:0006511	P	IRD	PTN000102404	PTN008313461	true	2	1	PTHR10953:SF143	20250902
PTHR10953	GO:0016567	P	IRD	PTN000102404	PTN008313461	true	2	1	PTHR10953:SF143	20241119
PTHR10953	GO:0016779	F	IRD	PTN000102040	PTN000102296	true	15	1	PTHR10953:SF9	20260528
PTHR10953	GO:0016779	F	IRD	PTN000102040	PTN000102404	true	17	9	PTHR10953:SF143;PTHR10953:SF155;PTHR10953:SF169;PTHR10953:SF186;PTHR10953:SF204;PTHR10953:SF215;PTHR10953:SF226;PTHR10953:SF235;PTHR10953:SF4	20260528
PTHR10953	GO:0016779	F	IRD	PTN000102040	PTN000102239	true	11	1	PTHR10953:SF5	20260528
PTHR10953	GO:0016779	F	IRD	PTN000102040	PTN000102043	true	13	2	PTHR10953:SF162;PTHR10953:SF201	20260528
PTHR10953	GO:0016779	F	IRD	PTN000102040	PTN000102175	true	6	2	PTHR10953:SF232;PTHR10953:SF29	20260528
PTHR10953	GO:0016779	F	IRD	PTN000102040	PTN000102341	true	15	1	PTHR10953:SF3	20260528
PTHR10953	GO:0016779	F	IRD	PTN000102040	PTN000102114	true	10	2	PTHR10953:SF233;PTHR10953:SF6	20260528
PTHR10953	GO:0032446	P	IRD	PTN000102039	PTN000102535	true	23	1	PTHR10953:SF102	20251218
PTHR10985	GO:0050767	P	IRD	PTN000105428	PTN000105659	true	0	0		20260528
PTHR10986	GO:0005761	C	IRD	PTN000105858	PTN000105851	true	0	0		20250902
PTHR10997	GO:0006606	P	IRD	PTN000108134	PTN000108304	true	10	1	PTHR10997:SF8	20250731
PTHR10997	GO:0061608	F	IRD	PTN000108134	PTN000108304	true	10	1	PTHR10997:SF8	20250731
PTHR11006	GO:0005634	C	IRD	PTN001663148	PTN002591916	true	3	1	PTHR11006:SF47	20250902
PTHR11022	GO:0005576	C	IRD	PTN002475783	PTN008959207	true	0	0		20260528
PTHR11022	GO:0006955	P	IRD	PTN002475783	PTN008959207	true	0	0		20251217
PTHR11022	GO:0008745	F	IRD	PTN002475783	PTN000111770	true	0	0		20250731
PTHR11022	GO:0008745	F	IRD	PTN002475783	PTN008959207	true	0	0		20251217
PTHR11022	GO:0008745	F	IRD	PTN002475783	PTN000111779	true	0	0		20250731
PTHR11022	GO:0008745	F	IRD	PTN002475783	PTN000111782	true	0	0		20250731
PTHR11022	GO:0008745	F	IRD	PTN002475783	PTN000111767	true	0	0		20250731
PTHR11022	GO:0008745	F	IRD	PTN002475783	PTN000111783	true	0	0		20250731
PTHR11022	GO:0008745	F	IRD	PTN002475783	PTN000111775	true	0	0		20250731
PTHR11022	GO:0008745	F	IKR	PTN002475783	PTN000111780	true	0	0		20250731
PTHR11022	GO:0016019	F	IRD	PTN002475783	PTN000111770	true	0	0		20250731
PTHR11022	GO:0016019	F	IRD	PTN002475783	PTN008959207	true	0	0		20251217
PTHR11022	GO:0016019	F	IRD	PTN002475783	PTN000111783	true	0	0		20250731
PTHR11022	GO:0050830	P	IRD	PTN002475783	PTN008959207	true	0	0		20251217
PTHR11054	GO:0017057	F	IRD	PTN000114545	PTN000868544	true	0	0		20250902
PTHR11071	GO:0003755	F	IRD	PTN008511653	PTN000870496	true	0	0		20260528
PTHR11071	GO:0006457	P	IRD	PTN008511653	PTN000870496	true	0	0		20250902
PTHR11071	GO:0043231	C	IRD	PTN002253524	PTN000116507	true	0	0		20260528
PTHR11071	GO:0071013	C	IRD	PTN008511669	PTN000116507	true	0	0		20260115
PTHR11073	GO:0005509	F	IRD	PTN000117401	PTN002594615	true	0	0		20240918
PTHR11076	GO:0009432	P	IRD	PTN000118165	PTN004228531	true	0	0		20240304
PTHR11080	GO:0005634	C	IRD	PTN000118468	PTN000871565	true	0	0		20251127
PTHR11081	GO:0000729	P	IRD	PTN008512045	PTN001283170	true	2	1	PTHR11081:SF32	20230220
PTHR11081	GO:0017108	F	IRD	PTN000118612	PTN001283170	true	2	1	PTHR11081:SF32	20250902
PTHR11119	GO:0008520	F	IRD	PTN002595861	PTN002476593	true	0	0		20241120
PTHR11119	GO:0015882	P	IRD	PTN002595861	PTN002476593	true	0	0		20241120
PTHR11134	GO:0006897	P	IRD	PTN000123671	PTN002596455	true	4	0		20251210
PTHR11139	GO:0000077	P	IRD	PTN001673376	PTN008513213	true	0	0		20260210
PTHR11139	GO:0000124	C	IRD	PTN000124276	PTN000124317	true	0	0		20220413
PTHR11139	GO:0000723	P	IRD	PTN001673376	PTN008513213	true	0	0		20260210
PTHR11139	GO:0004674	F	IRD	PTN000124197	PTN000124276	true	9	1	PTHR11139:SF1	20260528
PTHR11139	GO:0006281	P	IRD	PTN001673376	PTN008513213	true	0	0		20260210
PTHR11139	GO:0006355	P	IRD	PTN000124276	PTN000124317	true	0	0		20250902
PTHR11139	GO:0016242	P	IRD	PTN000124327	PTN008513178	true	0	0		20251029
PTHR11139	GO:0035267	C	IRD	PTN000124276	PTN000124318	true	0	0		20220922
PTHR11139	GO:0038202	P	IRD	PTN000124328	PTN008513178	true	0	0		20251029
PTHR11164	GO:0017109	C	IRD	PTN000126117	PTN000877216	true	0	0		20200807
PTHR11188	GO:0005886	C	IRD	PTN000878237	PTN002256582	true	0	0		20200205
PTHR11188	GO:0005886	C	IRD	PTN000878237	PTN001341304	true	0	0		20200205
PTHR11188	GO:0016592	C	IRD	PTN000277285	PTN000277293	true	0	0		20181116
PTHR11207	GO:0003725	F	IRD	PTN000129453	PTN000129456	true	0	0		20220413
PTHR11207	GO:0004525	F	IRD	PTN000129453	PTN001025446	true	3	1	PTHR11207:SF32	20230124
PTHR11207	GO:0004525	F	IRD	PTN000129453	PTN001025433	true	3	1	PTHR11207:SF5	20260528
PTHR11207	GO:0005634	C	IRD	PTN000129454	PTN001025446	true	3	1	PTHR11207:SF32	20260528
PTHR11207	GO:0006396	P	IRD	PTN000129453	PTN001025446	true	3	1	PTHR11207:SF32	20240729
PTHR11207	GO:0006396	P	IRD	PTN000129453	PTN001025433	true	3	1	PTHR11207:SF5	20240729
PTHR11207	GO:0010468	P	IRD	PTN000129453	PTN000129456	true	0	0		20240729
PTHR11216	GO:0005886	C	IRD	PTN000130974	PTN008514685	true	0	0		20260528
PTHR11216	GO:0006897	P	IRD	PTN000130974	PTN004245138	true	0	0		20250902
PTHR11216	GO:0006897	P	IRD	PTN000130974	PTN008514685	true	0	0		20250902
PTHR11216	GO:0016197	P	IRD	PTN000130974	PTN004245138	true	0	0		20230704
PTHR11216	GO:0016197	P	IRD	PTN000130974	PTN008514685	true	0	0		20230704
PTHR11216	GO:0030674	F	IRD	PTN000130974	PTN004245138	true	0	0		20250411
PTHR11216	GO:0030674	F	IRD	PTN000130974	PTN008514685	true	0	0		20250411
PTHR11236	GO:0000162	P	IRD	PTN002599563	PTN002599721	true	5	1	PTHR11236:SF18	20240312
PTHR11243	GO:0008286	P	IKR	PTN000133510	PTN002600044	true	4	1	PTHR11243:SF25	20190207
PTHR11243	GO:0046627	P	IKR	PTN000133510	PTN002600044	true	4	1	PTHR11243:SF25	20190207
PTHR11243	GO:0048858	P	IRD	PTN000882081	PTN002600024	true	0	0		20250731
PTHR11276	GO:0003887	F	IRD	PTN000138686	PTN002601466	true	6	1	PTHR11276:SF21	20260528
PTHR11309	GO:0005886	C	IRD	PTN000139394	PTN002259328	true	22	7	PTHR11309:SF142;PTHR11309:SF45;PTHR11309:SF46;PTHR11309:SF79;PTHR11309:SF86;PTHR11309:SF87;PTHR11309:SF99	20260528
PTHR11309	GO:0005886	C	IRD	PTN000139394	PTN000139511	true	8	2	PTHR11309:SF7;PTHR11309:SF97	20260528
PTHR11309	GO:0017147	F	IRD	PTN000139394	PTN000885245	true	6	1	PTHR11309:SF35	20250902
PTHR11309	GO:0035567	P	IRD	PTN000139394	PTN000885245	true	6	1	PTHR11309:SF35	20250902
PTHR11309	GO:0042813	F	IRD	PTN000139394	PTN000885245	true	6	1	PTHR11309:SF35	20241120
PTHR11309	GO:0042813	F	IRD	PTN000139394	PTN002259328	true	22	7	PTHR11309:SF142;PTHR11309:SF45;PTHR11309:SF46;PTHR11309:SF79;PTHR11309:SF86;PTHR11309:SF87;PTHR11309:SF99	20241120
PTHR11309	GO:0042813	F	IRD	PTN000139394	PTN000139511	true	8	2	PTHR11309:SF7;PTHR11309:SF97	20241120
PTHR11309	GO:0060070	P	IRD	PTN000139394	PTN000885245	true	6	1	PTHR11309:SF35	20250902
PTHR11364	GO:0002143	P	IRD	PTN000146244	PTN008517019	true	0	0		20250423
PTHR11364	GO:0005739	C	IRD	PTN000146244	PTN000146234	true	0	0		20241120
PTHR11364	GO:0016784	F	IRD	PTN000146244	PTN008517019	true	0	0		20260528
PTHR11437	GO:0004540	F	IKR	PTN008517922	PTN002605957	true	5	2	PTHR11437:SF3;PTHR11437:SF62	20241218
PTHR11437	GO:0004540	F	IKR	PTN008517922	PTN001350298	true	2	1	PTHR11437:SF22	20260528
PTHR11437	GO:0004540	F	IKR	PTN008517922	PTN000153564	true	6	1	PTHR11437:SF63	20260528
PTHR11437	GO:0004540	F	IKR	PTN008517922	PTN008968103	true	3	1	PTHR11437:SF20	20260528
PTHR11437	GO:0004540	F	IKR	PTN008517922	PTN000153528	true	3	1	PTHR11437:SF11	20260528
PTHR11437	GO:0004540	F	IKR	PTN008517922	PTN000153549	true	5	1	PTHR11437:SF14	20260528
PTHR11437	GO:0050830	P	IRD	PTN008517922	PTN002605963	true	0	0		20241120
PTHR11455	GO:0003904	F	IRD	PTN000155848	PTN000894417	true	0	0		20220922
PTHR11455	GO:0003904	F	IRD	PTN000155848	PTN002262725	true	0	0		20220922
PTHR11455	GO:0003904	F	IRD	PTN000155848	PTN001689302	true	0	0		20220922
PTHR11455	GO:0003904	F	IRD	PTN000155848	PTN000894457	true	10	3	PTHR11455:SF15;PTHR11455:SF16;PTHR11455:SF17	20260528
PTHR11461	GO:0004867	F	IRD	PTN000156127	PTN000156704	true	0	0		20250902
PTHR11461	GO:0005576	C	IRD	PTN000156123	PTN002606963	true	5	1	PTHR11461:SF27	20260528
PTHR11476	GO:0005739	C	IRD	PTN000159004	PTN000159030	true	0	0		20250331
PTHR11476	GO:0005829	C	IRD	PTN002263325	PTN000159015	true	0	0		20250331
PTHR11476	GO:0032543	P	IRD	PTN000159004	PTN000159030	true	0	0		20250331
PTHR11482	GO:0004586	F	IKR	PTN000159726	PTN001352824	true	0	0		20230110
PTHR11482	GO:0004586	F	IKR	PTN000159726	PTN000159772	true	3	1	PTHR11482:SF4	20250902
PTHR11482	GO:0005737	C	IKR	PTN000159726	PTN001352824	true	0	0		20250902
PTHR11482	GO:0009446	P	IKR	PTN000159726	PTN001352824	true	0	0		20260528
PTHR11527	GO:0034605	P	IRD	PTN001692532	PTN005176036	true	0	0		20230720
PTHR11527	GO:0034605	P	IRD	PTN001692532	PTN008115887	true	0	0		20230720
PTHR11527	GO:0034605	P	IRD	PTN001692532	PTN005176021	true	0	0		20230720
PTHR11527	GO:0034605	P	IRD	PTN001692532	PTN005176033	true	0	0		20230720
PTHR11547	GO:0005576	C	IRD	PTN000167125	PTN000899952	true	11	2	PTHR11547:SF19;PTHR11547:SF24	20260528
PTHR11584	GO:0004674	F	IRD	PTN004700021	PTN004698509	true	0	0		20250904
PTHR11584	GO:0004674	F	IKR	PTN004700021	PTN004700105	true	0	0		20250904
PTHR11584	GO:0004674	F	IKR	PTN004700021	PTN002391080	true	0	0		20250904
PTHR11584	GO:0004674	F	IRD	PTN004700021	PTN004700028	true	0	0		20250904
PTHR11584	GO:0004674	F	IKR	PTN004700021	PTN007798200	true	0	0		20250904
PTHR11584	GO:0004674	F	IKR	PTN004700021	PTN004700049	true	0	0		20250904
PTHR11584	GO:0004674	F	IKR	PTN004700021	PTN007798199	true	0	0		20250904
PTHR11584	GO:0004674	F	IKR	PTN004700021	PTN004698791	true	0	0		20250904
PTHR11584	GO:0004674	F	IRD	PTN004700021	PTN008614969	true	0	0		20250904
PTHR11584	GO:0004674	F	IKR	PTN004700021	PTN001554492	true	0	0		20250904
PTHR11584	GO:0004674	F	IKR	PTN004700021	PTN001220858	true	0	0		20250904
PTHR11584	GO:0004674	F	IRD	PTN004700021	PTN002390941	true	0	0		20250904
PTHR11584	GO:0004674	F	IKR	PTN004700021	PTN001220680	true	0	0		20250904
PTHR11584	GO:0004674	F	IRD	PTN004700021	PTN007798220	true	0	0		20250904
PTHR11584	GO:0004674	F	IKR	PTN004698611	PTN000721457	true	0	0		20260601
PTHR11584	GO:0004674	F	IKR	PTN004700021	PTN001554505	true	0	0		20250904
PTHR11584	GO:0004674	F	IRD	PTN004700021	PTN001220758	true	0	0		20250904
PTHR11584	GO:0007254	P	IRD	PTN000172316	PTN007515471	true	2	1	PTHR11584:SF369	20260114
PTHR11584	GO:0038066	P	IRD	PTN000172316	PTN007515471	true	2	1	PTHR11584:SF369	20260114
PTHR11587	GO:0000050	P	IRD	PTN000172504	PTN002612332	true	0	0		20260126
PTHR11588	GO:0005200	F	IRD	PTN000172598	PTN000172659	true	27	0		20250902
PTHR11588	GO:0005737	C	IRD	PTN000172598	PTN000172725	true	0	0		20251218
PTHR11588	GO:0005874	C	IRD	PTN000172598	PTN000172659	true	27	0		20260528
PTHR11610	GO:0005576	C	IRD	PTN008325466	PTN000176957	true	0	0		20260528
PTHR11610	GO:0005576	C	IRD	PTN008325466	PTN008325477	true	0	0		20260528
PTHR11610	GO:0016042	P	IRD	PTN008325466	PTN000176957	true	0	0		20241120
PTHR11610	GO:0016042	P	IRD	PTN008325466	PTN008325477	true	0	0		20241120
PTHR11610	GO:0016298	F	IRD	PTN008325466	PTN000177011	true	0	0		20260528
PTHR11610	GO:0016298	F	IRD	PTN008325466	PTN000176957	true	0	0		20260528
PTHR11610	GO:0016298	F	IRD	PTN008325466	PTN008325477	true	0	0		20260528
PTHR11610	GO:0016298	F	IKR	PTN008325466	PTN000177015	true	0	0		20260528
PTHR11610	GO:0016298	F	IRD	PTN008325466	PTN000177010	true	0	0		20260528
PTHR11610	GO:0016298	F	IRD	PTN008325466	PTN000177012	true	0	0		20260528
PTHR11610	GO:0016298	F	IRD	PTN008325466	PTN000906608	true	0	0		20260528
PTHR11627	GO:0004332	F	IKR	PTN000179343	PTN000179461	true	0	0		20260528
PTHR11627	GO:0006096	P	IKR	PTN000179343	PTN000179461	true	0	0		20250902
PTHR11627	GO:0030388	P	IKR	PTN000179343	PTN000179461	true	0	0		20250703
PTHR11630	GO:0003697	F	IRD	PTN000179711	PTN002267485	true	0	0		20230110
PTHR11630	GO:0003697	F	IRD	PTN000179711	PTN001701204	true	0	0		20230110
PTHR11630	GO:0006271	P	IRD	PTN000179968	PTN002267485	true	0	0		20210414
PTHR11630	GO:0017116	F	IRD	PTN000179711	PTN002267485	true	0	0		20210414
PTHR11630	GO:0017116	F	IRD	PTN000179711	PTN001701204	true	0	0		20220624
PTHR11630	GO:0042555	C	IRD	PTN000179711	PTN002267485	true	0	0		20250902
PTHR11630	GO:0042555	C	IRD	PTN000179711	PTN001701204	true	0	0		20250902
PTHR11630	GO:1902975	P	IRD	PTN000179968	PTN002267485	true	0	0		20210414
PTHR11632	GO:0005739	C	IRD	PTN000180258	PTN008975626	true	0	0		20260528
PTHR11632	GO:0005886	C	IRD	PTN000180228	PTN000180258	true	19	2	PTHR11632:SF51;PTHR11632:SF72	20260528
PTHR11632	GO:0006121	P	IRD	PTN000180258	PTN008975626	true	0	0		20260204
PTHR11632	GO:0009061	P	IRD	PTN000180228	PTN000180258	true	19	2	PTHR11632:SF51;PTHR11632:SF72	20181024
PTHR11632	GO:0045273	C	IRD	PTN000180258	PTN008975626	true	0	0		20260204
PTHR11647	GO:0004157	F	IKR	PTN000182450	PTN002616352	true	3	1	PTHR11647:SF58	20210101
PTHR11647	GO:0004157	F	IKR	PTN000182450	PTN002616333	true	7	1	PTHR11647:SF57	20210101
PTHR11647	GO:0004157	F	IKR	PTN000182450	PTN002616339	true	3	1	PTHR11647:SF54	20210101
PTHR11647	GO:0004157	F	IKR	PTN000182450	PTN002616346	true	5	1	PTHR11647:SF56	20210101
PTHR11647	GO:0004157	F	IKR	PTN000182450	PTN002616324	true	3	1	PTHR11647:SF55	20210101
PTHR11647	GO:0006208	P	IKR	PTN000182450	PTN002616352	true	3	1	PTHR11647:SF58	20260528
PTHR11647	GO:0006208	P	IKR	PTN000182450	PTN002616333	true	7	1	PTHR11647:SF57	20260528
PTHR11647	GO:0006208	P	IKR	PTN000182450	PTN002616339	true	3	1	PTHR11647:SF54	20260528
PTHR11647	GO:0006208	P	IKR	PTN000182450	PTN002616346	true	5	1	PTHR11647:SF56	20260528
PTHR11647	GO:0006208	P	IKR	PTN000182450	PTN002616324	true	3	1	PTHR11647:SF55	20260528
PTHR11670	GO:0003994	F	IRD	PTN000186700	PTN000186783	true	0	0		20260528
PTHR11670	GO:0030350	F	IRD	PTN000186700	PTN000186767	true	0	0		20230602
PTHR11670	GO:0030350	F	IRD	PTN000186700	PTN000186764	true	0	0		20230602
PTHR11671	GO:0005774	C	IRD	PTN000186829	PTN000912638	true	0	0		20260528
PTHR11680	GO:0004372	F	IRD	PTN000188065	PTN000913382	true	0	0		20260528
PTHR11680	GO:0005739	C	IRD	PTN000188068	PTN008523729	true	0	0		20251028
PTHR11706	GO:0005384	F	IRD	PTN000194431	PTN001709779	true	0	0		20240918
PTHR11706	GO:0005886	C	IRD	PTN000194431	PTN008524598	true	0	0		20231101
PTHR11706	GO:0005886	C	IRD	PTN000194431	PTN007528568	true	1	1	PTHR11706:SF29	20231101
PTHR11706	GO:0006879	P	IRD	PTN000194431	PTN000194552	true	0	0		20250902
PTHR11706	GO:0034755	P	IRD	PTN000194431	PTN000194552	true	0	0		20250303
PTHR11709	GO:0033573	C	IRD	PTN000917581	PTN000194745	true	2	1	PTHR11709:SF434	20181121
PTHR11709	GO:0033573	C	IRD	PTN000917581	PTN000917585	true	0	0		20200706
PTHR11712	GO:0005739	C	IRD	PTN000918585	PTN000196554	true	0	0		20240305
PTHR11727	GO:0000179	F	IRD	PTN000197843	PTN001712033	true	2	1	PTHR11727:SF17	20250902
PTHR11727	GO:0006391	P	IRD	PTN000197910	PTN000919666	true	0	0		20250324
PTHR11727	GO:0031167	P	IRD	PTN000197843	PTN001712033	true	2	1	PTHR11727:SF17	20240729
PTHR11727	GO:0034246	F	IRD	PTN000197910	PTN000919666	true	0	0		20250902
PTHR11728	GO:0005829	C	IRD	PTN000198006	PTN001712215	true	0	0		20250902
PTHR11728	GO:0006072	P	IRD	PTN000198006	PTN001712215	true	0	0		20260528
PTHR11728	GO:0006072	P	IRD	PTN000198006	PTN002620409	true	5	1	PTHR11728:SF7	20260528
PTHR11728	GO:0047952	F	IRD	PTN000919759	PTN001712215	true	0	0		20260528
PTHR11728	GO:0047952	F	IKR	PTN000919759	PTN002620409	true	5	1	PTHR11728:SF7	20260528
PTHR11748	GO:0005739	C	IRD	PTN000202576	PTN000202644	true	0	0		20241120
PTHR11758	GO:0022627	C	IRD	PTN000204723	PTN001716287	true	0	0		20250411
PTHR11759	GO:0022627	C	IRD	PTN000204886	PTN000204977	true	0	0		20250902
PTHR11759	GO:0022627	C	IRD	PTN000204886	PTN000204976	true	0	0		20250902
PTHR11760	GO:0003735	F	IRD	PTN000205057	PTN004302495	true	0	0		20250902
PTHR11760	GO:0003735	F	IRD	PTN000205057	PTN001595861	true	0	0		20250902
PTHR11760	GO:0003735	F	IRD	PTN000205057	PTN004302494	true	0	0		20250902
PTHR11760	GO:0003735	F	IRD	PTN000205057	PTN007535517	true	0	0		20250902
PTHR11760	GO:0003735	F	IRD	PTN000205057	PTN002272458	true	0	0		20250902
PTHR11760	GO:0022627	C	IRD	PTN000205057	PTN001595861	true	0	0		20250411
PTHR11761	GO:0022625	C	IRD	PTN000205184	PTN000205281	true	7	2	PTHR11761:SF21;PTHR11761:SF3	20250411
PTHR11764	GO:0006695	P	IRD	PTN000792579	PTN001288334	true	6	2	PTHR11764:SF20;PTHR11764:SF76	20250902
PTHR11771	GO:0016702	F	IRD	PTN000206105	PTN008329375	true	0	0		20260528
PTHR11771	GO:0016702	F	IRD	PTN000206105	PTN002482971	true	0	0		20260528
PTHR11771	GO:0016702	F	IRD	PTN000206105	PTN000206222	true	3	0		20260528
PTHR11771	GO:0034440	P	IRD	PTN000206105	PTN008329375	true	0	0		20250411
PTHR11771	GO:0034440	P	IRD	PTN000206105	PTN002482971	true	0	0		20250411
PTHR11771	GO:0034440	P	IRD	PTN000206105	PTN000206222	true	3	0		20250411
PTHR11773	GO:0005829	C	IRD	PTN000206531	PTN000206533	true	9	1	PTHR11773:SF1	20170228
PTHR11780	GO:0006120	P	IRD	PTN000207233	PTN000925866	true	0	0		20251218
PTHR11780	GO:0045271	C	IRD	PTN000207233	PTN000925866	true	0	0		20241120
PTHR11811	GO:0004616	F	IRD	PTN000211910	PTN001720982	true	0	0		20260528
PTHR11811	GO:0004616	F	IRD	PTN000211910	PTN000211991	true	4	0		20260528
PTHR11814	GO:0005886	C	IRD	PTN002483418	PTN008527455	true	0	0		20260528
PTHR11814	GO:0005886	C	IRD	PTN002483418	PTN000929309	true	0	0		20260528
PTHR11815	GO:0004775	F	IKR	PTN000212531	PTN000929335	true	7	1	PTHR11815:SF10	20260528
PTHR11815	GO:0005739	C	IRD	PTN000212530	PTN001721370	true	0	0		20260130
PTHR11817	GO:0004743	F	IKR	PTN000212670	PTN000212769	true	0	0		20260528
PTHR11817	GO:0004743	F	IKR	PTN000212670	PTN000212772	true	0	0		20260528
PTHR11817	GO:0004743	F	IKR	PTN000212670	PTN000212768	true	0	0		20260528
PTHR11817	GO:0004743	F	IKR	PTN000212670	PTN000212770	true	0	0		20260528
PTHR11817	GO:0004743	F	IKR	PTN000212670	PTN000212771	true	0	0		20260528
PTHR11817	GO:0006096	P	IKR	PTN000212670	PTN000212769	true	0	0		20260528
PTHR11817	GO:0006096	P	IKR	PTN000212670	PTN000212772	true	0	0		20260528
PTHR11817	GO:0006096	P	IKR	PTN000212670	PTN000212768	true	0	0		20260528
PTHR11817	GO:0006096	P	IKR	PTN000212670	PTN000212770	true	0	0		20260528
PTHR11817	GO:0006096	P	IKR	PTN000212670	PTN000212771	true	0	0		20260528
PTHR11818	GO:0002088	P	IRD	PTN001721602	PTN002624721	true	0	0		20190221
PTHR11818	GO:0002088	P	IRD	PTN001721602	PTN002624783	true	0	0		20190221
PTHR11818	GO:0005212	F	IRD	PTN001721602	PTN002624721	true	0	0		20190221
PTHR11818	GO:0005212	F	IRD	PTN001721602	PTN002624783	true	0	0		20190221
PTHR11818	GO:0007601	P	IRD	PTN001721602	PTN002624721	true	0	0		20210529
PTHR11818	GO:0007601	P	IRD	PTN001721602	PTN002624783	true	0	0		20210529
PTHR11830	GO:0003735	F	IRD	PTN000216320	PTN000931062	true	4	0		20250902
PTHR11830	GO:0006412	P	IRD	PTN000216320	PTN000931062	true	4	0		20250805
PTHR11831	GO:0003735	F	IRD	PTN000216478	PTN000216482	true	4	1	PTHR11831:SF1	20250902
PTHR11831	GO:0015935	C	IRD	PTN000216478	PTN000216482	true	4	1	PTHR11831:SF1	20260528
PTHR11831	GO:0019843	F	IRD	PTN000216478	PTN000216482	true	4	1	PTHR11831:SF1	20260528
PTHR11835	GO:0004449	F	IRD	PTN000216787	PTN000931537	true	2	1	PTHR11835:SF48	20260528
PTHR11835	GO:0004449	F	IRD	PTN000216787	PTN000931379	true	0	0		20260528
PTHR11835	GO:0005739	C	IRD	PTN000216786	PTN002625768	true	0	0		20260528
PTHR11835	GO:0006099	P	IRD	PTN000216786	PTN000931537	true	2	1	PTHR11835:SF48	20250902
PTHR11835	GO:0006102	P	IRD	PTN000216787	PTN000931537	true	2	1	PTHR11835:SF48	20250902
PTHR11851	GO:0004222	F	IRD	PTN000220240	PTN002627006	true	0	0		20250902
PTHR11851	GO:0004222	F	IRD	PTN000220240	PTN000220393	true	0	0		20250902
PTHR11851	GO:0004222	F	IRD	PTN000220240	PTN000932925	true	0	0		20250902
PTHR11851	GO:0017087	C	IRD	PTN000220169	PTN008528666	true	6	1	PTHR11851:SF209	20250902
PTHR11851	GO:0017087	C	IRD	PTN000220169	PTN001724261	true	4	1	PTHR11851:SF226	20250902
PTHR11851	GO:0070585	P	IRD	PTN002274973	PTN008528666	true	6	1	PTHR11851:SF209	20260528
PTHR11851	GO:0070585	P	IRD	PTN000220240	PTN000220393	true	0	0		20260528
PTHR11851	GO:0070585	P	IRD	PTN002274973	PTN001724261	true	4	1	PTHR11851:SF226	20260528
PTHR11866	GO:0007189	P	IRD	PTN000933518	PTN002627494	true	5	1	PTHR11866:SF14	20241120
PTHR11931	GO:0004082	F	IRD	PTN008530338	PTN002630853	true	0	0		20250717
PTHR11931	GO:0004619	F	IRD	PTN002630707	PTN008530338	true	3	0		20250903
PTHR11931	GO:0005829	C	IRD	PTN002630707	PTN002630799	true	2	0		20250214
PTHR11931	GO:0061621	P	IRD	PTN002630707	PTN008530338	true	3	0		20250214
PTHR11933	GO:1990228	C	IRD	PTN002277973	PTN000940018	true	0	0		20251107
PTHR11937	GO:0005200	F	IRD	PTN000940351	PTN000233887	true	18	0		20250805
PTHR11937	GO:0005200	F	IRD	PTN000940351	PTN000233596	true	18	0		20260416
PTHR11937	GO:0005200	F	IRD	PTN000940351	PTN000233796	true	19	0		20260416
PTHR11937	GO:0005200	F	IRD	PTN000940351	PTN000234048	true	10	0		20250805
PTHR11937	GO:0005200	F	IRD	PTN000940351	PTN008986528	true	10	0		20250805
PTHR11937	GO:0005200	F	IRD	PTN000940351	PTN001732543	true	19	0		20250805
PTHR11937	GO:0005200	F	IRD	PTN000940351	PTN000233752	true	9	0		20250805
PTHR11937	GO:0005200	F	IRD	PTN000940351	PTN008986547	true	0	0		20250805
PTHR11937	GO:0005200	F	IRD	PTN000940351	PTN008530769	true	0	0		20260416
PTHR11937	GO:0005200	F	IRD	PTN000940351	PTN007551901	true	13	0		20260416
PTHR11937	GO:0005885	C	IRD	PTN000233796	PTN002631238	true	0	0		20250903
PTHR11937	GO:0015629	C	IRD	PTN002631484	PTN008530769	true	0	0		20260528
PTHR11937	GO:0016514	C	IRD	PTN001732543	PTN008530511	true	1	0		20240118
PTHR11937	GO:0034314	P	IRD	PTN000233796	PTN002631238	true	0	0		20190301
PTHR11937	GO:0035267	C	IRD	PTN001732543	PTN008530509	true	0	0		20240118
PTHR11937	GO:0051015	F	IRD	PTN000233796	PTN002631238	true	0	0		20250805
PTHR11941	GO:0004490	F	IRD	PTN000234999	PTN002631715	true	0	0		20250819
PTHR11941	GO:0005739	C	IRD	PTN000234999	PTN000235137	true	0	0		20260528
PTHR11941	GO:0006635	P	IRD	PTN000941828	PTN000234849	true	0	0		20210420
PTHR11959	GO:0003868	F	IRD	PTN000238649	PTN000943466	true	3	1	PTHR11959:SF10	20260528
