gene_file	annotation_index	method	term_id	term_label	evidence_type	original_reference_id	action	negated	qualifier	isoform
genes/PSEPK/PP_3768/PP_3768-ai-review.yaml	5	TreeGrafter	GO:0019632	shikimate metabolic process	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	involved_in	
genes/PSEPK/PP_3768/PP_3768-ai-review.yaml	6	TreeGrafter	GO:0050661	NADP binding	IEA	GO_REF:0000118	ACCEPT	False	enables	
genes/PSEPK/PP_3995/PP_3995-ai-review.yaml	3	TreeGrafter	GO:1990228	sulfurtransferase complex	IEA	GO_REF:0000118	ACCEPT	False	part_of	
genes/PSEPK/PP_4379/PP_4379-ai-review.yaml	5	TreeGrafter	GO:0044550	secondary metabolite biosynthetic process	IEA	GO_REF:0000118	MARK_AS_OVER_ANNOTATED	False	involved_in	
genes/PSEPK/PP_4545/PP_4545-ai-review.yaml	4	TreeGrafter	GO:0044550	secondary metabolite biosynthetic process	IEA	GO_REF:0000118	MARK_AS_OVER_ANNOTATED	False	involved_in	
genes/PSEPK/PP_4594/PP_4594-ai-review.yaml	1	TreeGrafter	GO:0004123	cystathionine gamma-lyase activity	IEA	GO_REF:0000118	UNDECIDED	False	enables	
genes/PSEPK/PP_4594/PP_4594-ai-review.yaml	2	TreeGrafter	GO:0005737	cytoplasm	IEA	GO_REF:0000118	ACCEPT	False	located_in	
genes/PSEPK/PP_4594/PP_4594-ai-review.yaml	3	TreeGrafter	GO:0016846	carbon-sulfur lyase activity	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	enables	
genes/PSEPK/PP_4638/PP_4638-ai-review.yaml	2	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	ACCEPT	False	located_in	
genes/PSEPK/PP_4638/PP_4638-ai-review.yaml	4	TreeGrafter	GO:0071949	FAD binding	IEA	GO_REF:0000118	ACCEPT	False	enables	
genes/PSEPK/PP_5298/PP_5298-ai-review.yaml	1	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	located_in	
genes/PSEPK/PP_5298/PP_5298-ai-review.yaml	3	TreeGrafter	GO:0006598	polyamine catabolic process	IEA	GO_REF:0000118	MODIFY	False	involved_in	
genes/PSEPK/accD/accD-ai-review.yaml	6	TreeGrafter	GO:0009329	acetate CoA-transferase complex	IEA	GO_REF:0000118	REMOVE	False	part_of	
genes/PSEPK/aceF/aceF-ai-review.yaml	2	TreeGrafter	GO:0005737	cytoplasm	IEA	GO_REF:0000118	ACCEPT	False	located_in	
genes/PSEPK/aceF/aceF-ai-review.yaml	4	TreeGrafter	GO:0016407	acetyltransferase activity	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	enables	
genes/PSEPK/aceF/aceF-ai-review.yaml	6	TreeGrafter	GO:0031405	lipoic acid binding	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	enables	
genes/PSEPK/aceK/aceK-ai-review.yaml	1	TreeGrafter	GO:0004721	phosphoprotein phosphatase activity	IEA	GO_REF:0000118	MODIFY	False	enables	
genes/PSEPK/aceK/aceK-ai-review.yaml	8	TreeGrafter	GO:0016208	AMP binding	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	enables	
genes/PSEPK/acoA/acoA-ai-review.yaml	1	TreeGrafter	GO:0004739	pyruvate dehydrogenase (acetyl-transferring) activity	IEA	GO_REF:0000118	REMOVE	False	enables	
genes/PSEPK/acoA/acoA-ai-review.yaml	2	TreeGrafter	GO:0006086	pyruvate decarboxylation to acetyl-CoA	IEA	GO_REF:0000118	REMOVE	False	involved_in	
genes/PSEPK/acpP/acpP-ai-review.yaml	1	TreeGrafter	GO:0000035	acyl binding	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	enables	
genes/PSEPK/acpP/acpP-ai-review.yaml	4	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	ACCEPT	False	located_in	
genes/PSEPK/acpP/acpP-ai-review.yaml	6	TreeGrafter	GO:0009245	lipid A biosynthetic process	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	involved_in	
genes/PSEPK/acsA1/acsA1-ai-review.yaml	2	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	ACCEPT	False	located_in	
genes/PSEPK/acsA2/acsA2-ai-review.yaml	2	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	ACCEPT	False	located_in	
genes/PSEPK/ahcY/ahcY-ai-review.yaml	3	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	ACCEPT	False	located_in	
genes/PSEPK/ahcY/ahcY-ai-review.yaml	4	TreeGrafter	GO:0033353	L-methionine cycle	IEA	GO_REF:0000118	ACCEPT	False	involved_in	
genes/PSEPK/ahpC/ahpC-ai-review.yaml	3	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	MODIFY	False		
genes/PSEPK/ahpC/ahpC-ai-review.yaml	5	TreeGrafter	GO:0008379	thioredoxin peroxidase activity	IEA	GO_REF:0000118	MODIFY	False		
genes/PSEPK/ahpC/ahpC-ai-review.yaml	8	TreeGrafter	GO:0033554	cellular response to stress	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False		
genes/PSEPK/ahpC/ahpC-ai-review.yaml	9	TreeGrafter	GO:0042744	hydrogen peroxide catabolic process	IEA	GO_REF:0000118	MODIFY	False		
genes/PSEPK/ahpC/ahpC-ai-review.yaml	10	TreeGrafter	GO:0045454	cell redox homeostasis	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False		
genes/PSEPK/alaS/alaS-ai-review.yaml	2	TreeGrafter	GO:0002161	aminoacyl-tRNA deacylase activity	IEA	GO_REF:0000118	ACCEPT	False	enables	
genes/PSEPK/alaS/alaS-ai-review.yaml	8	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	located_in	
genes/PSEPK/alaS/alaS-ai-review.yaml	12	TreeGrafter	GO:0045892	negative regulation of DNA-templated transcription	IEA	GO_REF:0000118	UNDECIDED	False	involved_in	
genes/PSEPK/alg8/alg8-ai-review.yaml	2	TreeGrafter	GO:0030213	hyaluronan biosynthetic process	IEA	GO_REF:0000118	REMOVE	False	involved_in	
genes/PSEPK/alg8/alg8-ai-review.yaml	3	TreeGrafter	GO:0050501	hyaluronan synthase activity	IEA	GO_REF:0000118	REMOVE	False	enables	
genes/PSEPK/alg8/alg8-ai-review.yaml	4	TreeGrafter	GO:0085029	extracellular matrix assembly	IEA	GO_REF:0000118	MARK_AS_OVER_ANNOTATED	False	involved_in	
genes/PSEPK/alr/alr-ai-review.yaml	2	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	REMOVE	False	located_in	
genes/PSEPK/alr/alr-ai-review.yaml	7	TreeGrafter	GO:0030632	D-alanine biosynthetic process	IEA	GO_REF:0000118	REMOVE	False	involved_in	
genes/PSEPK/amaC/amaC-ai-review.yaml	2	TreeGrafter	GO:0004838	L-tyrosine:2-oxoglutarate transaminase activity	IEA	GO_REF:0000118	ACCEPT	False	enables	
genes/PSEPK/amaC/amaC-ai-review.yaml	3	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	ACCEPT	False	located_in	
genes/PSEPK/amaC/amaC-ai-review.yaml	7	TreeGrafter	GO:0042802	identical protein binding	IEA	GO_REF:0000118	MARK_AS_OVER_ANNOTATED	False	enables	
genes/PSEPK/ampD/ampD-ai-review.yaml	4	TreeGrafter	GO:0009254	peptidoglycan turnover	IEA	GO_REF:0000118	ACCEPT	False	involved_in	
genes/PSEPK/argD/argD-ai-review.yaml	8	TreeGrafter	GO:0042802	identical protein binding	IEA	GO_REF:0000118	MARK_AS_OVER_ANNOTATED	False	enables	
genes/PSEPK/argF/argF-ai-review.yaml	8	TreeGrafter	GO:0019240	L-citrulline biosynthetic process	IEA	GO_REF:0000118	ACCEPT	False	involved_in	
genes/PSEPK/argG/argG-ai-review.yaml	1	TreeGrafter	GO:0000050	urea cycle	IEA	GO_REF:0000118	REMOVE	False	involved_in	
genes/PSEPK/argH/argH-ai-review.yaml	4	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	located_in	
genes/PSEPK/argJ/argJ-ai-review.yaml	5	TreeGrafter	GO:0006592	L-ornithine biosynthetic process	IEA	GO_REF:0000118	ACCEPT	False	involved_in	
genes/PSEPK/aroC/aroC-ai-review.yaml	2	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	located_in	
genes/PSEPK/aroC/aroC-ai-review.yaml	5	TreeGrafter	GO:0010181	FMN binding	IEA	GO_REF:0000118	ACCEPT	False	enables	
genes/PSEPK/aroE/aroE-ai-review.yaml	2	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	ACCEPT	False	located_in	
genes/PSEPK/aroE__Q88IJ7/aroE__Q88IJ7-ai-review.yaml	2	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	ACCEPT	False	located_in	
genes/PSEPK/aroE__Q88K85/aroE__Q88K85-ai-review.yaml	2	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	ACCEPT	False	located_in	
genes/PSEPK/aroE__Q88K85/aroE__Q88K85-ai-review.yaml	5	TreeGrafter	GO:0019632	shikimate metabolic process	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	involved_in	
genes/PSEPK/aroE__Q88K85/aroE__Q88K85-ai-review.yaml	6	TreeGrafter	GO:0050661	NADP binding	IEA	GO_REF:0000118	ACCEPT	False	enables	
genes/PSEPK/aroE__Q88RQ5/aroE__Q88RQ5-ai-review.yaml	2	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	ACCEPT	False	located_in	
genes/PSEPK/aroF-I/aroF-I-ai-review.yaml	2	TreeGrafter	GO:0005737	cytoplasm	IEA	GO_REF:0000118	ACCEPT	False	located_in	
genes/PSEPK/aroF-II/aroF-II-ai-review.yaml	2	TreeGrafter	GO:0005737	cytoplasm	IEA	GO_REF:0000118	ACCEPT	False	located_in	
genes/PSEPK/aroK/aroK-ai-review.yaml	5	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	ACCEPT	False	located_in	
genes/PSEPK/aroQ-III/aroQ-III-ai-review.yaml	3	TreeGrafter	GO:0019631	quinate catabolic process	IEA	GO_REF:0000118	MARK_AS_OVER_ANNOTATED	False	involved_in	
genes/PSEPK/aroQ/aroQ-ai-review.yaml	3	TreeGrafter	GO:0019631	quinate catabolic process	IEA	GO_REF:0000118	MARK_AS_OVER_ANNOTATED	False	involved_in	
genes/PSEPK/aroQ1/aroQ1-ai-review.yaml	3	TreeGrafter	GO:0019631	quinate catabolic process	IEA	GO_REF:0000118	MARK_AS_OVER_ANNOTATED	False	involved_in	
genes/PSEPK/aroQ2/aroQ2-ai-review.yaml	3	TreeGrafter	GO:0019631	quinate catabolic process	IEA	GO_REF:0000118	MARK_AS_OVER_ANNOTATED	False	involved_in	
genes/PSEPK/aruC/aruC-ai-review.yaml	5	TreeGrafter	GO:0042802	identical protein binding	IEA	GO_REF:0000118	MARK_AS_OVER_ANNOTATED	False	enables	
genes/PSEPK/astE/astE-ai-review.yaml	5	TreeGrafter	GO:0016811	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	enables	
genes/PSEPK/bcsA/bcsA-ai-review.yaml	4	TreeGrafter	GO:0016758	hexosyltransferase activity	IEA	GO_REF:0000118	MODIFY	False	enables	
genes/PSEPK/benB/benB-ai-review.yaml	2	TreeGrafter	GO:0019380	3-phenylpropionate catabolic process	IEA	GO_REF:0000118	REMOVE	False		
genes/PSEPK/benD/benD-ai-review.yaml	1	TreeGrafter	GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	IEA	GO_REF:0000118	MODIFY	False		
genes/PSEPK/benD/benD-ai-review.yaml	2	TreeGrafter	GO:0030497	fatty acid elongation	IEA	GO_REF:0000118	REMOVE	False		
genes/PSEPK/betA/betA-ai-review.yaml	3	TreeGrafter	GO:0016020	membrane	IEA	GO_REF:0000118	ACCEPT	False	located_in	
genes/PSEPK/betA/betA-ai-review.yaml	4	TreeGrafter	GO:0016491	oxidoreductase activity	IEA	GO_REF:0000118	MARK_AS_OVER_ANNOTATED	False	enables	
genes/PSEPK/bhbP/bhbP-ai-review.yaml	1	TreeGrafter	GO:0005886	plasma membrane	IEA	GO_REF:0000118	ACCEPT	False	located_in	
genes/PSEPK/bioB/bioB-ai-review.yaml	6	TreeGrafter	GO:0051537	2 iron, 2 sulfur cluster binding	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	enables	
genes/PSEPK/bioD/bioD-ai-review.yaml	5	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	MARK_AS_OVER_ANNOTATED	False	located_in	
genes/PSEPK/catR/catR-ai-review.yaml	3	TreeGrafter	GO:0032993	protein-DNA complex	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False		
genes/PSEPK/cbcW/cbcW-ai-review.yaml	1	TreeGrafter	GO:0005275	amine transmembrane transporter activity	IEA	GO_REF:0000118	REMOVE	False	enables	
genes/PSEPK/cbcW/cbcW-ai-review.yaml	4	TreeGrafter	GO:0015226	carnitine transmembrane transporter activity	IEA	GO_REF:0000118	REMOVE	False	enables	
genes/PSEPK/cbcW/cbcW-ai-review.yaml	7	TreeGrafter	GO:0015871	choline transport	IEA	GO_REF:0000118	ACCEPT	False	involved_in	
genes/PSEPK/cbcW/cbcW-ai-review.yaml	12	TreeGrafter	GO:1902603	carnitine transmembrane transport	IEA	GO_REF:0000118	ACCEPT	False	involved_in	
genes/PSEPK/ccmB/ccmB-ai-review.yaml	6	TreeGrafter	GO:1903607	cytochrome c biosynthetic process	IEA	GO_REF:0000118	ACCEPT	False	involved_in	
genes/PSEPK/ccmD/ccmD-ai-review.yaml	5	TreeGrafter	GO:1903607	cytochrome c biosynthetic process	IEA	GO_REF:0000118	ACCEPT	False	involved_in	
genes/PSEPK/ccmH/ccmH-ai-review.yaml	1	TreeGrafter	GO:0005886	plasma membrane	IEA	GO_REF:0000118	ACCEPT	False	located_in	
genes/PSEPK/chrR/chrR-ai-review.yaml	2	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False		
genes/PSEPK/chrR/chrR-ai-review.yaml	4	TreeGrafter	GO:0010181	FMN binding	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False		
genes/PSEPK/clpB/clpB-ai-review.yaml	7	TreeGrafter	GO:0034605	cellular response to heat	IEA	GO_REF:0000118	ACCEPT	False	involved_in	
genes/PSEPK/clpV/clpV-ai-review.yaml	2	TreeGrafter	GO:0005737	cytoplasm	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	located_in	
genes/PSEPK/clpV/clpV-ai-review.yaml	4	TreeGrafter	GO:0034605	cellular response to heat	IEA	GO_REF:0000118	REMOVE	False	involved_in	
genes/PSEPK/clpX/clpX-ai-review.yaml	4	TreeGrafter	GO:0009376	HslUV protease complex	IEA	GO_REF:0000118	MODIFY	False	part_of	
genes/PSEPK/clpX/clpX-ai-review.yaml	7	TreeGrafter	GO:0051301	cell division	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	involved_in	
genes/PSEPK/clsA/clsA-ai-review.yaml	5	TreeGrafter	GO:0016020	membrane	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	located_in	
genes/PSEPK/clsB/clsB-ai-review.yaml	5	TreeGrafter	GO:0016020	membrane	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	located_in	
genes/PSEPK/colR/colR-ai-review.yaml	1	TreeGrafter	GO:0000156	phosphorelay response regulator activity	IEA	GO_REF:0000118	ACCEPT	False		
genes/PSEPK/colR/colR-ai-review.yaml	5	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False		
genes/PSEPK/colR/colR-ai-review.yaml	7	TreeGrafter	GO:0032993	protein-DNA complex	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False		
genes/PSEPK/cycH/cycH-ai-review.yaml	1	TreeGrafter	GO:0005886	plasma membrane	IEA	GO_REF:0000118	ACCEPT	False	located_in	
genes/PSEPK/cysS/cysS-ai-review.yaml	6	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	located_in	
genes/PSEPK/dacB/dacB-ai-review.yaml	1	TreeGrafter	GO:0000270	peptidoglycan metabolic process	IEA	GO_REF:0000118	ACCEPT	False	involved_in	
genes/PSEPK/dadX/dadX-ai-review.yaml	2	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	ACCEPT	False	located_in	
genes/PSEPK/dapA__Q88NH2/dapA__Q88NH2-ai-review.yaml	2	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	MARK_AS_OVER_ANNOTATED	False	located_in	
genes/PSEPK/dapB/dapB-ai-review.yaml	2	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	MARK_AS_OVER_ANNOTATED	False	located_in	
genes/PSEPK/dapE/dapE-ai-review.yaml	1	TreeGrafter	GO:0006526	L-arginine biosynthetic process	IEA	GO_REF:0000118	REMOVE	False	involved_in	
genes/PSEPK/dapE/dapE-ai-review.yaml	3	TreeGrafter	GO:0008777	acetylornithine deacetylase activity	IEA	GO_REF:0000118	REMOVE	False	enables	
genes/PSEPK/dapF__Q88CF3/dapF__Q88CF3-ai-review.yaml	2	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	MARK_AS_OVER_ANNOTATED	False	located_in	
genes/PSEPK/dapF__Q88GD4/dapF__Q88GD4-ai-review.yaml	2	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	MARK_AS_OVER_ANNOTATED	False	located_in	
genes/PSEPK/davA/davA-ai-review.yaml	4	TreeGrafter	GO:0050126	N-carbamoylputrescine amidase activity	IEA	GO_REF:0000118	REMOVE	False	enables	
genes/PSEPK/davD/davD-ai-review.yaml	1	TreeGrafter	GO:0004777	succinate-semialdehyde dehydrogenase (NAD+) activity	IEA	GO_REF:0000118	REMOVE	False	enables	
genes/PSEPK/davD/davD-ai-review.yaml	2	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	located_in	
genes/PSEPK/davT/davT-ai-review.yaml	4	TreeGrafter	GO:0042802	identical protein binding	IEA	GO_REF:0000118	MARK_AS_OVER_ANNOTATED	False	enables	
genes/PSEPK/ddlA/ddlA-ai-review.yaml	3	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	MARK_AS_OVER_ANNOTATED	False	located_in	
genes/PSEPK/dfp/dfp-ai-review.yaml	7	TreeGrafter	GO:0071513	phosphopantothenoylcysteine decarboxylase complex	IEA	GO_REF:0000118	ACCEPT	False	part_of	
genes/PSEPK/dgcB/dgcB-ai-review.yaml	1	TreeGrafter	GO:0005886	plasma membrane	IEA	GO_REF:0000118	ACCEPT	False	located_in	
genes/PSEPK/dinB/dinB-ai-review.yaml	6	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	MARK_AS_OVER_ANNOTATED	False	located_in	
genes/PSEPK/dinB/dinB-ai-review.yaml	12	TreeGrafter	GO:0042276	error-prone translesion synthesis	IEA	GO_REF:0000118	ACCEPT	False	involved_in	
genes/PSEPK/dnaA/dnaA-ai-review.yaml	5	TreeGrafter	GO:0005886	plasma membrane	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	located_in	
genes/PSEPK/dnaA/dnaA-ai-review.yaml	6	TreeGrafter	GO:0006260	DNA replication	IEA	GO_REF:0000118	ACCEPT	False	involved_in	
genes/PSEPK/dnaB/dnaB-ai-review.yaml	6	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	ACCEPT	False	located_in	
genes/PSEPK/dnaG/dnaG-ai-review.yaml	3	TreeGrafter	GO:0005737	cytoplasm	IEA	GO_REF:0000118	ACCEPT	False	located_in	
genes/PSEPK/dnaJ/dnaJ-ai-review.yaml	7	TreeGrafter	GO:0042026	protein refolding	IEA	GO_REF:0000118	ACCEPT	False	involved_in	
genes/PSEPK/dnaN/dnaN-ai-review.yaml	5	TreeGrafter	GO:0006271	DNA strand elongation involved in DNA replication	IEA	GO_REF:0000118	ACCEPT	False	involved_in	
genes/PSEPK/dnaQ/dnaQ-ai-review.yaml	5	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	ACCEPT	False	located_in	
genes/PSEPK/dnaQ/dnaQ-ai-review.yaml	7	TreeGrafter	GO:0008408	3'-5' exonuclease activity	IEA	GO_REF:0000118	ACCEPT	False	enables	
genes/PSEPK/dnaQ/dnaQ-ai-review.yaml	9	TreeGrafter	GO:0045004	DNA replication proofreading	IEA	GO_REF:0000118	ACCEPT	False	involved_in	
genes/PSEPK/dnaX/dnaX-ai-review.yaml	5	TreeGrafter	GO:0006261	DNA-templated DNA replication	IEA	GO_REF:0000118	ACCEPT	False	involved_in	
genes/PSEPK/dxr/dxr-ai-review.yaml	3	TreeGrafter	GO:0030145	manganese ion binding	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	enables	
genes/PSEPK/dxs/dxs-ai-review.yaml	2	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	located_in	
genes/PSEPK/dxs/dxs-ai-review.yaml	6	TreeGrafter	GO:0016744	transketolase or transaldolase activity	IEA	GO_REF:0000118	MARK_AS_OVER_ANNOTATED	False	enables	
genes/PSEPK/ech/ech-ai-review.yaml	2	TreeGrafter	GO:0008300	isoprenoid catabolic process	IEA	GO_REF:0000118	MODIFY	False	involved_in	
genes/PSEPK/edd/edd-ai-review.yaml	3	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False		
genes/PSEPK/eutB/eutB-ai-review.yaml	1	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	ACCEPT	False	located_in	
genes/PSEPK/exbB/exbB-ai-review.yaml	3	TreeGrafter	GO:0017038	protein import	IEA	GO_REF:0000118	MARK_AS_OVER_ANNOTATED	False	involved_in	
genes/PSEPK/fabB/fabB-ai-review.yaml	3	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	MARK_AS_OVER_ANNOTATED	False	located_in	
genes/PSEPK/fabD/fabD-ai-review.yaml	2	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	ACCEPT	False	located_in	
genes/PSEPK/fabD/fabD-ai-review.yaml	3	TreeGrafter	GO:0006633	fatty acid biosynthetic process	IEA	GO_REF:0000118	ACCEPT	False	involved_in	
genes/PSEPK/fabF/fabF-ai-review.yaml	2	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	located_in	
genes/PSEPK/fabV/fabV-ai-review.yaml	4	TreeGrafter	GO:0050343	trans-2-enoyl-CoA reductase (NADH) activity	IEA	GO_REF:0000118	MARK_AS_OVER_ANNOTATED	False	enables	
genes/PSEPK/fadB/fadB-ai-review.yaml	11	TreeGrafter	GO:0016509	long-chain (3S)-3-hydroxyacyl-CoA dehydrogenase (NAD+) activity	IEA	GO_REF:0000118	ACCEPT	False		
genes/PSEPK/fau/fau-ai-review.yaml	1	TreeGrafter	GO:0009396	folic acid-containing compound biosynthetic process	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	involved_in	
genes/PSEPK/fau/fau-ai-review.yaml	3	TreeGrafter	GO:0035999	tetrahydrofolate interconversion	IEA	GO_REF:0000118	ACCEPT	False	involved_in	
genes/PSEPK/fbp/fbp-ai-review.yaml	3	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	ACCEPT	False	located_in	
genes/PSEPK/fbp/fbp-ai-review.yaml	5	TreeGrafter	GO:0005986	sucrose biosynthetic process	IEA	GO_REF:0000118	REMOVE	False	involved_in	
genes/PSEPK/fbp/fbp-ai-review.yaml	6	TreeGrafter	GO:0006000	fructose metabolic process	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	involved_in	
genes/PSEPK/fbp/fbp-ai-review.yaml	7	TreeGrafter	GO:0006002	fructose 6-phosphate metabolic process	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	involved_in	
genes/PSEPK/fbp/fbp-ai-review.yaml	10	TreeGrafter	GO:0030388	fructose 1,6-bisphosphate metabolic process	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	involved_in	
genes/PSEPK/fcs/fcs-ai-review.yaml	1	TreeGrafter	GO:0006631	fatty acid metabolic process	IEA	GO_REF:0000118	MODIFY	False	involved_in	
genes/PSEPK/fcs/fcs-ai-review.yaml	2	TreeGrafter	GO:0031956	medium-chain fatty acid-CoA ligase activity	IEA	GO_REF:0000118	MODIFY	False	enables	
genes/PSEPK/flgE/flgE-ai-review.yaml	1	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	REMOVE	False		
genes/PSEPK/flgE/flgE-ai-review.yaml	3	TreeGrafter	GO:0009424	bacterial-type flagellum hook	IEA	GO_REF:0000118	ACCEPT	False		
genes/PSEPK/flgE/flgE-ai-review.yaml	6	TreeGrafter	GO:0071978	bacterial-type flagellum-dependent swarming motility	IEA	GO_REF:0000118	MARK_AS_OVER_ANNOTATED	False		
genes/PSEPK/flgG/flgG-ai-review.yaml	5	TreeGrafter	GO:0071978	bacterial-type flagellum-dependent swarming motility	IEA	GO_REF:0000118	MARK_AS_OVER_ANNOTATED	False	involved_in	
genes/PSEPK/fliD/fliD-ai-review.yaml	6	TreeGrafter	GO:0071973	bacterial-type flagellum-dependent cell motility	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	involved_in	
genes/PSEPK/fliI/fliI-ai-review.yaml	9	TreeGrafter	GO:0046933	proton-transporting ATP synthase activity, rotational mechanism	IEA	GO_REF:0000118	REMOVE	False	enables	
genes/PSEPK/fmt/fmt-ai-review.yaml	3	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False		
genes/PSEPK/folD1/folD1-ai-review.yaml	4	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	ACCEPT	False	located_in	
genes/PSEPK/folD2/folD2-ai-review.yaml	4	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	ACCEPT	False	located_in	
genes/PSEPK/fpr-I/fpr-I-ai-review.yaml	3	TreeGrafter	GO:0034599	cellular response to oxidative stress	IEA	GO_REF:0000118	UNDECIDED	False	involved_in	
genes/PSEPK/fpr-I/fpr-I-ai-review.yaml	4	TreeGrafter	GO:0042167	heme catabolic process	IEA	GO_REF:0000118	UNDECIDED	False	involved_in	
genes/PSEPK/fpvA/fpvA-ai-review.yaml	3	TreeGrafter	GO:0015344	siderophore uptake transmembrane transporter activity	IEA	GO_REF:0000118	ACCEPT	False	enables	
genes/PSEPK/frmA/frmA-ai-review.yaml	2	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	located_in	
genes/PSEPK/frmC/frmC-ai-review.yaml	1	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	located_in	
genes/PSEPK/fruA/fruA-ai-review.yaml	9	TreeGrafter	GO:0090563	protein-phosphocysteine-sugar phosphotransferase activity	IEA	GO_REF:0000118	KEEP_AS_NON_CORE	False	enables	
genes/PSEPK/fruK/fruK-ai-review.yaml	2	TreeGrafter	GO:0005829	cytosol	IEA	GO_REF:0000118	ACCEPT	False	located_in	
