gene_file	gene_symbol	uniprot_id	named_iba_gene	all_annotations	iba_annotations	treegrafter_annotations	disputed_annotations	priority
genes/human/FANCM/FANCM-ai-review.yaml	FANCM	Q8IYD8	False	54	5	0	1	1
genes/human/FAR1/FAR1-ai-review.yaml	FAR1	Q8WVX9	False	27	3	0	1	1
genes/human/FBXO17/FBXO17-ai-review.yaml	FBXO17	Q96EF6	False	30	6	0	1	1
genes/human/FBXO22/FBXO22-ai-review.yaml	FBXO22	Q8NEZ5	False	31	3	0	1	1
genes/human/FBXO43/FBXO43-ai-review.yaml	FBXO43	Q4G163	False	16	3	0	1	1
genes/human/FDPS/FDPS-ai-review.yaml	FDPS	P14324	False	25	5	0	1	1
genes/human/FGF8/FGF8-ai-review.yaml	FGF8	P55075	False	195	11	0	1	1
genes/human/FGFRL1/FGFRL1-ai-review.yaml	FGFRL1	Q8N441	False	27	3	0	1	1
genes/human/FTH1/FTH1-ai-review.yaml	FTH1	P02794	False	58	4	0	1	1
genes/human/G6PC1/G6PC1-ai-review.yaml	G6PC1	P35575	False	39	4	0	1	1
genes/human/G6PC3/G6PC3-ai-review.yaml	G6PC3	Q9BUM1	False	17	4	0	1	1
genes/human/G6PD/G6PD-ai-review.yaml	G6PD	P11413	False	66	4	0	1	1
genes/human/GAD1/GAD1-ai-review.yaml	GAD1	Q99259	False	32	5	0	1	1
genes/human/GADD45G/GADD45G-ai-review.yaml	GADD45G	O95257	False	27	3	0	1	1
genes/human/GAMT/GAMT-ai-review.yaml	GAMT	Q14353	False	17	4	0	1	1
genes/human/GART/GART-ai-review.yaml	GART	P22102	False	43	5	0	1	1
genes/human/GATD3/GATD3-ai-review.yaml	GATD3	P0DPI2	False	6	1	0	1	1
genes/human/GBE1/GBE1-ai-review.yaml	GBE1	Q04446	False	27	3	0	1	1
genes/human/GCG/GCG-ai-review.yaml	GCG	P01275	False	55	7	0	1	1
genes/human/GCK/GCK-ai-review.yaml	GCK	P35557	False	89	10	0	1	1
genes/human/GDPD2/GDPD2-ai-review.yaml	GDPD2	Q9HCC8	False	14	2	0	1	1
genes/human/GGT1/GGT1-ai-review.yaml	GGT1	P19440	False	50	6	0	1	1
genes/human/GIGYF2/GIGYF2-ai-review.yaml	GIGYF2	Q6Y7W6	False	44	8	0	1	1
genes/human/GK5/GK5-ai-review.yaml	GK5	Q6ZS86	False	20	5	0	1	1
genes/human/GLIPR1/GLIPR1-ai-review.yaml	GLIPR1	P48060	False	15	2	0	1	1
genes/human/GM2A/GM2A-ai-review.yaml	GM2A	P17900	False	36	4	0	1	1
genes/human/GPATCH11/GPATCH11-ai-review.yaml	GPATCH11	Q8N954	False	7	1	0	1	1
genes/human/GPC6/GPC6-ai-review.yaml	GPC6	Q9Y625	False	56	5	0	1	1
genes/human/GPD1/GPD1-ai-review.yaml	GPD1	P21695	False	18	3	0	1	1
genes/human/GPHN/GPHN-ai-review.yaml	GPHN	Q9NQX3	False	63	10	0	1	1
genes/human/GRPEL1/GRPEL1-ai-review.yaml	GRPEL1	Q9HAV7	False	21	4	0	1	1
genes/human/GSDMD/GSDMD-ai-review.yaml	GSDMD	P57764	False	77	6	0	1	1
genes/human/GTPBP2/GTPBP2-ai-review.yaml	GTPBP2	Q9BX10	False	12	1	0	1	1
genes/human/GTPBP6/GTPBP6-ai-review.yaml	GTPBP6	O43824	False	7	2	0	1	1
genes/human/GYS1/GYS1-ai-review.yaml	GYS1	P13807	False	44	3	0	1	1
genes/human/HAAO/HAAO-ai-review.yaml	HAAO	P46952	False	34	4	0	1	1
genes/human/HACD1/HACD1-ai-review.yaml	HACD1	B0YJ81	False	17	5	0	1	1
genes/human/HMOX2/HMOX2-ai-review.yaml	HMOX2	P30519	False	21	6	0	1	1
genes/human/HSCB/HSCB-ai-review.yaml	HSCB	Q8IWL3	False	32	2	0	1	1
genes/human/HSD11B1/HSD11B1-ai-review.yaml	HSD11B1	P28845	False	29	4	0	1	1
genes/human/HSD3B2/HSD3B2-ai-review.yaml	HSD3B2	P26439	False	34	4	0	1	1
genes/human/HSD3B7/HSD3B7-ai-review.yaml	HSD3B7	Q9H2F3	False	23	1	0	1	1
genes/human/HSPA4/HSPA4-ai-review.yaml	HSPA4	P34932	False	27	4	0	1	1
genes/human/HTT/HTT-ai-review.yaml	HTT	P42858	False	115	8	0	1	1
genes/human/ICA1L/ICA1L-ai-review.yaml	ICA1L	Q8NDH6	False	13	5	0	1	1
genes/human/IDO1/IDO1-ai-review.yaml	IDO1	P14902	False	20	5	0	1	1
genes/human/IKZF1/IKZF1-ai-review.yaml	IKZF1	Q13422	False	38	4	0	1	1
genes/human/IL22/IL22-ai-review.yaml	IL22	Q9GZX6	False	35	3	0	1	1
genes/human/IP6K3/IP6K3-ai-review.yaml	IP6K3	Q96PC2	False	40	5	0	1	1
genes/human/IRAK3/IRAK3-ai-review.yaml	IRAK3	Q9Y616	False	75	8	0	1	1
genes/human/KCTD12/KCTD12-ai-review.yaml	KCTD12	Q96CX2	False	14	4	0	1	1
genes/human/KCTD16/KCTD16-ai-review.yaml	KCTD16	Q68DU8	False	13	4	0	1	1
genes/human/KCTD8/KCTD8-ai-review.yaml	KCTD8	Q6ZWB6	False	13	2	0	1	1
genes/human/KHK/KHK-ai-review.yaml	KHK	P50053	False	19	4	0	1	1
genes/human/KIF5B/KIF5B-ai-review.yaml	KIF5B	P33176	False	73	5	0	1	1
genes/human/KRIT1/KRIT1-ai-review.yaml	KRIT1	O00522	False	51	6	0	1	1
genes/human/KYNU/KYNU-ai-review.yaml	KYNU	Q16719	False	28	4	0	1	1
genes/human/LDHA/LDHA-ai-review.yaml	LDHA	P00338	False	48	3	0	1	1
genes/human/LIMD1/LIMD1-ai-review.yaml	LIMD1	Q9UGP4	False	59	9	0	1	1
genes/human/LMTK1/LMTK1-ai-review.yaml	LMTK1	Q6ZMQ8	False	23	3	0	1	1
genes/human/LMTK2/LMTK2-ai-review.yaml	LMTK2	Q8IWU2	False	46	2	0	1	1
genes/human/LMTK3/LMTK3-ai-review.yaml	LMTK3	Q96Q04	False	16	1	0	1	1
genes/human/LNPEP/LNPEP-ai-review.yaml	LNPEP	Q9UIQ6	False	41	5	0	1	1
genes/human/LNX1/LNX1-ai-review.yaml	LNX1	Q8TBB1	False	33	3	0	1	1
genes/human/LNX2/LNX2-ai-review.yaml	LNX2	Q8N448	False	16	1	0	1	1
genes/human/LONRF2/LONRF2-ai-review.yaml	LONRF2	Q1L5Z9	False	9	4	0	1	1
genes/human/LPCAT3/LPCAT3-ai-review.yaml	LPCAT3	Q6P1A2	False	72	6	0	1	1
genes/human/LPIN1/LPIN1-ai-review.yaml	LPIN1	Q14693	False	45	8	0	1	1
genes/human/LRBA/LRBA-ai-review.yaml	LRBA	P50851	False	25	5	0	1	1
genes/human/LRCH4/LRCH4-ai-review.yaml	LRCH4	O75427	False	15	1	0	1	1
genes/human/LRFN5/LRFN5-ai-review.yaml	LRFN5	Q96NI6	False	19	6	0	1	1
genes/human/LRIG1/LRIG1-ai-review.yaml	LRIG1	Q96JA1	False	20	3	0	1	1
genes/human/LRIG2/LRIG2-ai-review.yaml	LRIG2	O94898	False	15	3	0	1	1
genes/human/LRMDA/LRMDA-ai-review.yaml	LRMDA	Q9H2I8	False	8	2	0	1	1
genes/human/LRP10/LRP10-ai-review.yaml	LRP10	Q7Z4F1	False	12	2	0	1	1
genes/human/LRP1B/LRP1B-ai-review.yaml	LRP1B	Q9NZR2	False	13	3	0	1	1
genes/human/LRP2/LRP2-ai-review.yaml	LRP2	P98164	False	127	5	0	1	1
genes/human/LRPPRC/LRPPRC-ai-review.yaml	LRPPRC	P42704	False	53	4	0	1	1
genes/human/LZTFL1/LZTFL1-ai-review.yaml	LZTFL1	Q9NQ48	False	24	4	0	1	1
genes/human/MAGI3/MAGI3-ai-review.yaml	MAGI3	Q5TCQ9	False	28	3	0	1	1
genes/human/MAGT1/MAGT1-ai-review.yaml	MAGT1	Q9H0U3	False	36	3	0	1	1
genes/human/MAN1B1/MAN1B1-ai-review.yaml	MAN1B1	Q9UKM7	False	60	4	0	1	1
genes/human/MAPK1/MAPK1-ai-review.yaml	MAPK1	P28482	False	276	5	0	1	1
genes/human/MMUT/MMUT-ai-review.yaml	MMUT	P22033	False	54	5	0	1	1
genes/human/MOCS3/MOCS3-ai-review.yaml	MOCS3	O95396	False	49	6	0	1	1
genes/human/MTHFD1L/MTHFD1L-ai-review.yaml	MTHFD1L	Q6UB35	False	32	4	0	1	1
genes/human/MTMR9/MTMR9-ai-review.yaml	MTMR9	Q96QG7	False	76	4	0	1	1
genes/human/NAA10/NAA10-ai-review.yaml	NAA10	P41227	False	56	2	0	1	1
genes/human/NADSYN1/NADSYN1-ai-review.yaml	NADSYN1	Q6IA69	False	17	3	0	1	1
genes/human/NAGLU/NAGLU-ai-review.yaml	NAGLU	P54802	False	22	3	0	1	1
genes/human/NDUFA10/NDUFA10-ai-review.yaml	NDUFA10	O95299	False	27	3	0	1	1
genes/human/NDUFAF1/NDUFAF1-ai-review.yaml	NDUFAF1	Q9Y375	False	28	3	0	1	1
genes/human/NDUFV1/NDUFV1-ai-review.yaml	NDUFV1	P49821	False	45	3	0	1	1
genes/human/NEU1/NEU1-ai-review.yaml	NEU1	Q99519	False	31	6	0	1	1
genes/human/NFU1/NFU1-ai-review.yaml	NFU1	Q9UMS0	False	29	3	0	1	1
genes/human/NLRX1/NLRX1-ai-review.yaml	NLRX1	Q86UT6	False	12	3	0	1	1
genes/human/NOTCH1/NOTCH1-ai-review.yaml	NOTCH1	P46531	True	378	5	0	1	1
genes/human/NQO2/NQO2-ai-review.yaml	NQO2	P16083	True	26	2	0	1	1
genes/human/NUBPL/NUBPL-ai-review.yaml	NUBPL	Q8TB37	False	21	4	0	1	1
genes/human/OLFML2A/OLFML2A-ai-review.yaml	OLFML2A	Q68BL7	False	7	2	0	1	1
genes/human/OLIG2/OLIG2-ai-review.yaml	OLIG2	Q13516	False	26	6	0	1	1
genes/human/P3R3URF/P3R3URF-ai-review.yaml	P3R3URF	A0A087WWA1	False	2	1	0	1	1
genes/human/PAM16/PAM16-ai-review.yaml	PAM16	Q9Y3D7	False	28	2	0	1	1
genes/human/PANK3/PANK3-ai-review.yaml	PANK3	Q9H999	False	31	4	0	1	1
genes/human/PC/PC-ai-review.yaml	PC	P11498	False	40	4	0	1	1
genes/human/PDZD7/PDZD7-ai-review.yaml	PDZD7	Q9H5P4	False	29	6	0	1	1
genes/human/PET100/PET100-ai-review.yaml	PET100	P0DJ07	False	11	4	0	1	1
genes/human/PEX14/PEX14-ai-review.yaml	PEX14	O75381	False	81	4	0	1	1
genes/human/PEX2/PEX2-ai-review.yaml	PEX2	P28328	True	61	5	0	1	1
genes/human/PFDN1/PFDN1-ai-review.yaml	PFDN1	O60925	False	25	4	0	1	1
genes/human/PFDN4/PFDN4-ai-review.yaml	PFDN4	Q9NQP4	False	31	4	0	1	1
genes/human/PFKM/PFKM-ai-review.yaml	PFKM	P08237	False	54	7	0	1	1
genes/human/PGAP1/PGAP1-ai-review.yaml	PGAP1	Q75T13	False	12	3	0	1	1
genes/human/PI15/PI15-ai-review.yaml	PI15	O43692	False	8	2	0	1	1
genes/human/PI16/PI16-ai-review.yaml	PI16	Q6UXB8	False	13	2	0	1	1
genes/human/PIGM/PIGM-ai-review.yaml	PIGM	Q9H3S5	False	18	3	0	1	1
genes/human/PKLR/PKLR-ai-review.yaml	PKLR	P30613	False	28	4	0	1	1
genes/human/PNPO/PNPO-ai-review.yaml	PNPO	Q9NVS9	False	21	3	0	1	1
genes/human/POMC/POMC-ai-review.yaml	POMC	P01189	False	63	4	0	1	1
genes/human/PPCS/PPCS-ai-review.yaml	PPCS	Q9HAB8	False	17	4	0	1	1
genes/human/PRRT1/PRRT1-ai-review.yaml	PRRT1	Q99946	False	21	5	0	1	1
genes/human/PSMB5/PSMB5-ai-review.yaml	PSMB5	P28074	False	154	5	0	1	1
genes/human/PSTK/PSTK-ai-review.yaml	PSTK	Q8IV42	False	5	2	0	1	1
genes/human/PTEN/PTEN-ai-review.yaml	PTEN	P60484	False	199	10	0	1	1
genes/human/PTF1A/PTF1A-ai-review.yaml	PTF1A	Q7RTS3	False	39	5	0	1	1
genes/human/PUS3/PUS3-ai-review.yaml	PUS3	Q9BZE2	False	19	5	0	1	1
genes/human/R3HDML/R3HDML-ai-review.yaml	R3HDML	Q9H3Y0	False	8	2	0	1	1
genes/human/RAD51C/RAD51C-ai-review.yaml	RAD51C	O43502	False	82	7	0	1	1
genes/human/RB1/RB1-ai-review.yaml	RB1	P06400	False	203	6	0	1	1
genes/human/RCE1/RCE1-ai-review.yaml	RCE1	Q9Y256	False	21	3	0	1	1
genes/human/RDH5/RDH5-ai-review.yaml	RDH5	Q92781	False	33	4	0	1	1
genes/human/RELN/RELN-ai-review.yaml	RELN	P78509	False	86	5	0	1	1
genes/human/RIMBP2/RIMBP2-ai-review.yaml	RIMBP2	O15034	True	6	1	0	1	1
genes/human/RLBP1/RLBP1-ai-review.yaml	RLBP1	P12271	False	16	1	0	1	1
genes/human/RNF166/RNF166-ai-review.yaml	RNF166	Q96A37	False	12	3	0	1	1
genes/human/RPE65/RPE65-ai-review.yaml	RPE65	Q16518	False	42	5	0	1	1
genes/human/RUBCNL/RUBCNL-ai-review.yaml	RUBCNL	Q9H714	False	19	5	0	1	1
genes/human/SCAMP3/SCAMP3-ai-review.yaml	SCAMP3	O14828	False	12	3	0	1	1
genes/human/SCGB1A1/SCGB1A1-ai-review.yaml	SCGB1A1	P11684	True	39	2	0	1	1
genes/human/SCGB2A2/SCGB2A2-ai-review.yaml	SCGB2A2	Q13296	False	5	2	0	1	1
genes/human/SCN9A/SCN9A-ai-review.yaml	SCN9A	Q15858	False	40	4	0	1	1
genes/human/SDHA/SDHA-ai-review.yaml	SDHA	P31040	False	59	5	0	1	1
genes/human/SELENOI/SELENOI-ai-review.yaml	SELENOI	Q9C0D9	False	24	4	0	1	1
genes/human/SERINC1/SERINC1-ai-review.yaml	SERINC1	Q9NRX5	False	12	1	0	1	1
genes/human/SERINC3/SERINC3-ai-review.yaml	SERINC3	Q13530	False	15	1	0	1	1
genes/human/SERINC5/SERINC5-ai-review.yaml	SERINC5	Q86VE9	False	18	1	0	1	1
genes/human/SERPINH1/SERPINH1-ai-review.yaml	SERPINH1	P50454	False	28	3	0	1	1
genes/human/SHLD2/SHLD2-ai-review.yaml	SHLD2	Q86V20	False	26	3	0	1	1
genes/human/SHMT1/SHMT1-ai-review.yaml	SHMT1	P34896	False	89	6	0	1	1
genes/human/SIRT5/SIRT5-ai-review.yaml	SIRT5	Q9NXA8	False	68	8	0	1	1
genes/human/SLC25A1/SLC25A1-ai-review.yaml	SLC25A1	P53007	False	20	3	0	1	1
genes/human/SLC35B2/SLC35B2-ai-review.yaml	SLC35B2	Q8TB61	False	23	5	0	1	1
genes/human/SMOX/SMOX-ai-review.yaml	SMOX	Q9NWM0	False	25	3	0	1	1
genes/human/SMPD2/SMPD2-ai-review.yaml	SMPD2	O60906	False	30	7	0	1	1
genes/human/SOD1/SOD1-ai-review.yaml	SOD1	P00441	False	167	6	0	1	1
genes/human/SOX2/SOX2-ai-review.yaml	SOX2	P48431	False	99	9	0	1	1
genes/human/SPCS1/SPCS1-ai-review.yaml	SPCS1	Q9Y6A9	False	21	2	0	1	1
genes/human/SPCS2/SPCS2-ai-review.yaml	SPCS2	Q15005	False	14	2	0	1	1
genes/human/SPCS3/SPCS3-ai-review.yaml	SPCS3	P61009	False	22	2	0	1	1
genes/human/SPHK1/SPHK1-ai-review.yaml	SPHK1	Q9NYA1	False	122	5	0	1	1
genes/human/SPNS1/SPNS1-ai-review.yaml	SPNS1	Q9H2V7	False	18	4	0	1	1
genes/human/SPOCK2/SPOCK2-ai-review.yaml	SPOCK2	Q92563	False	17	5	0	1	1
genes/human/SRD5A2/SRD5A2-ai-review.yaml	SRD5A2	P31213	False	45	4	0	1	1
genes/human/ST3GAL5/ST3GAL5-ai-review.yaml	ST3GAL5	Q9UNP4	False	16	2	0	1	1
genes/human/STOML3/STOML3-ai-review.yaml	STOML3	Q8TAV4	False	14	2	0	1	1
genes/human/STT3A/STT3A-ai-review.yaml	STT3A	P46977	False	49	4	0	1	1
genes/human/STX12/STX12-ai-review.yaml	STX12	Q86Y82	False	46	6	0	1	1
genes/human/SUOX/SUOX-ai-review.yaml	SUOX	P51687	False	22	5	0	1	1
genes/human/SYPL1/SYPL1-ai-review.yaml	SYPL1	Q16563	False	16	1	0	1	1
genes/human/SYPL2/SYPL2-ai-review.yaml	SYPL2	Q5VXT5	False	10	1	0	1	1
genes/human/TAS2R16/TAS2R16-ai-review.yaml	TAS2R16	Q9NYV7	False	26	3	0	1	1
genes/human/TAS2R38/TAS2R38-ai-review.yaml	TAS2R38	P59533	False	19	3	0	1	1
genes/human/TIMM21/TIMM21-ai-review.yaml	TIMM21	Q9BVV7	False	24	2	0	1	1
genes/human/TIMM22/TIMM22-ai-review.yaml	TIMM22	Q9Y584	False	27	4	0	1	1
genes/human/TKFC/TKFC-ai-review.yaml	TKFC	Q3LXA3	False	29	3	0	1	1
genes/human/TMEM106A/TMEM106A-ai-review.yaml	TMEM106A	Q96A25	False	10	2	0	1	1
genes/human/TMEM43/TMEM43-ai-review.yaml	TMEM43	Q9BTV4	False	31	3	0	1	1
genes/human/TMF1/TMF1-ai-review.yaml	TMF1	P82094	False	25	2	0	1	1
genes/human/TOLLIP/TOLLIP-ai-review.yaml	TOLLIP	Q9H0E2	False	73	4	0	1	1
genes/human/TOMM6/TOMM6-ai-review.yaml	TOMM6	Q96B49	False	10	1	0	1	1
genes/human/TPH1/TPH1-ai-review.yaml	TPH1	P17752	False	24	3	0	1	1
genes/human/TRAF2/TRAF2-ai-review.yaml	TRAF2	Q12933	False	708	7	0	1	1
genes/human/TRAPPC5/TRAPPC5-ai-review.yaml	TRAPPC5	Q8IUR0	False	26	4	0	1	1
genes/human/TRIM17/TRIM17-ai-review.yaml	TRIM17	Q9Y577	False	27	4	0	1	1
genes/human/TUSC3/TUSC3-ai-review.yaml	TUSC3	Q13454	False	29	3	0	1	1
genes/human/UBAC2/UBAC2-ai-review.yaml	UBAC2	Q8NBM4	True	15	1	0	1	1
genes/human/UCHL1/UCHL1-ai-review.yaml	UCHL1	P09936	False	44	1	0	1	1
genes/human/UGGT1/UGGT1-ai-review.yaml	UGGT1	Q9NYU2	False	26	3	0	1	1
genes/human/UQCRC1/UQCRC1-ai-review.yaml	UQCRC1	P31930	False	32	1	0	1	1
genes/human/UQCRFS1/UQCRFS1-ai-review.yaml	UQCRFS1	P47985	False	32	3	0	1	1
genes/human/USO1/USO1-ai-review.yaml	USO1	O60763	False	52	8	0	1	1
genes/human/UVRAG/UVRAG-ai-review.yaml	UVRAG	Q9P2Y5	False	76	3	0	1	1
genes/human/VPS28/VPS28-ai-review.yaml	VPS28	Q9UK41	False	65	4	0	1	1
genes/human/VPS4A/VPS4A-ai-review.yaml	VPS4A	Q9UN37	False	141	4	0	1	1
genes/human/VPS4B/VPS4B-ai-review.yaml	VPS4B	O75351	False	95	4	0	1	1
genes/human/ZSWIM8/ZSWIM8-ai-review.yaml	ZSWIM8	A7E2V4	False	14	1	0	1	1
genes/mouse/Actb/Actb-ai-review.yaml	Actb	P60710	False	169	11	0	1	1
genes/mouse/Agtr1a/Agtr1a-ai-review.yaml	Agtr1a	P29754	False	124	7	0	1	1
genes/mouse/Aldh2/Aldh2-ai-review.yaml	Aldh2	P47738	False	40	5	0	1	1
genes/mouse/Casp3/Casp3-ai-review.yaml	Casp3	P70677	False	194	11	0	1	1
genes/mouse/Ccne1/Ccne1-ai-review.yaml	Ccne1	Q61457	False	50	7	0	1	1
genes/mouse/Ccnt1/Ccnt1-ai-review.yaml	Ccnt1	Q9QWV9	False	50	5	0	1	1
genes/mouse/Cdc42/Cdc42-ai-review.yaml	Cdc42	P60766	False	226	9	0	1	1
genes/mouse/Dnajb11/Dnajb11-ai-review.yaml	Dnajb11	Q99KV1	False	34	4	0	1	1
genes/mouse/Dnmt1/Dnmt1-ai-review.yaml	Dnmt1	P13864	False	127	4	0	1	1
genes/mouse/Drd1/Drd1-ai-review.yaml	Drd1	Q61616	False	228	6	0	1	1
genes/mouse/Ednra/Ednra-ai-review.yaml	Ednra	Q61614	False	172	5	0	1	1
genes/mouse/Epo/Epo-ai-review.yaml	Epo	P07321	False	107	8	0	1	1
genes/mouse/Fbxo2/Fbxo2-ai-review.yaml	Fbxo2	Q80UW2	False	44	6	0	1	1
genes/mouse/Fyn/Fyn-ai-review.yaml	Fyn	P39688	False	247	6	0	1	1
genes/mouse/Gapdh/Gapdh-ai-review.yaml	Gapdh	P16858	False	100	3	0	1	1
genes/mouse/Grpel2/Grpel2-ai-review.yaml	Grpel2	O88396	False	15	4	0	1	1
genes/mouse/Gulo/Gulo-ai-review.yaml	Gulo	P58710	False	18	1	0	1	1
genes/mouse/Ifi204/Ifi204-ai-review.yaml	Ifi204	P0DOV2	False	33	6	0	1	1
genes/mouse/Nf1/Nf1-ai-review.yaml	Nf1	Q04690	False	195	2	0	1	1
genes/mouse/Notch1/Notch1-ai-review.yaml	Notch1	Q01705	False	453	5	0	1	1
genes/mouse/Serpinh1/Serpinh1-ai-review.yaml	Serpinh1	P19324	False	25	3	0	1	1
genes/mouse/Sox2/Sox2-ai-review.yaml	Sox2	P48432	False	173	9	0	1	1
genes/mouse/Tnfrsf1a/Tnfrsf1a-ai-review.yaml	Tnfrsf1a	P25118	False	118	5	0	1	1
genes/rat/Casp3/Casp3-ai-review.yaml	Casp3	P55213	False	159	11	0	1	1
genes/rat/Cyp2d10/Cyp2d10-ai-review.yaml	Cyp2d10	P12939	False	12	5	0	1	1
genes/rat/Elovl7/Elovl7-ai-review.yaml	Elovl7	D4ADY9	False	23	5	0	1	1
genes/rat/Gamt/Gamt-ai-review.yaml	Gamt	P10868	False	21	4	0	1	1
genes/rat/Hspa5/Hspa5-ai-review.yaml	Hspa5	P06761	False	101	11	0	1	1
genes/rat/Hspa8/Hspa8-ai-review.yaml	Hspa8	P63018	False	208	9	0	1	1
genes/rat/Ptk7/Ptk7-ai-review.yaml	Ptk7	A0A8I6ALM9	False	37	2	0	1	1
genes/rat/Rnase1/Rnase1-ai-review.yaml	Rnase1	P00684	False	18	2	0	1	1
genes/rat/Slc13a2/Slc13a2-ai-review.yaml	Slc13a2	P70545	False	44	9	0	1	1
genes/rat/Ube2d2b/Ube2d2b-ai-review.yaml	Ube2d2b	P70711	False	17	4	0	1	1
genes/rat/Uggt1/Uggt1-ai-review.yaml	Uggt1	Q9JLA3	False	26	3	0	1	1
genes/worm/C28G1.2/C28G1.2-ai-review.yaml	C28G1.2	Q18287	False	1	1	0	1	1
genes/worm/atg-18/atg-18-ai-review.yaml	atg-18	O16466	False	35	10	0	1	1
genes/worm/che-2/che-2-ai-review.yaml	che-2	G5EGF0	False	21	4	0	1	1
genes/worm/daf-21/daf-21-ai-review.yaml	daf-21	Q18688	False	50	10	0	1	1
genes/worm/dct-1/dct-1-ai-review.yaml	dct-1	Q09969	False	25	4	0	1	1
genes/worm/dyf-11/dyf-11-ai-review.yaml	dyf-11	Q17595	False	27	6	0	1	1
genes/worm/fis-1/fis-1-ai-review.yaml	fis-1	Q20291	False	13	6	0	1	1
genes/worm/fis-2/fis-2-ai-review.yaml	fis-2	Q6AHP8	False	16	6	0	1	1
genes/worm/glh-1/glh-1-ai-review.yaml	glh-1	P34689	False	36	7	0	1	1
genes/worm/glh-4/glh-4-ai-review.yaml	glh-4	O76743	False	21	1	0	1	1
genes/worm/hsp-1/hsp-1-ai-review.yaml	hsp-1	P09446	False	25	8	0	1	1
genes/worm/hsp-12.3/hsp-12.3-ai-review.yaml	hsp-12.3	Q20164	True	6	4	0	1	1
genes/worm/hsp-4/hsp-4-ai-review.yaml	hsp-4	P20163	False	26	11	0	1	1
genes/worm/hsp-6/hsp-6-ai-review.yaml	hsp-6	P11141	False	19	7	0	1	1
genes/worm/hsp-90/hsp-90-ai-review.yaml	hsp-90	Q18688	False	51	10	0	1	1
genes/worm/ire-1/ire-1-ai-review.yaml	ire-1	Q09499	False	41	6	0	1	1
genes/worm/isp-1/isp-1-ai-review.yaml	isp-1	O44512	False	9	3	0	1	1
genes/worm/klp-11/klp-11-ai-review.yaml	klp-11	Q19633	False	24	9	0	1	1
genes/worm/klp-20/klp-20-ai-review.yaml	klp-20	Q965T6	False	23	8	0	1	1
genes/worm/lgg-1/lgg-1-ai-review.yaml	lgg-1	Q09490	False	49	8	0	1	1
genes/worm/lgg-2/lgg-2-ai-review.yaml	lgg-2	Q23536	False	26	8	0	1	1
genes/worm/lov-1/lov-1-ai-review.yaml	lov-1	Q09624	False	30	3	0	1	1
genes/worm/lys-1/lys-1-ai-review.yaml	lys-1	O62415	False	14	2	0	1	1
genes/worm/lys-7/lys-7-ai-review.yaml	lys-7	O16202	True	17	2	0	1	1
genes/worm/mcm-4/mcm-4-ai-review.yaml	mcm-4	Q95XQ8	False	27	6	0	1	1
genes/worm/mksr-1/mksr-1-ai-review.yaml	mksr-1	Q21191	False	15	2	0	1	1
genes/worm/mksr-2/mksr-2-ai-review.yaml	mksr-2	Q9N423	False	18	2	0	1	1
genes/worm/nhr-49/nhr-49-ai-review.yaml	nhr-49	O45666	False	28	5	0	1	1
genes/worm/nphp-1/nphp-1-ai-review.yaml	nphp-1	O17972	False	17	3	0	1	1
genes/worm/nud-1/nud-1-ai-review.yaml	nud-1	G5EE74	False	16	3	0	1	1
genes/worm/odr-1/odr-1-ai-review.yaml	odr-1	B1Q257	False	35	5	0	1	1
genes/worm/osm-6/osm-6-ai-review.yaml	osm-6	G5EDF6	False	25	6	0	1	1
genes/worm/pef-1/pef-1-ai-review.yaml	pef-1	G5EBX9	False	20	3	0	1	1
genes/worm/sqst-1/sqst-1-ai-review.yaml	sqst-1	Q22436	False	14	7	0	1	1
genes/worm/sta-2/sta-2-ai-review.yaml	sta-2	Q20977	True	27	8	0	1	1
genes/worm/tax-2/tax-2-ai-review.yaml	tax-2	G5EEE2	False	27	5	0	1	1
genes/worm/ubl-5/ubl-5-ai-review.yaml	ubl-5	P91302	False	13	4	0	1	1
genes/worm/unc-1/unc-1-ai-review.yaml	unc-1	Q21190	False	11	2	0	1	1
genes/yeast/CCT2/CCT2-ai-review.yaml	CCT2	P39076	False	21	3	0	1	1
genes/yeast/CCT3/CCT3-ai-review.yaml	CCT3	P39077	False	17	3	0	1	1
genes/yeast/CCT4/CCT4-ai-review.yaml	CCT4	P39078	False	19	3	0	1	1
genes/yeast/CCT5/CCT5-ai-review.yaml	CCT5	P40413	False	17	3	0	1	1
genes/yeast/CCT6/CCT6-ai-review.yaml	CCT6	P39079	False	17	3	0	1	1
genes/yeast/CCT7/CCT7-ai-review.yaml	CCT7	P42943	False	16	3	0	1	1
genes/yeast/CCT8/CCT8-ai-review.yaml	CCT8	P47079	False	20	3	0	1	1
genes/yeast/CDC37/CDC37-ai-review.yaml	CDC37	P06101	False	23	6	0	1	1
genes/yeast/CHS7/CHS7-ai-review.yaml	CHS7	P38843	False	20	4	0	1	1
genes/yeast/CNE1/CNE1-ai-review.yaml	CNE1	P27825	False	18	4	0	1	1
genes/yeast/EFM6/EFM6-ai-review.yaml	EFM6	P53970	False	7	1	0	1	1
genes/yeast/EGD2/EGD2-ai-review.yaml	EGD2	P38879	False	22	3	0	1	1
genes/yeast/HDA1/HDA1-ai-review.yaml	HDA1	P53973	True	30	3	0	1	1
genes/yeast/HSP104/HSP104-ai-review.yaml	HSP104	P31539	False	46	8	0	1	1
genes/yeast/HST3/HST3-ai-review.yaml	HST3	P53687	False	22	3	0	1	1
