organism	gene	kind	reference_id	path	supporting_text
FERPA	Ferp_0128	narration	file:FERPA/Ferp_0128/Ferp_0128-deep-research-falcon.md	core_functions[0].supported_by[2]	Falcon deep research supports Ferp_0128 as a NosZ-family nitrous-oxide reductase with direct locus-name support from Smith et al.; it keeps proton transport and exact export/localization unresolved because those details were not established for this archaeal protein.
GIBF5	S0EDH7	not_verbatim	file:GIBF5/S0EDH7/S0EDH7-uniprot.txt	core_functions[0].supported_by[0]	InterPro; IPR011009; Kinase-like_dom_sf. Gene3D; 1.10.510.10; Transferase(Phosphotransferase) domain 1; 1. SUPFAM; SSF56112; Protein kinase-like (PK-like); 1.
GIBF5	S0EDH7	not_verbatim	file:GIBF5/S0EDH7/S0EDH7-protnlm-predictions-review.yaml	core_functions[0].supported_by[1]	ProtNLM2 predicted protein phosphorylation (GO:0006468) and ATP binding (GO:0005524), both assessed as COR (correct novel) based on convergent domain evidence
HYPJE	cbh1	not_verbatim	file:HYPJE/cbh1/cbh1-deep-research.md	existing_annotations[1].review.supported_by[0]	CBHI is a secreted enzyme that functions in the extracellular environment for cellulose degradation
HYPJE	cbh1	not_verbatim	file:HYPJE/cbh1/cbh1-deep-research.md	core_functions[1].supported_by[2]	CBHI contains a well-characterized cellulose-binding module (CBM family 1) ... specifically binds to insoluble cellulose fibers via aromatic residues and hydrogen bonds
LENH9	haox	not_verbatim	file:LENH9/haox/haox-deep-research.md	existing_annotations[0].review.supported_by[0]	FMN-dependent α-hydroxyacid oxidation mechanism with electrons transferred from L-lactate to FMN cofactor
LENH9	haox	not_verbatim	file:LENH9/haox/haox-falcon-research.md	core_functions[0].supported_by[1]	FMN-dependent L-lactate oxidase with homotetrameric structure
LENH9	haox	not_verbatim	file:LENH9/haox/haox-deep-research.md	core_functions[0].supported_by[2]	Catalyzes stereospecific oxidation of (S)-lactate to pyruvate with O2 as electron acceptor
LENH9	haox	not_verbatim	file:LENH9/haox/haox-deep-research.md	core_functions[0].supported_by[3]	Functions in aerobic lactate catabolism pathway linking lactate oxidation to acetate production
LENH9	haox	not_verbatim	file:LENH9/haox/haox-deep-research.md	proposed_new_terms[0].supported_by[1]	Comprehensive analysis shows L-lactate oxidase catalyzes stereospecific oxidation of (S)-lactate to pyruvate with O2 as electron acceptor, distinct from L-lactate dehydrogenase which uses NAD+
MACFA	A0A2K5UJ34	not_verbatim	file:MACFA/A0A2K5UJ34/A0A2K5UJ34-deep-research-falcon.md	core_functions[0].supported_by[0]	[Pir et al. 2024] experimental validation confirmed that both TTC39A/C and TMEM145 localize to the cilia of sensory neurons in both the head (amphid) and tail (phasmid) regions of C. elegans
MAIZE	A0A804UIX9	not_verbatim	file:MAIZE/A0A804UIX9/A0A804UIX9-deep-research-falcon.md	core_functions[0].supported_by[0]	[UniProt record indicates Membrane, Transmembrane, Transmembrane helix keywords predicted by Phobius, with six transmembrane helices at residues 54-73, 102-123, 135-154, 166-189, 222-239, and 269-290]
MEDTR	NFP	not_verbatim	file:MEDTR/NFP/NFP-deep-research-falcon.md	core_functions[0].supported_by[2]	acts at the ... earliest stages of Nod factor signaling ... and is genetically placed ... upstream of DMI1/DMI2/DMI3 and NSP1/NSP2 ... the extracellular region comprises three LysM domains specialized for carbohydrate-derived ligands
METAC	mcrA	not_verbatim	file:METAC/mcrA/mcrA-falcon-research.md	existing_annotations[0].review.supported_by[0]	See deep research file for comprehensive analysis
METBS	Pks1	not_verbatim	file:METBS/Pks1/Pks1-bioinformatics/RESULTS.md	existing_annotations[8].review.supported_by[2]	Confirmed Type I non-reducing PKS architecture with all essential catalytic domains for polyketide biosynthesis
METBS	Pks1	not_verbatim	file:METBS/Pks1/Pks1-bioinformatics/RESULTS.md	existing_annotations[9].review.supported_by[2]	Confirmed Type I non-reducing PKS architecture with all essential catalytic domains for polyketide biosynthesis
METBS	Pks1	not_verbatim	file:METBS/Pks1/Pks1-bioinformatics/RESULTS.md	existing_annotations[10].review.supported_by[2]	Confirmed Type I non-reducing PKS architecture with all essential catalytic domains for polyketide biosynthesis
METBS	Pks1	not_verbatim	file:METBS/Pks1/Pks1-bioinformatics/RESULTS.md	existing_annotations[11].review.supported_by[2]	Confirmed Type I non-reducing PKS architecture with all essential catalytic domains for polyketide biosynthesis
METBS	Pks1	not_verbatim	file:METBS/Pks1/Pks1-bioinformatics/RESULTS.md	existing_annotations[12].review.supported_by[2]	Confirmed Type I non-reducing PKS architecture with all essential catalytic domains for polyketide biosynthesis
METBS	Pks1	not_verbatim	file:METBS/Pks1/Pks1-bioinformatics/RESULTS.md	existing_annotations[13].review.supported_by[2]	Confirmed Type I non-reducing PKS architecture with all essential catalytic domains for polyketide biosynthesis
METBS	Pks1	not_verbatim	file:METBS/Pks1/Pks1-bioinformatics/RESULTS.md	core_functions[0].supported_by[2]	Confirmed Type I non-reducing PKS architecture with all essential catalytic domains
METEA	fae	not_verbatim	file:METEA/fae/fae-uniprot.txt	core_functions[0].supported_by[0]	Catalyzes the condensation of formaldehyde with tetrahydromethanopterin (H4MPT) to 5,10-methylenetetrahydromethanopterin... Is an essential enzyme for methylotrophic energy metabolism and formaldehyde detoxification... Homopentamer...Optimum pH is 7-7.5...KM=0.2 mM for formaldehyde
METEA	gcvP	not_verbatim	file:METEA/gcvP/gcvP-uniprot.txt	core_functions[0].supported_by[0]	The P protein binds the alpha-amino group of glycine through its pyridoxal phosphate cofactor; CO2 is released and the remaining methylamine moiety is then transferred to the lipoamide cofactor of the H protein. The glycine cleavage system catalyzes the degradation of glycine.
METEA	glyA	not_verbatim	file:METEA/glyA/glyA-uniprot.txt	core_functions[0].supported_by[0]	Catalyzes the reversible interconversion of serine and glycine with tetrahydrofolate (THF) serving as the one-carbon carrier...COFACTOR: Name=pyridoxal 5'-phosphate...Homodimer...Cytoplasm...Genetics of the serine cycle in Methylobacterium extorquens AM1
METEA	mch	not_verbatim	file:METEA/mch/mch-uniprot.txt	core_functions[0].supported_by[0]	Catalyzes the hydrolysis of methenyl-H(4)MPT(+) to 5-formyl-H(4)MPT...5,10-methenyl-5,6,7,8-tetrahydromethanopterin + H2O = N(5)-formyl-5,6,7,8-tetrahydromethanopterin + H(+)...Optimum pH is 8.5...Optimum temperature is 40 degrees Celsius...Homodimer...Cytoplasm...formaldehyde degradation; formate f
METEA	mdcD	not_verbatim	file:METEA/mdcD/mdcD-deep-research-falcon.md	existing_annotations[7].review.supported_by[0]	The biotin-independent MDC (including MdcD) is a soluble, cytosolic complex ... the carboxyltransferase pair MdcD-MdcE that decarboxylates malonyl-ACP to regenerate acetyl-ACP
METEA	mtdB	not_verbatim	file:METEA/mtdB/mtdB-uniprot.txt	core_functions[0].supported_by[0]	Catalyzes the dehydrogenation of methylene-H(4)MPT...5,10-methylenetetrahydromethanopterin + NAD(+) = 5,10-methenyl-5,6,7,8-tetrahydromethanopterin + NADH...Homohexamer...Optimum pH is 6.0...Optimum temperature is 35-40 degrees Celsius...formaldehyde degradation; formate from formaldehyde (H(4)MPT r
METEA	mxaB	not_verbatim	file:METEA/mxaB/mxaB-uniprot.txt	core_functions[0].supported_by[0]	DOMAIN 17..134...Response regulatory...DOMAIN 156..221...HTH luxR-type...4-aspartylphosphate...DNA binding...phosphorelay signal transduction system...regulation of DNA-templated transcription
METEA	mxaD	not_verbatim	file:METEA/mxaD/mxaD-uniprot.txt	core_functions[0].supported_by[5]	FT SIGNAL 1..19...DR Pfam; PF10604; Polyketide_cyc2; 1....DR SUPFAM; SSF55961; Bet v1-like; 1.
METJA	MJ1511	not_verbatim	file:METJA/MJ1511/MJ1511-deep-research-bioreason-sft.md	existing_annotations[0].review.supported_by[3]	[BioReason SFT trace identifies AhpD-like fold but functional claims are largely unsupported]
METJA	nadX	not_verbatim	file:METJA/nadX/nadX-deep-research-bioreason-sft.md	existing_annotations[0].review.supported_by[1]	BioReason SFT trace correctly identifies NAD biosynthesis pathway context
METTP	gatC	not_verbatim	file:METTP/gatC/gatC-deep-research-manual.md	existing_annotations[8].review.supported_by[0]	GATC is a small protein (~100 amino acids) that serves as a critical structural scaffold and catalytic cofactor in the GatCAB heterotrimer. GATC is essential for stabilizing the GatA glutaminase domain and enabling its binding to GatB.
METTP	gatC	not_verbatim	file:METTP/gatC/gatC-deep-research-manual.md	existing_annotations[9].review.supported_by[0]	GATC directly binds to both GatA and GatB subunits through specific interaction surfaces, serving as a bridge between the two larger catalytic subunits.
METTP	gatC	not_verbatim	file:METTP/gatC/gatC-deep-research-manual.md	core_functions[0].supported_by[0]	GATC is a small protein (~100 amino acids) that serves as a critical structural scaffold and catalytic cofactor in the GatCAB heterotrimer...GATC is essential for stabilizing the GatA glutaminase domain and enabling its binding to GatB
MISSI	CDT1	not_verbatim	file:MISSI/CDT1/CDT1-uniprot.txt	core_functions[0].supported_by[0]	Confers resistance to heavy metal ions by chelating them at the plasma membrane of root cells.
MISSI	atpF	not_verbatim	file:MISSI/atpF/atpF-uniprot.txt	core_functions[0].supported_by[2]	SUBCELLULAR LOCATION: Plastid, chloroplast thylakoid membrane
MISSI	ndhB	not_verbatim	file:MISSI/ndhB/ndhB-uniprot.txt	core_functions[0].supported_by[1]	Couples the redox reaction to proton translocation, and thus conserves the redox energy in a proton gradient.
MISSI	ndhC	not_verbatim	file:MISSI/ndhC/ndhC-uniprot.txt	core_functions[0].supported_by[1]	Couples the redox reaction to proton translocation, and thus conserves the redox energy in a proton gradient.
MISSI	ndhE	not_verbatim	file:MISSI/ndhE/ndhE-uniprot.txt	core_functions[0].supported_by[1]	Couples the redox reaction to proton translocation, and thus conserves the redox energy in a proton gradient.
MISSI	ndhK	not_verbatim	file:MISSI/ndhK/ndhK-uniprot.txt	core_functions[0].supported_by[0]	a plastoquinone + NADH + protons = a plastoquinol
MISSI	petA	not_verbatim	file:MISSI/petA/petA-uniprot.txt	core_functions[0].supported_by[2]	SUBCELLULAR LOCATION: Plastid, chloroplast thylakoid membrane
MISSI	petL	not_verbatim	file:MISSI/petL/petL-uniprot.txt	core_functions[0].supported_by[2]	SUBCELLULAR LOCATION: Plastid thylakoid membrane
MISSI	psaB	not_verbatim	file:MISSI/psaB/psaB-uniprot.txt	core_functions[0].supported_by[0]	PsaA and PsaB bind P700, the primary electron donor of photosystem I, as well as the electron acceptors A0, A1 and FX.
MISSI	psaJ	not_verbatim	file:MISSI/psaJ/psaJ-uniprot.txt	core_functions[0].supported_by[1]	SUBCELLULAR LOCATION: Plastid, chloroplast thylakoid membrane
MISSI	psbH	not_verbatim	file:MISSI/psbH/psbH-uniprot.txt	core_functions[0].supported_by[1]	SUBCELLULAR LOCATION: Plastid, chloroplast thylakoid membrane
MISSI	psbI	not_verbatim	file:MISSI/psbI/psbI-uniprot.txt	core_functions[0].supported_by[1]	SUBCELLULAR LOCATION: Plastid, chloroplast thylakoid membrane
MISSI	rbcL	not_verbatim	file:MISSI/rbcL/rbcL-uniprot.txt	core_functions[0].supported_by[0]	RuBisCO catalyzes the carboxylation of D-ribulose 1,5-bisphosphate, the primary event in carbon dioxide fixation.
MISSI	ycf3	not_verbatim	file:MISSI/ycf3/ycf3-uniprot.txt	core_functions[0].supported_by[1]	SUBCELLULAR LOCATION: Plastid, chloroplast thylakoid membrane
MISSI	ycf4	not_verbatim	file:MISSI/ycf4/ycf4-uniprot.txt	core_functions[0].supported_by[1]	SUBCELLULAR LOCATION: Plastid thylakoid membrane
MOOTH	acsD	not_verbatim	file:MOOTH/acsD/acsD-deep-research.md	existing_annotations[0].review.supported_by[2]	See deep research file for comprehensive analysis
MYCTU	Rv0311	not_verbatim	file:MYCTU/Rv0311/Rv0311-deep-research.md	existing_annotations[0].review.supported_by[0]	Rv0311 localizes to the cell envelope and is exported via a signal peptide
MYCTU	Rv0311	not_verbatim	file:MYCTU/Rv0311/Rv0311-deep-research.md	existing_annotations[1].review.supported_by[0]	Rv0311 is essential for growth in minimal media but not in rich media, as demonstrated by transposon mutagenesis studies
MYCTU	Rv0311	not_verbatim	file:MYCTU/Rv0311/Rv0311-deep-research.md	existing_annotations[2].review.supported_by[0]	Rv0311 is required for virulence particularly in CNS infections, with insertion mutants significantly attenuated in brain infection models
MYCTU	Rv0311	not_verbatim	file:MYCTU/Rv0311/Rv0311-deep-research.md	core_functions[0].supported_by[0]	Be et al. (2008) found an insertion mutant in the Rv0311 ortholog that was significantly attenuated in the brain of mice (a model of TB meningitis)
MYCTU	cds1	not_verbatim	file:MYCTU/cds1/cds1-deep-research-falcon.md	existing_annotations[0].review.supported_by[1]	Cds1 is a PLP-dependent L-cysteine desulfhydrase that produces H2S, pyruvate, and ammonia from L-cysteine
MYCTU	cds1	not_verbatim	file:interpro/panther/PTHR10314/PTHR10314-notes.md	existing_annotations[0].review.supported_by[2]	SF135 (Cds1) has a distinct active site signature motif (ASSGST) vs synthases (PTSGNTG); SF135 shares only ~24% identity with synthases; longest branch length (0.528) indicates neo-functionalization
MYTGA	A0A8B6BFL6	not_verbatim	file:MYTGA/A0A8B6BFL6/A0A8B6BFL6-protnlm-predictions-review.yaml	core_functions[0].supported_by[2]	ProtNLM2 correctly predicted DNA recombination and DNA integration, consistent with the DIRS1 tyrosine recombinase-mediated integration mechanism.
MYTGA	A0A8B6GS20	not_verbatim	file:MYTGA/A0A8B6GS20/A0A8B6GS20-deep-research-falcon.md	core_functions[0].supported_by[0]	MTMR9 forms heterodimeric complexes with MTMR6, MTMR7, and MTMR8, modulating their localization and substrate specificity
NICAT	NaMATE1_candidate_DTX40_3	not_verbatim	file:NICAT/NaMATE1_candidate_DTX40_3/NaMATE1_candidate_DTX40_3-deep-research-falcon.md	existing_annotations[2].review.supported_by[0]	No primary publication directly characterizes A0A314KVN4 / DTX40_3; annotation rests on MATE family inference (multidrug and toxic compound extrusion antiporters that often transport plant secondary metabolites) plus the nicotine-pathway genomic and co-expression evidence.
NICAT	NaMATE1_candidate_DTX40_3	not_verbatim	file:NICAT/NaMATE1_candidate_DTX40_3/NaMATE1_candidate_DTX40_3-deep-research-falcon.md	existing_annotations[4].review.supported_by[0]	The exact transported metabolite (nicotine, nicotine glucoside, or another intermediate) and the precise membrane localization remain experimentally unresolved.
NICAT	NaMPO1_candidate_AMO_3	not_verbatim	file:NICAT/NaMPO1_candidate_AMO_3/NaMPO1_candidate_AMO_3-uniprot.txt	proposed_new_terms[0].supported_by[0]	CC -!- CATALYTIC ACTIVITY: Reaction=N-methylputrescine + O2 + H2O = 4-methylaminobutanal + H2O2 + NH4(+)
NICAT	NaUGT1_candidate_UGT85A2_0	not_verbatim	file:NICAT/NaUGT1_candidate_UGT85A2_0/NaUGT1_candidate_UGT85A2_0-deep-research-falcon.md	existing_annotations[4].review.supported_by[1]	No primary publication directly characterizes A0A2H4GSI3 / UGT85A2_0 in N. attenuata; annotation rests on UGT85 family inference (UDP-glucose-dependent glycosyltransferases acting on aromatic/alkaloid acceptors) plus the nicotine-pathway reconstitution evidence.
ORYSI	B8BAB0	not_verbatim	file:ORYSI/B8BAB0/B8BAB0-uniprot.txt	core_functions[0].supported_by[0]	PANTHER classification PTHR31458:SF2 POLYGALACTURONASE 1 BETA-LIKE PROTEIN 2 and InterPro IPR051897 PG-associated BURP domain.
PANPA	A0A2R9CAF4	not_verbatim	file:PANPA/A0A2R9CAF4/A0A2R9CAF4-deep-research-falcon.md	core_functions[1].supported_by[0]	SLC26A11 exhibits dual transporter-channel function: electroneutral proton:sulfate/chloride exchange and chloride-selective channel conductance
PENCH	aatA	not_verbatim	file:PENCH/aatA/aatA-deep-research.md	existing_annotations[0].review.supported_by[1]	See deep research file for comprehensive analysis
PENCH	aatA	not_verbatim	file:PENCH/aatA/aatA-bioinformatics/RESULTS.md	existing_annotations[11].review.supported_by[2]	Computational analysis of crystal structures validates Cys103 as the nucleophile and confirms cleavage between Gly102-Cys103
PENCH	aatA	not_verbatim	file:PENCH/aatA/aatA-bioinformatics/RESULTS.md	core_functions[1].supported_by[3]	Computational analysis of crystal structures validates Cys103 as the nucleophile and confirms cleavage between Gly102-Cys103
PENEN	patI	not_verbatim	file:PENEN/patI/patI-deep-research.md	existing_annotations[0].review.supported_by[0]	See deep research file for comprehensive analysis
PHATC	B7FXQ8	not_verbatim	file:PHATC/B7FXQ8/B7FXQ8-deep-research-falcon.md	core_functions[0].supported_by[2]	HSP20A functions as an ATP-independent molecular chaperone, distinguishing it from ATP-dependent chaperones such as HSP70 and HSP90. Small heat shock proteins operate as holdase chaperones -- they bind to partially unfolded, misfolded, or aggregation-prone proteins and maintain them in a folding-com
PHATC	B7FXQ8	not_verbatim	file:PHATC/B7FXQ8/B7FXQ8-deep-research-falcon.md	core_functions[0].supported_by[3]	HSP20 family proteins form dynamic oligomeric structures ranging from dimers to large assemblies of 24 or more subunits. The oligomeric state is functionally significant: dimers often represent the active chaperone form, while larger oligomers may serve as inactive storage pools.
PICST	XYL1	not_verbatim	file:PICST/XYL1/XYL1-deep-research.md	existing_annotations[11].review.supported_by[0]	XYL1 encodes a cytosolic enzyme that functions in the cytoplasm for xylose metabolism
PICST	XYL1	not_verbatim	file:PICST/XYL1/XYL1-deep-research.md	existing_annotations[13].review.supported_by[0]	XYL1 (and XYL2) expression is repressed in the presence of glucose and strongly induced during growth on xylose, demonstrating carbon catabolite repression
POLH7	AJ80_06654	not_verbatim	file:POLH7/AJ80_06654/AJ80_06654-deep-research-falcon.md	existing_annotations[0].review.supported_by[2]	CuNIR/NirK family enzymes use a T1Cu electron-transfer site and T2Cu catalytic nitrite-binding site; no AJ80_06654-specific metal analysis was recovered.
POLH7	AJ80_06654	not_verbatim	file:POLH7/AJ80_06654/AJ80_06654-uniprot.txt	existing_annotations[1].review.supported_by[0]	RecName: Full=Copper-containing nitrite reductase; EC=1.7.2.1.
POLH7	AJ80_06654	not_verbatim	file:POLH7/AJ80_06654/AJ80_06654-deep-research-falcon.md	existing_annotations[2].review.supported_by[2]	No AJ80_06654/A0A2B7XTR7-specific paper was recovered; the report treats fungal localization as unresolved rather than accepting a bacterial periplasm term by transfer.
POLH7	AJ80_06654	not_verbatim	file:POLH7/AJ80_06654/AJ80_06654-uniprot.txt	existing_annotations[3].review.supported_by[0]	RecName: Full=Copper-containing nitrite reductase; EC=1.7.2.1.
POLH7	AJ80_06654	not_verbatim	file:interpro/panther/PTHR11709/PTHR11709-deep-research-falcon.md	existing_annotations[3].review.supported_by[2]	PTHR11709 family research found multicopper oxidases are functionally diverse; substrate-specific activities should not be propagated from the broad family root without specific clade or EC evidence.
POLH7	AJ80_06654	not_verbatim	file:POLH7/AJ80_06654/AJ80_06654-deep-research-falcon.md	existing_annotations[3].review.supported_by[3]	CuNIR/NirK family evidence supports nitrite + electron + protons to NO + water at a T2Cu catalytic site, with electron entry through T1Cu; no species-specific assay was recovered for AJ80_06654.
POLH7	AJ80_06654	not_verbatim	file:POLH7/AJ80_06654/AJ80_06654-uniprot.txt	existing_annotations[4].review.supported_by[1]	RecName: Full=Copper-containing nitrite reductase; EC=1.7.2.1.
POLH7	AJ80_06654	not_verbatim	file:interpro/panther/PTHR11709/PTHR11709-deep-research-falcon.md	existing_annotations[4].review.supported_by[2]	The broad multicopper oxidase family includes divergent fungal and bacterial lineages, supporting caution for pathway-level propagation in a singleton fungal UniPathway row.
POLH7	AJ80_06654	not_verbatim	file:POLH7/AJ80_06654/AJ80_06654-deep-research-falcon.md	existing_annotations[4].review.supported_by[3]	The report found no peer-reviewed source explicitly mentioning AJ80_06654/A0A2B7XTR7 and no organism-specific evidence that P. hystricis expresses a complete denitrification pathway.
POLH7	AJ80_06654	not_verbatim	file:POLH7/AJ80_06654/AJ80_06654-uniprot.txt	core_functions[0].supported_by[0]	RecName: Full=Copper-containing nitrite reductase; EC=1.7.2.1.
POLH7	AJ80_06654	not_verbatim	file:interpro/panther/PTHR11709/PTHR11709-deep-research-falcon.md	core_functions[0].supported_by[1]	PTHR11709 family research supports caution: broad multicopper oxidase membership is not by itself enough to assert a denitrification pathway in a fungal singleton.
POLH7	AJ80_06654	narration	file:POLH7/AJ80_06654/AJ80_06654-deep-research-falcon.md	core_functions[0].supported_by[2]	Falcon deep research supports the predicted nitrite reductase molecular function by CuNIR family mechanism, including T1Cu/T2Cu architecture and proton-coupled electron transfer, while leaving fungal localization and denitrification-pathway membership unresolved pending organism-specific evidence.
POPTR	CCOAOMT2	not_verbatim	file:POPTR/CCOAOMT2/CCOAOMT2-uniprot.txt	existing_annotations[0].review.supported_by[0]	RecName: Full=Caffeoyl-CoA O-methyltransferase; EC=2.1.1.104.
POPTR	EIN2.2	not_verbatim	file:POPTR/EIN2.2/EIN2.2-uniprot.txt	existing_annotations[2].review.supported_by[0]	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Nucleus; Cytoplasm.
POPTR	EIN2.2	not_verbatim	file:POPTR/EIN2.2/EIN2.2-uniprot.txt	existing_annotations[3].review.supported_by[0]	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Nucleus; Cytoplasm.
POPTR	EIN2.2	not_verbatim	file:POPTR/EIN2.2/EIN2.2-uniprot.txt	existing_annotations[4].review.supported_by[0]	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Nucleus; Cytoplasm.
POPTR	EIN2.2	not_verbatim	file:POPTR/EIN2.2/EIN2.2-uniprot.txt	existing_annotations[6].review.supported_by[0]	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Nucleus; Cytoplasm.
POPTR	EIN2.2	not_verbatim	file:POPTR/EIN2.2/EIN2.2-uniprot.txt	existing_annotations[9].review.supported_by[0]	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Nucleus; Cytoplasm.
POPTR	EIN2.2	not_verbatim	file:POPTR/EIN2.2/EIN2.2-uniprot.txt	existing_annotations[10].review.supported_by[0]	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Nucleus; Cytoplasm.
POPTR	EIN2.2	not_verbatim	file:POPTR/EIN2.2/EIN2.2-uniprot.txt	existing_annotations[11].review.supported_by[0]	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Nucleus; Cytoplasm.
POPTR	EIN2.2	not_verbatim	file:POPTR/EIN2.2/EIN2.2-uniprot.txt	core_functions[0].supported_by[2]	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Nucleus; Cytoplasm.
POPTR	LIP1P-1	not_verbatim	file:POPTR/LIP1P-1/LIP1P-1-uniprot.txt	existing_annotations[1].review.supported_by[0]	RecName: Full=Lipoyl synthase; EC=2.8.1.8.
POPTR	LIP1P-1	not_verbatim	file:POPTR/LIP1P-1/LIP1P-1-uniprot.txt	existing_annotations[2].review.supported_by[0]	CATALYTIC ACTIVITY: EC=2.8.1.8.
POPTR	LIP1P-1	not_verbatim	file:POPTR/LIP1P-1/LIP1P-1-uniprot.txt	existing_annotations[4].review.supported_by[0]	FUNCTION: converts octanoylated domains into lipoylated derivatives.
POPTR	LIP1P-1	not_verbatim	file:POPTR/LIP1P-1/LIP1P-1-uniprot.txt	existing_annotations[6].review.supported_by[0]	CATALYTIC ACTIVITY: EC=2.8.1.8.
POPTR	LIP1P-1	not_verbatim	file:POPTR/LIP1P-1/LIP1P-1-uniprot.txt	existing_annotations[7].review.supported_by[0]	RecName: Full=Lipoyl synthase; EC=2.8.1.8.
POPTR	LIP1P-1	not_verbatim	file:POPTR/LIP1P-1/LIP1P-1-uniprot.txt	existing_annotations[8].review.supported_by[0]	COFACTOR: Binds 2 [4Fe-4S] clusters per subunit.
POPTR	LIP1P-1	not_verbatim	file:POPTR/LIP1P-1/LIP1P-1-uniprot.txt	existing_annotations[9].review.supported_by[0]	COFACTOR: Binds 2 [4Fe-4S] clusters per subunit.
POPTR	LIP1P-1	not_verbatim	file:POPTR/LIP1P-1/LIP1P-1-uniprot.txt	core_functions[0].supported_by[0]	FUNCTION: Catalyzes the radical-mediated insertion of two sulfur atoms into the octanoyl moiety bound to lipoyl domains.
POPTR	LIP1P-1	not_verbatim	file:POPTR/LIP1P-1/LIP1P-1-uniprot.txt	core_functions[0].supported_by[1]	CATALYTIC ACTIVITY: EC=2.8.1.8.
POPTR	LIP1P-2	not_verbatim	file:POPTR/LIP1P-2/LIP1P-2-uniprot.txt	existing_annotations[1].review.supported_by[0]	RecName: Full=Lipoyl synthase; EC=2.8.1.8.
POPTR	LIP1P-2	not_verbatim	file:POPTR/LIP1P-2/LIP1P-2-uniprot.txt	existing_annotations[2].review.supported_by[0]	CATALYTIC ACTIVITY: EC=2.8.1.8.
POPTR	LIP1P-2	not_verbatim	file:POPTR/LIP1P-2/LIP1P-2-uniprot.txt	existing_annotations[4].review.supported_by[0]	FUNCTION: converts octanoylated domains into lipoylated derivatives.
POPTR	LIP1P-2	not_verbatim	file:POPTR/LIP1P-2/LIP1P-2-uniprot.txt	existing_annotations[6].review.supported_by[0]	CATALYTIC ACTIVITY: EC=2.8.1.8.
POPTR	LIP1P-2	not_verbatim	file:POPTR/LIP1P-2/LIP1P-2-uniprot.txt	existing_annotations[7].review.supported_by[0]	RecName: Full=Lipoyl synthase; EC=2.8.1.8.
POPTR	LIP1P-2	not_verbatim	file:POPTR/LIP1P-2/LIP1P-2-uniprot.txt	existing_annotations[8].review.supported_by[0]	COFACTOR: Binds 2 [4Fe-4S] clusters per subunit.
POPTR	LIP1P-2	not_verbatim	file:POPTR/LIP1P-2/LIP1P-2-uniprot.txt	existing_annotations[9].review.supported_by[0]	COFACTOR: Binds 2 [4Fe-4S] clusters per subunit.
POPTR	LIP1P-2	not_verbatim	file:POPTR/LIP1P-2/LIP1P-2-uniprot.txt	core_functions[0].supported_by[0]	FUNCTION: Catalyzes the radical-mediated insertion of two sulfur atoms into the octanoyl moiety bound to lipoyl domains.
POPTR	LIP1P-2	not_verbatim	file:POPTR/LIP1P-2/LIP1P-2-uniprot.txt	core_functions[0].supported_by[1]	CATALYTIC ACTIVITY: EC=2.8.1.8.
POPTR	METK3	not_verbatim	file:POPTR/METK3/METK3-uniprot.txt	existing_annotations[0].review.supported_by[0]	PATHWAY: S-adenosyl-L-methionine biosynthesis; S-adenosyl-L-methionine from L-methionine: step 1/1.
POPTR	METK3	not_verbatim	file:POPTR/METK3/METK3-uniprot.txt	existing_annotations[1].review.supported_by[0]	CATALYTIC ACTIVITY: L-methionine + ATP + H2O = S-adenosyl-L-methionine + phosphate + diphosphate.
POPTR	METK3	not_verbatim	file:POPTR/METK3/METK3-uniprot.txt	existing_annotations[4].review.supported_by[0]	PATHWAY: S-adenosyl-L-methionine biosynthesis; S-adenosyl-L-methionine from L-methionine: step 1/1.
POPTR	METK3	not_verbatim	file:POPTR/METK3/METK3-uniprot.txt	existing_annotations[5].review.supported_by[0]	CATALYTIC ACTIVITY: L-methionine + ATP + H2O = S-adenosyl-L-methionine + phosphate + diphosphate.
POPTR	METK3	not_verbatim	file:POPTR/METK3/METK3-uniprot.txt	core_functions[0].supported_by[1]	CATALYTIC ACTIVITY: EC=2.5.1.6.
POPTR	METK5	not_verbatim	file:POPTR/METK5/METK5-uniprot.txt	existing_annotations[0].review.supported_by[0]	PATHWAY: S-adenosyl-L-methionine biosynthesis; S-adenosyl-L-methionine from L-methionine: step 1/1.
POPTR	METK5	not_verbatim	file:POPTR/METK5/METK5-uniprot.txt	existing_annotations[1].review.supported_by[0]	CATALYTIC ACTIVITY: L-methionine + ATP + H2O = S-adenosyl-L-methionine + phosphate + diphosphate.
POPTR	METK5	not_verbatim	file:POPTR/METK5/METK5-uniprot.txt	existing_annotations[4].review.supported_by[0]	PATHWAY: S-adenosyl-L-methionine biosynthesis; S-adenosyl-L-methionine from L-methionine: step 1/1.
