file	path	ref_id	status	similarity	supporting_text	best_match
genes/METAC/mcrA/mcrA-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:11932238	LOW_SIM	0.25	MCR catalyzes the final step in methanogenesis	These include the possibilities of methanogenesis from as yet undiscovered substrates, nonmethanogenic growth-utilizing CO, and perhaps even O 2 -dependent respiration
genes/METAC/mcrA/mcrA-ai-review.yaml	.core_functions[2].supported_by[0]	PMID:11932238	LOW_SIM	0.14	MCR is a hexamer of two alpha, two beta, and two gamma chains	Although motility has not been observed in any Methanosarcineae , a flagellin gene cluster and two complete chemotaxis gene clusters were identified
genes/METBS/Pks1/Pks1-ai-review.yaml	.core_functions[2].supported_by[0]	PMID:29958281	AUTOFIX	0.81	PKS1 is highly expressed during conidiation; disruption results in red conidia	Pks1 is highly expressed during conidiation and contributes to conidial pigmentation that provides protection from UV radiation, heat and cold stress
genes/METEA/hprA/hprA-ai-review.yaml	.core_functions[0].supported_by[2]	PMID:1657886	AUTOFIX	0.91	Purification and characterization of hydroxypyruvate reductase from M. extorquens AM1	Purification and characterization of hydroxypyruvate reductase from the facultative methylotroph Methylobacterium extorquens AM1
genes/METEA/lanM/lanM-ai-review.yaml	.core_functions[0].supported_by[2]	PMID:30351021	AUTOFIX	0.70	LanM exhibits exquisite selectivity for LnIII ions, responding to these metals at picomolar concentrations whereas it only responds to CaII at near-millimolar concentrations	In contrast to other EF hand-containing proteins, however, LanM undergoes a large conformational change from a largely disordered state to a compact, ordered state in response to picomolar concentrations of all LnIII (Ln = La-Lu, Y), whereas it only responds to CaII at near-millimolar concentrations
genes/METEA/mxaD/mxaD-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:12686160	AUTOFIX	0.96	The gene mxaD codes for the 17-kDa periplasmic protein that directly or indirectly stimulates the interaction between MDH and cytochrome c(L); its absence leads to a lower rate of respiration with methanol and therefore a lower growth rate on this substrate. Using the purified proteins, it was shown that the rate of interaction of MDH and cytochrome c(L) was higher in the wild-type MDH containing some MxaD proteins, which was absent in the mutant MDH.	It is suggested that the gene mxaD codes for the 17-kDa periplasmic protein that directly or indirectly stimulates the interaction between MDH and cytochrome c(L); its absence leads to a lower rate of respiration with methanol and therefore a lower growth rate on this substrate
genes/METEA/mxaD/mxaD-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:32728125	LOW_SIM	0.49	An MxaD homolog (MexAM1_META1p1771) was identified through transposon mutagenesis. Growth rate with MxaD deletion was 0.11 ± 0.01 h⁻¹ compared to wild-type 0.16 ± 0.01 h⁻¹ in methanol medium with La3+, demonstrating moderate growth defect.	From the twenty eight genes identified in our transposon mutagenesis study (Table 1), mutations in twenty three genes were constructed in mxaF and/or wild-type strain backgrounds and methanol growth in the presence of La3+ was assessed (Tables 2, 3).Table 1Genes identified four or more times via transposon mutagenesis.Gene designationGene namePredicted functionMexAM1_META1p0863LysR-type regulatorMexAM1_META1p1292cycLc-type cytochrome biogenesisMexAM1_META1p1293cycKHeme lyaseMexAM1_META1p1294cycJPeriplasmic heme chaperoneMexAM1_META1p1740xoxF1Ln-dependent methanol dehydrogenaseMexAM1_META1p1741xoxGCytochrome cMexAM1_META1p1742xoxJPeriplasmic binding proteinMexAM1_META1p1746orf6UnknownMexAM1_META1p1747orf7UnknownMexAM1_META1p1748pqqEPQQ biosynthesisMexAM1_META1p1749pqqCDPQQ biosynthesisMexAM1_META1p1750pqqBPQQ biosynthesisMexAM1_META1p1771MxaD homologMexAM1_META1p1778lutAABC transporter-periplasmic binding componentMexAM1_META1p1779lutBExported proteinMexAM1_META1p1782lutEABC transporter-ATP binding componentMexAM1_META1p1783lutFABC transporter-membrane componentMexAM1_META1p1784lutGExported proteinMexAM1_META1p1785lutHTonB-dependent receptorMexAM1_META1p2024hssHomospermidine synthaseMexAM1_META1p2330pqqFProteaseMexAM1_META1p2331pqqGProteaseMexAM1_META1p2359ABC transporter—fused ATPase and transmembrane componentsMexAM1_META1p2732ccmCHeme exportMexAM1_META1p2734ccmGc-type cytochrome biogenesisMexAM1_META1p2825ccmBHeme exportMexAM1_META1p2826ccmAHeme exportMexAM1_META1p3908Leucyl aminopeptidase Table 2Growth parameters for strains grown in methanol medium with La3+.StrainGrowth rate (h−1)a in MeOH + La3+Growth of control strainsWild type0.16 ± 0.01mxaF0.16 ± 0.01xoxF16–9 h lag, 0.07 ± 0.00xoxF1 xoxF26 h lag, 0.04 ± 0.01mxaF xoxF1 xoxF26 h lag, 0.04 ± 0.00Growth of strains lacking novel genes identified in genetic selectionMexAM1_META1p08630.14 ± 0.00MexAM1_META1p17710.11 ± 0.01orf60.03 ± 0.00orf79 h lag, 0.08 ± 0.01MexAM1_META1p2359No growthhss6 h lag, 0.10 ± 0.01MexAM1_META1p390815 h lag, 0.07 ± 0.00Growth of strains lacking genes with known functionpqqBCDENo growthpqqFNo growthcycKNo growthccmBNo growthccmCNo growthGrowth of strains lacking lanthanide utilization and transport geneslutA0.02 ± 0.01, 96 h; 0.08 ± 0.01mxaF lutA0.02 ± 0.00lutB0.02 ± 0.00, 87 h; 0.05 ± 0.01mxaF lutB0.02 ± 0.00lutC9 h lag, 0.11 ± 0.01mxaF lutC9 h lag, 0.11 ± 0.01lutENo growthmxaF lutENo growthlutFNo growthmxaF lutFNo growthlutG12 h lag, 0.03 ± 0.00mxaF lutG12 h lag, 0.03 ± 0.00lutH0.16 ± 0.00mxaF lutHNo growthaData for a minimum of three biological replicates are reported.±Indicates standard deviations
genes/METEA/xoxF1/xoxF1-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:23209751	LOW_SIM	0.45	First demonstration of La3+-dependent methanol dehydrogenase activity with 15-fold higher activity than MxaFI under lanthanide conditions	La3+-dependent XoxF1, however, exhibited significant specific activity for methanol (10.0 U/mg), with levels over fifteen times higher than those in purified Ca2+-induced MxaFI from cells grown on Ca2+-containing medium (0.66 U/mg) (data not shown)
genes/METEA/xoxF1/xoxF1-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:30862918	LOW_SIM	0.41	Kinetic characterization showing Km values and lanthanide-dependent regulation	Since these studies were done in the absence of Ln, and due to the relevance of this enzyme for Ln-dependent methylotrophy and the scarcity of fundamental information available for Ln-dependent enzymes, particularly with other Ln cofactors, a detailed kinetic study of XoxF1 MDH with Ln is needed.In addition, we reported the first Ln-dependent EtDH ExaF, showing that Ln can impact multi-carbon as well as one-carbon metabolism5
genes/METEA/xoxF1/xoxF1-ai-review.yaml	.core_functions[0].supported_by[2]	PMID:32366463	LOW_SIM	0.30	Crystal structure revealing lanthanide and PQQ coordination, showing enzyme is inactive with Ca2+ alone	Together, these results provide empirical evidence showing the necessity of the additional Asp residue in both XoxF1-type MDHs and ExaF-type EDHs, and they substantiate the Ln-coordinating Asp hypothesis for determining the metal coordination and enzyme function
genes/METEA/xoxJ/xoxJ-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:31017712	AUTOFIX	0.90	XoxJ (a periplasmic binding protein of unknown function)...the X-ray crystal structure of XoxJ reveals a large hydrophobic cleft and suggests a role in activation of XoxF...By extension, we presume that XoxJ plays an analogous role in Ln-MDH activation [as MxaJ in Ca-MDH]...Deletion of mxaJ disrupts activation of the Ca-MDH	Finally, the x-ray crystal structure of XoxJ reveals a large hydrophobic cleft and suggests a role in activation of XoxF
genes/NITRP/amoA/amoA-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:22775980	REVIEW	0.57	AmoA subunit of ammonia monooxygenase complex in ammonia-oxidizing archaea	The ammonia-oxidizing populations were examined by targeting 16S rRNA and amoA genes of ammonia-oxidizing bacteria (AOB) and archaea (AOA)
genes/PENCH/aatA/aatA-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:2120195	LOW_SIM	0.48	The enzyme undergoes autocatalytic cleavage to form 11 kDa and 29 kDa subunits	The active form of the enzyme may result from processing of the 40-kDa monomeric precursor to a heterodimer containing subunits of 11 and 29 kDa
genes/PENCH/aatA/aatA-ai-review.yaml	.core_functions[1].supported_by[1]	PMID:18439860	AUTOFIX	0.75	The unprocessed preprotein form regulates its self-processing	# The unprocessed preprotein form IATC103S of the isopenicillin N acyltransferase is transported inside peroxisomes and regulates its self-processing
genes/PENEN/patI/patI-ai-review.yaml	.proposed_new_terms[0].supported_by[0]	PMID:30680886	NO_MATCH	0.00	PatI catalyzes the conversion of m-hydroxybenzyl alcohol into gentisyl alcohol	
genes/PICST/XYL1/XYL1-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:3921014	LOW_SIM	0.39	XR enzyme prefers NADPH over NADH with Km=42mM for D-xylose and Km=9µM for NADPH	Unlike all aldose reductases characterized so far, the enzyme from this yeast was active with both NADPH and NADH as coenzyme
genes/PICST/XYL1/XYL1-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:1756986	REVIEW	0.66	NAD(P)H-dependent xylose reductase catalyzes reduction of D-xylose to xylitol	# Cloning and expression in Saccharomyces cerevisiae of the NAD(P)H-dependent xylose reductase-encoding gene (XYL1) from the xylose-assimilating yeast Pichia stipitis
genes/PSEAI/merA/merA-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:6412751	NO_MATCH	0.00	Supporting evidence for merA function	
genes/PSEAI/merA/merA-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:16114877	REVIEW	0.58	Supporting evidence for merA function	In bacterial mercuric ion reductases (MerA), which catalyze reduction of Hg(2+) to Hg(0) as a means of detoxification, one or two repeats of sequences with this fold are highly conserved as N-terminal domains (NmerA) of uncertain function
genes/PSEAI/merB/merB-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:12829275	LOW_SIM	0.24	Supporting evidence for merB function	Many HgR loci encode an additional enzyme, MerB, that degrades organomercurials by protonolysis, and one or more additional proteins apparently involved in transport
genes/PSEPK/PP_0635/PP_0635-ai-review.yaml	.existing_annotations[0].review.supported_by[0]	DOI:10.1093/nar/gkae230	NO_MATCH	0.00	group II intron maturases are associated with intron RNA splicing/mobility	
genes/PSEPK/PP_0635/PP_0635-ai-review.yaml	.existing_annotations[1].review.supported_by[0]	DOI:10.1046/j.1462-2920.2002.00331.x	LOW_SIM	0.48	KT2440 genome harbors group II introns	A total of 29 islands carry the signature of mobile elements such as phage, transposons, insertion sequence (IS) elements and group II introns, indicating recent acquisition by horizontal gene transfer
genes/PSEPK/PP_0635/PP_0635-ai-review.yaml	.existing_annotations[1].review.supported_by[1]	DOI:10.1093/nar/gkae230	LOW_SIM	0.22	Bacterial RTs, including group II intron maturases and defense-associated RTs, display polymerase activity in vitro and in vivo	We show the DNA polymerase activity of AbiA in an in vitro assay and demonstrate that it requires the presence of the HEPN domain which is enzymatically inactive
genes/PSEPK/PP_0635/PP_0635-ai-review.yaml	.existing_annotations[2].review.supported_by[0]	DOI:10.1046/j.1462-2920.2002.00331.x	LOW_SIM	0.43	The KT2440 genome contains group II introns within genomic islands	A total of 29 islands carry the signature of mobile elements such as phage, transposons, insertion sequence (IS) elements and group II introns, indicating recent acquisition by horizontal gene transfer
genes/PSEPK/PP_0635/PP_0635-ai-review.yaml	.existing_annotations[2].review.supported_by[1]	DOI:10.1093/nar/gkae230	LOW_SIM	0.12	group II intron maturases...catalyze reverse transcription during intron mobility (retrohoming)	Abstract Bacterial reverse transcriptases (RTs) are a large and diverse enzyme family
genes/PSEPK/PP_0635/PP_0635-ai-review.yaml	.existing_annotations[6].review.supported_by[0]	DOI:10.1093/nar/gkae230	LOW_SIM	0.05	retron RTs assemble with msDNA and effectors into higher-order anti-phage complexes, while group II intron maturases are associated with intron RNA splicing/mobility	Finally, our in vivo results suggest that AbiA-mediated phage defense may not rely on AbiA-mediated cell death.
genes/PSEPK/PP_0635/PP_0635-ai-review.yaml	.existing_annotations[6].review.supported_by[1]	DOI:10.1046/j.1462-2920.2002.00331.x	LOW_SIM	0.42	The KT2440 genome harbors group II introns within genomic islands	A total of 29 islands carry the signature of mobile elements such as phage, transposons, insertion sequence (IS) elements and group II introns, indicating recent acquisition by horizontal gene transfer
genes/PSEPK/PP_0635/PP_0635-ai-review.yaml	.existing_annotations[7].review.supported_by[0]	DOI:10.1046/j.1462-2920.2002.00331.x	LOW_SIM	0.42	The KT2440 genome harbors group II introns within genomic islands	A total of 29 islands carry the signature of mobile elements such as phage, transposons, insertion sequence (IS) elements and group II introns, indicating recent acquisition by horizontal gene transfer
genes/PSEPK/PP_0635/PP_0635-ai-review.yaml	.existing_annotations[7].review.supported_by[1]	DOI:10.1093/nar/gkae230	LOW_SIM	0.06	Group II intron RT/maturases typically bind their intron RNA and promote correct folding and splicing, and catalyze reverse transcription during intron mobility (retrohoming)	Abstract Bacterial reverse transcriptases (RTs) are a large and diverse enzyme family
genes/PSEPK/PP_0635/PP_0635-ai-review.yaml	.existing_annotations[8].review.supported_by[0]	DOI:10.1093/nar/gkae230	LOW_SIM	0.08	Group II intron RT/maturases typically bind their intron RNA and promote correct folding and splicing	What sets Abi RTs apart from other RT enzymes is their ability to synthesize long DNA products of random sequences in a template- and primer-independent manner
genes/PSEPK/cheA/cheA-ai-review.yaml	.existing_annotations[4].review.supported_by[0]	DOI:10.3389/fmicb.2019.00078	NO_MATCH	0.00	a cheA2 mutant was entirely deficient in MRE chemotaxis	
genes/PSEPK/cheA/cheA-ai-review.yaml	.core_functions[0].supported_by[2]	DOI:10.3389/fmicb.2019.00078	NO_MATCH	0.00	a cheA2 mutant was entirely deficient in MRE chemotaxis	
genes/PSEPK/pcaI/pcaI-ai-review.yaml	.existing_annotations[0].review.supported_by[1]	DOI:10.1128/jb.174.14.4657-4666.1992	REVIEW	0.56	Parales and Harwood characterized pcaI and pcaJ as the genes for the beta-ketoadipate:succinyl-CoA transferase.	beta-Ketoadipate:succinyl-coenzyme A transferase (beta-ketoadipate:succinyl-CoA transferase) (EC 2.8.3.6) carries out the penultimate step in the conversion of benzoate and 4-hydroxybenzoate to tricarboxylic acid cycle intermediates in bacteria utilizing the beta-ketoadipate pathway
genes/PSEPK/pcaI/pcaI-ai-review.yaml	.existing_annotations[1].review.supported_by[0]	DOI:10.1128/jb.174.14.4657-4666.1992	REVIEW	0.65	The cloned fragment complemented transferase-defective mutants and encoded one of the two nonidentical subunits of the enzyme.	The fragment complemented mutants defective in the synthesis of the CoA transferase, and two proteins of sizes appropriate to encode the two nonidentical subunits of the enzyme were produced in Escherichia coli when the fragment was placed under the control of a phage T7 promoter
genes/PSEPK/pcaI/pcaI-ai-review.yaml	.existing_annotations[2].review.supported_by[0]	DOI:10.1046/j.1462-2920.2002.00370.x	REVIEW	0.59	The aromatic-catabolism analysis identified pca genes as the protocatechuate branch of the beta-ketoadipate pathway in KT2440.	SummaryAnalysis of the catabolic potential of Pseudomonas putida KT2440 against a wide range of natural aromatic compounds and sequence comparisons with the entire genome of this microorganism predicted the existence of at least four main pathways for the catabolism of central aromatic intermediates, that is, the protocatechuate (pca genes) and catechol (cat genes) branches of the β‐ketoadipate pathway, the homogentisate pathway (hmg/fah/mai genes) and the phenylacetate pathway (pha genes)
genes/PSEPK/pcaI/pcaI-ai-review.yaml	.core_functions[0].supported_by[0]	DOI:10.1128/jb.174.14.4657-4666.1992	REVIEW	0.66	The characterized pcaI/pcaJ genes encode the beta-ketoadipate:succinyl-CoA transferase.	beta-Ketoadipate:succinyl-coenzyme A transferase (beta-ketoadipate:succinyl-CoA transferase) (EC 2.8.3.6) carries out the penultimate step in the conversion of benzoate and 4-hydroxybenzoate to tricarboxylic acid cycle intermediates in bacteria utilizing the beta-ketoadipate pathway
genes/PSEPK/pcaI/pcaI-ai-review.yaml	.core_functions[0].supported_by[2]	DOI:10.1046/j.1462-2920.2002.00370.x	REVIEW	0.64	The pca cluster belongs to the protocatechuate branch of the beta-ketoadipate pathway in KT2440.	SummaryAnalysis of the catabolic potential of Pseudomonas putida KT2440 against a wide range of natural aromatic compounds and sequence comparisons with the entire genome of this microorganism predicted the existence of at least four main pathways for the catabolism of central aromatic intermediates, that is, the protocatechuate (pca genes) and catechol (cat genes) branches of the β‐ketoadipate pathway, the homogentisate pathway (hmg/fah/mai genes) and the phenylacetate pathway (pha genes)
genes/PSEPK/pedH/pedH-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:18177365	AUTOFIX	0.79	conversion of 2-phenylethanol into phenylacetaldehyde and onward to phenylacetic acid	In Pseudomonas putida U two different pathways (Pea, Ped) are required for the conversion of 2-phenylethylamine and 2-phenylethanol into phenylacetic acid
genes/PSEPK/pedH/pedH-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:28655819	LOW_SIM	0.48	PedH absolutely requires PQQ as a cofactor for all catalytic activity	In any case, apart from the approximately 2-fold higher specific activity of PedH compared to PedE, the substrate scopes and catalytic efficiencies (kcat/KM) of both enzymes were found to be similar, which suggests that both enzymes are functionally redundant and differ only in their cofactor dependency.Functional redundancy is a well-known mechanism to improve robustness in complex systems (48)
genes/PSEPK/pedH/pedH-ai-review.yaml	.core_functions[3].supported_by[0]	PMID:18177365	LOW_SIM	0.45	PedH is part of the 2-phenylethanol degradation pathway	Our data show that the degradation of phenylethylamine and phenylethanol in P
genes/PSEPK/pedH/pedH-ai-review.yaml	.core_functions[4].supported_by[1]	PMID:29695838	NO_MATCH	0.00	PedS2/R2 represses pedE and strongly induces pedH when lanthanide ions are present	
genes/PSEPK/quiC1_qsuB/quiC1_qsuB-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:27706847	AUTOFIX	0.82	Catalyzes the conversion of 3-dehydroshikimate to protocatechuate (3,4-dihydroxybenzoate), a common intermediate of quinate and shikimate degradation pathways	Dehydroshikimate dehydratases (DSDs) play a central role in this process, catalyzing the conversion of 3-dehydroshikimate to protocatechuate, a common intermediate of aromatic degradation pathways
genes/PSEPK/quiC1_qsuB/quiC1_qsuB-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:27706847	NO_MATCH	0.00	KM=331 uM for 3-dehydroshikimate	
genes/SCHPO/Epe1/Epe1-ai-review.yaml	.existing_annotations[20].review.supported_by[0]	PMID:22144463	AUTOFIX	0.99	RNA elimination machinery targeting meiotic mRNAs promotes facultative heterochromatin formation [Epe1 regulates this process]	# RNA elimination machinery targeting meiotic mRNAs promotes facultative heterochromatin formation
genes/SCHPO/Epe1/Epe1-ai-review.yaml	.existing_annotations[21].review.supported_by[0]	PMID:25838386	AUTOFIX	0.81	inactivation of the putative histone demethylase Epe1 allows H3K9 methylation and silent chromatin maintenance at the tethering site [Note: "putative" indicates uncertainty about enzymatic function]	However, inactivation of the putative histone demethylase Epe1 allows H3K9 methylation and silent chromatin maintenance at the tethering site through many mitotic divisions, and transgenerationally through meiosis, after release of tethered Clr4
genes/SCHPO/Shu1/Shu1-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:12845604	NO_MATCH	0.00	Supporting evidence for Shu1 function	
genes/SCHPO/Shu1/Shu1-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:25733668	REVIEW	0.54	Supporting evidence for Shu1 function	Genome-wide studies have identified a gene ( SPAC1F8.02c ), denoted shu1 + , whose transcript is induced or repressed as a function of iron depletion or repletion ( 29 , 30 )
genes/SCHPO/Shu1/Shu1-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:12845604	NO_MATCH	0.00	Supporting evidence for Shu1 function	
genes/SCHPO/Shu1/Shu1-ai-review.yaml	.core_functions[1].supported_by[1]	PMID:25733668	REVIEW	0.54	Supporting evidence for Shu1 function	Genome-wide studies have identified a gene ( SPAC1F8.02c ), denoted shu1 + , whose transcript is induced or repressed as a function of iron depletion or repletion ( 29 , 30 )
genes/SCHPO/Shu1/Shu1-ai-review.yaml	.core_functions[2].supported_by[0]	PMID:12845604	NO_MATCH	0.00	Supporting evidence for Shu1 function	
genes/SCHPO/Shu1/Shu1-ai-review.yaml	.core_functions[2].supported_by[1]	PMID:25733668	REVIEW	0.54	Supporting evidence for Shu1 function	Genome-wide studies have identified a gene ( SPAC1F8.02c ), denoted shu1 + , whose transcript is induced or repressed as a function of iron depletion or repletion ( 29 , 30 )
genes/SCHPO/Shu1/Shu1-ai-review.yaml	.core_functions[3].supported_by[0]	PMID:12845604	NO_MATCH	0.00	Supporting evidence for Shu1 function	
genes/SCHPO/Shu1/Shu1-ai-review.yaml	.core_functions[3].supported_by[1]	PMID:25733668	REVIEW	0.54	Supporting evidence for Shu1 function	Genome-wide studies have identified a gene ( SPAC1F8.02c ), denoted shu1 + , whose transcript is induced or repressed as a function of iron depletion or repletion ( 29 , 30 )
genes/SCHPO/spt16/spt16-ai-review.yaml	.core_functions[1].supported_by[1]	PMID:17614284	AUTOFIX	0.94	...the chromatin remodeling complex FACT is required for centromeric-heterochromatin integrity and accurate chromosome segregation...	Here we show that the histone chaperone and remodeling complex FACT is required for centromeric-heterochromatin integrity and accurate chromosome segregation
genes/human/ABL1/ABL1-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:20841568	REVIEW	0.54	ABL1 contains F-actin binding and G-actin binding regions in its C-terminus	ABL1 includes nuclear localization signals and a DNA binding domain through which it mediates DNA damage-repair functions, whereas ABL2 has additional binding capacity for actin and for microtubules to enhance its cytoskeletal remodeling functions
genes/human/ACTB/ACTB-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:29581253	LOW_SIM	0.41	Beta-actin polymerizes to form actin filaments that are major components of the cytoskeleton, providing structural support for cell shape and motility.	The actin cytoskeleton regulates not only cell motility but also cell shape and morphology (2)
genes/human/ACTB/ACTB-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:25255767	LOW_SIM	0.14	Actin possesses intrinsic ATPase activity that is essential for filament dynamics, with ATP hydrolysis occurring after incorporation into filaments.	Our results from biochemical studies and molecular dynamics simulations show that replacement by a tryptophan residue at position 183 establishes an unusual stacking interaction with Tyr69 that perturbs nucleotide release from actin monomers and polymerization behavior by inducing a closed state conformation
genes/human/ACTB/ACTB-ai-review.yaml	.core_functions[2].supported_by[0]	PMID:18765789	REVIEW	0.57	Actin is a component of the BAF chromatin remodeling complex involved in muscle development and gene regulation.	# Regulation of muscle development by DPF3, a novel histone acetylation and methylation reader of the BAF chromatin remodeling complex
genes/human/ACTB/ACTB-ai-review.yaml	.core_functions[3].supported_by[0]	PMID:39321809	LOW_SIM	0.23	Beta-actin forms a luminal bridge within the gamma-tubulin ring complex (gTuRC), stabilizing the initial structure during complex assembly and regulating microtubule nucleation.	To organize microtubules, cells tightly control the activity of the microtubule nucleator γ-tubulin ring complex (γTuRC)
genes/human/AGRN/AGRN-ai-review.yaml	.core_functions[4].supported_by[1]	PMID:28581497	LOW_SIM	0.43	Agrin binding to dystroglycan prevents DGC assembly allowing YAP nuclear translocation and cardiomyocyte proliferation; single agrin injection promotes cardiac regeneration after MI	In vivo, a single administration of agrin promotes cardiac regeneration in adult mice after myocardial infarction, although the degree of cardiomyocyte proliferation observed in this model suggests that there are additional therapeutic mechanisms
genes/human/AIMP2/AIMP2-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:12060739	LOW_SIM	0.32	Homozygous p38-null mice showed complete disintegration of the MSC and neonatal lethality	The mutant mice showed lethality within 2 days of birth
genes/human/AIMP2/AIMP2-ai-review.yaml	.core_functions[2].supported_by[0]	PMID:12819782	REVIEW	0.57	Nuclear AIMP2 binds FBP and promotes its ubiquitin-dependent degradation leading to c-Myc downregulation	Binding of p38 stimulated ubiquitination and degradation of FBP, leading to downregulation of c-myc, which is required for differentiation of functional alveolar type II cells
genes/human/AIMP2/AIMP2-ai-review.yaml	.core_functions[2].supported_by[1]	PMID:27197155	REVIEW	0.70	Smurf2 is responsible for AIMP2-mediated ubiquitination of FBP, and phosphorylation at S156 triggers AIMP2 dissociation from MSC and nuclear translocation	Here, we report that Smurf2 is responsible for AIMP2-mediated ubiquitination of FBP, and a mutation in AIMP2 that inhibited its nuclear interaction with Smurf2 enhanced cellular transformation and tumorigenesis in vivo Treatment of HeLa cells with TGFβ resulted in the phosphorylation of AIMP2 on S156, a residue that is exposed on the embedded GST domain of AIMP2
genes/human/AP4B1/AP4B1-ai-review.yaml	.existing_annotations[21].review.supported_by[0]	PMID:26542808	AUTOFIX	1.00	Using a variety of protein interaction assays, we found that tepsin comprises two phylogenetically conserved peptide motifs, [GS]LFXG[ML]X[LV] and S[AV]F[SA]FLN, within its C-terminal unstructured region, which interact with the C-terminal ear (or appendage) domains of the β4 and ϵ subunits of AP-4, respectively.	Using a variety of protein interaction assays, we found that tepsin comprises two phylogenetically conserved peptide motifs, [GS]LFXG[ML]X[LV] and S[AV]F[SA]FLN, within its C-terminal unstructured region, which interact with the C-terminal ear (or appendage) domains of the β4 and ϵ subunits of AP-4, respectively.
genes/human/ARSB/ARSB-ai-review.yaml	.existing_annotations[33].review.supported_by[0]	PMID:1718978	AUTOFIX	1.00	The Maroteaux-Lamy syndrome (mucopolysaccharidosis type VI) is a lysosomal storage disease with autosomal recessive inheritance caused by deficiency of the enzyme arylsulfatase B. [This describes disease, not lysosome organization activity]	The Maroteaux-Lamy syndrome (mucopolysaccharidosis type VI) is a lysosomal storage disease with autosomal recessive inheritance caused by deficiency of the enzyme arylsulfatase B
genes/human/ARSB/ARSB-ai-review.yaml	.existing_annotations[34].review.supported_by[0]	PMID:2303452	AUTOFIX	1.00	Transport of ASB to the lysosomes was accomplished in a mannose 6-phosphate receptor-dependent manner. [This describes transport OF ARSB, not transport BY ARSB]	Transport of ASB to the lysosomes was accomplished in a mannose 6-phosphate receptor-dependent manner
genes/human/ASCL1/ASCL1-ai-review.yaml	.core_functions[1].supported_by[2]	PMID:21536733	LOW_SIM	0.17	CAGCTG E-box motif is highly enriched directly beneath 74% of ASCL1 binding peaks	The wide range of molecular and cellular functions represented among these targets suggests that Ascl1 directly controls the specification of neural progenitors as well as the later steps of neuronal differentiation and neurite outgrowth
genes/human/ASCL1/ASCL1-ai-review.yaml	.core_functions[2].supported_by[1]	PMID:25753420	AUTOFIX	0.81	ASCL1 binding sites are predominantly at distal enhancers	Less than one third of Ascl1 binding occurs inside genes (30%) or their promoter regions (7%) (Figures 2A and 2B), suggesting that Ascl1 binds predominantly to distal enhancer regions
genes/human/ASCL1/ASCL1-ai-review.yaml	.core_functions[2].supported_by[2]	PMID:24243019	REVIEW	0.68	ASCL1 binds trivalent chromatin signature and acts first to open chromatin	A unique trivalent chromatin signature in the host cells predicts the permissiveness for Ascl1 pioneering activity among different cell types
genes/human/ATP5F1A/ATP5F1A-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:37244256	LOW_SIM	0.26	Alpha subunit (chains A/B/C) alternates with beta subunit (chains D/E/F) in the F1 head. Structures reveal ADP release mechanism, symmetry mismatch accommodation, and water molecules in proton channels. Clinically relevant mutations mapped to subunit interfaces.	Clinically relevant mutations are mapped to the structure, showing that they are mainly located at the subunit-subunit interfaces, thus causing instability of the complex
genes/human/ATP5F1A/ATP5F1A-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:26297831	REVIEW	0.54	ATP synthase assembles through two intermediates: F1-c-ring (containing alpha, beta, and other catalytic subunits with the central rotor) and the b-e-g stator complex.	When expression of d-subunit, a stator stalk component, was knocked-down, human cells could not form ATP synthase holocomplex and instead accumulated two subcomplexes, one containing a central rotor shaft plus catalytic subunits (F1-c-ring) and the other containing stator stalk components ("b-e-g" complex)
genes/human/ATP5F1A/ATP5F1A-ai-review.yaml	.core_functions[0].supported_by[2]	PMID:12110673	AUTOFIX	0.98	The captured complex V displayed ATP hydrolysis activity that was fully oligomycin and inhibitor protein IF1-sensitive.	The captured complex V displayed ATP hydrolysis activity that was fully oligomycin and inhibitor protein IF(1)-sensitive
