file	gene	term_id	n_lit_refs	lit_refs	has_independent_support	abstract_ok	review_ok	fulltext_ok	tier
genes/DANRE/slc39a14/slc39a14-ai-review.yaml	slc39a14	GO:0140410	1	PMID:27231142	True	True	False	False	abstract
genes/DANRE/slc5a12/slc5a12-ai-review.yaml	slc5a12	GO:0005343	1	PMID:17255103	True	True	False	False	abstract
genes/DANRE/slc5a12/slc5a12-ai-review.yaml	slc5a12	GO:0005886	0		False	False	False	False	unsupported
genes/DANRE/slc5a12/slc5a12-ai-review.yaml	slc5a12	GO:0006814	1	PMID:17255103	True	True	False	False	abstract
genes/DANRE/spns1/spns1-ai-review.yaml	spns1	GO:0022857	0		False	False	False	False	unsupported
genes/DANRE/spns1/spns1-ai-review.yaml	spns1	GO:0016020	0		False	False	False	False	unsupported
genes/DANRE/sult1st2/sult1st2-ai-review.yaml	sult1st2	GO:0051923	1	PMID:12755695	True	True	False	False	abstract
genes/DANRE/sult1st2/sult1st2-ai-review.yaml	sult1st2	GO:0004062	1	PMID:12755695	True	True	False	False	abstract
genes/DANRE/tdp2/tdp2-ai-review.yaml	tdp2	GO:0005737	0		False	False	False	False	unsupported
genes/DANRE/tdp2/tdp2-ai-review.yaml	tdp2	GO:0003697	2	PMID:23104058;PMID:23104058	True	False	False	True	fulltext_primary
genes/DANRE/tdp2/tdp2-ai-review.yaml	tdp2	GO:0006302	4	PMID:23104058;PMID:23104058;PMID:39228401;PMID:39228401	True	True	False	True	abstract
genes/DANRE/tdp2/tdp2-ai-review.yaml	tdp2	GO:0016605	2	PMID:23104058;PMID:23104058	True	False	False	True	fulltext_primary
genes/DANRE/tdp2/tdp2-ai-review.yaml	tdp2	GO:0070260	4	PMID:23104058;PMID:23104058;PMID:39228401;PMID:39228401	True	False	False	True	fulltext_primary
genes/DANRE/tomt/tomt-ai-review.yaml	tomt	GO:0032502	1	PMID:28534737	True	False	False	True	fulltext_primary
genes/DANRE/tomt/tomt-ai-review.yaml	tomt	GO:0016206	1	PMID:28534737	True	False	False	True	fulltext_primary
genes/DANRE/tomt/tomt-ai-review.yaml	tomt	GO:0042417	1	PMID:28534737	True	False	False	True	fulltext_primary
genes/DANRE/tomt/tomt-ai-review.yaml	tomt	GO:0042424	1	PMID:28534737	True	False	False	True	fulltext_primary
genes/DANRE/tpp1/tpp1-ai-review.yaml	tpp1	GO:0006508	1	PMID:23587805	True	True	False	False	abstract
genes/DANRE/tpp1/tpp1-ai-review.yaml	tpp1	GO:0008240	1	PMID:23587805	True	True	False	False	abstract
genes/DANRE/tpp1/tpp1-ai-review.yaml	tpp1	GO:0004175	1	PMID:23587805	True	True	False	False	abstract
genes/DANRE/tpp1/tpp1-ai-review.yaml	tpp1	GO:0007417	2	PMID:23587805;PMID:23587805	True	True	False	False	abstract
genes/DANRE/trpm7/trpm7-ai-review.yaml	trpm7	GO:0004672	0		False	False	False	False	unsupported
genes/DANRE/trpm7/trpm7-ai-review.yaml	trpm7	GO:0005262	1	PMID:27628598	True	False	False	True	fulltext_primary
genes/DANRE/trpm7/trpm7-ai-review.yaml	trpm7	GO:0006816	0		False	False	False	False	unsupported
genes/DANRE/trpm7/trpm7-ai-review.yaml	trpm7	GO:0005886	0		False	False	False	False	unsupported
genes/DANRE/trpm7/trpm7-ai-review.yaml	trpm7	GO:0098655	0		False	False	False	False	unsupported
genes/DANRE/ube2ib/ube2ib-ai-review.yaml	ube2ib	GO:0061656	0		False	False	False	False	unsupported
genes/DANRE/ucp2/ucp2-ai-review.yaml	ucp2	GO:0015078	0		False	False	False	False	unsupported
genes/DANRE/ucp2/ucp2-ai-review.yaml	ucp2	GO:0009409	0		False	False	False	False	unsupported
genes/DANRE/ucp2/ucp2-ai-review.yaml	ucp2	GO:1990542	0		False	False	False	False	unsupported
genes/DANRE/ucp2/ucp2-ai-review.yaml	ucp2	GO:1990845	0		False	False	False	False	unsupported
genes/DANRE/ufsp2/ufsp2-ai-review.yaml	ufsp2	GO:0005783	2	PMID:21228277;PMID:30626644	True	True	False	False	abstract
genes/DANRE/ufsp2/ufsp2-ai-review.yaml	ufsp2	GO:0071567	3	PMID:17182609;PMID:17182609;PMID:30626644	True	True	False	False	abstract
genes/DANRE/ufsp2/ufsp2-ai-review.yaml	ufsp2	GO:0005634	0		False	False	False	False	unsupported
genes/DANRE/ufsp2/ufsp2-ai-review.yaml	ufsp2	GO:0006508	0		False	False	False	False	unsupported
genes/DANRE/uox/uox-ai-review.yaml	uox	GO:0019628	1	PMID:36553446	True	False	False	True	fulltext_primary
genes/DANRE/uox/uox-ai-review.yaml	uox	GO:0006145	1	PMID:36553446	True	False	False	True	fulltext_primary
genes/DANRE/uox/uox-ai-review.yaml	uox	GO:0005777	0		False	False	False	False	unsupported
genes/DANRE/urad/urad-ai-review.yaml	urad	GO:0005777	0		False	False	False	False	unsupported
genes/DANRE/urad/urad-ai-review.yaml	urad	GO:0051997	1	PMID:17428786	True	True	False	False	abstract
genes/DAPPU/DpuGr29/DpuGr29-ai-review.yaml	DpuGr29	GO:0008049	0		False	False	False	False	unsupported
genes/DAPPU/DpuGr29/DpuGr29-ai-review.yaml	DpuGr29	GO:0007635	0		False	False	False	False	unsupported
genes/DAPPU/DpuGr29/DpuGr29-ai-review.yaml	DpuGr29	GO:0030424	0		False	False	False	False	unsupported
genes/DAPPU/DpuGr29/DpuGr29-ai-review.yaml	DpuGr29	GO:0030425	0		False	False	False	False	unsupported
genes/DAPPU/DpuGr29/DpuGr29-ai-review.yaml	DpuGr29	GO:0043025	0		False	False	False	False	unsupported
genes/DEIRA/Q9RSY6/Q9RSY6-ai-review.yaml	Q9RSY6	GO:0003729	0		False	False	False	False	unsupported
genes/DEIRA/Q9RSY6/Q9RSY6-ai-review.yaml	Q9RSY6	GO:0003735	0		False	False	False	False	unsupported
genes/DEIRA/Q9RSY6/Q9RSY6-ai-review.yaml	Q9RSY6	GO:0006412	0		False	False	False	False	unsupported
genes/DEIRA/Q9RSY6/Q9RSY6-ai-review.yaml	Q9RSY6	GO:0022627	0		False	False	False	False	unsupported
genes/DICDI/mlcD/mlcD-ai-review.yaml	mlcD	GO:0005509	2	PMID:12826013;PMID:12826013	True	True	False	False	abstract
genes/DICDI/mlcD/mlcD-ai-review.yaml	mlcD	GO:0005737	1	PMID:12826013	True	True	False	False	abstract
genes/DICDI/mlcD/mlcD-ai-review.yaml	mlcD	GO:0030234	2	PMID:12826013;PMID:12826013	True	True	False	False	abstract
genes/DICDI/mlcD/mlcD-ai-review.yaml	mlcD	GO:0000226	2	PMID:31774725;PMID:12826013	True	True	False	True	abstract
genes/DICDI/nip7/nip7-ai-review.yaml	nip7	GO:0005730	2	PMID:9271378;PMID:22195017	True	True	False	True	abstract
genes/DICDI/nip7/nip7-ai-review.yaml	nip7	GO:0042273	2	PMID:9271378;PMID:9891085	True	True	False	False	abstract
genes/DICDI/nip7/nip7-ai-review.yaml	nip7	GO:0030687	2	PMID:9271378;PMID:9891085	True	True	False	False	abstract
genes/DICDI/tlcd4b/tlcd4b-ai-review.yaml	tlcd4b	GO:0005783	2	PMID:37078207;PMID:39970228	True	True	False	False	abstract
genes/DICDI/tlcd4b/tlcd4b-ai-review.yaml	tlcd4b	GO:0055088	1	PMID:39970228	True	True	False	False	abstract
genes/DROME/Akt1/Akt1-ai-review.yaml	Akt1	GO:0004674	0		False	False	False	False	unsupported
genes/DROME/Akt1/Akt1-ai-review.yaml	Akt1	GO:0035556	0		False	False	False	False	unsupported
genes/DROME/Akt1/Akt1-ai-review.yaml	Akt1	GO:0043066	0		False	False	False	False	unsupported
genes/DROME/Akt1/Akt1-ai-review.yaml	Akt1	GO:0008286	0		False	False	False	False	unsupported
genes/DROME/Akt1/Akt1-ai-review.yaml	Akt1	GO:0043536	0		False	False	False	False	unsupported
genes/DROME/Buffy/Buffy-ai-review.yaml	Buffy	GO:0005741	2	PMID:17205077;PMID:17205077	True	True	False	False	abstract
genes/DROME/Buffy/Buffy-ai-review.yaml	Buffy	GO:0015267	0		False	False	False	False	unsupported
genes/DROME/CG6051/CG6051-ai-review.yaml	CG6051	GO:0042059	1	PMID:39141345	True	True	False	False	abstract
genes/DROME/CG6051/CG6051-ai-review.yaml	CG6051	GO:0031901	1	PMID:39141345	True	False	False	True	fulltext_primary
genes/DROME/CRY/CRY-ai-review.yaml	CRY	GO:0005634	0		False	False	False	False	unsupported
genes/DROME/CRY/CRY-ai-review.yaml	CRY	GO:0005737	0		False	False	False	False	unsupported
genes/DROME/CRY/CRY-ai-review.yaml	CRY	GO:0045892	1	PMID:16527739	True	True	False	False	abstract
genes/DROME/CRY/CRY-ai-review.yaml	CRY	GO:0003677	1	PMID:10063806	True	True	False	False	abstract
genes/DROME/CRY/CRY-ai-review.yaml	CRY	GO:0032922	0		False	False	False	False	unsupported
genes/DROME/CRY/CRY-ai-review.yaml	CRY	GO:0043153	3	PMID:37100907;PMID:16794082;PMID:22080955	True	True	False	True	abstract
genes/DROME/CRY/CRY-ai-review.yaml	CRY	GO:0071949	1	PMID:24297896	True	True	False	False	abstract
genes/DROME/Ced-12/Ced-12-ai-review.yaml	Ced-12	GO:0005886	1	PMID:18163987	True	True	False	False	abstract
genes/DROME/Ced-12/Ced-12-ai-review.yaml	Ced-12	GO:0007015	1	PMID:11703939	True	True	False	False	abstract
genes/DROME/Ced-12/Ced-12-ai-review.yaml	Ced-12	GO:0048870	2	PMID:17637670;PMID:11703939	True	True	False	False	abstract
genes/DROME/Ced-12/Ced-12-ai-review.yaml	Ced-12	GO:0043652	2	PMID:11703939;PMID:11703939	True	True	False	False	abstract
genes/DROME/Edem2/Edem2-ai-review.yaml	Edem2	GO:0004571	1	PMID:25716426	True	False	False	True	fulltext_primary
genes/DROME/Edem2/Edem2-ai-review.yaml	Edem2	GO:0030968	2	PMID:25716426;PMID:25716426	True	False	False	True	fulltext_primary
genes/DROME/Edem2/Edem2-ai-review.yaml	Edem2	GO:0097466	2	PMID:25716426;PMID:25716426	True	False	False	True	fulltext_primary
genes/DROME/Edem2/Edem2-ai-review.yaml	Edem2	GO:0005783	1	PMID:25716426	True	False	False	True	fulltext_primary
genes/DROME/Hsp22/Hsp22-ai-review.yaml	Hsp22	GO:0005737	0		False	False	False	False	unsupported
genes/DROME/Hsp22/Hsp22-ai-review.yaml	Hsp22	GO:0005634	0		False	False	False	False	unsupported
genes/DROME/Hsp22/Hsp22-ai-review.yaml	Hsp22	GO:0009408	1	PMID:26705243	True	False	False	True	fulltext_primary
genes/DROME/Hsp22/Hsp22-ai-review.yaml	Hsp22	GO:0042026	1	PMID:16572729	True	True	False	False	abstract
genes/DROME/Hsp22/Hsp22-ai-review.yaml	Hsp22	GO:0051082	1	PMID:16572729	True	True	False	False	abstract
genes/DROME/Hsp23/Hsp23-ai-review.yaml	Hsp23	GO:0005737	1	PMID:32437379	True	False	False	True	fulltext_primary
genes/DROME/Hsp23/Hsp23-ai-review.yaml	Hsp23	GO:0005634	0		False	False	False	False	unsupported
genes/DROME/Hsp23/Hsp23-ai-review.yaml	Hsp23	GO:0009408	1	PMID:26705243	True	False	False	True	fulltext_primary
genes/DROME/Hsp23/Hsp23-ai-review.yaml	Hsp23	GO:0042026	1	PMID:16572729	True	True	False	False	abstract
genes/DROME/Hsp23/Hsp23-ai-review.yaml	Hsp23	GO:0051082	0		False	False	False	False	unsupported
genes/DROME/Hsp26/Hsp26-ai-review.yaml	Hsp26	GO:0005737	1	PMID:32437379	True	False	False	True	fulltext_primary
genes/DROME/Hsp26/Hsp26-ai-review.yaml	Hsp26	GO:0005634	0		False	False	False	False	unsupported
genes/DROME/Hsp26/Hsp26-ai-review.yaml	Hsp26	GO:0009408	2	PMID:26705243;PMID:16572729	True	True	False	True	abstract
genes/DROME/Hsp26/Hsp26-ai-review.yaml	Hsp26	GO:0042026	2	PMID:16572729;PMID:26705243	True	True	False	True	abstract
genes/DROME/Hsp26/Hsp26-ai-review.yaml	Hsp26	GO:0051082	1	PMID:16572729	True	True	False	False	abstract
genes/DROME/Hsp27/Hsp27-ai-review.yaml	Hsp27	GO:0005737	0		False	False	False	False	unsupported
genes/DROME/Hsp27/Hsp27-ai-review.yaml	Hsp27	GO:0005634	0		False	False	False	False	unsupported
genes/DROME/Hsp27/Hsp27-ai-review.yaml	Hsp27	GO:0009408	0		False	False	False	False	unsupported
genes/DROME/Hsp27/Hsp27-ai-review.yaml	Hsp27	GO:0042026	0		False	False	False	False	unsupported
genes/DROME/Hsp27/Hsp27-ai-review.yaml	Hsp27	GO:0051082	0		False	False	False	False	unsupported
genes/DROME/Hsp83/Hsp83-ai-review.yaml	Hsp83	GO:0006457	1	PMID:10716925	True	True	False	False	abstract
genes/DROME/Hsp83/Hsp83-ai-review.yaml	Hsp83	GO:0016887	1	PMID:29775584	True	True	False	False	abstract
genes/DROME/Hsp83/Hsp83-ai-review.yaml	Hsp83	GO:0032991	0		False	False	False	False	unsupported
genes/DROME/Hsp83/Hsp83-ai-review.yaml	Hsp83	GO:0005886	1	PMID:30193096	True	True	False	False	abstract
genes/DROME/Hsp83/Hsp83-ai-review.yaml	Hsp83	GO:0005524	0		False	False	False	False	unsupported
genes/DROME/Hsp83/Hsp83-ai-review.yaml	Hsp83	GO:0005829	0		False	False	False	False	unsupported
genes/DROME/Hsp83/Hsp83-ai-review.yaml	Hsp83	GO:0050821	1	PMID:23509070	True	False	False	True	fulltext_primary
genes/DROME/Hsp83/Hsp83-ai-review.yaml	Hsp83	GO:0034605	1	PMID:16595740	True	True	False	False	abstract
genes/DROME/Hsp83/Hsp83-ai-review.yaml	Hsp83	GO:0051082	1	PMID:29775584	True	True	False	False	abstract
genes/DROME/Hsp83/Hsp83-ai-review.yaml	Hsp83	GO:0048471	0		False	False	False	False	unsupported
genes/DROME/Iml1/Iml1-ai-review.yaml	Iml1	GO:0010508	0		False	False	False	False	unsupported
genes/DROME/Iml1/Iml1-ai-review.yaml	Iml1	GO:0034198	0		False	False	False	False	unsupported
genes/DROME/Iml1/Iml1-ai-review.yaml	Iml1	GO:1904262	0		False	False	False	False	unsupported
genes/DROME/Iml1/Iml1-ai-review.yaml	Iml1	GO:0005765	0		False	False	False	False	unsupported
genes/DROME/Iml1/Iml1-ai-review.yaml	Iml1	GO:1990130	0		False	False	False	False	unsupported
genes/DROME/Lkb1/Lkb1-ai-review.yaml	Lkb1	GO:0004674	0		False	False	False	False	unsupported
genes/DROME/Lkb1/Lkb1-ai-review.yaml	Lkb1	GO:0005737	0		False	False	False	False	unsupported
genes/DROME/Lkb1/Lkb1-ai-review.yaml	Lkb1	GO:0035556	1	PMID:25996931	True	True	False	False	abstract
genes/DROME/LysB/LysB-ai-review.yaml	LysB	GO:0003796	1	PMID:8159165	True	True	False	False	abstract
genes/DROME/Nmnat/Nmnat-ai-review.yaml	Nmnat	GO:0034355	1	PMID:36476387	True	True	False	False	abstract
genes/DROME/Nmnat/Nmnat-ai-review.yaml	Nmnat	GO:0000309	2	PMID:19403820;PMID:36476387	True	True	False	False	abstract
genes/DROME/Nmnat/Nmnat-ai-review.yaml	Nmnat	GO:0004515	1	PMID:36476387	True	True	False	False	abstract
genes/DROME/Nprl2/Nprl2-ai-review.yaml	Nprl2	GO:0034198	1	PMID:24786828	True	True	False	False	abstract
genes/DROME/Nprl2/Nprl2-ai-review.yaml	Nprl2	GO:0005096	1	PMID:23723238	True	True	False	False	abstract
genes/DROME/Nprl2/Nprl2-ai-review.yaml	Nprl2	GO:1904262	1	PMID:24786828	True	True	False	False	abstract
genes/DROME/Nprl2/Nprl2-ai-review.yaml	Nprl2	GO:0005774	1	PMID:24786828	True	True	False	False	abstract
genes/DROME/Nprl2/Nprl2-ai-review.yaml	Nprl2	GO:1990130	0		False	False	False	False	unsupported
genes/DROME/Nprl3/Nprl3-ai-review.yaml	Nprl3	GO:0034198	1	PMID:24786828	True	True	False	False	abstract
genes/DROME/Nprl3/Nprl3-ai-review.yaml	Nprl3	GO:1904262	1	PMID:24786828	True	True	False	False	abstract
genes/DROME/Nprl3/Nprl3-ai-review.yaml	Nprl3	GO:0010508	1	PMID:27672113	True	True	False	False	abstract
genes/DROME/Nprl3/Nprl3-ai-review.yaml	Nprl3	GO:1990130	0		False	False	False	False	unsupported
genes/DROME/Pdk1/Pdk1-ai-review.yaml	Pdk1	GO:0004674	0		False	False	False	False	unsupported
genes/DROME/Pdk1/Pdk1-ai-review.yaml	Pdk1	GO:0035556	0		False	False	False	False	unsupported
genes/DROME/Pdk1/Pdk1-ai-review.yaml	Pdk1	GO:0008286	0		False	False	False	False	unsupported
genes/DROME/Sin1/Sin1-ai-review.yaml	Sin1	GO:0031932	1	PMID:17043309	True	True	False	False	abstract
genes/DROME/Sin1/Sin1-ai-review.yaml	Sin1	GO:0038203	2	PMID:17369395;PMID:17043309	True	True	False	False	abstract
genes/DROME/Sin1/Sin1-ai-review.yaml	Sin1	GO:0005737	0		False	False	False	False	unsupported
genes/DROME/Sin1/Sin1-ai-review.yaml	Sin1	GO:0005546	0		False	False	False	False	unsupported
genes/DROME/Sin1/Sin1-ai-review.yaml	Sin1	GO:0005886	0		False	False	False	False	unsupported
genes/DROME/Git/Git-ai-review.yaml	Git	GO:0045202	1	PMID:24882013	True	True	False	False	abstract
genes/DROME/Git/Git-ai-review.yaml	Git	GO:0007420	1	PMID:25792865	True	False	False	True	fulltext_primary
genes/DROME/Git/Git-ai-review.yaml	Git	GO:0005096	1	PMID:18996366	True	True	False	False	abstract
genes/DROME/Git/Git-ai-review.yaml	Git	GO:0008277	1	PMID:18996366	True	True	False	False	abstract
genes/DROME/Git/Git-ai-review.yaml	Git	GO:0031267	1	PMID:38240353	True	True	False	False	abstract
genes/DROME/Git/Git-ai-review.yaml	Git	GO:0032012	1	PMID:38240353	True	True	False	False	abstract
genes/DROME/Git/Git-ai-review.yaml	Git	GO:0036465	1	PMID:24882013	True	True	False	False	abstract
genes/DROME/jar/jar-ai-review.yaml	jar	GO:0005737	1	PMID:7790355	True	True	False	False	abstract
genes/DROME/jar/jar-ai-review.yaml	jar	GO:0000146	1	PMID:8202156	True	True	False	False	abstract
genes/DROME/jar/jar-ai-review.yaml	jar	GO:0006897	1	PMID:9472041	True	True	False	False	abstract
genes/DROME/jar/jar-ai-review.yaml	jar	GO:0015629	1	PMID:16571671	True	True	False	False	abstract
genes/DROME/jar/jar-ai-review.yaml	jar	GO:0051015	1	PMID:16571671	True	True	False	False	abstract
genes/DROME/jar/jar-ai-review.yaml	jar	GO:0005886	1	PMID:12586070	True	True	False	False	abstract
genes/DROME/jar/jar-ai-review.yaml	jar	GO:0030048	1	PMID:8202156	True	True	False	False	abstract
genes/DROME/jar/jar-ai-review.yaml	jar	GO:0007015	1	PMID:16571671	True	True	False	False	abstract
genes/DROME/jar/jar-ai-review.yaml	jar	GO:0030139	1	PMID:9472041	True	True	False	False	abstract
genes/DROME/rdgBbeta/rdgBbeta-ai-review.yaml	rdgBbeta	GO:0005737	1	PMID:10531358	True	True	False	False	abstract
genes/DROME/rdgBbeta/rdgBbeta-ai-review.yaml	rdgBbeta	GO:0008526	2	PMID:10531358;PMID:22822086	True	True	False	False	abstract
genes/DROME/rdgBbeta/rdgBbeta-ai-review.yaml	rdgBbeta	GO:0035091	1	PMID:22822086	True	True	False	False	abstract
genes/DROME/sws/sws-ai-review.yaml	sws	GO:0004622	2	PMID:15772346;PMID:18945896	True	True	False	False	abstract
genes/DROME/sws/sws-ai-review.yaml	sws	GO:0005783	2	PMID:15772346;PMID:18945896	True	True	False	False	abstract
genes/ECOLI/CnoX/CnoX-ai-review.yaml	CnoX	GO:0045454	2	PMID:21498507;PMID:29754824	True	True	False	False	abstract
genes/ECOLI/CpxP/CpxP-ai-review.yaml	CpxP	GO:0030288	0		False	False	False	False	unsupported
genes/ECOLI/CpxP/CpxP-ai-review.yaml	CpxP	GO:0051082	2	PMID:16303867;PMID:21239493	True	True	False	False	abstract
genes/ECOLI/DnaJ/DnaJ-ai-review.yaml	DnaJ	GO:0005737	1	PMID:6220698	True	True	False	False	abstract
genes/ECOLI/DnaJ/DnaJ-ai-review.yaml	DnaJ	GO:0042026	2	PMID:7559385;PMID:20953191	True	True	False	False	abstract
genes/ECOLI/DnaJ/DnaJ-ai-review.yaml	DnaJ	GO:0051082	1	PMID:12941935	True	True	False	False	abstract
genes/ECOLI/DnaK/DnaK-ai-review.yaml	DnaK	GO:0016887	2	PMID:7776367;PMID:7937953	True	True	False	False	abstract
genes/ECOLI/DnaK/DnaK-ai-review.yaml	DnaK	GO:0031072	2	PMID:9103205;PMID:21525416	True	True	False	False	abstract
genes/ECOLI/DnaK/DnaK-ai-review.yaml	DnaK	GO:0044183	1	PMID:7937953	True	True	False	False	abstract
genes/ECOLI/DnaK/DnaK-ai-review.yaml	DnaK	GO:0005829	0		False	False	False	False	unsupported
genes/ECOLI/DnaK/DnaK-ai-review.yaml	DnaK	GO:0042026	2	PMID:7900997;PMID:2203539	True	True	False	False	abstract
genes/ECOLI/GroEL/GroEL-ai-review.yaml	GroEL	GO:0006457	2	PMID:2573517;PMID:14517228	True	True	False	False	abstract
genes/ECOLI/GroEL/GroEL-ai-review.yaml	GroEL	GO:0005524	2	PMID:8564544;PMID:9285585	True	True	False	False	abstract
genes/ECOLI/GroEL/GroEL-ai-review.yaml	GroEL	GO:0009408	1	PMID:8349564	True	True	False	False	abstract
genes/ECOLI/GroEL/GroEL-ai-review.yaml	GroEL	GO:0051082	2	PMID:8097882;PMID:7935796	True	True	False	False	abstract
genes/ECOLI/GroEL/GroEL-ai-review.yaml	GroEL	GO:1990220	1	PMID:9285585	True	True	False	False	abstract
genes/ECOLI/RidA/RidA-ai-review.yaml	RidA	GO:0019239	0		False	False	False	False	unsupported
genes/ECOLI/RidA/RidA-ai-review.yaml	RidA	GO:0005829	0		False	False	False	False	unsupported
genes/ECOLI/SecB/SecB-ai-review.yaml	SecB	GO:0005829	2	PMID:2649892;PMID:18304323	True	True	False	False	abstract
genes/ECOLI/SecB/SecB-ai-review.yaml	SecB	GO:0036506	3	PMID:2834066;PMID:2848249;PMID:18048690	True	True	False	False	abstract
genes/ECOLI/SecB/SecB-ai-review.yaml	SecB	GO:0043952	2	PMID:2170023;PMID:6403503	True	True	False	False	abstract
genes/ECOLI/SecB/SecB-ai-review.yaml	SecB	GO:0051082	2	PMID:16962134;PMID:2170023	True	True	False	False	abstract
genes/ECOLI/SecB/SecB-ai-review.yaml	SecB	GO:0070678	1	PMID:2664780	True	True	False	False	abstract
genes/ECOLI/Skp/Skp-ai-review.yaml	Skp	GO:0006457	2	PMID:19181847;PMID:12509434	True	True	False	False	abstract
genes/ECOLI/Skp/Skp-ai-review.yaml	Skp	GO:0050821	2	PMID:10455120;PMID:15304217	True	True	False	False	abstract
genes/ECOLI/SlyD/SlyD-ai-review.yaml	SlyD	GO:0003755	1	PMID:9188461	True	True	False	False	abstract
genes/ECOLI/SlyD/SlyD-ai-review.yaml	SlyD	GO:0005829	0		False	False	False	False	unsupported
genes/ECOLI/SlyD/SlyD-ai-review.yaml	SlyD	GO:0042026	1	PMID:16388577	True	True	False	False	abstract
genes/ECOLI/Spy/Spy-ai-review.yaml	Spy	GO:0030288	2	PMID:9068658;PMID:21317898	True	True	False	True	abstract
genes/ECOLI/Spy/Spy-ai-review.yaml	Spy	GO:0051082	2	PMID:21317898;PMID:26619265	True	True	False	False	abstract
genes/ECOLI/arnF/arnF-ai-review.yaml	arnF	GO:0022857	1	PMID:17928292	True	False	False	False	support_not_localized
genes/ECOLI/arnF/arnF-ai-review.yaml	arnF	GO:0005886	2	PMID:15919996;PMID:17928292	True	True	False	True	abstract
genes/ECOLI/arnF/arnF-ai-review.yaml	arnF	GO:0055085	1	PMID:17928292	True	False	False	False	support_not_localized
genes/ECOLI/bcp/bcp-ai-review.yaml	bcp	GO:0008379	2	PMID:10644761;PMID:21910476	True	True	False	False	abstract
genes/ECOLI/bcp/bcp-ai-review.yaml	bcp	GO:0005737	2	PMID:15911532;PMID:18304323	True	True	False	False	abstract
genes/ECOLI/bcp/bcp-ai-review.yaml	bcp	GO:0034599	1	PMID:10644761	True	True	False	False	abstract
genes/ECOLI/bcp/bcp-ai-review.yaml	bcp	GO:0045454	2	PMID:21910476;PMID:21910476	True	True	False	False	abstract
genes/ECOLI/fepE/fepE-ai-review.yaml	fepE	GO:0005886	1	PMID:15919996	True	True	False	False	abstract
genes/ECOLI/fepE/fepE-ai-review.yaml	fepE	GO:0004713	3	PMID:40703034;PMID:22437828;PMID:12603743	True	True	False	True	abstract
genes/ECOLI/ftsI/ftsI-ai-review.yaml	ftsI	GO:0005886	0		False	False	False	False	unsupported
genes/ECOLI/ftsI/ftsI-ai-review.yaml	ftsI	GO:0008658	1	PMID:1103132	True	True	False	False	abstract
genes/ECOLI/ftsI/ftsI-ai-review.yaml	ftsI	GO:0071555	1	PMID:6450748	True	True	False	False	abstract
genes/ECOLI/manX/manX-ai-review.yaml	manX	GO:0008982	2	PMID:2951378;PMID:2999119	True	True	False	False	abstract
genes/ECOLI/manX/manX-ai-review.yaml	manX	GO:0009401	2	PMID:2951378;PMID:2999119	True	True	False	False	abstract
genes/ECOLI/manX/manX-ai-review.yaml	manX	GO:1902495	2	PMID:2951378;PMID:2999119	True	True	False	False	abstract
genes/ECOLI/manY/manY-ai-review.yaml	manY	GO:0005886	2	PMID:2951378;PMID:15919996	True	True	False	False	abstract
genes/ECOLI/manY/manY-ai-review.yaml	manY	GO:0009401	1	PMID:2951378	True	True	False	False	abstract
genes/ECOLI/manZ/manZ-ai-review.yaml	manZ	GO:0005886	2	PMID:2999119;PMID:15919996	True	True	False	False	abstract
genes/ECOLI/manZ/manZ-ai-review.yaml	manZ	GO:0009401	2	PMID:2951378;PMID:2999119	True	True	False	False	abstract
genes/ECOLI/mrdA/mrdA-ai-review.yaml	mrdA	GO:0005886	0		False	False	False	False	unsupported
genes/ECOLI/mrdA/mrdA-ai-review.yaml	mrdA	GO:0008658	1	PMID:1103132	True	True	False	False	abstract
genes/ECOLI/mrdA/mrdA-ai-review.yaml	mrdA	GO:0071972	0		False	False	False	False	unsupported
genes/ECOLI/mrdA/mrdA-ai-review.yaml	mrdA	GO:0071555	0		False	False	False	False	unsupported
genes/ECOLI/rbsD/rbsD-ai-review.yaml	rbsD	GO:0016866	0		False	False	False	False	unsupported
genes/ECOLI/rbsD/rbsD-ai-review.yaml	rbsD	GO:0019303	0		False	False	False	False	unsupported
genes/ECOLI/rbsD/rbsD-ai-review.yaml	rbsD	GO:0005829	0		False	False	False	False	unsupported
genes/ECOLI/rlmC/rlmC-ai-review.yaml	rlmC	GO:0070041	1	PMID:12907714	True	True	False	False	abstract
genes/ECOLI/rlmC/rlmC-ai-review.yaml	rlmC	GO:0070475	1	PMID:12907714	True	True	False	False	abstract
genes/ECOLI/surA/surA-ai-review.yaml	surA	GO:0006457	2	PMID:8985185;PMID:8626309	True	True	False	False	abstract
genes/ECOLI/surA/surA-ai-review.yaml	surA	GO:0003755	2	PMID:8985185;PMID:11226178	True	True	False	False	abstract
genes/ECOLI/surA/surA-ai-review.yaml	surA	GO:0030288	1	PMID:8985185	True	True	False	False	abstract
genes/ECOLI/surA/surA-ai-review.yaml	surA	GO:0051082	5	PMID:26344570;PMID:11226178;PMID:17908933;PMID:26344570;PMID:11226178	True	True	False	False	abstract
genes/ECOLI/yciO/yciO-ai-review.yaml	yciO	GO:0005829	2	PMID:15911532;PMID:18304323	True	True	False	False	abstract
genes/ECOLI/ygfF/ygfF-ai-review.yaml	ygfF	GO:0016491	1	PMID:37963869	True	False	False	True	fulltext_primary
genes/ECOLI/yjdM/yjdM-ai-review.yaml	yjdM	GO:0005829	2	PMID:15911532;PMID:18304323	True	True	False	False	abstract
