gene_symbol	protein_id	term_id	term_label	evidence_type	reference_id	action	loss_status	covered_by
COPG1	Q9Y678	GO:0030133	transport vesicle	TAS	Reactome:R-HSA-6809003	ACCEPT	UNIQUE	
COPG1	Q9Y678	GO:0030133	transport vesicle	TAS	Reactome:R-HSA-6809006	ACCEPT	UNIQUE	
COPG1	Q9Y678	GO:0030133	transport vesicle	TAS	Reactome:R-HSA-6811418	ACCEPT	UNIQUE	
COPG1	Q9Y678	GO:0030133	transport vesicle	TAS	Reactome:R-HSA-6811423	ACCEPT	UNIQUE	
COPG1	Q9Y678	GO:0030133	transport vesicle	TAS	Reactome:R-HSA-6811426	ACCEPT	UNIQUE	
COPG1	Q9Y678	GO:0005829	cytosol	TAS	Reactome:R-HSA-6807872	ACCEPT	UNIQUE	
COPG1	Q9Y678	GO:0005829	cytosol	TAS	Reactome:R-HSA-6807875	ACCEPT	UNIQUE	
COPG1	Q9Y678	GO:0005829	cytosol	TAS	Reactome:R-HSA-6807877	ACCEPT	UNIQUE	
COPG1	Q9Y678	GO:0005829	cytosol	TAS	Reactome:R-HSA-6809010	ACCEPT	UNIQUE	
COPG1	Q9Y678	GO:0005829	cytosol	TAS	Reactome:R-HSA-6811412	ACCEPT	UNIQUE	
COPG1	Q9Y678	GO:0005829	cytosol	TAS	Reactome:R-HSA-6811417	ACCEPT	UNIQUE	
COPG1	Q9Y678	GO:0005829	cytosol	TAS	Reactome:R-HSA-6811418	ACCEPT	UNIQUE	
COPG1	Q9Y678	GO:0005829	cytosol	TAS	Reactome:R-HSA-6811427	ACCEPT	UNIQUE	
COPG1	Q9Y678	GO:0000139	Golgi membrane	ISS	GO_REF:0000024	ACCEPT	REDUNDANT	GO:0000139
COPG1	Q9Y678	GO:0051683	establishment of Golgi localization	ISS	GO_REF:0000024	KEEP_AS_NON_CORE	UNIQUE	
COPG1	Q9Y678	GO:0072384	organelle transport along microtubule	ISS	GO_REF:0000024	KEEP_AS_NON_CORE	REDUNDANT	GO:0072384
COPG1	Q9Y678	GO:0030126	COPI vesicle coat	ISS	GO_REF:0000024	ACCEPT	REDUNDANT	GO:0030126
COPG2	Q9UBF2	GO:0000139	Golgi membrane	IEA	GO_REF:0000120	ACCEPT	REDUNDANT	GO:0000139
COPG2	Q9UBF2	GO:0005198	structural molecule activity	IEA	GO_REF:0000002	ACCEPT	UNIQUE	
COPG2	Q9UBF2	GO:0005794	Golgi apparatus	IEA	GO_REF:0000117	ACCEPT	REDUNDANT	GO:0000139; GO:0030126
COPG2	Q9UBF2	GO:0005829	cytosol	IEA	GO_REF:0000044	ACCEPT	UNIQUE	
COPG2	Q9UBF2	GO:0006886	intracellular protein transport	IEA	GO_REF:0000002	ACCEPT	UNIQUE	
COPG2	Q9UBF2	GO:0015031	protein transport	IEA	GO_REF:0000043	ACCEPT	REDUNDANT	GO:0009306
COPG2	Q9UBF2	GO:0016192	vesicle-mediated transport	IEA	GO_REF:0000120	ACCEPT	REDUNDANT	GO:0006890; GO:0006891
COPG2	Q9UBF2	GO:0030117	membrane coat	IEA	GO_REF:0000002	ACCEPT	REDUNDANT	GO:0030126
COPG2	Q9UBF2	GO:0030126	COPI vesicle coat	IEA	GO_REF:0000002	ACCEPT	REDUNDANT	GO:0030126
COPG2	Q9UBF2	GO:0030133	transport vesicle	IEA	GO_REF:0000117	ACCEPT	UNIQUE	
COPG2	Q9UBF2	GO:0030663	COPI-coated vesicle membrane	IEA	GO_REF:0000044	ACCEPT	REDUNDANT	GO:0030126
COPG2	Q9UBF2	GO:0031410	cytoplasmic vesicle	IEA	GO_REF:0000043	ACCEPT	REDUNDANT	GO:0030126
COPG2	Q9UBF2	GO:0098588	bounding membrane of organelle	IEA	GO_REF:0000117	ACCEPT	REDUNDANT	GO:0000139; GO:0030126
COPG2	Q9UBF2	GO:0030137	COPI-coated vesicle	IEA	GO_REF:0000120	ACCEPT	REDUNDANT	GO:0030126
COPG2	Q9UBF2	GO:0030426	growth cone	IEA	GO_REF:0000107	KEEP_AS_NON_CORE	UNIQUE	
COPG2	Q9UBF2	GO:0000139	Golgi membrane	NAS	PMID:33378371	ACCEPT	REDUNDANT	GO:0000139
COPG2	Q9UBF2	GO:0006890	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	NAS	PMID:33378371	ACCEPT	REDUNDANT	GO:0006890
COPG2	Q9UBF2	GO:0030126	COPI vesicle coat	NAS	PMID:33378371	ACCEPT	REDUNDANT	GO:0030126
COPG2	Q9UBF2	GO:0005789	endoplasmic reticulum membrane	TAS	Reactome:R-HSA-6811423	ACCEPT	UNIQUE	
COPG2	Q9UBF2	GO:0005789	endoplasmic reticulum membrane	TAS	Reactome:R-HSA-6811427	ACCEPT	UNIQUE	
COPG2	Q9UBF2	GO:0000139	Golgi membrane	TAS	Reactome:R-HSA-6809006	ACCEPT	REDUNDANT	GO:0000139
COPG2	Q9UBF2	GO:0000139	Golgi membrane	TAS	Reactome:R-HSA-6809010	ACCEPT	REDUNDANT	GO:0000139
COPG2	Q9UBF2	GO:0000139	Golgi membrane	TAS	Reactome:R-HSA-6809011	ACCEPT	REDUNDANT	GO:0000139
COPG2	Q9UBF2	GO:0030133	transport vesicle	TAS	Reactome:R-HSA-6807877	ACCEPT	UNIQUE	
COPG2	Q9UBF2	GO:0030133	transport vesicle	TAS	Reactome:R-HSA-6809003	ACCEPT	UNIQUE	
COPG2	Q9UBF2	GO:0030133	transport vesicle	TAS	Reactome:R-HSA-6809006	ACCEPT	UNIQUE	
COPG2	Q9UBF2	GO:0030133	transport vesicle	TAS	Reactome:R-HSA-6811418	ACCEPT	UNIQUE	
COPG2	Q9UBF2	GO:0030133	transport vesicle	TAS	Reactome:R-HSA-6811423	ACCEPT	UNIQUE	
COPG2	Q9UBF2	GO:0030133	transport vesicle	TAS	Reactome:R-HSA-6811426	ACCEPT	UNIQUE	
COPG2	Q9UBF2	GO:0005829	cytosol	TAS	Reactome:R-HSA-6807872	ACCEPT	UNIQUE	
COPG2	Q9UBF2	GO:0005829	cytosol	TAS	Reactome:R-HSA-6807875	ACCEPT	UNIQUE	
COPG2	Q9UBF2	GO:0005829	cytosol	TAS	Reactome:R-HSA-6807877	ACCEPT	UNIQUE	
COPG2	Q9UBF2	GO:0005829	cytosol	TAS	Reactome:R-HSA-6809010	ACCEPT	UNIQUE	
COPG2	Q9UBF2	GO:0005829	cytosol	TAS	Reactome:R-HSA-6811412	ACCEPT	UNIQUE	
COPG2	Q9UBF2	GO:0005829	cytosol	TAS	Reactome:R-HSA-6811417	ACCEPT	UNIQUE	
COPG2	Q9UBF2	GO:0005829	cytosol	TAS	Reactome:R-HSA-6811418	ACCEPT	UNIQUE	
COPG2	Q9UBF2	GO:0005829	cytosol	TAS	Reactome:R-HSA-6811427	ACCEPT	UNIQUE	
COPG2	Q9UBF2	GO:0030126	COPI vesicle coat	IDA	PMID:14729954	ACCEPT	REDUNDANT	GO:0030126
COPG2	Q9UBF2	GO:0006890	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	TAS	PMID:11030615	ACCEPT	REDUNDANT	GO:0006890
COPG2	Q9UBF2	GO:0006891	intra-Golgi vesicle-mediated transport	IDA	PMID:11056392	ACCEPT	REDUNDANT	GO:0006891
COPG2	Q9UBF2	GO:0030126	COPI vesicle coat	IDA	PMID:11056392	ACCEPT	REDUNDANT	GO:0030126
COPS2	P61201	GO:0005634	nucleus	IEA	GO_REF:0000120	ACCEPT	REDUNDANT	GO:0008180
COPS2	P61201	GO:0005737	cytoplasm	IEA	GO_REF:0000044	ACCEPT	UNIQUE	
COPS2	P61201	GO:0008180	COP9 signalosome	IEA	GO_REF:0000120	ACCEPT	REDUNDANT	GO:0008180
COPS2	P61201	GO:0032991	protein-containing complex	IEA	GO_REF:0000117	ACCEPT	REDUNDANT	GO:0008180
COPS2	P61201	GO:0000122	negative regulation of transcription by RNA polymerase II	IEA	GO_REF:0000107	ACCEPT	UNIQUE	
COPS2	P61201	GO:0003714	transcription corepressor activity	IEA	GO_REF:0000107	ACCEPT	UNIQUE	
COPS2	P61201	GO:0030182	neuron differentiation	IEA	GO_REF:0000107	KEEP_AS_NON_CORE	UNIQUE	
COPS2	P61201	GO:0005634	nucleus	IDA	PMID:24421388	ACCEPT	REDUNDANT	GO:0008180
COPS2	P61201	GO:0005737	cytoplasm	IDA	PMID:24421388	ACCEPT	UNIQUE	
COPS2	P61201	GO:2000434	regulation of protein neddylation	NAS	PMID:24421388	ACCEPT	UNIQUE	
COPS2	P61201	GO:0000122	negative regulation of transcription by RNA polymerase II	ISS	GO_REF:0000024	ACCEPT	UNIQUE	
COPS2	P61201	GO:0005829	cytosol	TAS	Reactome:R-HSA-8863721	ACCEPT	UNIQUE	
COPS2	P61201	GO:0005829	cytosol	TAS	Reactome:R-HSA-8863723	ACCEPT	UNIQUE	
COPS2	P61201	GO:0005829	cytosol	TAS	Reactome:R-HSA-8956040	ACCEPT	UNIQUE	
COPS2	P61201	GO:0005654	nucleoplasm	TAS	Reactome:R-HSA-5691006	ACCEPT	UNIQUE	
COPS2	P61201	GO:0005654	nucleoplasm	TAS	Reactome:R-HSA-6781833	ACCEPT	UNIQUE	
COPS2	P61201	GO:0005654	nucleoplasm	TAS	Reactome:R-HSA-8956045	ACCEPT	UNIQUE	
COPS2	P61201	GO:0000338	protein deneddylation	IDA	PMID:19141280	ACCEPT	REDUNDANT	GO:0000338
COPS2	P61201	GO:0008180	COP9 signalosome	IDA	PMID:18850735	ACCEPT	REDUNDANT	GO:0008180
COPS2	P61201	GO:0005737	cytoplasm	IDA	PMID:9535219	ACCEPT	UNIQUE	
COPS2	P61201	GO:0007165	signal transduction	NAS	PMID:9535219	KEEP_AS_NON_CORE	UNIQUE	
COPS2	P61201	GO:0008180	COP9 signalosome	IDA	PMID:9535219	ACCEPT	REDUNDANT	GO:0008180
COPS8	Q99627	GO:0000338	protein deneddylation	IEA	GO_REF:0000002	ACCEPT	UNIQUE	
COPS8	Q99627	GO:0005634	nucleus	IEA	GO_REF:0000120	ACCEPT	REDUNDANT	GO:0008180
COPS8	Q99627	GO:0005737	cytoplasm	IEA	GO_REF:0000044	ACCEPT	UNIQUE	
COPS8	Q99627	GO:0008180	COP9 signalosome	IEA	GO_REF:0000120	ACCEPT	REDUNDANT	GO:0008180
COPS8	Q99627	GO:0010387	COP9 signalosome assembly	IEA	GO_REF:0000002	ACCEPT	UNIQUE	
COPS8	Q99627	GO:0005515	protein binding	IPI	PMID:21145461	ACCEPT	UNIQUE	
COPS8	Q99627	GO:0005515	protein binding	IPI	PMID:24421388	ACCEPT	UNIQUE	
COPS8	Q99627	GO:0005515	protein binding	IPI	PMID:27029275	ACCEPT	UNIQUE	
COPS8	Q99627	GO:0005654	nucleoplasm	IDA	GO_REF:0000052	ACCEPT	UNIQUE	
COPS8	Q99627	GO:0005829	cytosol	IDA	GO_REF:0000052	ACCEPT	UNIQUE	
COPS8	Q99627	GO:0005634	nucleus	IDA	PMID:24421388	ACCEPT	REDUNDANT	GO:0008180
COPS8	Q99627	GO:0005737	cytoplasm	IDA	PMID:24421388	ACCEPT	UNIQUE	
COPS8	Q99627	GO:2000434	regulation of protein neddylation	NAS	PMID:24421388	ACCEPT	UNIQUE	
COPS8	Q99627	GO:0005829	cytosol	TAS	Reactome:R-HSA-8863721	ACCEPT	UNIQUE	
COPS8	Q99627	GO:0005829	cytosol	TAS	Reactome:R-HSA-8863723	ACCEPT	UNIQUE	
COPS8	Q99627	GO:0005829	cytosol	TAS	Reactome:R-HSA-8956040	ACCEPT	UNIQUE	
COPS8	Q99627	GO:0005654	nucleoplasm	TAS	Reactome:R-HSA-5691006	ACCEPT	UNIQUE	
COPS8	Q99627	GO:0005654	nucleoplasm	TAS	Reactome:R-HSA-6781833	ACCEPT	UNIQUE	
COPS8	Q99627	GO:0005654	nucleoplasm	TAS	Reactome:R-HSA-8956045	ACCEPT	UNIQUE	
COPS8	Q99627	GO:0007250	activation of NF-kappaB-inducing kinase activity	IMP	PMID:22992343	KEEP_AS_NON_CORE	UNIQUE	
COPS8	Q99627	GO:0008180	COP9 signalosome	IDA	PMID:9535219	ACCEPT	REDUNDANT	GO:0008180
COPS8	Q99627	GO:0008285	negative regulation of cell population proliferation	IMP	PMID:23689509	ACCEPT	UNIQUE	
COPS8	Q99627	GO:0048471	perinuclear region of cytoplasm	IDA	PMID:9535219	ACCEPT	UNIQUE	
COPS8	Q99627	GO:0070062	extracellular exosome	HDA	PMID:19056867	KEEP_AS_NON_CORE	UNIQUE	
COPS8	Q99627	GO:0000338	protein deneddylation	IDA	PMID:19141280	ACCEPT	UNIQUE	
COPS8	Q99627	GO:0008180	COP9 signalosome	IDA	PMID:18850735	ACCEPT	REDUNDANT	GO:0008180
COPS8	Q99627	GO:0005634	nucleus	TAS	PMID:8689678	ACCEPT	REDUNDANT	GO:0008180
COX10	Q12887	GO:0004659	prenyltransferase activity	IEA	GO_REF:0000117	KEEP_AS_NON_CORE	REDUNDANT	GO:0008495
COX10	Q12887	GO:0006783	heme biosynthetic process	IEA	GO_REF:0000002	KEEP_AS_NON_CORE	REDUNDANT	GO:0006784
COX10	Q12887	GO:0006784	heme A biosynthetic process	IEA	GO_REF:0000117	ACCEPT	REDUNDANT	GO:0006784
COX10	Q12887	GO:0008495	protoheme IX farnesyltransferase activity	IEA	GO_REF:0000120	ACCEPT	REDUNDANT	GO:0008495
COX10	Q12887	GO:0016020	membrane	IEA	GO_REF:0000002	KEEP_AS_NON_CORE	UNIQUE	
COX10	Q12887	GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	IEA	GO_REF:0000002	KEEP_AS_NON_CORE	REDUNDANT	GO:0008495
COX10	Q12887	GO:0017004	cytochrome complex assembly	IEA	GO_REF:0000117	KEEP_AS_NON_CORE	UNIQUE	
COX10	Q12887	GO:0031966	mitochondrial membrane	IEA	GO_REF:0000120	ACCEPT	UNIQUE	
COX10	Q12887	GO:0005739	mitochondrion	IEA	GO_REF:0000107	ACCEPT	REDUNDANT	GO:0005739
COX10	Q12887	GO:0005739	mitochondrion	IDA	GO_REF:0000052	ACCEPT	REDUNDANT	GO:0005739
COX10	Q12887	GO:0006783	heme biosynthetic process	TAS	Reactome:R-HSA-189451	KEEP_AS_NON_CORE	REDUNDANT	GO:0006784
COX10	Q12887	GO:0008495	protoheme IX farnesyltransferase activity	TAS	Reactome:R-HSA-2995330	ACCEPT	REDUNDANT	GO:0008495
COX10	Q12887	GO:0005739	mitochondrion	HTP	PMID:34800366	ACCEPT	REDUNDANT	GO:0005739
COX10	Q12887	GO:0005743	mitochondrial inner membrane	TAS	Reactome:R-HSA-2995330	ACCEPT	UNIQUE	
COX10	Q12887	GO:0005739	mitochondrion	IC	PMID:14607829	ACCEPT	REDUNDANT	GO:0005739
COX10	Q12887	GO:0006784	heme A biosynthetic process	IMP	PMID:12928484	ACCEPT	REDUNDANT	GO:0006784
COX10	Q12887	GO:0008535	respiratory chain complex IV assembly	IMP	PMID:14607829	ACCEPT	UNIQUE	
COX15	Q7KZN9	GO:0005743	mitochondrial inner membrane	IEA	GO_REF:0000044	ACCEPT	REDUNDANT	GO:0005743
COX15	Q7KZN9	GO:0006784	heme A biosynthetic process	IEA	GO_REF:0000120	ACCEPT	REDUNDANT	GO:0006784
COX15	Q7KZN9	GO:0016020	membrane	IEA	GO_REF:0000002	KEEP_AS_NON_CORE	REDUNDANT	GO:0005743
COX15	Q7KZN9	GO:0120547	heme A synthase activity	IEA	GO_REF:0000120	ACCEPT	REDUNDANT	GO:0120547
COX15	Q7KZN9	GO:0005739	mitochondrion	IDA	GO_REF:0000052	ACCEPT	REDUNDANT	GO:0005743
COX15	Q7KZN9	GO:0006783	heme biosynthetic process	TAS	Reactome:R-HSA-189451	KEEP_AS_NON_CORE	REDUNDANT	GO:0006784
COX15	Q7KZN9	GO:0120547	heme A synthase activity	TAS	Reactome:R-HSA-2995334	ACCEPT	REDUNDANT	GO:0120547
COX15	Q7KZN9	GO:0005743	mitochondrial inner membrane	EXP	PMID:9878253	ACCEPT	REDUNDANT	GO:0005743
COX15	Q7KZN9	GO:0120547	heme A synthase activity	ISS	GO_REF:0000024	ACCEPT	REDUNDANT	GO:0120547
COX15	Q7KZN9	GO:0005739	mitochondrion	HTP	PMID:34800366	ACCEPT	REDUNDANT	GO:0005743
COX15	Q7KZN9	GO:0017004	cytochrome complex assembly	IMP	PMID:12474143	KEEP_AS_NON_CORE	UNIQUE	
COX15	Q7KZN9	GO:0006784	heme A biosynthetic process	IGI	PMID:12474143	ACCEPT	REDUNDANT	GO:0006784
COX15	Q7KZN9	GO:0020037	heme binding	TAS	PMID:26940873	KEEP_AS_NON_CORE	UNIQUE	
COX15	Q7KZN9	GO:0005743	mitochondrial inner membrane	TAS	Reactome:R-HSA-2995334	ACCEPT	REDUNDANT	GO:0005743
COX15	Q7KZN9	GO:0005743	mitochondrial inner membrane	TAS	Reactome:R-HSA-9865449	ACCEPT	REDUNDANT	GO:0005743
COX15	Q7KZN9	GO:0005743	mitochondrial inner membrane	TAS	Reactome:R-HSA-9865579	ACCEPT	REDUNDANT	GO:0005743
COX15	Q7KZN9	GO:0005743	mitochondrial inner membrane	TAS	Reactome:R-HSA-9865630	ACCEPT	REDUNDANT	GO:0005743
COX15	Q7KZN9	GO:0005739	mitochondrion	IDA	PMID:9878253	ACCEPT	REDUNDANT	GO:0005743
COX4I1	P13073	GO:1902600	proton transmembrane transport	IEA	GO_REF:0000108	ACCEPT	UNIQUE	
COX4I1	P13073	GO:0005743	mitochondrial inner membrane	IEA	GO_REF:0000120	ACCEPT	UNIQUE	
COX4I1	P13073	GO:0005758	mitochondrial intermembrane space	IEA	GO_REF:0000117	ACCEPT	UNIQUE	
COX4I1	P13073	GO:0006123	mitochondrial electron transport, cytochrome c to oxygen	IEA	GO_REF:0000002	ACCEPT	REDUNDANT	GO:0006123
COX4I1	P13073	GO:0045277	respiratory chain complex IV	IEA	GO_REF:0000120	ACCEPT	REDUNDANT	GO:0045277
COX4I1	P13073	GO:0005739	mitochondrion	IEA	GO_REF:0000107	ACCEPT	UNIQUE	
COX4I1	P13073	GO:0031966	mitochondrial membrane	IEA	GO_REF:0000107	ACCEPT	UNIQUE	
COX4I1	P13073	GO:0005739	mitochondrion	IDA	GO_REF:0000052	ACCEPT	UNIQUE	
COX4I1	P13073	GO:0006123	mitochondrial electron transport, cytochrome c to oxygen	NAS	PMID:30030519	ACCEPT	REDUNDANT	GO:0006123
COX4I1	P13073	GO:0031966	mitochondrial membrane	IDA	PMID:30030519	ACCEPT	UNIQUE	
COX4I1	P13073	GO:0045333	cellular respiration	NAS	PMID:30030519	ACCEPT	REDUNDANT	GO:0006123
COX4I1	P13073	GO:0005739	mitochondrion	HTP	PMID:34800366	ACCEPT	UNIQUE	
COX4I1	P13073	GO:0045277	respiratory chain complex IV	IMP	PMID:19393246	ACCEPT	REDUNDANT	GO:0045277
COX4I1	P13073	GO:0005758	mitochondrial intermembrane space	TAS	Reactome:R-HSA-9865412	ACCEPT	UNIQUE	
COX4I1	P13073	GO:0006119	oxidative phosphorylation	IEA	GO_REF:0000041	ACCEPT	REDUNDANT	GO:0006123
COX4I1	P13073	GO:0005739	mitochondrion	IDA	PMID:26746385	ACCEPT	UNIQUE	
COX4I1	P13073	GO:0005743	mitochondrial inner membrane	ISS	GO_REF:0000024	ACCEPT	UNIQUE	
COX4I1	P13073	GO:0005739	mitochondrion	IDA	PMID:15565177	ACCEPT	UNIQUE	
COX4I1	P13073	GO:0016020	membrane	HDA	PMID:19946888	ACCEPT	REDUNDANT	GO:0045277
COX4I1	P13073	GO:0005739	mitochondrion	HDA	PMID:20833797	ACCEPT	UNIQUE	
COX4I1	P13073	GO:0005743	mitochondrial inner membrane	TAS	Reactome:R-HSA-163214	ACCEPT	UNIQUE	
COX4I1	P13073	GO:0005743	mitochondrial inner membrane	TAS	Reactome:R-HSA-9709406	ACCEPT	UNIQUE	
COX4I1	P13073	GO:0005743	mitochondrial inner membrane	TAS	Reactome:R-HSA-9865412	ACCEPT	UNIQUE	
COX4I1	P13073	GO:0005743	mitochondrial inner membrane	TAS	Reactome:R-HSA-9865449	ACCEPT	UNIQUE	
COX4I1	P13073	GO:0005743	mitochondrial inner membrane	TAS	Reactome:R-HSA-9865579	ACCEPT	UNIQUE	
COX4I1	P13073	GO:0005743	mitochondrial inner membrane	TAS	Reactome:R-HSA-9865663	ACCEPT	UNIQUE	
COX4I1	P13073	GO:0004129	cytochrome-c oxidase activity	TAS	PMID:2157630	ACCEPT	UNIQUE	
COX4I1	P13073	GO:0006091	generation of precursor metabolites and energy	TAS	PMID:2157630	ACCEPT	REDUNDANT	GO:0006123
COX4I2	Q96KJ9	GO:0005743	mitochondrial inner membrane	IEA	GO_REF:0000044	ACCEPT	UNIQUE	
COX4I2	Q96KJ9	GO:0005758	mitochondrial intermembrane space	IEA	GO_REF:0000117	ACCEPT	UNIQUE	
COX4I2	Q96KJ9	GO:0006123	mitochondrial electron transport, cytochrome c to oxygen	IEA	GO_REF:0000002	ACCEPT	REDUNDANT	GO:0006123
COX4I2	Q96KJ9	GO:0045277	respiratory chain complex IV	IEA	GO_REF:0000002	ACCEPT	REDUNDANT	GO:0045277
COX4I2	Q96KJ9	GO:0031966	mitochondrial membrane	IEA	GO_REF:0000107	ACCEPT	UNIQUE	
COX4I2	Q96KJ9	GO:0006119	oxidative phosphorylation	IEA	GO_REF:0000041	KEEP_AS_NON_CORE	REDUNDANT	GO:0006123
COX4I2	Q96KJ9	GO:0005743	mitochondrial inner membrane	ISS	GO_REF:0000024	ACCEPT	UNIQUE	
COX4I2	Q96KJ9	GO:0045277	respiratory chain complex IV	IC	PMID:11311561	ACCEPT	REDUNDANT	GO:0045277
COX4I2	Q96KJ9	GO:0005739	mitochondrion	HTP	PMID:34800366	ACCEPT	UNIQUE	
COX4I2	Q96KJ9	GO:0005743	mitochondrial inner membrane	TAS	Reactome:R-HSA-163214	ACCEPT	UNIQUE	
COX4I2	Q96KJ9	GO:0005743	mitochondrial inner membrane	TAS	Reactome:R-HSA-9709406	ACCEPT	UNIQUE	
COX4I2	Q96KJ9	GO:0005743	mitochondrial inner membrane	TAS	Reactome:R-HSA-9865412	ACCEPT	UNIQUE	
COX4I2	Q96KJ9	GO:0005743	mitochondrial inner membrane	TAS	Reactome:R-HSA-9865449	ACCEPT	UNIQUE	
COX4I2	Q96KJ9	GO:0005743	mitochondrial inner membrane	TAS	Reactome:R-HSA-9865579	ACCEPT	UNIQUE	
COX4I2	Q96KJ9	GO:0005743	mitochondrial inner membrane	TAS	Reactome:R-HSA-9865663	ACCEPT	UNIQUE	
COX4I2	Q96KJ9	GO:0005758	mitochondrial intermembrane space	TAS	Reactome:R-HSA-9865412	ACCEPT	UNIQUE	
COX4I2	Q96KJ9	GO:0006123	mitochondrial electron transport, cytochrome c to oxygen	IDA	PMID:11311561	ACCEPT	REDUNDANT	GO:0006123
COX4I2	Q96KJ9	GO:0006091	generation of precursor metabolites and energy	NAS	PMID:11311561	KEEP_AS_NON_CORE	REDUNDANT	GO:0006123
COX4I2	Q96KJ9	GO:0045333	cellular respiration	NAS	PMID:11911854	KEEP_AS_NON_CORE	REDUNDANT	GO:0006123
COX5B	P10606	GO:0005743	mitochondrial inner membrane	IEA	GO_REF:0000044	ACCEPT	UNIQUE	
COX5B	P10606	GO:0006123	mitochondrial electron transport, cytochrome c to oxygen	IEA	GO_REF:0000002	ACCEPT	REDUNDANT	GO:0006123
COX5B	P10606	GO:0045277	respiratory chain complex IV	IEA	GO_REF:0000002	ACCEPT	UNIQUE	
COX5B	P10606	GO:1902600	proton transmembrane transport	IEA	GO_REF:0000108	ACCEPT	UNIQUE	
COX5B	P10606	GO:0006123	mitochondrial electron transport, cytochrome c to oxygen	NAS	PMID:30030519	ACCEPT	REDUNDANT	GO:0006123
COX5B	P10606	GO:0045277	respiratory chain complex IV	IPI	PMID:30030519	ACCEPT	UNIQUE	
COX5B	P10606	GO:0045333	cellular respiration	NAS	PMID:30030519	KEEP_AS_NON_CORE	REDUNDANT	GO:0006123
COX5B	P10606	GO:0005739	mitochondrion	IDA	GO_REF:0000052	ACCEPT	REDUNDANT	GO:0005739
COX5B	P10606	GO:0005739	mitochondrion	HTP	PMID:34800366	ACCEPT	REDUNDANT	GO:0005739
COX5B	P10606	GO:0006119	oxidative phosphorylation	IEA	GO_REF:0000041	ACCEPT	REDUNDANT	GO:0006123
COX5B	P10606	GO:0005743	mitochondrial inner membrane	TAS	Reactome:R-HSA-163214	ACCEPT	UNIQUE	
COX5B	P10606	GO:0005743	mitochondrial inner membrane	TAS	Reactome:R-HSA-9709406	ACCEPT	UNIQUE	
COX5B	P10606	GO:0005743	mitochondrial inner membrane	TAS	Reactome:R-HSA-9837978	ACCEPT	UNIQUE	
COX5B	P10606	GO:0005743	mitochondrial inner membrane	TAS	Reactome:R-HSA-9838004	ACCEPT	UNIQUE	
COX5B	P10606	GO:0005743	mitochondrial inner membrane	TAS	Reactome:R-HSA-9865663	ACCEPT	UNIQUE	
COX5B	P10606	GO:0004129	cytochrome-c oxidase activity	TAS	PMID:1646156	ACCEPT	UNIQUE	
COX6A1	P12074	GO:0005743	mitochondrial inner membrane	IEA	GO_REF:0000120	ACCEPT	UNIQUE	
COX6A1	P12074	GO:0006119	oxidative phosphorylation	IEA	GO_REF:0000041	KEEP_AS_NON_CORE	REDUNDANT	GO:0006123
COX6A1	P12074	GO:0006123	mitochondrial electron transport, cytochrome c to oxygen	NAS	PMID:30030519	ACCEPT	REDUNDANT	GO:0006123
COX6A1	P12074	GO:0031966	mitochondrial membrane	IDA	PMID:30030519	ACCEPT	UNIQUE	
COX6A1	P12074	GO:0045277	respiratory chain complex IV	IPI	PMID:30030519	ACCEPT	REDUNDANT	GO:0045277
COX6A1	P12074	GO:0045333	cellular respiration	NAS	PMID:30030519	KEEP_AS_NON_CORE	REDUNDANT	GO:0006123
COX6A1	P12074	GO:0005739	mitochondrion	IDA	GO_REF:0000052	ACCEPT	UNIQUE	
COX6A1	P12074	GO:0005743	mitochondrial inner membrane	EXP	PMID:30030519	ACCEPT	UNIQUE	
COX6A1	P12074	GO:0005739	mitochondrion	HTP	PMID:34800366	ACCEPT	UNIQUE	
COX6A1	P12074	GO:0005743	mitochondrial inner membrane	TAS	Reactome:R-HSA-163214	ACCEPT	UNIQUE	
COX6A1	P12074	GO:0005743	mitochondrial inner membrane	TAS	Reactome:R-HSA-9709406	ACCEPT	UNIQUE	
COX6A1	P12074	GO:0005743	mitochondrial inner membrane	TAS	Reactome:R-HSA-9865663	ACCEPT	UNIQUE	
COX6A1	P12074	GO:0006091	generation of precursor metabolites and energy	TAS	PMID:2549515	KEEP_AS_NON_CORE	REDUNDANT	GO:0006123
COX6B1	P14854	GO:0005739	mitochondrion	IEA	GO_REF:0000002	ACCEPT	REDUNDANT	GO:0005739; GO:0005743
COX6B1	P14854	GO:0005743	mitochondrial inner membrane	IEA	GO_REF:0000120	ACCEPT	REDUNDANT	GO:0005743
COX6B1	P14854	GO:0045277	respiratory chain complex IV	IEA	GO_REF:0000120	ACCEPT	REDUNDANT	GO:0045277
COX6B1	P14854	GO:0006119	oxidative phosphorylation	IEA	GO_REF:0000041	KEEP_AS_NON_CORE	UNIQUE	
COX6B1	P14854	GO:0006123	mitochondrial electron transport, cytochrome c to oxygen	NAS	PMID:30030519	ACCEPT	UNIQUE	
COX6B1	P14854	GO:0031966	mitochondrial membrane	IDA	PMID:30030519	ACCEPT	REDUNDANT	GO:0005743
COX6B1	P14854	GO:0045277	respiratory chain complex IV	IPI	PMID:30030519	ACCEPT	REDUNDANT	GO:0045277
