source_file	entity_id	entity_symbol	level	status	gap_kind	dark_aspect	n_provenance	provenance_refs	gap_statement
genes/human/ACTR8/ACTR8-ai-review.yaml	Q9H981	ACTR8 (core function)	core_function		BIOLOGY	MF_DARK	2	PMID:18163988;PMID:18163988	The molecular activity by which ARP8 supports mitotic chromosome alignment is unknown, and so is what ARP8 is bound to on a mitotic chromosome, where nucleosomes are compacted and INO80 is apparently not assembled with it.
genes/human/ACTRT2/ACTRT2-ai-review.yaml	Q8TDY3	ACTRT2 (core function)	core_function				0		It is not known what ACTRT2 itself contributes to the perinuclear theca, as distinct from what the complex contributes. No Actrt2 knockout has been examined for perinuclear-theca architecture, acrosome attachment or sperm-head shape, the phenotypes by which the roles of ACTRT1, ACTRT3, ACTL7A, ACTL9 and calicin were established.
genes/human/ACTRT2/ACTRT2-ai-review.yaml	Q8TDY3	ACTRT2 (core function)	core_function				0		Whether ACTRT2 binds a nucleotide, and in what state, is untested. The phosphate-binding, cation and sensor positions are retained while the hydrolysis trigger is not, which predicts a nucleotide-bound but non-cycling fold, but no structure, no bound ligand and no binding measurement exists for ACTRT2 or for any of its perinuclear-theca partners.
genes/human/ACTRT2/ACTRT2-ai-review.yaml	Q8TDY3	ACTRT2 (core function)	core_function				0		How the reported protection of spermatogonia from ferroptosis relates to the structural role is unresolved. Reducing ACTRT2 in a spermatogonial line increases busulfan-induced death with reactive-oxygen accumulation and mitochondrial changes, and heterozygous testis shows upregulation of ACSL4 and ALOX15 with downregulation of SLC7A11 and GPX4, but the cell type is several stages earlier than the spermatids in which the perinuclear theca forms.
genes/human/ACTRT3/ACTRT3-ai-review.yaml	Q9BYD9	ACTRT3 (core function)	core_function		BIOLOGY	MF_DARK	0		It is not known what ACTRT3 does within the perinuclear theca beyond being present in it: whether it is a load-bearing element of the scaffold, an adaptor that recruits other theca proteins, or a nucleotide-dependent switch that changes the scaffold's state.
genes/human/ACTRT3/ACTRT3-ai-review.yaml	Q9BYD9	ACTRT3 (core function)	core_function		BIOLOGY	MF_DARK	0		Whether the PFN3-ARPM1 interaction is direct, and whether it uses the surface of ACTRT3 that corresponds to profilin's binding site on beta-actin.
genes/human/ADAM5/ADAM5-ai-review.yaml	Q6NVV9	ADAM5	gene	OPEN	BIOLOGY	WHOLLY_DARK	1	PMID:10417343	Whether the human ADAM5 locus produces any polypeptide at all is undetermined. The only direct test is a single 1999 Western blot with a heterologous (macaque) antiserum, which was negative; no targeted assay with a human-sequence-specific reagent has been reported.
genes/human/ADAM5/ADAM5-ai-review.yaml	Q6NVV9	ADAM5	gene	OPEN	BIOLOGY	BP_DARK	1	PMID:36553675	Whether the ADAM5 pseudogene transcript has a function of its own as a regulatory RNA is unknown. The proposed competing-endogenous-RNA mechanism rests on a predicted miRNA binding site and a copy-number association, with no direct demonstration that the ADAM5 transcript binds miR-122b-5p or that it is required for the observed ADAM9 change.
genes/human/ADAM5/ADAM5-ai-review.yaml	Q6NVV9	ADAM5	gene	OPEN	BIOLOGY	BP_DARK	2	PMID:41263505;PMID:22926424	It is not known how the human sperm ADAM adhesion complex is constituted, given that five of its rodent components - ADAM1A, ADAM1B, ADAM3A, ADAM3B and ADAM5 - are pseudogenes in humans. Whether a reduced ADAM2-based complex forms, whether another protein substitutes, or whether humans have dispensed with the mechanism is undetermined.
genes/human/ADAMTSL1/ADAMTSL1-ai-review.yaml	Q8N6G6	ADAMTSL1	gene	OPEN	BIOLOGY	MF_DARK	3	PMID:28722276;PMID:22014523;PMID:22242013	No molecular function is known for ADAMTSL1: no ligand, no binding partner, no activity and no structural role has been demonstrated, and the gene carries no molecular-function annotation of any evidence code in GOA.
genes/human/ADAMTSL1/ADAMTSL1-ai-review.yaml	Q8N6G6	ADAMTSL1 / extracellular matrix organization	annotation	OPEN	BIOLOGY	BP_DARK	3	PMID:28722276;PMID:28722276;PMID:22242013	Whether ADAMTSL1 itself participates in organising the extracellular matrix, as opposed to merely residing in it and being turned over within it, has never been tested.
genes/human/ADAMTSL3/ADAMTSL3-ai-review.yaml	P82987	ADAMTSL3 / extracellular matrix	annotation	OPEN	CURATION		1	file:human/ADAMTSL3/ADAMTSL3-uniprot.txt	UniProt records ADAMTSL3's extracellular matrix localisation with ECO:0000269|PubMed:14667842, but no corresponding IDA row exists in GOA, so the only localisation annotation this gene carries for its best-established compartment is a phylogenetic inference.
genes/human/ADAMTSL3/ADAMTSL3-ai-review.yaml	P82987	ADAMTSL3 / elastic fiber	annotation	OPEN	BIOLOGY	CC_DARK	1	PMID:22242013	ADAMTSL3 has never been localised in tissue. There is no published immunolocalisation of the endogenous protein to microfibrils, elastic fibres, or any other defined matrix structure.
genes/human/ADAMTSL3/ADAMTSL3-ai-review.yaml	P82987	ADAMTSL3 / synapse organization	annotation	OPEN	BIOLOGY	MF_DARK	1	file:human/ADAMTSL3/ADAMTSL3-deep-research-affinage.md	No molecular activity is known for ADAMTSL3 in the nervous system. How a secreted matrix glycoprotein raises DCC protein levels, and whether it does so by binding DCC, by binding something that presents DCC, or by altering the matrix in which DCC sits, is unestablished.
genes/human/ADCK1/ADCK1-ai-review.yaml	Q86TW2	ADCK1 (core function)	core_function	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	PMID:31125351	Whether ADCK1 acts on YME1L1 directly is unknown. The ADCK1-YME1L1 relationship rests entirely on genetic epistasis in flies and in human cells; no physical interaction between the two has been reported, although ADCK1's contacts with the downstream effectors IMMT and OPA1 have been shown by co-immunoprecipitation. It is likewise unknown whether ADCK1 modulates YME1L1 catalytic activity, YME1L1 substrate access, or the local membrane environment in which the protease works.
genes/human/ADCK1/ADCK1-ai-review.yaml	Q86TW2	ADCK1 (core function)	core_function	OPEN	BIOLOGY	MF_DARK	2	PMID:31125351;PMID:34362905	No molecular function is known for ADCK1: neither a substrate nor a reaction has been identified, and no purified ADCK1 has ever been assayed in vitro. The published mutagenesis does not close the gap, because A164G, K183I, D315A and D338N were scored only for whether they still produce the phenotype of ADCK1 over-expression - a gain-of-function readout that tests whether the phenotype needs the residues, not whether the protein has activity. In budding yeast the function of the orthologous Cqd2 does depend on the same class of residues, so the two literatures are unreconciled.
genes/human/ADCK1/ADCK1-ai-review.yaml	Q86TW2	ADCK1 (core function)	core_function	OPEN	BIOLOGY|CURATION	RESIDUAL_SUBGAP	2	PMID:25498144;file:human/ADCK1/ADCK1-bioinformatics/RESULTS.md	The identity of the nucleotide ADCK1 binds is unknown. Its ATP-ligand BINDING sites at 161..169 and 183 are ProRule transfers (ECO:0000255), not measurements, while the closest characterised relative carrying the same alanine-rich loop, COQ8A, is selective for ADP over ATP and is annotated GO:0043531 ADP binding by IDA rather than GO:0005524. ADCK1's A164 sits in the same loop position as the COQ8A residue that determines that selectivity.
genes/human/ADCK5/ADCK5-ai-review.yaml	Q3MIX3	ADCK5	gene	OPEN	BIOLOGY	WHOLLY_DARK	3	PMID:27499294;PMID:25498144;file:human/ADCK5/ADCK5-bioinformatics/RESULTS.md	ADCK5 has never been assayed. Its catalytic activity, its substrate and its physiological process are all undetermined: whether it transfers a phosphate to a protein, to a small molecule, or hydrolyses ATP without transferring anything at all, and whether it prefers ADP or ATP, are open questions with no measurement on either side. UniProt states the gap in its own FUNCTION line, and the paper that resolved the equivalent question for COQ8A explicitly set ADCK5 aside.
genes/human/ADCK5/ADCK5-ai-review.yaml	Q3MIX3	ADCK5	gene	OPEN	ONTOLOGY	MF_DARK	3	PMID:25498144;PMID:25498144;PMID:27499294	GO cannot express what is actually known about this protein's molecular architecture: a protein-kinase-like fold whose conventional peptide-substrate pocket is occluded by its own N-terminal KxGQ domain and whose glycine-rich nucleotide loop is replaced by an alanine-rich, ADP-selective one, with the catalytic core intact but no activity determined. The only faithful GO position available is silence, so an architecture that is conserved from bacteria to humans and is the defining feature of an entire kinase-like family is unrepresentable.
genes/human/ADGRA1/ADGRA1-ai-review.yaml	Q86SQ6	ADGRA1	gene		BIOLOGY		3	PMID:41961591;PMID:41961591;PMID:41961591	Whether ADGRA1 sits on the presynaptic or the postsynaptic side of the inhibitory synapse is unresolved. Two distinct questions are involved and the evidence bears on them unequally. On LOCALISATION, the only positive statements are that tagged receptor appears on dendrites and on axon initial segments and co-localises with vGAT - and that sentence is hedged ('suggesting subcellular localization'), rests entirely on overexpressed HA-tagged protein because no reliable antibody exists, and the rescue result establishes which CELL the receptor is needed in rather than which side of the synapse it occupies. Those are the grounds on which GO:0098793 presynapse was considered and not proposed. Separately, on FUNCTION, paired-pulse ratio, coefficient of variation and Syt2-labelled terminal density are all unaltered, so whatever the receptor does, it is not acting through presynaptic release probability or terminal number. That is a mechanistic gap in its own right and is not evidence about where the protein is.
genes/human/ADGRA1/ADGRA1-ai-review.yaml	Q86SQ6	ADGRA1	gene		BIOLOGY		2	PMID:41961591;file:human/ADGRA1/ADGRA1-uniprot.txt	No agonist is known for ADGRA1, and unlike every other adhesion GPCR it cannot use the tethered-agonist mechanism, because it has no GAIN domain and only a 19-residue extracellular N-terminus. The one experiment that tested whether that segment matters found it dispensable for basal G-protein activation, so how the receptor is switched on - or whether it is constitutively active and controlled only by where it is - is unresolved.
genes/human/ADGRA1/ADGRA1-ai-review.yaml	Q86SQ6	ADGRA1	gene		BIOLOGY		1	PMID:41961591	The C-terminal PDZ-binding motif binds at least 21 scaffold proteins with measurable affinity, yet its cellular job is unidentified: deleting it changes neither synaptic localisation nor co-localisation with Galpha13. Which of the PDZ partners the receptor actually engages in a parvalbumin interneuron, and what that engagement does, is open.
genes/human/ADGRA1/ADGRA1-ai-review.yaml	Q86SQ6	ADGRA1	gene		BIOLOGY|CURATION		1	PMID:36672239	Almost every functional fact about ADGRA1 comes from mouse. The only experiments on the human protein are an RNAi study in pluripotent stem cells, whose readouts are pleiotropic and isolate no molecular function, and two in vitro PDZ-domain binding datasets. There is no human electrophysiology, no human G-protein coupling measurement and no antibody able to detect the endogenous protein in either species.
genes/human/ADGRA1/ADGRA1-ai-review.yaml	Q86SQ6	ADGRA1	gene		CURATION		1	file:human/ADGRA1/ADGRA1-bioinformatics/RESULTS.md	PAINT gives ADGRA1 no molecular function and no functional biological process. Node PTN002914505, whose human reach is exactly ADGRA1, carries only two cellular-component terms, both traceable to a 2017 sub-cellular proteomics survey. The 2026 functional work on mouse Adgra1 - the very gene behind that node's only donor, MGI:MGI:1277167 - has not yet reached the tree.
genes/human/ADGRA1/ADGRA1-ai-review.yaml	Q86SQ6	ADGRA1	gene		ONTOLOGY		1	PMID:41961591	GO:0004930 and GO:0007186 both presuppose a ligand in their definitions ('combining with an extracellular signal'; 'initiated by a ligand binding to its receptor'), and GO offers no ligand-free sibling. Orphan and constitutively active receptors such as ADGRA1 are therefore annotated to terms whose first clause is unestablished for them.
genes/human/ADGRA2/ADGRA2-ai-review.yaml	Q96PE1	ADGRA2	gene	OPEN	BIOLOGY	MF_DARK	0		No agonist and no transducer are known for ADGRA2: neither a ligand that binds the receptor itself nor any coupling to a heterotrimeric G protein has been demonstrated, so it is unknown whether the intact seven-transmembrane bundle signals at all.
genes/human/ADGRA2/ADGRA2-ai-review.yaml	Q96PE1	ADGRA2	gene	OPEN	BIOLOGY	MF_DARK	0		It is unknown whether ADGRA2's GAIN-B/GPS region undergoes the autoproteolysis that defines adhesion GPCRs, and whether a tethered-agonist (Stachel) sequence is generated and used.
genes/human/ADGRA2/ADGRA2-ai-review.yaml	Q96PE1	ADGRA2	gene	OPEN	BIOLOGY|CURATION	RESIDUAL_SUBGAP	0		The physiological role of the human ADGRA2 intracellular domain is unresolved: its class-I PDZ-binding motif (...LWKSETTV) binds at least 19 PDZ proteins in quantitative assays, yet the mammalian receptor appears not to need its intracellular domain for the Frizzled interaction.
genes/human/ADGRA3/ADGRA3-ai-review.yaml	Q8IWK6	ADGRA3	gene	NARROWING	BIOLOGY	MF_DARK	3	PMID:40127866;PMID:40127866;PMID:39718208	ADGRA3 has no known ligand. Every signalling result to date is constitutive activity of the receptor or of its cleaved C-terminal fragment; nothing extracellular has been shown to bind the receptor and change its output. The large ectodomain - a leucine-rich-repeat block, two immunoglobulin domains, a hormone-binding domain and the GAIN domain, roughly 730 residues - is therefore functionally unassigned, and no GO molecular function describes what it does.
genes/human/ADGRA3/ADGRA3-ai-review.yaml	Q8IWK6	ADGRA3	gene	OPEN	BIOLOGY|CURATION	RESIDUAL_SUBGAP	6	PMID:23821037;file:human/ADGRA3/ADGRA3-uniprot.txt;PMID:40127866;PMID:30231258;PMID:40127866;PMID:36089063	Whether the Wnt/planar-cell-polarity role established for zebrafish adgra3 holds for the human protein is unresolved, and the available human evidence points in two directions at once. Zebrafish Gpr125 recruits Dishevelled to the membrane and modulates convergence-extension; UniProt transfers this to human ADGRA3 by similarity as its only FUNCTION statement. But human ADGRA3 produced no beta-catenin/TCF-LEF response, and its G protein signalling is unchanged in DVL1-3-null cells, and an independent overexpression study in HCT116 cells found GPR125 to suppress beta-catenin transcriptional activity outright - while the same laboratory that showed the DLG1-dependent polarity role also detected a PBM-independent interaction of human GPR125 with Dvl1.
genes/human/ADGRA3/ADGRA3-ai-review.yaml	Q8IWK6	ADGRA3	gene	OPEN	CURATION	RESIDUAL_SUBGAP	4	PMID:36089063;PMID:40127866;PMID:31659746;file:human/ADGRA3/ADGRA3-deep-research-affinage.md	None of the seven papers that experimentally characterised ADGRA3 has produced a single GO annotation. QuickGO returns zero annotations, for any species and any gene, for each of PMID:36089063 (autoproteolysis, DLG1, basolateral targeting, apicobasal polarity), PMID:40127866 (Gs and Gi coupling), PMID:31659746 (surface expression and constitutive clathrin-dependent endocytosis), PMID:39718208 (adipose thermogenesis), PMID:35414778 (osteoclastogenesis), PMID:36688818 (obstructive azoospermia) and PMID:38589878 (imperforate vagina). The entire human ADGRA3 GO record consists of three IBA rows, five IEA rows, one ISS row, three TAS rows citing a 2004 sequence-catalogue paper, and nineteen bare protein-binding rows from two PDZ affinity screens.
genes/human/ADGRA3/ADGRA3-ai-review.yaml	Q8IWK6	ADGRA3	gene	OPEN	BIOLOGY	BP_DARK	4	PMID:36688818;PMID:38589878;PMID:35414778;PMID:36089063	The mouse knockout phenotypes have no mechanistic link to any measured ADGRA3 activity. Adgra3-null males are infertile with a blockage between ejaculatory duct and urethra despite normal spermatogenesis, and Adgra3-null females develop imperforate vagina; both are attributed to altered sex-hormone receptor expression. Neither phenotype has been connected to Gs/Gi coupling, to the PDZ motif, to autoproteolysis or to epithelial polarity, and none of the cell-based mechanisms has been tested in the affected tissues. The same disconnect holds for the cellular roles reported outside the urogenital tract: knockdown cripples osteoclast differentiation and bone resorption, but through MAPK and AKT-NF-kB readouts that no one has joined to the receptor's Gs/Gi coupling or to its PDZ motif.
genes/human/ADIPOQ/ADIPOQ-ai-review.yaml	Q15848	ADIPOQ	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	file:human/ADIPOQ/ADIPOQ-uniprot.txt	No structure of adiponectin bound to any of its three receptors exists. The three deposited structures (4DOU, 6U66, 6U6N) all cover only the globular C1q domain, residues 104-244, so neither the collagen-like domain nor any receptor complex has been resolved, and the structural basis of multimer-selective T-cadherin binding is unknown.
genes/human/ADIPOQ/ADIPOQ-ai-review.yaml	Q15848	ADIPOQ	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	PMID:18431508	Whether the globular fragment of adiponectin, which is far more potent than the full-length protein in many assays, is actually generated in vivo in humans remains unresolved. It can be released from full-length adiponectin by neutrophil elastase in vitro, but whether it circulates at meaningful concentrations is disputed, and much of the receptor literature uses it as a surrogate.
genes/human/ADIPOQ/ADIPOQ-ai-review.yaml	Q15848	ADIPOQ	gene	OPEN	BIOLOGY|ONTOLOGY	RESIDUAL_SUBGAP	1	PMID:19524870	The sign of adiponectin's effect on inflammation is unresolved and appears to depend on multimer state and target-cell polarisation. HMW adiponectin induces MCP-1 and IL-8 in peripheral blood mononuclear cells and microvascular endothelium while LMW does not, and hexamer/HMW species activate NF-kB in myocytes, yet adiponectin suppresses TNF-induced NF-kB in endothelium. GOA carries both directions with no marker of the conditions that distinguish them.
genes/human/ADIRF/ADIRF-ai-review.yaml	Q15847	ADIRF	gene	OPEN	BIOLOGY	MF_DARK	1	file:human/ADIRF/ADIRF-uniprot.txt	ADIRF has no known molecular function of any kind. It is a 76-residue protein whose UniProt feature table contains a single CHAIN 1..76 and nothing else - no domain, no signal peptide, no transmembrane segment, no active or binding site - with no resolved experimental structure, and no catalytic, nucleic-acid-binding or cofactor-binding activity has ever been measured.
genes/human/ADIRF/ADIRF-ai-review.yaml	Q15847	ADIRF	gene	OPEN	BIOLOGY	CC_DARK	2	PMID:33737617;file:human/ADIRF/ADIRF-uniprot.txt	The route by which ADIRF reaches the extracellular space is unknown. The protein is measured in human serum at microgram-per-millilitre concentrations, detected as an intact species in lipoaspirate fluid, and recovered from two independent urinary exosome proteomes - yet it has no signal peptide and no transmembrane segment, so classical secretion is unavailable to it.
genes/human/ADIRF/ADIRF-ai-review.yaml	Q15847	ADIRF	gene	OPEN	BIOLOGY|CURATION	BP_DARK	1	PMID:31945134	ADIRF's function in vascular smooth muscle is entirely uncharacterised, despite artery being the tissue in which the gene is most abundant. Its GO record contains no vascular annotation of any kind.
genes/human/ADIRF/ADIRF-ai-review.yaml	Q15847	ADIRF	gene	OPEN	BIOLOGY	CC_DARK	1	PMID:23239344	Whether ADIRF is actively retained in the nucleus is unknown. At 76 residues and 7855 Da it is far below the nuclear-pore passive-diffusion limit and has no annotated nuclear localisation signal, so its presence in the nucleus is the default expectation and carries little information; the reported enrichment there would require a retention mechanism that nobody has identified.
genes/human/ADIRF/ADIRF-ai-review.yaml	Q15847	ADIRF / positive regulation of fat cell differentiation	annotation	OPEN	BIOLOGY|CURATION	RESIDUAL_SUBGAP	2	PMID:23239344;PMID:31945134	It is unknown whether ADIRF is required for adipocyte differentiation in any cell that expresses it endogenously. Every functional experiment on the gene is ectopic over-expression in mouse 3T3-L1 preadipocytes, and the mouse lineage carries a 43-kb deletion of the ADIRF locus, so the assay system has no endogenous orthologue and murine adipogenesis proceeds without any ADIRF.
genes/human/ADIRF/ADIRF-ai-review.yaml	Q15847	ADIRF / positive regulation of transcription by RNA polymerase II	annotation	OPEN	BIOLOGY	MF_DARK	1	PMID:23239344	The mechanism by which ADIRF increases C/EBP-alpha and PPAR-gamma expression is unknown. No DNA-binding activity, promoter occupancy, chromatin association or transcriptional cofactor has been reported for the protein, so it is not known whether it acts at transcription at all or at some earlier step whose output is a change in the levels of these factors.
genes/human/ADISSP/ADISSP-ai-review.yaml	Q9GZN8	ADISSP	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	2	PMID:36496438;PMID:36496438	The receptor ADISSP acts through is unknown. Its existence is inferred from specific, competable binding to the adipocyte surface and from two downstream cascades that the purified protein switches on, but no candidate has been named, and the authors describe it as putative. This is the single fact whose absence propagates furthest through the record: it is why the adenylate-cyclase-activating GPCR term was moved to a regulation term that makes no claim about receptor class, and why the molecular function proposed here is the generic receptor ligand activity rather than anything about receptor class or coupling.
genes/human/ADISSP/ADISSP-ai-review.yaml	Q9GZN8	ADISSP	gene	NARROWING	BIOLOGY|CURATION	MF_DARK	2	PMID:36496438;PMID:42030391	No functional experiment has been performed on the human protein. Human ADISSP has been shown to leave a cell - adenoviral expression in mouse liver put it into the circulation - and human adipocytes secrete it and human plasma contains it. But every assay of what the protein does, from receptor binding through PKA and Akt activation to the metabolic phenotypes, used the mouse orthologue. The eight IEA and ISS rows on this gene therefore rest on an ortholog transfer, which is well licensed at 90.2% identity over identical length with no indels, but is a transfer nonetheless.
genes/human/ADISSP/ADISSP-ai-review.yaml	Q9GZN8	ADISSP	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	2	PMID:36496438;PMID:32024300	Nothing connects the two activities recorded for this protein. ADISSP is a leaderless secreted hormone acting on a surface receptor, and it is also a cytosolic binder of protein phosphatase 1; the two literatures do not cite each other and no experiment addresses whether the phosphatase interaction is part of the hormonal mechanism, a regulator of the protein's own secretion, or an unrelated second job. The leaderless route makes the coexistence physically possible, which removes the easy way of dismissing one of them, and leaves the question genuinely open.
genes/human/ADNP/ADNP-ai-review.yaml	Q9H2P0	ADNP	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	PMID:15314252	It is not known whether the NAPVSIPQ (NAP) peptide is ever released from ADNP in vivo. The entire NAP literature uses synthetic peptide, and no protease, cleavage site or endogenous NAP detection has been reported.
genes/human/ADNP/ADNP-ai-review.yaml	Q9H2P0	ADNP	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	PMID:32533114	The direction of ADNP's effect on Wnt/beta-catenin signalling is contested, and GOA carries only one direction.
genes/human/ADNP/ADNP-ai-review.yaml	Q9H2P0	ADNP	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	2	PMID:38960717;PMID:42413491	No ADNP point mutant has been shown to lose HP1 binding, so the chromo shadow domain assignment proposed in this review is an inference from a conserved PxVxL motif plus binding to all three HP1 paralogues, not a mapped interaction surface.
genes/human/ADNP/ADNP-ai-review.yaml	Q9H2P0	ADNP	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	PMID:36950384	Almost all ChAHP mechanism is mouse. Human ADNP has exactly one experimental GO annotation, GO:0090575 by IDA, plus fourteen protein-binding IPI rows; there is no published human ADNP ChIP-seq motif and no human transposon-silencing measurement.
genes/human/ADNP/ADNP-ai-review.yaml	Q9H2P0	ADNP	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	1	PMID:41174994	A 2025 report assigns methyltransferase activity to ADNP, but only from overexpression systems and immunoprecipitated fractions, so a co-purifying enzyme is not excluded.
genes/human/ADNP/ADNP-ai-review.yaml	Q9H2P0	ADNP	gene	OPEN	CURATION		1	PMID:38960717	ADNP2, the paralogue that forms the ChAHP2 complex, has no review in this repository, so the sibling-consistency check that this campaign relies on could not be run for the rows the two genes would share.
genes/human/ADNP2/ADNP2-ai-review.yaml	Q6IQ32	ADNP2	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:38960717	What ADNP2 itself contributes catalytically or allosterically inside ChAHP2 is unknown. Its established roles are structural - it holds HP1beta and CHD4 together and is dispensable for the H3K9me3 mark - and the repressive step is attributed to CHD4 remodelling on the strength of elimination rather than of a direct test. ADNP2 may be a pure scaffold.
genes/human/ADNP2/ADNP2-ai-review.yaml	Q6IQ32	ADNP2	gene	OPEN	BIOLOGY	MF_DARK	1	PMID:38960717	Whether ADNP2 binds DNA at all has never been measured. It carries a homeodomain and nine C2H2 zinc fingers with intact zinc-coordinating residues, so GO:0003677 is annotated from the fold, but no binding assay has been reported, the residues that would set zinc-finger specificity differ from ADNP's, and no sequence motif explains its genome-wide occupancy. The generic term is unrefuted; the specific one is contradicted.
genes/human/ADNP2/ADNP2-ai-review.yaml	Q6IQ32	ADNP2	gene	OPEN	CURATION		2	PMID:38960717;PMID:23071114	Two experimentally reported human ADNP2 interactions are absent from GOA. CHD4 co-purifies with ADNP2 as one of the top two enrichments and forms a defined complex with purified full-length human ADNP2 and human HP1beta, yet no GO:0005515 row names it; SMARCA4/BRG1 was reported to interact with ADNP2 and reaches UniProt only as a by-similarity SUBUNIT line. All nine of ADNP2's interaction rows name an HP1 paralogue.
genes/human/ADNP2/ADNP2-ai-review.yaml	Q6IQ32	ADNP2	gene	OPEN	ONTOLOGY		2	PMID:38960717;PMID:38960717	GO has no term for the ChAHP2 complex, nor for ChAHP, and no term for silencing that is targeted by heterochromatin without establishing it. ADNP2's defining biological identity therefore cannot be recorded as complex membership, and its silencing role can only be recorded at the bare parent GO:0010526, since the obvious child GO:0141005 asserts a heterochromatin-assembly mechanism the data exclude.
genes/human/ADNP2/ADNP2-ai-review.yaml	Q6IQ32	ADNP2	gene	NARROWING	BIOLOGY	BP_DARK	1	PMID:38960717	The whole functional description of ADNP2 rests on mouse embryonic stem cells and zebrafish. Human ADNP2 has never been depleted in a human cell line, so whether it silences human retrotransposons, and which ones, is untested; correspondingly the human gene has no experimental annotation to any biological process.
genes/human/ADPRH/ADPRH-ai-review.yaml	P54922	ADPRH	gene	OPEN	BIOLOGY|CURATION		2	PMID:21498885;PMID:30472116	Whether human ARH1 hydrolyses O-acetyl-ADP-ribose and poly(ADP-ribose) in addition to ADP-ribosyl-arginine is unresolved in the literature this review can read, and the two sources disagree in emphasis.
genes/human/ADPRH/ADPRH-ai-review.yaml	P54922	ADPRH	gene	OPEN	BIOLOGY|CURATION		2	PMID:9037477;file:human/ADPRH/ADPRH-deep-research-affinage.md	The subcellular localisation of human ADPRH has never been determined experimentally. UniProt assigns no SUBCELLULAR LOCATION at all, and the only location annotation in GOA is an Ensembl Compara projection of a rat cerebrospinal-fluid western blot.
genes/human/ADPRHL1/ADPRHL1-ai-review.yaml	Q8NDY3	ADPRHL1	gene	OPEN	BIOLOGY	MF_DARK	2	PMID:36497109;PMID:36497109	ADPRHL1 has no known molecular function. No ligand, no substrate, no verified protein partner and no measured biochemical activity of any kind has been reported. The genetics say the vestigial substrate cleft is what matters, but what that cleft binds is undetermined - the 2020 study lists it as an open question, asking whether Adprhl1 retains binding for a partially degraded ADP-ribose derivative such as phospho-ribose, or whether the cleft is itself a target for ADP-ribosylation.
genes/human/ADPRHL1/ADPRHL1-ai-review.yaml	Q8NDY3	ADPRHL1	gene	OPEN	BIOLOGY|CURATION	CC_DARK	1	PMID:27217161	The subcellular localisation of endogenous ADPRHL1 has never been imaged, in any species. Every localisation statement in the record - UniProt's SUBCELLULAR LOCATION line, the SubCell IEA row and the ISS row - descends from a single Xenopus experiment using transgenically over-expressed, N-terminally epitope-tagged protein.
genes/human/ADPRHL1/ADPRHL1-ai-review.yaml	Q8NDY3	ADPRHL1	gene	NARROWING	BIOLOGY	BP_DARK	2	PMID:32726316;PMID:32726316	Whether a mammal actually requires ADPRHL1 for heart development is untested. The only published mammalian allele deletes exons 3-4, and those animals are normal - but the allele still produces the smaller ADPRHL1 protein species, so it is not a null and cannot answer the question.
genes/human/ADTRP/ADTRP-ai-review.yaml	Q96IZ2	ADTRP	gene	OPEN	BIOLOGY	RESIDUAL_SUBGAP	2	PMID:27018888;PMID:21868574	The physiological substrate-to-phenotype link for human ADTRP is unknown: no study connects its measured FAHFA hydrolase activity to any of the endothelial, coagulation or atherosclerosis phenotypes attributed to the gene.
genes/human/ADTRP/ADTRP-ai-review.yaml	Q96IZ2	ADTRP	gene	OPEN	ONTOLOGY	BP_DARK	1	PMID:32152231	GO can express FAHFA hydrolysis as a molecular function but not as a biological process, so FAHFA catabolism has to be annotated with the much broader GO:0042758 long-chain fatty acid catabolic process.
genes/human/ADTRP/ADTRP-ai-review.yaml	Q96IZ2	ADTRP	gene	OPEN	BIOLOGY|CURATION	MF_DARK	1	PMID:27018888	The ADTRP/AIG1 family is pan-eukaryotic with 5788 members, but only four proteins have ever been characterised biochemically: human and mouse ADTRP and human and mouse AIG1. No substrate is known for any fungal, plant or invertebrate member.
genes/human/AEBP2/AEBP2-ai-review.yaml	Q6ZN18	AEBP2	gene	NARROWING	BIOLOGY|CURATION	MF_DARK	3	PMID:41168462;PMID:41168462;PMID:27317809	Whether AEBP2 stimulates or inhibits PRC2 is unresolved as a statement about the gene, because the answer depends on which protein isoform is present and the two directions rest on different bodies of work.
genes/human/AEBP2/AEBP2-ai-review.yaml	Q6ZN18	AEBP2	gene	NARROWING	CURATION	MF_DARK	2	file:human/AEBP2/AEBP2-bioinformatics/RESULTS.md;PMID:19293275	AEBP2 has no molecular function annotation in GOA, and the measured molecular activities that could fill the gap are either isoform-specific, complex-level, or measured only on the mouse protein.
