gene	ordered_locus	uniprot_accession	protein_name	ec_numbers	go_ids	interpro_ids	pfam_ids	keywords	partition_bucket	partition_label	proposed_module	recommended_action	bucket_status	notes	review_status	curation_status	asta_research_status
PP_4610	PP_4610	Q88E58	Peptidase			IPR005625;	PF03929;	Membrane;Reference proteome;Transmembrane;Transmembrane helix	membrane_associated_enzymes_and_side_nodes	Membrane-associated enzymes and side nodes	transport_membrane_enzyme_spillover_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 membrane-associated enzyme and side-node genes. The reused/extended boundary module separates membrane peptidase/protease side nodes, lipid oxidoreductase and hydroxylase candidates, acyltransferase/lipid-transfer proteins, peptidoglycan and cell-envelope glycosyltransferase side nodes, kinase/phosphatase signaling proteins, sulfatase/broad hydrolase candidates, detoxification and sulfurtransferase side nodes, secreted/toxin-associated transferase or nuclease candidates, HflK/HflC FtsH-modulator context, and low-information membrane enzyme candidates.	PRESENT	CURATED	PRESENT
PP_4631	PP_4631	Q88E37	Antibiotic biosynthesis monooxygenase			IPR038762;IPR011008;	PF27539;	Membrane;Reference proteome;Transmembrane;Transmembrane helix	membrane_associated_enzymes_and_side_nodes	Membrane-associated enzymes and side nodes	transport_membrane_enzyme_spillover_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 membrane-associated enzyme and side-node genes. The reused/extended boundary module separates membrane peptidase/protease side nodes, lipid oxidoreductase and hydroxylase candidates, acyltransferase/lipid-transfer proteins, peptidoglycan and cell-envelope glycosyltransferase side nodes, kinase/phosphatase signaling proteins, sulfatase/broad hydrolase candidates, detoxification and sulfurtransferase side nodes, secreted/toxin-associated transferase or nuclease candidates, HflK/HflC FtsH-modulator context, and low-information membrane enzyme candidates.	PRESENT	CURATED	PRESENT
hflC	PP_4891	Q88DD6	Protein HflC		GO:0016020; GO:0016787	IPR001107;IPR036013;IPR010200;IPR001972;	PF01145;	Hydrolase;Membrane;Reference proteome;Transmembrane;Transmembrane helix	membrane_associated_enzymes_and_side_nodes	Membrane-associated enzymes and side nodes	transport_membrane_enzyme_spillover_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 membrane-associated enzyme and side-node genes. The reused/extended boundary module separates membrane peptidase/protease side nodes, lipid oxidoreductase and hydroxylase candidates, acyltransferase/lipid-transfer proteins, peptidoglycan and cell-envelope glycosyltransferase side nodes, kinase/phosphatase signaling proteins, sulfatase/broad hydrolase candidates, detoxification and sulfurtransferase side nodes, secreted/toxin-associated transferase or nuclease candidates, HflK/HflC FtsH-modulator context, and low-information membrane enzyme candidates.	PRESENT	CURATED	PRESENT
hflK	PP_4892	Q88DD5	Protein HflK		GO:0016020; GO:0016787	IPR050710;IPR001107;IPR036013;IPR010201;IPR020980;IPR001972;	PF01145;PF12221;	Hydrolase;Membrane;Reference proteome;Transmembrane;Transmembrane helix	membrane_associated_enzymes_and_side_nodes	Membrane-associated enzymes and side nodes	transport_membrane_enzyme_spillover_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 membrane-associated enzyme and side-node genes. The reused/extended boundary module separates membrane peptidase/protease side nodes, lipid oxidoreductase and hydroxylase candidates, acyltransferase/lipid-transfer proteins, peptidoglycan and cell-envelope glycosyltransferase side nodes, kinase/phosphatase signaling proteins, sulfatase/broad hydrolase candidates, detoxification and sulfurtransferase side nodes, secreted/toxin-associated transferase or nuclease candidates, HflK/HflC FtsH-modulator context, and low-information membrane enzyme candidates.	PRESENT	CURATED	PRESENT
PP_4939	PP_4939	Q88D88	Glycosyltransferase family 2 protein			IPR029044;		Membrane;Reference proteome;Transmembrane;Transmembrane helix	membrane_associated_enzymes_and_side_nodes	Membrane-associated enzymes and side nodes	transport_membrane_enzyme_spillover_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 membrane-associated enzyme and side-node genes. The reused/extended boundary module separates membrane peptidase/protease side nodes, lipid oxidoreductase and hydroxylase candidates, acyltransferase/lipid-transfer proteins, peptidoglycan and cell-envelope glycosyltransferase side nodes, kinase/phosphatase signaling proteins, sulfatase/broad hydrolase candidates, detoxification and sulfurtransferase side nodes, secreted/toxin-associated transferase or nuclease candidates, HflK/HflC FtsH-modulator context, and low-information membrane enzyme candidates.	PRESENT	CURATED	PRESENT
PP_5055	PP_5055	Q88CX5	Sulfurtransferase			IPR050229;IPR001763;IPR036873;	PF00581;	Membrane;Reference proteome;Transmembrane;Transmembrane helix	membrane_associated_enzymes_and_side_nodes	Membrane-associated enzymes and side nodes	transport_membrane_enzyme_spillover_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 membrane-associated enzyme and side-node genes. The reused/extended boundary module separates membrane peptidase/protease side nodes, lipid oxidoreductase and hydroxylase candidates, acyltransferase/lipid-transfer proteins, peptidoglycan and cell-envelope glycosyltransferase side nodes, kinase/phosphatase signaling proteins, sulfatase/broad hydrolase candidates, detoxification and sulfurtransferase side nodes, secreted/toxin-associated transferase or nuclease candidates, HflK/HflC FtsH-modulator context, and low-information membrane enzyme candidates.	PRESENT	CURATED	PRESENT
PP_5219	PP_5219	Q88CG2	Fatty acid hydroxylase domain-containing protein		GO:0005506; GO:0006643; GO:0008610; GO:0012505; GO:0016020; GO:0050479	IPR006694;IPR051689;	PF04116;	Lipid metabolism;Membrane;Oxidoreductase;Reference proteome;Transmembrane;Transmembrane helix	membrane_associated_enzymes_and_side_nodes	Membrane-associated enzymes and side nodes	transport_membrane_enzyme_spillover_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 membrane-associated enzyme and side-node genes. The reused/extended boundary module separates membrane peptidase/protease side nodes, lipid oxidoreductase and hydroxylase candidates, acyltransferase/lipid-transfer proteins, peptidoglycan and cell-envelope glycosyltransferase side nodes, kinase/phosphatase signaling proteins, sulfatase/broad hydrolase candidates, detoxification and sulfurtransferase side nodes, secreted/toxin-associated transferase or nuclease candidates, HflK/HflC FtsH-modulator context, and low-information membrane enzyme candidates.	PRESENT	CURATED	PRESENT
PP_5254	PP_5254	Q88CC7	Antibiotic biosynthesis monooxygenase				PF27539;	Membrane;Reference proteome;Transmembrane;Transmembrane helix	membrane_associated_enzymes_and_side_nodes	Membrane-associated enzymes and side nodes	transport_membrane_enzyme_spillover_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 membrane-associated enzyme and side-node genes. The reused/extended boundary module separates membrane peptidase/protease side nodes, lipid oxidoreductase and hydroxylase candidates, acyltransferase/lipid-transfer proteins, peptidoglycan and cell-envelope glycosyltransferase side nodes, kinase/phosphatase signaling proteins, sulfatase/broad hydrolase candidates, detoxification and sulfurtransferase side nodes, secreted/toxin-associated transferase or nuclease candidates, HflK/HflC FtsH-modulator context, and low-information membrane enzyme candidates.	PRESENT	CURATED	PRESENT
PP_5293	PP_5293	Q88C90	Orotate phosphoribosyltransferase		GO:0016020	IPR019109;	PF09685;	Membrane;Reference proteome;Transmembrane;Transmembrane helix	membrane_associated_enzymes_and_side_nodes	Membrane-associated enzymes and side nodes	transport_membrane_enzyme_spillover_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 membrane-associated enzyme and side-node genes. The reused/extended boundary module separates membrane peptidase/protease side nodes, lipid oxidoreductase and hydroxylase candidates, acyltransferase/lipid-transfer proteins, peptidoglycan and cell-envelope glycosyltransferase side nodes, kinase/phosphatase signaling proteins, sulfatase/broad hydrolase candidates, detoxification and sulfurtransferase side nodes, secreted/toxin-associated transferase or nuclease candidates, HflK/HflC FtsH-modulator context, and low-information membrane enzyme candidates.	PRESENT	CURATED	PRESENT
PP_5389	PP_5389	Q88BZ4	Isoprenylcysteine carboxyl methyltransferase		GO:0004671; GO:0016020	IPR007269;	PF04140;	Membrane;Reference proteome;Transmembrane;Transmembrane helix	membrane_associated_enzymes_and_side_nodes	Membrane-associated enzymes and side nodes	transport_membrane_enzyme_spillover_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 membrane-associated enzyme and side-node genes. The reused/extended boundary module separates membrane peptidase/protease side nodes, lipid oxidoreductase and hydroxylase candidates, acyltransferase/lipid-transfer proteins, peptidoglycan and cell-envelope glycosyltransferase side nodes, kinase/phosphatase signaling proteins, sulfatase/broad hydrolase candidates, detoxification and sulfurtransferase side nodes, secreted/toxin-associated transferase or nuclease candidates, HflK/HflC FtsH-modulator context, and low-information membrane enzyme candidates.	PRESENT	CURATED	PRESENT
PP_5433	PP_5433	A0A140FVX9	NADH:ubiquinone oxidoreductase subunit 2					Membrane;Reference proteome;Transmembrane;Transmembrane helix	membrane_associated_enzymes_and_side_nodes	Membrane-associated enzymes and side nodes	transport_membrane_enzyme_spillover_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 membrane-associated enzyme and side-node genes. The reused/extended boundary module separates membrane peptidase/protease side nodes, lipid oxidoreductase and hydroxylase candidates, acyltransferase/lipid-transfer proteins, peptidoglycan and cell-envelope glycosyltransferase side nodes, kinase/phosphatase signaling proteins, sulfatase/broad hydrolase candidates, detoxification and sulfurtransferase side nodes, secreted/toxin-associated transferase or nuclease candidates, HflK/HflC FtsH-modulator context, and low-information membrane enzyme candidates.	PRESENT	CURATED	PRESENT
PP_5712	PP_5712	A0A140FWR5	Histidine phosphatase family protein			IPR013078;IPR029033;		Membrane;Reference proteome;Transmembrane;Transmembrane helix	membrane_associated_enzymes_and_side_nodes	Membrane-associated enzymes and side nodes	transport_membrane_enzyme_spillover_boundary	COMPLETED_SUBMODULE	CURATED	First-pass curation is complete for all 42 membrane-associated enzyme and side-node genes. The reused/extended boundary module separates membrane peptidase/protease side nodes, lipid oxidoreductase and hydroxylase candidates, acyltransferase/lipid-transfer proteins, peptidoglycan and cell-envelope glycosyltransferase side nodes, kinase/phosphatase signaling proteins, sulfatase/broad hydrolase candidates, detoxification and sulfurtransferase side nodes, secreted/toxin-associated transferase or nuclease candidates, HflK/HflC FtsH-modulator context, and low-information membrane enzyme candidates.	PRESENT	CURATED	PRESENT
