suggested_review_name	ordered_locus	uniprot_accession	entry_name	primary_gene	all_gene_names	protein_name	reviewed	annotation_score	ec_numbers	go_ids	primary_bucket_id	primary_bucket_label	is_primary_for_pathway	membership_source	membership_pathway_id	membership_pathway_name	gene_dir	review_status	review_file	curation_status	asta_research_status	asta_research_file
PP_2357	PP_2357	Q88KD3	Q88KD3_PSEPK	PP_2357	PP_2357	Type 1 pili protein CsuB	unreviewed	1.0			kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_2357	PRESENT	genes/PSEPK/PP_2357/PP_2357-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_2357/PP_2357-deep-research-asta.md
PP_2358	PP_2358	Q88KD2	Q88KD2_PSEPK	PP_2358	PP_2358	Type 1 pili subunit CsuA/B protein	unreviewed	1.0			kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_2358	PRESENT	genes/PSEPK/PP_2358/PP_2358-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_2358/PP_2358-deep-research-asta.md
PP_2359	PP_2359	Q88KD1	Q88KD1_PSEPK	PP_2359	PP_2359	Type 1 pili subunit CsuA/B protein	unreviewed	1.0			kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_2359	PRESENT	genes/PSEPK/PP_2359/PP_2359-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_2359/PP_2359-deep-research-asta.md
PP_2360	PP_2360	Q88KD0	Q88KD0_PSEPK	PP_2360	PP_2360	Type 1 pili subunit CsuA/B protein	unreviewed	1.0			kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_2360	PRESENT	genes/PSEPK/PP_2360/PP_2360-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_2360/PP_2360-deep-research-asta.md
PP_2361	PP_2361	Q88KC9	Q88KC9_PSEPK	PP_2361	PP_2361	Chaperone protein	unreviewed	1.0		GO:0030288; GO:0071555	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_2361	PRESENT	genes/PSEPK/PP_2361/PP_2361-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_2361/PP_2361-deep-research-asta.md
PP_2362	PP_2362	Q88KC8	Q88KC8_PSEPK	PP_2362	PP_2362	Usher protein	unreviewed	1.0		GO:0009279; GO:0009297; GO:0015473	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_2362	PRESENT	genes/PSEPK/PP_2362/PP_2362-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_2362/PP_2362-deep-research-asta.md
PP_2363	PP_2363	Q88KC7	Q88KC7_PSEPK	PP_2363	PP_2363	Spore coat protein U/FanG domain-containing protein	unreviewed	1.0			kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_2363	PRESENT	genes/PSEPK/PP_2363/PP_2363-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_2363/PP_2363-deep-research-asta.md
PP_2671	PP_2671	Q88JH8	Q88JH8_PSEPK	PP_2671	PP_2671	histidine kinase (EC 2.7.13.3)	unreviewed	2.0	2.7.13.3	GO:0000155; GO:0005524; GO:0016020; GO:0046983	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_2671	PRESENT	genes/PSEPK/PP_2671/PP_2671-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_2671/PP_2671-deep-research-asta.md
PP_3085	PP_3085	Q88IB4	Q88IB4_PSEPK	PP_3085	PP_3085	Transmembrane sensor	unreviewed	1.0		GO:0016989	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_3085	PRESENT	genes/PSEPK/PP_3085/PP_3085-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_3085/PP_3085-deep-research-asta.md
PP_3086	PP_3086	Q88IB3	Q88IB3_PSEPK	PP_3086	PP_3086	RNA polymerase sigma-70 factor	unreviewed	1.0		GO:0003677; GO:0006352; GO:0016987	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_3086	PRESENT	genes/PSEPK/PP_3086/PP_3086-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_3086/PP_3086-deep-research-asta.md
PP_3124	PP_3124	Q88I77	Q88I77_PSEPK	PP_3124	PP_3124	Short chain fatty acid transporter	unreviewed	1.0		GO:0005886	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_3124	PRESENT	genes/PSEPK/PP_3124/PP_3124-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_3124/PP_3124-deep-research-asta.md
PP_3126	PP_3126	Q88I75	Q88I75_PSEPK	PP_3126	PP_3126	Polysaccharide exported protein	unreviewed	1.0		GO:0006811; GO:0009279; GO:0015159; GO:0015288; GO:0046930	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_3126	PRESENT	genes/PSEPK/PP_3126/PP_3126-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_3126/PP_3126-deep-research-asta.md
PP_3412	PP_3412	Q88HE8	Q88HE8_PSEPK	PP_3412	PP_3412	DNA-binding response regulator, LuxR family	unreviewed	1.0		GO:0000160; GO:0000976; GO:0006351; GO:0006355	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_3412	PRESENT	genes/PSEPK/PP_3412/PP_3412-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_3412/PP_3412-deep-research-asta.md
PP_3413	PP_3413	Q88HE7	Q88HE7_PSEPK	PP_3413	PP_3413	histidine kinase (EC 2.7.13.3)	unreviewed	2.0	2.7.13.3	GO:0000155; GO:0005524; GO:0005886; GO:0009927	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_3413	PRESENT	genes/PSEPK/PP_3413/PP_3413-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_3413/PP_3413-deep-research-asta.md
PP_3576	PP_3576	Q88GY9	Q88GY9_PSEPK	PP_3576	PP_3576	Transmembrane sensor	unreviewed	1.0		GO:0016989	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_3576	PRESENT	genes/PSEPK/PP_3576/PP_3576-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_3576/PP_3576-deep-research-asta.md
fecI	PP_3577	Q88GY8	Q88GY8_PSEPK	fecI	fecI PP_3577	RNA polymerase, sigma 19 factor	unreviewed	1.0		GO:0003677; GO:0006352; GO:0016987	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/fecI	PRESENT	genes/PSEPK/fecI/fecI-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/fecI/fecI-deep-research-asta.md
mdtC	PP_3583	Q88GY2	Q88GY2_PSEPK	mdtC	mdtC PP_3583	Multidrug efflux transport system-membrane subunit	unreviewed	1.0		GO:0005886; GO:0042910	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/mdtC	PRESENT	genes/PSEPK/mdtC/mdtC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/mdtC/mdtC-deep-research-asta.md
mdtB	PP_3584	A0A140FWF8	A0A140FWF8_PSEPK	mdtB	mdtB PP_3584	Multidrug efflux transport system-membrane subunit	unreviewed	1.0		GO:0005886; GO:0042910	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/mdtB	PRESENT	genes/PSEPK/mdtB/mdtB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/mdtB/mdtB-deep-research-asta.md
mdtA	PP_3585	Q88GY1	Q88GY1_PSEPK	mdtA	mdtA PP_3585	Multidrug efflux transport system-putative membrane fusion protein	unreviewed	2.0		GO:0005886; GO:0015562; GO:1990281	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/mdtA	PRESENT	genes/PSEPK/mdtA/mdtA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/mdtA/mdtA-deep-research-asta.md
kdpD	PP_4158	Q88FD9	Q88FD9_PSEPK	kdpD	kdpD PP_4158	histidine kinase (EC 2.7.13.3)	unreviewed	2.0	2.7.13.3	GO:0000155; GO:0005524; GO:0005737; GO:0005886	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/kdpD	PRESENT	genes/PSEPK/kdpD/kdpD-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/kdpD/kdpD-deep-research-asta.md
kdpC	PP_4159	Q88FD8	KDPC_PSEPK	kdpC	kdpC PP_4159	Potassium-transporting ATPase KdpC subunit (ATP phosphohydrolase [potassium-transporting] C chain) (Potassium-binding and translocating subunit C) (Potassium-translocating ATPase C chain)	reviewed	2.0		GO:0005524; GO:0005886; GO:0008556	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/kdpC	PRESENT	genes/PSEPK/kdpC/kdpC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/kdpC/kdpC-deep-research-asta.md
kdpB	PP_4160	A0A140FWL1	A0A140FWL1_PSEPK	kdpB	kdpB PP_4160	Potassium-transporting ATPase ATP-binding subunit (EC 7.2.2.6) (ATP phosphohydrolase [potassium-transporting] B chain) (Potassium-binding and translocating subunit B) (Potassium-translocating ATPase B chain)	unreviewed	3.0	7.2.2.6	GO:0000287; GO:0005524; GO:0005886; GO:0008556; GO:0016887	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/kdpB	PRESENT	genes/PSEPK/kdpB/kdpB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/kdpB/kdpB-deep-research-asta.md
kdpA	PP_4161	Q88FD7	KDPA_PSEPK	kdpA	kdpA PP_4161	Potassium-transporting ATPase potassium-binding subunit (ATP phosphohydrolase [potassium-transporting] A chain) (Potassium-binding and translocating subunit A) (Potassium-translocating ATPase A chain)	reviewed	2.0		GO:0005886; GO:0008556; GO:0030955	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/kdpA	PRESENT	genes/PSEPK/kdpA/kdpA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/kdpA/kdpA-deep-research-asta.md
fleS	PP_4372	Q88ET1	Q88ET1_PSEPK	fleS	fleS PP_4372	histidine kinase (EC 2.7.13.3)	unreviewed	2.0	2.7.13.3	GO:0000155	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/fleS	PRESENT	genes/PSEPK/fleS/fleS-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/fleS/fleS-deep-research-asta.md
PP_4607	PP_4607	Q88E61	Q88E61_PSEPK	PP_4607	PP_4607	Transmembrane sensor	unreviewed	1.0		GO:0016989	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_4607	PRESENT	genes/PSEPK/PP_4607/PP_4607-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_4607/PP_4607-deep-research-asta.md
PP_4611	PP_4611	Q88E57	Q88E57_PSEPK	PP_4611	PP_4611	RNA polymerase sigma-70 factor, ECF subfamily	unreviewed	1.0		GO:0003677; GO:0006352; GO:0016987	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_4611	PRESENT	genes/PSEPK/PP_4611/PP_4611-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_4611/PP_4611-deep-research-asta.md
PP_4612	PP_4612	Q88E56	Q88E56_PSEPK	PP_4612	PP_4612	FecR protein	unreviewed	1.0		GO:0016989	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_4612	PRESENT	genes/PSEPK/PP_4612/PP_4612-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_4612/PP_4612-deep-research-asta.md
PP_4696	PP_4696	Q88DX2	Q88DX2_PSEPK	PP_4696	PP_4696	Alginate biosynthesis transcriptional regulatory protein AlgB	unreviewed	2.0		GO:0000160; GO:0003677; GO:0005524; GO:0006351; GO:0006355; GO:0042121	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/PP_4696	PRESENT	genes/PSEPK/PP_4696/PP_4696-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/PP_4696/PP_4696-deep-research-asta.md
glnL	PP_5047	Q88CY2	Q88CY2_PSEPK	glnL	glnL PP_5047	Sensory histidine kinase/phosphatase NtrB (EC 2.7.13.3) (Nitrogen regulation protein NR(II)) (Nitrogen regulator II)	unreviewed	2.0	2.7.13.3	GO:0000155; GO:0005524; GO:0005737; GO:0006355; GO:0016787	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/glnL	PRESENT	genes/PSEPK/glnL/glnL-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/glnL/glnL-deep-research-asta.md
glnG	PP_5048	Q88CY1	Q88CY1_PSEPK	glnG	glnG ntrC PP_5048	DNA-binding transcriptional regulator NtrC (Nitrogen regulation protein NR(I))	unreviewed	3.0		GO:0000156; GO:0000976; GO:0001216; GO:0001217; GO:0005524; GO:0005737; GO:0006351; GO:0006808; GO:0032993; GO:0045892	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/ntrC	PRESENT	genes/PSEPK/ntrC/ntrC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/ntrC/ntrC-deep-research-asta.md
phoB	PP_5320	Q88C63	Q88C63_PSEPK	phoB	phoB PP_5320	Phosphate regulon transcriptional regulatory protein PhoB	unreviewed	2.0		GO:0000156; GO:0000976; GO:0005829; GO:0006351; GO:0006355; GO:0006817; GO:0032993	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/phoB	PRESENT	genes/PSEPK/phoB/phoB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/phoB/phoB-deep-research-asta.md
phoR	PP_5321	Q88C62	Q88C62_PSEPK	phoR	phoR PP_5321	Phosphate regulon sensor protein PhoR (EC 2.7.13.3)	unreviewed	2.0	2.7.13.3	GO:0000155; GO:0004721; GO:0005524; GO:0005886; GO:0006355; GO:0006817; GO:0016036	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/phoR	PRESENT	genes/PSEPK/phoR/phoR-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/phoR/phoR-deep-research-asta.md
copR-II	PP_5383	Q88C00	Q88C00_PSEPK	copR-II	copR-II PP_5383	Transcriptional activator protein	unreviewed	2.0		GO:0000156; GO:0000976; GO:0005829; GO:0006351; GO:0006355; GO:0032993	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/copR-II	PRESENT	genes/PSEPK/copR-II/copR-II-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/copR-II/copR-II-deep-research-asta.md
copS	PP_5384	Q88BZ9	Q88BZ9_PSEPK	copS	copS PP_5384	Sensor protein (EC 2.7.13.3)	unreviewed	2.0	2.7.13.3	GO:0000155; GO:0005524; GO:0005886	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/copS	PRESENT	genes/PSEPK/copS/copS-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/copS/copS-deep-research-asta.md
czcC	PP_5385	Q88BZ8	Q88BZ8_PSEPK	czcC	czcC PP_5385	Metal RND efflux outer membrane protein, CzcC family	unreviewed	1.0		GO:0009279; GO:0015562	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/czcC	PRESENT	genes/PSEPK/czcC/czcC-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/czcC/czcC-deep-research-asta.md
cusB	PP_5386	Q88BZ7	Q88BZ7_PSEPK	cusB	cusB PP_5386	Probable copper RND efflux membrane fusion protein, CzcB family	unreviewed	1.0		GO:0015679; GO:0016020; GO:0022857; GO:0030288; GO:0046914; GO:0060003	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/cusB	PRESENT	genes/PSEPK/cusB/cusB-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/cusB/cusB-deep-research-asta.md
cusA	PP_5387	Q88BZ6	Q88BZ6_PSEPK	cusA	cusA PP_5387	Probable copper efflux transporter, CzcA family	unreviewed	1.0		GO:0005886; GO:0008324; GO:0042910	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/cusA	PRESENT	genes/PSEPK/cusA/cusA-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/cusA/cusA-deep-research-asta.md
cusF	PP_5388	Q88BZ5	Q88BZ5_PSEPK	cusF	cusF PP_5388	Probable exported copper efflux protein	unreviewed	1.0			kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/cusF	PRESENT	genes/PSEPK/cusF/cusF-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/cusF/cusF-deep-research-asta.md
kdpF	PP_5660	A0A140FWL2	A0A140FWL2_PSEPK	kdpF	kdpF PP_5660	Potassium-transporting ATPase F	unreviewed	1.0		GO:0005886; GO:0008556	kegg:ppu02020	Two-component system	true	KEGG	ppu02020	Two-component system	genes/PSEPK/kdpF	PRESENT	genes/PSEPK/kdpF/kdpF-ai-review.yaml	CURATED	PRESENT	genes/PSEPK/kdpF/kdpF-deep-research-asta.md
