gene	ordered_locus	uniprot_accession	protein_name	ec_numbers	go_ids	interpro_ids	pfam_ids	panther_ids	keywords	partition_bucket	partition_label	proposed_module	recommended_action	bucket_status	notes	review_status	curation_status	asta_research_status
PP_1091	PP_1091	Q88NW3	Leucyl-tRNA synthetase			IPR058510;IPR058059;	PF26620;		Reference proteome	aminoacyl_trna_charging_editing_quality_control	Aminoacyl-tRNA charging, editing, amidotransferase, and quality-control enzymes	aminoacyl_trna_quality_control_boundary	NEW_SUBMODULE	COMPLETE	Aminoacyl-tRNA synthetase fragments or specialized synthetases, GatCAB-like amidotransferase subunits, YbaK/Dtd/YcfH deacylases, and Aat tRNA-protein transferase context. Curate aminoacylation/editing functions precisely.	PRESENT	CURATED	PRESENT
rapA	PP_1145	Q88NR0	RNA polymerase-associated protein RapA (EC 3.6.4.-)	3.6.4.-	GO:0003677; GO:0004386; GO:0005524; GO:0006351; GO:0006355; GO:0016817	IPR057342;IPR014001;IPR001650;IPR023949;IPR027417;IPR022737;IPR038718;IPR049730;IPR000330;IPR040765;IPR040766;	PF00271;PF12137;PF00176;PF18339;PF18337;	PTHR45766;PTHR45766:SF6;	Activator;ATP-binding;DNA-binding;Hydrolase;Nucleotide-binding;Reference proteome;Transcription;Transcription regulation	transcription_rna_polymerase_spillovers	Transcription and RNA-polymerase spillovers	transcription_rna_polymerase_spillover_boundary	ROUTE_OUT_OF_TRANSLATION	COMPLETE	Nus antitermination factors, RapA, DksA, an ECF sigma factor, and an RNA-polymerase subunit fragment/candidate. Route these to transcription or regulatory modules rather than translation/RNA-processing modules.	PRESENT	CURATED	PRESENT
PP_1191	PP_1191	Q88NL6	Dual-specificity RNA pseudouridine synthase RluF (EC 5.4.99.21) (23S rRNA pseudouridine(2604) synthase) (Ribosomal large subunit pseudouridine synthase F) (rRNA pseudouridylate synthase F) (rRNA-uridine isomerase F) (tRNA(Tyr) pseudouridine(35) synthase)	5.4.99.21	GO:0001522; GO:0003723; GO:0006396; GO:0160138	IPR020103;IPR050343;IPR002942;IPR036986;	PF01479;	PTHR47683;PTHR47683:SF2;	Reference proteome;RNA-binding	rrna_modification_methyltransferase_pseudouridine	rRNA modification methyltransferase and pseudouridine enzymes	rrna_modification_ribosome_maturation_boundary	NEW_SUBMODULE	COMPLETE	Rsm/Rlm/Rlu/Rsu-family rRNA methyltransferase and pseudouridine synthase entries, including dual rRNA/tRNA enzymes where the rRNA role is the dominant product-name signal. Curate site-specific RNA modification terms where GOA/domain support is strong, and keep broad RNA binding non-core.	PRESENT	CURATED	PRESENT
rimO	PP_1197	Q88NL0	Ribosomal protein uS12 methylthiotransferase RimO (uS12 MTTase) (uS12 methylthiotransferase) (EC 2.8.4.4) (Ribosomal protein uS12 (aspartate-C(3))-methylthiotransferase) (Ribosome maturation factor RimO)	2.8.4.4	GO:0005829; GO:0006400; GO:0035599; GO:0046872; GO:0051539; GO:0103039	IPR006638;IPR005839;IPR020612;IPR013848;IPR038135;IPR012340;IPR005840;IPR007197;IPR023404;IPR058240;IPR002792;	PF04055;PF18693;PF00919;	PTHR43837;PTHR43837:SF1;	4Fe-4S;Cytoplasm;Iron;Iron-sulfur;Metal-binding;Reference proteome;S-adenosyl-L-methionine;Transferase	ribosome_assembly_maturation_hibernation	Ribosome assembly, maturation, hibernation, and ribosomal-protein modification	bacterial_ribosome_maturation_regulation_boundary	NEW_SUBMODULE	COMPLETE	Ribosome biogenesis GTPases, maturation factors, hibernation/silencing factors, ribosomal-protein modifiers, and low-information ribosomal subunit interface/S2p fragments. Keep these separate from the already completed 30S/50S structural ribosome modules.	PRESENT	CURATED	PRESENT
rsmI	PP_1326	Q88N86	Ribosomal RNA small subunit methyltransferase I (EC 2.1.1.198) (16S rRNA 2'-O-ribose C1402 methyltransferase) (rRNA (cytidine-2'-O-)-methyltransferase RsmI)	2.1.1.198	GO:0005737; GO:0070677	IPR000878;IPR035996;IPR014777;IPR014776;IPR008189;IPR053910;IPR018063;	PF23016;PF00590;	PTHR46111;PTHR46111:SF1;	Cytoplasm;Methyltransferase;Reference proteome;rRNA processing;S-adenosyl-L-methionine;Transferase	rrna_modification_methyltransferase_pseudouridine	rRNA modification methyltransferase and pseudouridine enzymes	rrna_modification_ribosome_maturation_boundary	NEW_SUBMODULE	COMPLETE	Rsm/Rlm/Rlu/Rsu-family rRNA methyltransferase and pseudouridine synthase entries, including dual rRNA/tRNA enzymes where the rRNA role is the dominant product-name signal. Curate site-specific RNA modification terms where GOA/domain support is strong, and keep broad RNA binding non-core.	PRESENT	CURATED	PRESENT
rsmH	PP_1329	Q88N84	Ribosomal RNA small subunit methyltransferase H (EC 2.1.1.199) (16S rRNA m(4)C1402 methyltransferase) (rRNA (cytosine-N(4)-)-methyltransferase RsmH)	2.1.1.199	GO:0005737; GO:0070475; GO:0071424	IPR002903;IPR023397;IPR029063;	PF01795;	PTHR11265:SF0;PTHR11265;	Cytoplasm;Methyltransferase;Reference proteome;rRNA processing;S-adenosyl-L-methionine;Transferase	rrna_modification_methyltransferase_pseudouridine	rRNA modification methyltransferase and pseudouridine enzymes	rrna_modification_ribosome_maturation_boundary	NEW_SUBMODULE	COMPLETE	Rsm/Rlm/Rlu/Rsu-family rRNA methyltransferase and pseudouridine synthase entries, including dual rRNA/tRNA enzymes where the rRNA role is the dominant product-name signal. Curate site-specific RNA modification terms where GOA/domain support is strong, and keep broad RNA binding non-core.	PRESENT	CURATED	PRESENT
rsuA	PP_1409	A0A140FW19	Pseudouridine synthase (EC 5.4.99.-)	5.4.99.-	GO:0000455; GO:0003723; GO:0160136	IPR042092;IPR020103;IPR006145;IPR000748;IPR018496;IPR050343;IPR002942;IPR036986;IPR020094;	PF00849;PF01479;	PTHR47683:SF4;PTHR47683;	Isomerase;Reference proteome;RNA-binding	rrna_modification_methyltransferase_pseudouridine	rRNA modification methyltransferase and pseudouridine enzymes	rrna_modification_ribosome_maturation_boundary	NEW_SUBMODULE	COMPLETE	Rsm/Rlm/Rlu/Rsu-family rRNA methyltransferase and pseudouridine synthase entries, including dual rRNA/tRNA enzymes where the rRNA role is the dominant product-name signal. Curate site-specific RNA modification terms where GOA/domain support is strong, and keep broad RNA binding non-core.	PRESENT	CURATED	PRESENT
lepA	PP_1431	Q88MY7	Elongation factor 4 (EF-4) (EC 3.6.5.n1) (Ribosomal back-translocase LepA)	3.6.5.n1	GO:0003746; GO:0003924; GO:0005525; GO:0005886; GO:0043022; GO:0045727; GO:0097216	IPR006297;IPR035647;IPR000640;IPR004161;IPR038363;IPR013842;IPR035654;IPR027417;IPR005225;IPR000795;	PF00679;PF00009;PF03144;PF06421;	PTHR43512:SF4;PTHR43512;	Cell inner membrane;Cell membrane;GTP-binding;Hydrolase;Membrane;Nucleotide-binding;Protein biosynthesis;Reference proteome	translation_factors_ribosome_rescue	Translation factors, ribosome rescue, and translational regulation	translation_factor_ribosome_rescue_boundary	NEW_SUBMODULE	COMPLETE	Initiation/elongation/recycling factors, ribosome rescue proteins, translation throttles, and ribosome-associated stress factors. Keep translation regulation/rescue distinct from structural ribosome modules.	PRESENT	CURATED	PRESENT
era	PP_1434	Q88MY4	GTPase Era		GO:0000028; GO:0003924; GO:0005525; GO:0005829; GO:0005886; GO:0043024; GO:0070181	IPR030388;IPR006073;IPR005662;IPR015946;IPR004044;IPR009019;IPR027417;IPR005225;	PF07650;PF01926;	PTHR42698;PTHR42698:SF1;	Cell inner membrane;Cell membrane;Cytoplasm;GTP-binding;Membrane;Nucleotide-binding;Reference proteome;Ribosome biogenesis;RNA-binding;rRNA-binding	ribosome_assembly_maturation_hibernation	Ribosome assembly, maturation, hibernation, and ribosomal-protein modification	bacterial_ribosome_maturation_regulation_boundary	NEW_SUBMODULE	COMPLETE	Ribosome biogenesis GTPases, maturation factors, hibernation/silencing factors, ribosomal-protein modifiers, and low-information ribosomal subunit interface/S2p fragments. Keep these separate from the already completed 30S/50S structural ribosome modules.	PRESENT	CURATED	PRESENT
cmoB	PP_1440	Q88MX8	tRNA U34 carboxymethyltransferase (EC 2.5.1.-)	2.5.1.-	GO:0002098; GO:0008168; GO:0016765	IPR010017;IPR027555;IPR029063;	PF08003;	PTHR43464;PTHR43464:SF95;	Reference proteome;Transferase;tRNA processing	trna_modification_processing	tRNA modification and processing enzymes	trna_modification_processing_boundary	NEW_SUBMODULE	COMPLETE	Mnm/Cmo/Tsa/Trm/Dus/Tru/Mia/Ttc/Til/Cca tRNA-modification and tRNA processing enzymes. Curate explicit tRNA modification reactions where supported; avoid generic transferase or RNA-binding terms as core calls.	PRESENT	CURATED	PRESENT
rimM	PP_1463	Q88MV5	Ribosome maturation factor RimM		GO:0005737; GO:0005840; GO:0006364; GO:0042274; GO:0043022	IPR011033;IPR056792;IPR011961;IPR002676;IPR036976;IPR009000;	PF24986;PF01782;	PTHR33692;PTHR33692:SF1;	Chaperone;Cytoplasm;Reference proteome;Ribosome biogenesis;rRNA processing	ribosome_assembly_maturation_hibernation	Ribosome assembly, maturation, hibernation, and ribosomal-protein modification	bacterial_ribosome_maturation_regulation_boundary	NEW_SUBMODULE	COMPLETE	Ribosome biogenesis GTPases, maturation factors, hibernation/silencing factors, ribosomal-protein modifiers, and low-information ribosomal subunit interface/S2p fragments. Keep these separate from the already completed 30S/50S structural ribosome modules.	PRESENT	CURATED	PRESENT
trmD	PP_1464	Q88MV4	tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase)	2.1.1.228	GO:0002939; GO:0005829; GO:0052906	IPR029028;IPR023148;IPR002649;IPR029026;IPR016009;	PF01746;	PTHR46417;PTHR46417:SF1;	Cytoplasm;Methyltransferase;Reference proteome;S-adenosyl-L-methionine;Transferase;tRNA processing	trna_modification_processing	tRNA modification and processing enzymes	trna_modification_processing_boundary	NEW_SUBMODULE	COMPLETE	Mnm/Cmo/Tsa/Trm/Dus/Tru/Mia/Ttc/Til/Cca tRNA-modification and tRNA processing enzymes. Curate explicit tRNA modification reactions where supported; avoid generic transferase or RNA-binding terms as core calls.	PRESENT	CURATED	PRESENT
tsaB	PP_1507	Q88MR3	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB (t(6)A37 threonylcarbamoyladenosine biosynthesis protein TsaB)		GO:0002949; GO:0005829	IPR043129;IPR000905;IPR022496;	PF00814;	PTHR11735;PTHR11735:SF11;	Cytoplasm;Reference proteome;tRNA processing	trna_modification_processing	tRNA modification and processing enzymes	trna_modification_processing_boundary	NEW_SUBMODULE	COMPLETE	Mnm/Cmo/Tsa/Trm/Dus/Tru/Mia/Ttc/Til/Cca tRNA-modification and tRNA processing enzymes. Curate explicit tRNA modification reactions where supported; avoid generic transferase or RNA-binding terms as core calls.	PRESENT	CURATED	PRESENT
rsmJ	PP_1513	Q88MQ7	Ribosomal RNA small subunit methyltransferase J (EC 2.1.1.242) (16S rRNA m2G1516 methyltransferase) (rRNA (guanine-N(2)-)-methyltransferase)	2.1.1.242	GO:0005737; GO:0008990	IPR007536;IPR029063;	PF04445;	PTHR36112;PTHR36112:SF1;	Cytoplasm;Methyltransferase;Reference proteome;rRNA processing;S-adenosyl-L-methionine;Transferase	rrna_modification_methyltransferase_pseudouridine	rRNA modification methyltransferase and pseudouridine enzymes	rrna_modification_ribosome_maturation_boundary	NEW_SUBMODULE	COMPLETE	Rsm/Rlm/Rlu/Rsu-family rRNA methyltransferase and pseudouridine synthase entries, including dual rRNA/tRNA enzymes where the rRNA role is the dominant product-name signal. Curate site-specific RNA modification terms where GOA/domain support is strong, and keep broad RNA binding non-core.	PRESENT	CURATED	PRESENT
rlmAA	PP_1524	Q88MP6	23S rRNA m1G745 methyltransferase (EC 2.1.1.187)	2.1.1.187	GO:0046872; GO:0052911	IPR041698;IPR048647;IPR016718;IPR029063;	PF13649;PF21302;		Metal-binding;Methyltransferase;Reference proteome;S-adenosyl-L-methionine;Transferase;Zinc	rrna_modification_methyltransferase_pseudouridine	rRNA modification methyltransferase and pseudouridine enzymes	rrna_modification_ribosome_maturation_boundary	NEW_SUBMODULE	COMPLETE	Rsm/Rlm/Rlu/Rsu-family rRNA methyltransferase and pseudouridine synthase entries, including dual rRNA/tRNA enzymes where the rRNA role is the dominant product-name signal. Curate site-specific RNA modification terms where GOA/domain support is strong, and keep broad RNA binding non-core.	PRESENT	CURATED	PRESENT
frr	PP_1594	Q88MH7	Ribosome-recycling factor (RRF) (Ribosome-releasing factor)		GO:0002184; GO:0005829; GO:0043023	IPR002661;IPR023584;IPR036191;	PF01765;	PTHR20982:SF3;PTHR20982;	Cytoplasm;Protein biosynthesis;Reference proteome	translation_factors_ribosome_rescue	Translation factors, ribosome rescue, and translational regulation	translation_factor_ribosome_rescue_boundary	NEW_SUBMODULE	COMPLETE	Initiation/elongation/recycling factors, ribosome rescue proteins, translation throttles, and ribosome-associated stress factors. Keep translation regulation/rescue distinct from structural ribosome modules.	PRESENT	CURATED	PRESENT
tilS	PP_1608	Q88MG3	tRNA(Ile)-lysidine synthase (EC 6.3.4.19) (tRNA(Ile)-2-lysyl-cytidine synthase) (tRNA(Ile)-lysidine synthetase)	6.3.4.19	GO:0005524; GO:0005737; GO:0006400; GO:0032267	IPR012796;IPR014729;IPR011063;IPR012094;IPR012795;IPR015262;	PF01171;PF09179;PF11734;	PTHR43033;PTHR43033:SF1;	ATP-binding;Cytoplasm;Ligase;Nucleotide-binding;Reference proteome;tRNA processing	trna_modification_processing	tRNA modification and processing enzymes	trna_modification_processing_boundary	NEW_SUBMODULE	COMPLETE	Mnm/Cmo/Tsa/Trm/Dus/Tru/Mia/Ttc/Til/Cca tRNA-modification and tRNA processing enzymes. Curate explicit tRNA modification reactions where supported; avoid generic transferase or RNA-binding terms as core calls.	PRESENT	CURATED	PRESENT
truD	PP_1619	Q88MF2	tRNA pseudouridine synthase D (EC 5.4.99.27) (tRNA pseudouridine(13) synthase) (tRNA pseudouridylate synthase D) (tRNA-uridine isomerase D)	5.4.99.27	GO:0003723; GO:0005829; GO:0031119; GO:0160150	IPR020103;IPR001656;IPR020119;IPR011760;IPR042214;IPR043165;IPR050170;	PF01142;	PTHR47811;PTHR47811:SF1;	Isomerase;Reference proteome;tRNA processing	trna_modification_processing	tRNA modification and processing enzymes	trna_modification_processing_boundary	NEW_SUBMODULE	COMPLETE	Mnm/Cmo/Tsa/Trm/Dus/Tru/Mia/Ttc/Til/Cca tRNA-modification and tRNA processing enzymes. Curate explicit tRNA modification reactions where supported; avoid generic transferase or RNA-binding terms as core calls.	PRESENT	CURATED	PRESENT
yfiP	PP_1634	Q88MD9	tRNA-uridine aminocarboxypropyltransferase (EC 2.5.1.25)	2.5.1.25	GO:0008033; GO:0016432	IPR005636;IPR039262;	PF03942;	PTHR21392:SF1;PTHR21392;	Reference proteome;S-adenosyl-L-methionine;Transferase;tRNA processing	trna_modification_processing	tRNA modification and processing enzymes	trna_modification_processing_boundary	NEW_SUBMODULE	COMPLETE	Mnm/Cmo/Tsa/Trm/Dus/Tru/Mia/Ttc/Til/Cca tRNA-modification and tRNA processing enzymes. Curate explicit tRNA modification reactions where supported; avoid generic transferase or RNA-binding terms as core calls.	PRESENT	CURATED	PRESENT
ttcA	PP_1641	Q88MD2	tRNA-cytidine(32) 2-sulfurtransferase (EC 2.8.1.-) (Two-thiocytidine biosynthesis protein A) (tRNA 2-thiocytidine biosynthesis protein TtcA)	2.8.1.-	GO:0000049; GO:0000287; GO:0005524; GO:0005737; GO:0016783; GO:0034227; GO:0051539	IPR014729;IPR011063;IPR012089;IPR035107;	PF01171;	PTHR43686:SF1;PTHR43686;	4Fe-4S;ATP-binding;Cytoplasm;Iron;Iron-sulfur;Magnesium;Metal-binding;Nucleotide-binding;Reference proteome;RNA-binding;Transferase;tRNA processing;tRNA-binding	trna_modification_processing	tRNA modification and processing enzymes	trna_modification_processing_boundary	NEW_SUBMODULE	COMPLETE	Mnm/Cmo/Tsa/Trm/Dus/Tru/Mia/Ttc/Til/Cca tRNA-modification and tRNA processing enzymes. Curate explicit tRNA modification reactions where supported; avoid generic transferase or RNA-binding terms as core calls.	PRESENT	CURATED	PRESENT
rlmD	PP_1655	Q88MB9	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD (EC 2.1.1.190) (23S rRNA(m5U1939)-methyltransferase)	2.1.1.190	GO:0003723; GO:0005506; GO:0051539; GO:0070041; GO:0070475	IPR001566;IPR030390;IPR030391;IPR012340;IPR029063;IPR002792;IPR010280;	PF01938;PF05958;	PTHR11061:SF49;PTHR11061;	4Fe-4S;Iron;Iron-sulfur;Metal-binding;Methyltransferase;Reference proteome;rRNA processing;S-adenosyl-L-methionine;Transferase	rrna_modification_methyltransferase_pseudouridine	rRNA modification methyltransferase and pseudouridine enzymes	rrna_modification_ribosome_maturation_boundary	NEW_SUBMODULE	COMPLETE	Rsm/Rlm/Rlu/Rsu-family rRNA methyltransferase and pseudouridine synthase entries, including dual rRNA/tRNA enzymes where the rRNA role is the dominant product-name signal. Curate site-specific RNA modification terms where GOA/domain support is strong, and keep broad RNA binding non-core.	PRESENT	CURATED	PRESENT
rluA	PP_1731	A0A140FW29	Pseudouridine synthase (EC 5.4.99.-)	5.4.99.-	GO:0000455; GO:0003723; GO:0008033; GO:0160142; GO:0160151	IPR020103;IPR006224;IPR006225;IPR006145;IPR050188;	PF00849;	PTHR21600:SF91;PTHR21600;	Isomerase;Reference proteome;rRNA processing;tRNA processing	trna_modification_processing	tRNA modification and processing enzymes	trna_modification_processing_boundary	NEW_SUBMODULE	COMPLETE	Mnm/Cmo/Tsa/Trm/Dus/Tru/Mia/Ttc/Til/Cca tRNA-modification and tRNA processing enzymes. Curate explicit tRNA modification reactions where supported; avoid generic transferase or RNA-binding terms as core calls.	PRESENT	CURATED	PRESENT
mnmC	PP_1751	Q88M24	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC (tRNA mnm(5)s(2)U biosynthesis bifunctional protein) [Includes: tRNA (mnm(5)s(2)U34)-methyltransferase (EC 2.1.1.61); FAD-dependent cmnm(5)s(2)U34 oxidoreductase (EC 1.5.-.-)]	1.5.-.-; 2.1.1.61	GO:0002098; GO:0004808; GO:0005737; GO:0016645; GO:0032259; GO:0050660	IPR006076;IPR036188;IPR008471;IPR029063;IPR023032;IPR047785;IPR017610;	PF01266;PF05430;	PTHR13847;PTHR13847:SF283;	Cytoplasm;FAD;Flavoprotein;Methyltransferase;Multifunctional enzyme;Oxidoreductase;Reference proteome;S-adenosyl-L-methionine;Transferase;tRNA processing	trna_modification_processing	tRNA modification and processing enzymes	trna_modification_processing_boundary	NEW_SUBMODULE	COMPLETE	Mnm/Cmo/Tsa/Trm/Dus/Tru/Mia/Ttc/Til/Cca tRNA-modification and tRNA processing enzymes. Curate explicit tRNA modification reactions where supported; avoid generic transferase or RNA-binding terms as core calls.	PRESENT	CURATED	PRESENT
trhO	PP_1758	Q88M17	tRNA uridine(34) hydroxylase (EC 1.14.-.-) (tRNA hydroxylation protein O)	1.14.-.-	GO:0006400; GO:0016705	IPR001763;IPR036873;IPR020936;IPR040503;	PF00581;PF17773;	PTHR43268:SF3;PTHR43268;	Oxidoreductase;Reference proteome;tRNA processing	trna_modification_processing	tRNA modification and processing enzymes	trna_modification_processing_boundary	NEW_SUBMODULE	COMPLETE	Mnm/Cmo/Tsa/Trm/Dus/Tru/Mia/Ttc/Til/Cca tRNA-modification and tRNA processing enzymes. Curate explicit tRNA modification reactions where supported; avoid generic transferase or RNA-binding terms as core calls.	PRESENT	CURATED	PRESENT
prmB	PP_1827	Q88LV0	Ribosomal protein uL3 glutamine methyltransferase (uL3 MTase) (EC 2.1.1.298) (N5-glutamine methyltransferase PrmB)	2.1.1.298	GO:0003676; GO:0005829; GO:0032259; GO:0036009	IPR002052;IPR004556;IPR017127;IPR029063;IPR007848;	PF05175;	PTHR47806;PTHR47806:SF1;	Methyltransferase;Reference proteome;S-adenosyl-L-methionine;Transferase	ribosome_assembly_maturation_hibernation	Ribosome assembly, maturation, hibernation, and ribosomal-protein modification	bacterial_ribosome_maturation_regulation_boundary	NEW_SUBMODULE	COMPLETE	Ribosome biogenesis GTPases, maturation factors, hibernation/silencing factors, ribosomal-protein modifiers, and low-information ribosomal subunit interface/S2p fragments. Keep these separate from the already completed 30S/50S structural ribosome modules.	PRESENT	CURATED	PRESENT
PP_1840	PP_1840	Q88LT7	Regulator of ribonuclease activity B domain-containing protein			IPR036701;IPR009671;	PF06877;		Reference proteome	ribonuclease_rna_decay_processing_helicases	Ribonucleases, RNA decay/processing, and RNA helicases	rna_decay_processing_boundary	NEW_SUBMODULE	COMPLETE	RNase P/G/T/Z/D/PH, YbeY, DEAD-box RNA helicases, and RraA-like ribonuclease-regulator spillovers. Separate catalytic nuclease/helicase roles from rRNA/tRNA/ribosome-assembly process context.	PRESENT	CURATED	PRESENT
rluC	PP_1906	A0A140FW35	Pseudouridine synthase (EC 5.4.99.-)	5.4.99.-	GO:0000455; GO:0003723; GO:0160141	IPR020103;IPR006224;IPR006225;IPR006145;IPR050188;IPR002942;IPR036986;	PF00849;PF01479;	PTHR21600;PTHR21600:SF92;	Isomerase;Reference proteome;RNA-binding;rRNA processing	rrna_modification_methyltransferase_pseudouridine	rRNA modification methyltransferase and pseudouridine enzymes	rrna_modification_ribosome_maturation_boundary	NEW_SUBMODULE	COMPLETE	Rsm/Rlm/Rlu/Rsu-family rRNA methyltransferase and pseudouridine synthase entries, including dual rRNA/tRNA enzymes where the rRNA role is the dominant product-name signal. Curate site-specific RNA modification terms where GOA/domain support is strong, and keep broad RNA binding non-core.	PRESENT	CURATED	PRESENT
PP_1910	PP_1910	Q88LM0	Large ribosomal RNA subunit accumulation protein YceD (23S rRNA accumulation protein YceD)		GO:0005829; GO:0042254	IPR003772;IPR039255;	PF02620;	PTHR38099;PTHR38099:SF1;	Reference proteome;Ribosome biogenesis	ribosome_assembly_maturation_hibernation	Ribosome assembly, maturation, hibernation, and ribosomal-protein modification	bacterial_ribosome_maturation_regulation_boundary	NEW_SUBMODULE	COMPLETE	Ribosome biogenesis GTPases, maturation factors, hibernation/silencing factors, ribosomal-protein modifiers, and low-information ribosomal subunit interface/S2p fragments. Keep these separate from the already completed 30S/50S structural ribosome modules.	PRESENT	CURATED	PRESENT
ycfH	PP_1967	Q88LG6	tRNA D-aminoacylase		GO:0004536; GO:0005829; GO:0016788; GO:0046872	IPR018228;IPR032466;IPR001130;IPR015991;	PF01026;	PTHR46124;PTHR46124:SF2;	Hydrolase;Metal-binding;Reference proteome	aminoacyl_trna_charging_editing_quality_control	Aminoacyl-tRNA charging, editing, amidotransferase, and quality-control enzymes	aminoacyl_trna_quality_control_boundary	NEW_SUBMODULE	COMPLETE	Aminoacyl-tRNA synthetase fragments or specialized synthetases, GatCAB-like amidotransferase subunits, YbaK/Dtd/YcfH deacylases, and Aat tRNA-protein transferase context. Curate aminoacylation/editing functions precisely.	PRESENT	CURATED	PRESENT
dusC	PP_1981	Q88LF2	tRNA-dihydrouridine(16) synthase (EC 1.3.1.-) (U16-specific dihydrouridine synthase) (U16-specific Dus) (tRNA-dihydrouridine synthase C)	1.3.1.-	GO:0000049; GO:0010181; GO:0050660; GO:0102262	IPR013785;IPR035587;IPR001269;IPR032886;IPR042270;IPR018517;	PF01207;	PTHR11082;PTHR11082:SF26;	Flavoprotein;FMN;NADP;Oxidoreductase;Reference proteome;RNA-binding;tRNA processing;tRNA-binding	trna_modification_processing	tRNA modification and processing enzymes	trna_modification_processing_boundary	NEW_SUBMODULE	COMPLETE	Mnm/Cmo/Tsa/Trm/Dus/Tru/Mia/Ttc/Til/Cca tRNA-modification and tRNA processing enzymes. Curate explicit tRNA modification reactions where supported; avoid generic transferase or RNA-binding terms as core calls.	PRESENT	CURATED	PRESENT
truA	PP_1994	A0A140FW51	tRNA pseudouridine synthase A (EC 5.4.99.12) (tRNA pseudouridine(38-40) synthase) (tRNA pseudouridylate synthase I) (tRNA-uridine isomerase I)	5.4.99.12	GO:0003723; GO:0031119; GO:0160147	IPR020103;IPR001406;IPR020097;IPR020095;IPR020094;	PF01416;	PTHR11142;PTHR11142:SF0;	Isomerase;Reference proteome;tRNA processing	trna_modification_processing	tRNA modification and processing enzymes	trna_modification_processing_boundary	NEW_SUBMODULE	COMPLETE	Mnm/Cmo/Tsa/Trm/Dus/Tru/Mia/Ttc/Til/Cca tRNA-modification and tRNA processing enzymes. Curate explicit tRNA modification reactions where supported; avoid generic transferase or RNA-binding terms as core calls.	PRESENT	CURATED	PRESENT
PP_2084	PP_2084	Q88L51	Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase (HMG aldolase) (EC 4.1.3.17) (Oxaloacetate decarboxylase) (OAA decarboxylase) (EC 4.1.1.112) (Regulator of ribonuclease activity homolog) (RraA-like protein)	4.1.1.112; 4.1.3.17	GO:0008428; GO:0008948; GO:0046872; GO:0047443; GO:0051252	IPR010203;IPR005493;IPR036704;	PF03737;	PTHR33254;PTHR33254:SF29;	Lyase;Metal-binding;Reference proteome	ribonuclease_rna_decay_processing_helicases	Ribonucleases, RNA decay/processing, and RNA helicases	rna_decay_processing_boundary	NEW_SUBMODULE	COMPLETE	RNase P/G/T/Z/D/PH, YbeY, DEAD-box RNA helicases, and RraA-like ribonuclease-regulator spillovers. Separate catalytic nuclease/helicase roles from rRNA/tRNA/ribosome-assembly process context.	PRESENT	CURATED	PRESENT
rlmL	PP_2096	Q88L39	Ribosomal RNA large subunit methyltransferase K/L [Includes: 23S rRNA m2G2445 methyltransferase (EC 2.1.1.173) (rRNA (guanine-N(2)-)-methyltransferase RlmL); 23S rRNA m7G2069 methyltransferase (EC 2.1.1.264) (rRNA (guanine-N(7)-)-methyltransferase RlmK)]	2.1.1.173; 2.1.1.264	GO:0003723; GO:0005737; GO:0052915; GO:0070043	IPR017244;IPR002052;IPR000241;IPR054170;IPR019614;IPR029063;IPR004114;	PF10672;PF22020;PF02926;PF01170;	PTHR47313;PTHR47313:SF1;	Cytoplasm;Methyltransferase;Reference proteome;RNA-binding;rRNA processing;S-adenosyl-L-methionine;Transferase	rrna_modification_methyltransferase_pseudouridine	rRNA modification methyltransferase and pseudouridine enzymes	rrna_modification_ribosome_maturation_boundary	NEW_SUBMODULE	COMPLETE	Rsm/Rlm/Rlu/Rsu-family rRNA methyltransferase and pseudouridine synthase entries, including dual rRNA/tRNA enzymes where the rRNA role is the dominant product-name signal. Curate site-specific RNA modification terms where GOA/domain support is strong, and keep broad RNA binding non-core.	PRESENT	CURATED	PRESENT
PP_2110	PP_2110	A0A140FW58	Ribosomal large subunit pseudouridine synthase (EC 5.4.99.-)	5.4.99.-	GO:0000455; GO:0003723; GO:0009982; GO:0140098	IPR020103;IPR006224;IPR006145;IPR050188;	PF00849;	PTHR21600;PTHR21600:SF84;	Isomerase;Reference proteome	rrna_modification_methyltransferase_pseudouridine	rRNA modification methyltransferase and pseudouridine enzymes	rrna_modification_ribosome_maturation_boundary	NEW_SUBMODULE	COMPLETE	Rsm/Rlm/Rlu/Rsu-family rRNA methyltransferase and pseudouridine synthase entries, including dual rRNA/tRNA enzymes where the rRNA role is the dominant product-name signal. Curate site-specific RNA modification terms where GOA/domain support is strong, and keep broad RNA binding non-core.	PRESENT	CURATED	PRESENT
