# GENERATED -- EC-bridge-confirmed NCBIFAM->GO exactMatch candidates.
# Source of truth: ncbifam2go_candidates.py (NOT hand-reviewed; mapping_justification
# would be semapv:CompositeMatching). The 28-row ncbifam2go.sssom.yaml is the reviewed core.
# Regenerate: uv run python projects/NCBIFam/ncbifam2go_candidates.py
subject_id	predicate_id	object_id	ec	family_type	in_seed	product
NCBIFAM:NF007172	skos:exactMatch	GO:0003899	2.7.7.6	equivalog		DNA-directed RNA polymerase subunit beta/beta'
NCBIFAM:NF007210	skos:exactMatch	GO:0003910	6.5.1.1	equivalog		ATP-dependent DNA ligase
NCBIFAM:NF007211	skos:exactMatch	GO:0003910	6.5.1.1	equivalog		DNA ligase D
NCBIFAM:NF007305	skos:exactMatch	GO:0008821	3.1.21.10	exception		crossover junction endodeoxyribonuclease RusA
NCBIFAM:NF007456	skos:exactMatch	GO:0008794	1.20.4.1	exception		glutaredoxin-dependent arsenate reductase
NCBIFAM:NF007485	skos:exactMatch	GO:0033863	2.7.4.23	equivalog		ribose 1,5-bisphosphokinase
NCBIFAM:NF007513	skos:exactMatch	GO:0003825	2.4.1.15	equivalog		alpha,alpha-trehalose-phosphate synthase
NCBIFAM:NF007560	skos:exactMatch	GO:0004805	3.1.3.12	equivalog		trehalose-phosphatase
NCBIFAM:NF007582	skos:exactMatch	GO:0008460	4.2.1.46	equivalog		dTDP-glucose 4,6-dehydratase
NCBIFAM:NF007597	skos:exactMatch	GO:0004416	3.1.2.6	equivalog		hydroxyacylglutathione hydrolase
NCBIFAM:NF007614	skos:exactMatch	GO:0004791	1.8.1.9	equivalog		thioredoxin-disulfide reductase
NCBIFAM:NF007620	skos:exactMatch	GO:0019165	2.7.1.89	equivalog		thiamine kinase
NCBIFAM:NF007626	skos:exactMatch	GO:0003908	2.1.1.63	equivalog		methylated-DNA--[protein]-cysteine S-methyltransferase
NCBIFAM:NF007628	skos:exactMatch	GO:0004784	1.15.1.1	equivalog		superoxide dismutase [Cu-Zn] SodC
NCBIFAM:NF007652	skos:exactMatch	GO:0008745	3.5.1.28	equivalog		N-acetylmuramoyl-L-alanine amidase AmiA
NCBIFAM:NF007666	skos:exactMatch	GO:0004565	3.2.1.23	equivalog		beta-galactosidase subunit alpha
NCBIFAM:NF007751	skos:exactMatch	GO:0008745	3.5.1.28	equivalog		N-acetylmuramoyl-L-alanine amidase AmiB
NCBIFAM:NF007763	skos:exactMatch	GO:0140078	4.2.99.18	equivalog		endonuclease VIII
NCBIFAM:NF007770	skos:exactMatch	GO:0008791	2.3.1.109	equivalog		arginine N-succinyltransferase
NCBIFAM:NF007815	skos:exactMatch	GO:0050218	6.2.1.17	equivalog		propionate--CoA ligase
NCBIFAM:NF007832	skos:exactMatch	GO:0004784	1.15.1.1	equivalog		superoxide dismutase [Fe]
NCBIFAM:NF007849	skos:exactMatch	GO:0008672	4.1.2.20	equivalog		2-dehydro-3-deoxyglucarate aldolase
NCBIFAM:NF007856	skos:exactMatch	GO:0052855	4.2.1.136	equivalog		bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate
NCBIFAM:NF007882	skos:exactMatch	GO:0003724	3.6.4.13	equivalog		ATP-dependent RNA helicase RhlE
NCBIFAM:NF007900	skos:exactMatch	GO:0004602	1.11.1.9	equivalog		glutathione peroxidase
NCBIFAM:NF007922	skos:exactMatch	GO:0004851	2.1.1.107	equivalog		siroheme synthase CysG
NCBIFAM:NF007922	skos:exactMatch	GO:0043115	1.3.1.76	equivalog		siroheme synthase CysG
NCBIFAM:NF007922	skos:exactMatch	GO:0051266	4.99.1.4	equivalog		siroheme synthase CysG
NCBIFAM:NF007925	skos:exactMatch	GO:0008993	2.7.1.5	equivalog		rhamnulokinase
NCBIFAM:NF007998	skos:exactMatch	GO:0004731	2.4.2.1	equivalog		purine nucleoside phosphorylase YfiH
NCBIFAM:NF008008	skos:exactMatch	GO:0003755	5.2.1.8	equivalog		peptidylprolyl isomerase
NCBIFAM:NF008041	skos:exactMatch	GO:0047480	6.3.2.10	equivalog		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
NCBIFAM:NF008051	skos:exactMatch	GO:0004558	3.2.1.20	equivalog		maltodextrin glucosidase
NCBIFAM:NF008053	skos:exactMatch	GO:0004252	3.4.21.53	equivalog		endopeptidase La
NCBIFAM:NF008054	skos:exactMatch	GO:0003755	5.2.1.8	equivalog		peptidylprolyl isomerase
NCBIFAM:NF008058	skos:exactMatch	GO:0004488	1.5.1.5	equivalog		bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydr
NCBIFAM:NF008059	skos:exactMatch	GO:0009002	3.4.16.4	equivalog		D-alanyl-D-alanine carboxypeptidase DacA
NCBIFAM:NF008061	skos:exactMatch	GO:0009002	3.4.16.4	equivalog		peptidoglycan DD-transpeptidase MrdA
NCBIFAM:NF008074	skos:exactMatch	GO:0008995	3.1.26.12	equivalog		ribonuclease E
NCBIFAM:NF008077	skos:exactMatch	GO:0004673	2.7.13.3	equivalog		two-component system sensor histidine kinase PhoQ
NCBIFAM:NF008089	skos:exactMatch	GO:0033890	3.1.13.5	equivalog		ribonuclease D
NCBIFAM:NF008101	skos:exactMatch	GO:0004326	6.3.2.17	equivalog		bifunctional tetrahydrofolate synthase/dihydrofolate synthase
NCBIFAM:NF008137	skos:exactMatch	GO:0004810	2.7.7.72	equivalog		multifunctional CCA addition/repair protein
NCBIFAM:NF008139	skos:exactMatch	GO:0008966	5.4.2.10	equivalog		phosphoglucosamine mutase
NCBIFAM:NF008150	skos:exactMatch	GO:0003755	5.2.1.8	equivalog		FKBP-type peptidyl-prolyl cis-trans isomerase
NCBIFAM:NF008152	skos:exactMatch	GO:0009007	2.1.1.72	equivalog		adenine-specific DNA-methyltransferase
NCBIFAM:NF008159	skos:exactMatch	GO:0004222	3.4.24.70	equivalog		oligopeptidase A
NCBIFAM:NF008163	skos:exactMatch	GO:0003678	3.6.4.12	equivalog		ATP-dependent DNA helicase RecG
NCBIFAM:NF008164	skos:exactMatch	GO:0003678	3.6.4.12	equivalog		ATP-dependent DNA helicase RecG
NCBIFAM:NF008165	skos:exactMatch	GO:0003678	3.6.4.12	equivalog		ATP-dependent DNA helicase RecG
NCBIFAM:NF008166	skos:exactMatch	GO:0003678	3.6.4.12	equivalog		ATP-dependent DNA helicase RecG
NCBIFAM:NF008167	skos:exactMatch	GO:0003678	3.6.4.12	equivalog		ATP-dependent DNA helicase RecG
NCBIFAM:NF008168	skos:exactMatch	GO:0003678	3.6.4.12	equivalog		ATP-dependent DNA helicase RecG
NCBIFAM:NF008172	skos:exactMatch	GO:0003678	3.6.4.12	equivalog		DNA helicase Rep
NCBIFAM:NF008177	skos:exactMatch	GO:0004784	1.15.1.1	equivalog		superoxide dismutase [Mn]
NCBIFAM:NF008178	skos:exactMatch	GO:0004324	1.18.1.2	equivalog		ferredoxin--NADP(+) reductase
NCBIFAM:NF008182	skos:exactMatch	GO:0008441	3.1.3.7	equivalog		3'(2'),5'-bisphosphate nucleotidase CysQ
NCBIFAM:NF008187	skos:exactMatch	GO:0071518	2.7.1.189	equivalog		autoinducer-2 kinase
NCBIFAM:NF008192	skos:exactMatch	GO:0008668	6.2.1.71	equivalog		(2,3-dihydroxybenzoyl)adenylate synthase
NCBIFAM:NF008197	skos:exactMatch	GO:0004783	1.8.1.2	equivalog		NADPH-dependent assimilatory sulfite reductase flavoprotein subunit
NCBIFAM:NF008220	skos:exactMatch	GO:0008736	5.3.1.25	equivalog		L-fucose isomerase
NCBIFAM:NF008258	skos:exactMatch	GO:0017057	3.1.1.31	equivalog		6-phosphogluconolactonase
NCBIFAM:NF008260	skos:exactMatch	GO:0008894	3.6.1.40	equivalog		guanosine-5'-triphosphate,3'-diphosphate diphosphatase
NCBIFAM:NF008274	skos:exactMatch	GO:0004134	2.4.1.25	equivalog		4-alpha-glucanotransferase
NCBIFAM:NF008276	skos:exactMatch	GO:0003678	3.6.4.12	equivalog		DNA helicase IV
NCBIFAM:NF008279	skos:exactMatch	GO:0003678	3.6.4.12	equivalog		ATP-dependent DNA helicase RecQ
NCBIFAM:NF008286	skos:exactMatch	GO:0089714	1.1.1.336	equivalog		UDP-N-acetyl-D-mannosamine dehydrogenase
NCBIFAM:NF008292	skos:exactMatch	GO:0008882	2.7.7.42	equivalog		bifunctional [glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphory
NCBIFAM:NF008303	skos:exactMatch	GO:0008728	2.7.6.5	equivalog		bifunctional GTP diphosphokinase/guanosine-3',5'-bis pyrophosphate 3'-
NCBIFAM:NF008303	skos:exactMatch	GO:0008893	3.1.7.2	equivalog		bifunctional GTP diphosphokinase/guanosine-3',5'-bis pyrophosphate 3'-
NCBIFAM:NF008304	skos:exactMatch	GO:0004067	3.5.1.1	equivalog		L-asparaginase 2
NCBIFAM:NF008313	skos:exactMatch	GO:0004368	1.1.5.3	equivalog		anaerobic glycerol-3-phosphate dehydrogenase subunit A
NCBIFAM:NF008340	skos:exactMatch	GO:0070205	4.2.99.20	equivalog		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
NCBIFAM:NF008348	skos:exactMatch	GO:0003724	3.6.4.13	equivalog		ATP-dependent RNA helicase HrpA
NCBIFAM:NF008349	skos:exactMatch	GO:0009001	2.3.1.30	equivalog		serine O-acetyltransferase
NCBIFAM:NF008353	skos:exactMatch	GO:0004747	2.7.1.15	equivalog		ribokinase
NCBIFAM:NF008356	skos:exactMatch	GO:0043365	1.97.1.4	equivalog		pyruvate formate lyase 1-activating protein
NCBIFAM:NF008359	skos:exactMatch	GO:0004115	3.1.4.53	equivalog		3',5'-cyclic-AMP phosphodiesterase
NCBIFAM:NF008360	skos:exactMatch	GO:0008712	5.1.3.20	equivalog		ADP-glyceromanno-heptose 6-epimerase
NCBIFAM:NF008363	skos:exactMatch	GO:0003857	1.1.1.35	equivalog		fatty acid oxidation complex subunit alpha FadJ
NCBIFAM:NF008363	skos:exactMatch	GO:0008692	5.1.2.3	equivalog		fatty acid oxidation complex subunit alpha FadJ
NCBIFAM:NF008371	skos:exactMatch	GO:0008448	3.5.1.25	equivalog		N-acetylglucosamine-6-phosphate deacetylase
NCBIFAM:NF008373	skos:exactMatch	GO:0071522	3.5.3.26	equivalog		(S)-ureidoglycine aminohydrolase
NCBIFAM:NF008376	skos:exactMatch	GO:0071522	3.5.3.26	equivalog		(S)-ureidoglycine aminohydrolase
NCBIFAM:NF008394	skos:exactMatch	GO:0003724	3.6.4.13	equivalog		ATP-dependent RNA helicase SrmB
NCBIFAM:NF008400	skos:exactMatch	GO:0004106	5.4.99.5	equivalog		bifunctional chorismate mutase/prephenate dehydrogenase
NCBIFAM:NF008400	skos:exactMatch	GO:0008977	1.3.1.12	equivalog		bifunctional chorismate mutase/prephenate dehydrogenase
NCBIFAM:NF008414	skos:exactMatch	GO:0008955	2.4.99.28	equivalog		peptidoglycan glycosyltransferase PbpC
NCBIFAM:NF008425	skos:exactMatch	GO:0050131	1.5.3.2	equivalog		N-methyl-L-tryptophan oxidase
NCBIFAM:NF008442	skos:exactMatch	GO:0015612	7.5.2.12	equivalog		L-arabinose ABC transporter ATP-binding protein AraG
NCBIFAM:NF008455	skos:exactMatch	GO:0046421	4.1.3.30	equivalog		methylisocitrate lyase
NCBIFAM:NF008461	skos:exactMatch	GO:0008684	4.2.1.80	equivalog		2-keto-4-pentenoate hydratase
NCBIFAM:NF008478	skos:exactMatch	GO:0047324	2.7.1.121	equivalog		dihydroxyacetone kinase phosphoryl donor subunit DhaM
NCBIFAM:NF008489	skos:exactMatch	GO:0009002	3.4.16.4	equivalog		serine-type D-Ala-D-Ala carboxypeptidase DacD
NCBIFAM:NF008514	skos:exactMatch	GO:0047770	1.2.99.6	equivalog		aldehyde dehydrogenase iron-sulfur subunit PaoA
NCBIFAM:NF008558	skos:exactMatch	GO:0016760	2.4.1.12	equivalog		UDP-forming cellulose synthase catalytic subunit
NCBIFAM:NF008592	skos:exactMatch	GO:0008679	1.1.1.60	equivalog		2-hydroxy-3-oxopropionate reductase
NCBIFAM:NF008614	skos:exactMatch	GO:0004150	4.1.2.25	equivalog		bifunctional dihydroneopterin aldolase/7,8-dihydroneopterin epimerase
NCBIFAM:NF008625	skos:exactMatch	GO:0004156	2.5.1.15	equivalog		dihydropteroate synthase
NCBIFAM:NF008630	skos:exactMatch	GO:0103116	7.5.2.9	equivalog		galactofuranose ABC transporter, permease protein YjfF
NCBIFAM:NF008634	skos:exactMatch	GO:1990817	2.7.7.19	equivalog		polynucleotide adenylyltransferase PcnB
NCBIFAM:NF008642	skos:exactMatch	GO:0003724	3.6.4.13	equivalog		DEAD/DEAH family ATP-dependent RNA helicase
NCBIFAM:NF008656	skos:exactMatch	GO:0008813	4.1.3.40	equivalog		chorismate lyase
NCBIFAM:NF008687	skos:exactMatch	GO:0019180	2.6.1.59	equivalog		dTDP-4-amino-4,6-dideoxygalactose transaminase
NCBIFAM:NF008724	skos:exactMatch	GO:0008108	2.7.7.12	equivalog		UDP-glucose--hexose-1-phosphate uridylyltransferase
NCBIFAM:NF008728	skos:exactMatch	GO:0050136	1.6.5.9	equivalog		NADH-quinone oxidoreductase subunit C/D
NCBIFAM:NF008729	skos:exactMatch	GO:0003678	3.6.4.12	equivalog		ATP-dependent DNA helicase DinG
NCBIFAM:NF008733	skos:exactMatch	GO:0008311	3.1.11.2	equivalog		exodeoxyribonuclease III
NCBIFAM:NF008735	skos:exactMatch	GO:0004124	2.5.1.47	equivalog		cysteine synthase CysM
NCBIFAM:NF008738	skos:exactMatch	GO:0004674	2.7.11.1	equivalog		serine/threonine protein kinase
NCBIFAM:NF008743	skos:exactMatch	GO:0003678	3.6.4.12	equivalog		DNA helicase II
NCBIFAM:NF008744	skos:exactMatch	GO:0003724	3.6.4.13	equivalog		ATP-dependent RNA helicase DbpA
NCBIFAM:NF008746	skos:exactMatch	GO:0008310	3.1.11.1	equivalog		exodeoxyribonuclease I
NCBIFAM:NF008758	skos:exactMatch	GO:0008745	3.5.1.28	equivalog		1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
NCBIFAM:NF008805	skos:exactMatch	GO:0004654	2.7.7.8	equivalog		polyribonucleotide nucleotidyltransferase
NCBIFAM:NF008813	skos:exactMatch	GO:0050380	3.6.1.27	equivalog		undecaprenyl-diphosphate phosphatase
NCBIFAM:NF008814	skos:exactMatch	GO:0004742	2.3.1.12	equivalog		pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltrans
NCBIFAM:NF008819	skos:exactMatch	GO:0019164	1.2.7.1	equivalog		pyruvate synthase subunit PorB
NCBIFAM:NF008841	skos:exactMatch	GO:0004729	1.3.3.4	equivalog		protoporphyrinogen oxidase
NCBIFAM:NF008845	skos:exactMatch	GO:0004729	1.3.3.4	equivalog		protoporphyrinogen oxidase
NCBIFAM:NF008847	skos:exactMatch	GO:0004077	6.3.4.15	equivalog		bifunctional biotin--[acetyl-CoA-carboxylase] ligase/biotin operon rep
NCBIFAM:NF008848	skos:exactMatch	GO:0004077	6.3.4.15	equivalog		bifunctional biotin--[acetyl-CoA-carboxylase] ligase/biotin operon rep
NCBIFAM:NF008849	skos:exactMatch	GO:0004077	6.3.4.15	equivalog		bifunctional biotin--[acetyl-CoA-carboxylase] ligase/biotin operon rep
NCBIFAM:NF008854	skos:exactMatch	GO:0004739	1.2.4.1	equivalog		pyruvate dehydrogenase complex E1 component subunit beta
NCBIFAM:NF008865	skos:exactMatch	GO:0004664	4.2.1.51	equivalog		prephenate dehydratase
NCBIFAM:NF008866	skos:exactMatch	GO:0004664	4.2.1.51	equivalog		prephenate dehydratase
NCBIFAM:NF008869	skos:exactMatch	GO:0003842	1.2.1.88	equivalog		bifunctional proline dehydrogenase/L-glutamate gamma-semialdehyde dehy
NCBIFAM:NF008869	skos:exactMatch	GO:0004657	1.5.5.2	equivalog		bifunctional proline dehydrogenase/L-glutamate gamma-semialdehyde dehy
NCBIFAM:NF008899	skos:exactMatch	GO:0004368	1.1.5.3	equivalog		glycerol-3-phosphate dehydrogenase
NCBIFAM:NF008900	skos:exactMatch	GO:0004825	6.1.1.10	equivalog		methionine--tRNA ligase
NCBIFAM:NF008922	skos:exactMatch	GO:0004830	6.1.1.2	equivalog		tryptophan--tRNA ligase
NCBIFAM:NF008923	skos:exactMatch	GO:0004830	6.1.1.2	equivalog		tryptophan--tRNA ligase
NCBIFAM:NF008964	skos:exactMatch	GO:0004056	4.3.2.1	equivalog		argininosuccinate lyase
NCBIFAM:NF008979	skos:exactMatch	GO:0004827	6.1.1.15	exception		proline--tRNA ligase
NCBIFAM:NF009006	skos:exactMatch	GO:0036440	2.3.3.16	equivalog		bifunctional 2-methylcitrate synthase/citrate synthase
NCBIFAM:NF009006	skos:exactMatch	GO:0050440	2.3.3.5	equivalog		bifunctional 2-methylcitrate synthase/citrate synthase
NCBIFAM:NF009020	skos:exactMatch	GO:0004359	3.5.1.2	equivalog		glutaminase A
NCBIFAM:NF009022	skos:exactMatch	GO:0004342	3.5.99.6	equivalog		glucosamine-6-phosphate deaminase
NCBIFAM:NF009049	skos:exactMatch	GO:0008973	5.4.2.7	equivalog		phosphopentomutase
NCBIFAM:NF009055	skos:exactMatch	GO:0042286	5.4.3.8	equivalog		glutamate-1-semialdehyde 2,1-aminomutase
NCBIFAM:NF009073	skos:exactMatch	GO:0004340	2.7.1.2	subfamily		glucokinase
NCBIFAM:NF009078	skos:exactMatch	GO:0008972	2.7.4.7	equivalog		bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine ki
NCBIFAM:NF009084	skos:exactMatch	GO:0000906	2.5.1.78	equivalog		6,7-dimethyl-8-ribityllumazine synthase
NCBIFAM:NF009093	skos:exactMatch	GO:0003858	1.1.1.30	subfamily		3-hydroxybutyrate dehydrogenase
NCBIFAM:NF009103	skos:exactMatch	GO:0004160	4.2.1.9	equivalog		dihydroxy-acid dehydratase
NCBIFAM:NF009109	skos:exactMatch	GO:0008676	2.5.1.55	equivalog		3-deoxy-8-phosphooctulonate synthase
NCBIFAM:NF009114	skos:exactMatch	GO:0030604	1.1.1.267	equivalog		1-deoxy-D-xylulose-5-phosphate reductoisomerase
NCBIFAM:NF009207	skos:exactMatch	GO:0004830	6.1.1.2	equivalog		tryptophan--tRNA ligase
NCBIFAM:NF009214	skos:exactMatch	GO:0004781	2.7.7.4	equivalog		sulfate adenylyltransferase subunit CysD
NCBIFAM:NF009251	skos:exactMatch	GO:0004639	6.3.2.6	equivalog		phosphoribosylaminoimidazolesuccinocarboxamide synthase
NCBIFAM:NF009470	skos:exactMatch	GO:0008760	2.5.1.7	equivalog		UDP-N-acetylglucosamine 1-carboxyvinyltransferase
NCBIFAM:NF009483	skos:exactMatch	GO:0042586	3.5.1.88	equivalog		peptide deformylase
NCBIFAM:NF009484	skos:exactMatch	GO:0042586	3.5.1.88	equivalog		peptide deformylase
NCBIFAM:NF009492	skos:exactMatch	GO:0004345	1.1.1.49	equivalog		glucose-6-phosphate dehydrogenase
NCBIFAM:NF009554	skos:exactMatch	GO:0004736	6.4.1.1	equivalog		pyruvate carboxylase
NCBIFAM:NF009557	skos:exactMatch	GO:0009014	3.5.1.18	equivalog		succinyl-diaminopimelate desuccinylase
NCBIFAM:NF009694	skos:exactMatch	GO:0008967	3.1.3.18	equivalog		phosphoglycolate phosphatase
NCBIFAM:NF009695	skos:exactMatch	GO:0008967	3.1.3.18	equivalog		phosphoglycolate phosphatase
NCBIFAM:NF009698	skos:exactMatch	GO:0008967	3.1.3.18	equivalog		phosphoglycolate phosphatase
NCBIFAM:NF009712	skos:exactMatch	GO:0009039	3.5.1.5	equivalog		urease subunit gamma
NCBIFAM:NF009714	skos:exactMatch	GO:0047964	1.1.1.26	equivalog		glyoxylate reductase
NCBIFAM:NF009725	skos:exactMatch	GO:0008802	1.2.1.8	equivalog		betaine-aldehyde dehydrogenase
NCBIFAM:NF009732	skos:exactMatch	GO:0008119	2.1.1.67	equivalog		thiopurine S-methyltransferase
NCBIFAM:NF009750	skos:exactMatch	GO:0047559	1.1.1.130	equivalog		3-dehydro-L-gulonate 2-dehydrogenase
NCBIFAM:NF009763	skos:exactMatch	GO:0000334	1.13.11.6	equivalog		3-hydroxyanthranilate 3,4-dioxygenase
NCBIFAM:NF009803	skos:exactMatch	GO:0004328	3.5.1.49	equivalog	yes	formamidase
NCBIFAM:NF009805	skos:exactMatch	GO:0008941	1.14.12.17	equivalog		NO-inducible flavohemoprotein
NCBIFAM:NF009827	skos:exactMatch	GO:0033735	1.4.1.21	equivalog		aspartate dehydrogenase
NCBIFAM:NF009835	skos:exactMatch	GO:0045127	2.7.1.59	equivalog		N-acetylglucosamine kinase
NCBIFAM:NF009842	skos:exactMatch	GO:0004594	2.7.1.33	equivalog		type II pantothenate kinase
NCBIFAM:NF009844	skos:exactMatch	GO:0004594	2.7.1.33	equivalog		type III pantothenate kinase
NCBIFAM:NF009847	skos:exactMatch	GO:0004594	2.7.1.33	equivalog		type III pantothenate kinase
NCBIFAM:NF009859	skos:exactMatch	GO:0004594	2.7.1.33	equivalog		pantothenate kinase
NCBIFAM:NF009872	skos:exactMatch	GO:0004594	2.7.1.33	equivalog		type III pantothenate kinase
NCBIFAM:NF009897	skos:exactMatch	GO:0004084	2.6.1.42	equivalog		branched-chain amino acid aminotransferase
NCBIFAM:NF009906	skos:exactMatch	GO:0004368	1.1.5.3	equivalog		glycerol-3-phosphate dehydrogenase
NCBIFAM:NF009907	skos:exactMatch	GO:0047070	1.13.11.16	equivalog		3-carboxyethylcatechol 2,3-dioxygenase
NCBIFAM:NF009923	skos:exactMatch	GO:0004655	4.2.1.24	equivalog		porphobilinogen synthase
NCBIFAM:NF010006	skos:exactMatch	GO:0047304	2.6.1.37	equivalog		2-aminoethylphosphonate--pyruvate transaminase
NCBIFAM:NF010013	skos:exactMatch	GO:0050568	3.5.1.44	equivalog		chemoreceptor glutamine deamidase CheD
NCBIFAM:NF010030	skos:exactMatch	GO:0004329	6.3.4.3	equivalog		formate--tetrahydrofolate ligase
NCBIFAM:NF010031	skos:exactMatch	GO:0004329	6.3.4.3	equivalog		formate--tetrahydrofolate ligase
NCBIFAM:NF010033	skos:exactMatch	GO:0009024	2.7.1.144	equivalog		tagatose-6-phosphate kinase
NCBIFAM:NF010040	skos:exactMatch	GO:0004357	6.3.2.2	equivalog		YbdK family carboxylate-amine ligase
NCBIFAM:NF010041	skos:exactMatch	GO:0004357	6.3.2.2	subfamily		glutamate--cysteine ligase
NCBIFAM:NF010042	skos:exactMatch	GO:0004357	6.3.2.2	equivalog		glutamate--cysteine ligase
NCBIFAM:NF010044	skos:exactMatch	GO:0004357	6.3.2.2	equivalog		glutamate--cysteine ligase
NCBIFAM:NF010047	skos:exactMatch	GO:0003959	1.6.99.1	equivalog		NADPH dehydrogenase NamA
NCBIFAM:NF010058	skos:exactMatch	GO:0048001	1.2.1.72	equivalog		erythrose-4-phosphate dehydrogenase
NCBIFAM:NF010079	skos:exactMatch	GO:0004049	4.1.3.27	equivalog		anthranilate synthase component 1
NCBIFAM:NF010081	skos:exactMatch	GO:0004049	4.1.3.27	equivalog		anthranilate synthase component I
NCBIFAM:NF010086	skos:exactMatch	GO:0004049	4.1.3.27	equivalog		anthranilate synthase component I
NCBIFAM:NF010093	skos:exactMatch	GO:0004047	2.1.2.10	equivalog		glycine cleavage system aminomethyltransferase GcvT
NCBIFAM:NF010263	skos:exactMatch	GO:0003678	3.6.4.12	equivalog		conjugative transfer relaxase/helicase TraI
NCBIFAM:NF010378	skos:exactMatch	GO:0004022	1.1.1.1	equivalog		bifunctional acetaldehyde-CoA/alcohol dehydrogenase
NCBIFAM:NF010478	skos:exactMatch	GO:0008762	1.3.1.98	equivalog		UDP-N-acetylmuramate dehydrogenase
NCBIFAM:NF010479	skos:exactMatch	GO:0008762	1.3.1.98	equivalog		UDP-N-acetylmuramate dehydrogenase
NCBIFAM:NF010480	skos:exactMatch	GO:0008762	1.3.1.98	equivalog		UDP-N-acetylmuramate dehydrogenase
NCBIFAM:NF010567	skos:exactMatch	GO:0004639	6.3.2.6	equivalog		phosphoribosylaminoimidazolesuccinocarboxamide synthase
NCBIFAM:NF010568	skos:exactMatch	GO:0004639	6.3.2.6	equivalog		phosphoribosylaminoimidazolesuccinocarboxamide synthase
NCBIFAM:NF010584	skos:exactMatch	GO:0050151	4.2.1.53	equivalog		oleate hydratase
NCBIFAM:NF010587	skos:exactMatch	GO:0008795	6.3.1.5	equivalog		NAD+ synthase
NCBIFAM:NF010588	skos:exactMatch	GO:0003952	6.3.5.1	equivalog		NAD+ synthase
NCBIFAM:NF010611	skos:exactMatch	GO:0031071	2.8.1.7	equivalog		IscS subfamily cysteine desulfurase
NCBIFAM:NF010624	skos:exactMatch	GO:0008869	4.2.1.6	equivalog		galactonate dehydratase
NCBIFAM:NF010626	skos:exactMatch	GO:0003935	3.5.4.25	equivalog		bifunctional 3,4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohy
NCBIFAM:NF010626	skos:exactMatch	GO:0008686	4.1.99.12	equivalog		bifunctional 3,4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohy
NCBIFAM:NF010636	skos:exactMatch	GO:0036440	2.3.3.16	equivalog		bifunctional 2-methylcitrate synthase/citrate synthase
NCBIFAM:NF010636	skos:exactMatch	GO:0050440	2.3.3.5	equivalog		bifunctional 2-methylcitrate synthase/citrate synthase
NCBIFAM:NF010697	skos:exactMatch	GO:0004347	5.3.1.9	equivalog		glucose-6-phosphate isomerase
NCBIFAM:NF010703	skos:exactMatch	GO:0030798	2.1.1.144	equivalog		trans-aconitate 2-methyltransferase
NCBIFAM:NF010707	skos:exactMatch	GO:0008882	2.7.7.42	equivalog		bifunctional [glutamine synthetase] adenylyltransferase/[glutamine syn
NCBIFAM:NF010713	skos:exactMatch	GO:0004619	5.4.2.11	equivalog		2,3-diphosphoglycerate-dependent phosphoglycerate mutase
NCBIFAM:NF010718	skos:exactMatch	GO:0004619	5.4.2.11	equivalog		phosphoglyceromutase
NCBIFAM:NF010719	skos:exactMatch	GO:0008176	2.1.1.33	equivalog		tRNA (guanosine(46)-N7)-methyltransferase TrmB
NCBIFAM:NF010921	skos:exactMatch	GO:0033819	2.3.1.181	equivalog		lipoyl(octanoyl) transferase LipB
NCBIFAM:NF010922	skos:exactMatch	GO:0033819	2.3.1.181	equivalog		lipoyl(octanoyl) transferase LipB
NCBIFAM:NF010923	skos:exactMatch	GO:0033819	2.3.1.181	equivalog		lipoyl(octanoyl) transferase LipB
NCBIFAM:NF010925	skos:exactMatch	GO:0033819	2.3.1.181	equivalog		lipoyl(octanoyl) transferase LipB
NCBIFAM:NF010932	skos:exactMatch	GO:0003977	2.7.7.23	equivalog		bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-pho
NCBIFAM:NF010933	skos:exactMatch	GO:0003977	2.7.7.23	equivalog		bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-pho
NCBIFAM:NF010934	skos:exactMatch	GO:0003977	2.7.7.23	equivalog		bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-pho
NCBIFAM:NF010934	skos:exactMatch	GO:0019134	2.3.1.157	equivalog		bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-pho
NCBIFAM:NF010939	skos:exactMatch	GO:0003977	2.7.7.23	equivalog		bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-pho
NCBIFAM:NF010997	skos:exactMatch	GO:0003998	3.6.1.7	equivalog		acylphosphatase
NCBIFAM:NF011000	skos:exactMatch	GO:0003998	3.6.1.7	equivalog	yes	acylphosphatase
