uniprot_acc	gene_aro_id	mapped_aro_id	aro_relation	predicate_id	go_id	go_label
A0AAW8JK38	ARO:3008758	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
A7LKA5	ARO:3001440	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
A8HDA6	ARO:3001633	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
A8HDA8	ARO:3001634	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
A8JZR5	ARO:3001638	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
A8JZR6	ARO:3001639	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
A8JZR7	ARO:3001640	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
A8JZR8	ARO:3001641	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
A8JZR9	ARO:3001642	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
A8JZS0	ARO:3001643	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
A8STK0	ARO:3001644	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
A8WCG6	ARO:3001441	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
A9LS12	ARO:3001672	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
A9LS13	ARO:3001443	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
A9LS14	ARO:3001444	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
A9LS15	ARO:3001445	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
A9LS16	ARO:3001446	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
A9LS17	ARO:3001447	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
A9LS18	ARO:3001448	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
A9LS19	ARO:3001449	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
B0LUU7	ARO:3001648	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
B0R1P6	ARO:3001438	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
B2ZIF8	ARO:3001655	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
B3FYG7	ARO:3001651	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
B3FYG8	ARO:3001652	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
B3FYG9	ARO:3001653	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
B5L5V5	ARO:3002511	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
B5L5V9	ARO:3002512	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
B5L5W2	ARO:3002492	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
B5L5X0	ARO:3002513	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
B9KDQ9	ARO:3005726	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
C8CMH8	ARO:3001442	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
D0C7W4	ARO:3001646	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
D0ELH8	ARO:3001453	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
D0ELH9	ARO:3001454	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
D0ELI0	ARO:3001455	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
D0QX42	ARO:3002480	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
D0UHC8	ARO:3001654	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
D2XKK9	ARO:3001663	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
D7RPE6	ARO:3001656	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
D7RPE7	ARO:3001657	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
D7RPE8	ARO:3001658	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
D7RPE9	ARO:3001659	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
D7RPF0	ARO:3001660	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
D7RPF1	ARO:3001661	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
D7RPF2	ARO:3001472	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
E0ADX9	ARO:3001709	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
E1ABC2	ARO:3001473	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
E1ABC3	ARO:3001474	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
E9NWK0	ARO:3001665	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
E9NWK1	ARO:3001666	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
E9NWK2	ARO:3001667	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
E9P784	ARO:3001664	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
F0KM78	ARO:3005862	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
F5A8C0	ARO:3001479	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
F5A8C1	ARO:3001480	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
F5A8C2	ARO:3001481	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
F5A8C3	ARO:3001482	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
F8KB04	ARO:3001486	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
G0LXY6	ARO:3001488	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
G0YVI3	ARO:3008704	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
G1FKB5	ARO:3001668	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
G1FNY4	ARO:3001669	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
G3M3N1	ARO:3001489	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
G5ELA7	ARO:3001484	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
G9JKV8	ARO:3001711	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
H9U2W6	ARO:3001670	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
I3RRQ3	ARO:3001485	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
I6R1R3	ARO:3001691	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
I6S7G0	ARO:3001692	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
I7BG71	ARO:3001680	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
I7CRF1	ARO:3001679	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
K0M068	ARO:3001674	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
K0M713	ARO:3001675	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
K0M837	ARO:3001673	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
L0B9S5	ARO:3005740	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
L0B9V4	ARO:3001588	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
M5APG1	ARO:3001682	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
M9XD84	ARO:3001690	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
M9XFV5	ARO:3001689	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
M9XLN6	ARO:3001694	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
N8Y1U0	ARO:3001732	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
N8YKM2	ARO:3001755	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
N8ZEY2	ARO:3001763	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
N9AQ91	ARO:3001733	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
N9CV80	ARO:3001735	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
N9CWX2	ARO:3001756	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
N9DP23	ARO:3001754	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
N9KY55	ARO:3001645	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q09IX8	ARO:3001649	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q1HBG5	ARO:3001629	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q1HBG6	ARO:3001628	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q1HBG7	ARO:3001627	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q1HFN1	ARO:3001437	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q1PG78	ARO:3001625	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q1RNF9	ARO:3001792	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q27K43	ARO:3001626	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q2I2J1	ARO:3001704	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q2LD08	ARO:3001632	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q2PQA7	ARO:3001623	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q2PQA8	ARO:3001624	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q3YA62	ARO:3001703	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q4JRB6	ARO:3004213	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q58HJ8	ARO:3001621	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q58HJ9	ARO:3001622	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q58XC9	ARO:3001618	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q58XD1	ARO:3001616	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q5EEU4	ARO:3008195	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q5EEU5	ARO:3004808	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q5I2N1	ARO:3001619	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q5S4Q5	ARO:3004807	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q6DTI4	ARO:3004806	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q6DTI5	ARO:3004805	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q6DTI7	ARO:3004804	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q6DTI8	ARO:3004803	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q6DTI9	ARO:3004802	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q6DTJ0	ARO:3004816	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q6PL65	ARO:3008435	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q6PL68	ARO:3006043	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q6PL69	ARO:3006092	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q6PL71	ARO:3008699	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q6PL72	ARO:3008455	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q6PL74	ARO:3006040	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q6PL76	ARO:3003643	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q6PL77	ARO:3008453	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q6PL83	ARO:3008694	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q6PL85	ARO:3008691	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q6PL88	ARO:3001582	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q6PLK5	ARO:3001796	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q6V8J2	ARO:3004815	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q8RLA6	ARO:3001419	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q9F0V2	ARO:3001421	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q9F0V3	ARO:3001420	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q9KJB2	ARO:3004809	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q9KJB4	ARO:3004813	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q9KJB5	ARO:3004810	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q9KJB6	ARO:3004812	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
Q9RB00	ARO:3000850	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
R8YPW0	ARO:3001726	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
R8YY36	ARO:3001727	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
S4SG86	ARO:3001476	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
S4SI45	ARO:3001477	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
T1YUX6	ARO:3001684	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
T1YW28	ARO:3001683	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
T1YW33	ARO:3001688	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
T1YW76	ARO:3001685	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
T1YWL8	ARO:3001686	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
T1YXD1	ARO:3001715	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
T1YXD5	ARO:3001687	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
U3MI77	ARO:3001511	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
U3MI81	ARO:3001516	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
U3MIY4	ARO:3001510	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
U3MIY8	ARO:3001515	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
U3MIZ4	ARO:3001520	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
U3MJT4	ARO:3001512	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
U3MJT7	ARO:3001517	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
U3MKH2	ARO:3001514	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
U3MKH7	ARO:3001519	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
U3MPT2	ARO:3001513	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
U3MPT5	ARO:3001518	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
U3MPT9	ARO:3001523	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
U3PYC8	ARO:3001538	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
U3PYD3	ARO:3001543	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
U3PZ18	ARO:3001539	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
U3Q0P0	ARO:3001537	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
U3Q0P4	ARO:3001542	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
U3Q2I7	ARO:3001535	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
U3Q2J0	ARO:3001540	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
U3Q601	ARO:3001536	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
U3Q607	ARO:3001541	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
U5Y0Z5	ARO:3001546	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
U5Y1P1	ARO:3001545	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
U5Y3Y7	ARO:3001544	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
U5ZZ65	ARO:3001548	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
U5ZZL4	ARO:3001549	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
U6A1P5	ARO:3001550	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
V5XVS3	ARO:3001557	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
W6AX94	ARO:3001552	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
W8IL95	ARO:3001573	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
W8P9F9	ARO:3001561	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
W8P9G3	ARO:3001566	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
W8P9G9	ARO:3001567	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
W8P9N7	ARO:3001565	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
W8P9P1	ARO:3001574	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
W8PH59	ARO:3001572	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
W8PH67	ARO:3001564	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
W8PH72	ARO:3001576	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
W8PKV7	ARO:3001571	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
W8PKW1	ARO:3001563	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
W8PKW8	ARO:3001570	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
W8PKX2	ARO:3001575	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
W8Q2C8	ARO:3001562	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
W8Q2D3	ARO:3001569	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
W8Q2E0	ARO:3001568	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
X2J431	ARO:3001577	ARO:3000001	narrower	RO:0002327	GO:0008800	beta-lactamase activity
A0A077RJG5	ARO:3003971	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
A0A0K2B0L6	ARO:3004605	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
A0A0K2B0W1	ARO:3001303	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
A0A0R5YJB2	ARO:3004596	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
A0A1B2JLG7	ARO:3003908	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
A0A1W7M2R8	ARO:3004094	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
A0A2U2RQW4	ARO:3004626	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
A0A3N5BJC3	ARO:3004595	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
A0A3R7IWB8	ARO:3000592	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
A0A426FGS5	ARO:3003106	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
A0A5K7U7Z4	ARO:3007032	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
A0A6I0LAE8	ARO:3000522	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
A0A7D3QFM0	ARO:3007033	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
A0A829QAF6	ARO:3000603	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
A0A916Q6F9	ARO:3007041	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
F3ZTT0	ARO:3000604	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
I7J507	ARO:3003205	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
L7N623	ARO:3000392	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
O05649	ARO:3002824	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
P06572	ARO:3000250	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
P07287	ARO:3000326	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
P09891	ARO:3000594	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
P0A0H3	ARO:3000347	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
P10337	ARO:3000498	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
P13079	ARO:3002823	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
P43433	ARO:3001306	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
P45439	ARO:3001304	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
Q00014	ARO:3000595	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
Q04720	ARO:3000495	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
Q54385	ARO:3001305	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
Q6PZ59	ARO:3004606	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
Q6RX35	ARO:3000602	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
Q6XFQ7	ARO:3000600	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
Q79N53	ARO:3000601	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
Q7AJZ0	ARO:3004643	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
Q8KLN5	ARO:3000599	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
Q9F233	ARO:3002825	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
Q9K2Z3	ARO:3000375	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
Q9S1M6	ARO:3004592	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
Q9ZGI6	ARO:3001265	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
Q9ZGI7	ARO:3000598	ARO:3000560	narrower	RO:0002327	GO:0008988	rRNA (adenine-N6-)-methyltransferase activity
A0A1M7HJT6	ARO:3002626	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
A0A1U7Q156	ARO:3004683	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
A0A1X1A5Y1	ARO:3002613	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
A0A2S5T091	ARO:3002606	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
A0A547E8L3	ARO:3003197	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
A0A5C2PME2	ARO:3005062	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
A0A752E868	ARO:3002615	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
A0A8D6XUE8	ARO:3002612	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
A0A8E8H1B3	ARO:3002605	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
A0AA42KJC0	ARO:3007515	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
A0AAI9KXE0	ARO:3002611	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
A0AAJ6IJG8	ARO:3004682	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
A0AAW5LT46	ARO:3002631	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
B3V3X6	ARO:3002616	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
B7U9E7	ARO:3002617	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
B7VEQ9	ARO:3002622	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
D0CEM6	ARO:3004089	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
N8W714	ARO:3004090	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
O70042	ARO:3002603	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
P05058	ARO:3002623	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
P0A0D2	ARO:3002630	ARO:3000218	narrower	RO:0002327	GO:0034068	aminoglycoside nucleotidyltransferase activity
