batch_id	source_pr	source_pr_url	merged_at	species	gene_symbol	change_status	review_yaml_path	review_html_path
proteostasis-batch-2026-06-07				human	ATP6V1E2	added	genes/human/ATP6V1E2/ATP6V1E2-ai-review.yaml	genes/human/ATP6V1E2/ATP6V1E2-ai-review.html
proteostasis-batch-2026-06-07				human	ATP6V1G2	added	genes/human/ATP6V1G2/ATP6V1G2-ai-review.yaml	genes/human/ATP6V1G2/ATP6V1G2-ai-review.html
proteostasis-batch-2026-06-07				human	ATP6V1G3	added	genes/human/ATP6V1G3/ATP6V1G3-ai-review.yaml	genes/human/ATP6V1G3/ATP6V1G3-ai-review.html
proteostasis-batch-2026-06-07				human	CLCN7	added	genes/human/CLCN7/CLCN7-ai-review.yaml	genes/human/CLCN7/CLCN7-ai-review.html
proteostasis-batch-2026-06-07				human	CLPX	added	genes/human/CLPX/CLPX-ai-review.yaml	genes/human/CLPX/CLPX-ai-review.html
proteostasis-batch-2026-06-07				human	CDC37L1	added	genes/human/CDC37L1/CDC37L1-ai-review.yaml	genes/human/CDC37L1/CDC37L1-ai-review.html
proteostasis-batch-2026-06-07				human	CLGN	added	genes/human/CLGN/CLGN-ai-review.yaml	genes/human/CLGN/CLGN-ai-review.html
proteostasis-batch-2026-06-07				human	CALR3	added	genes/human/CALR3/CALR3-ai-review.yaml	genes/human/CALR3/CALR3-ai-review.html
proteostasis-batch-2026-06-07				human	CNPY3	added	genes/human/CNPY3/CNPY3-ai-review.yaml	genes/human/CNPY3/CNPY3-ai-review.html
proteostasis-batch-2026-06-07				human	CRTAP	added	genes/human/CRTAP/CRTAP-ai-review.yaml	genes/human/CRTAP/CRTAP-ai-review.html
proteostasis-batch-2026-06-07				human	CYB5R4	added	genes/human/CYB5R4/CYB5R4-ai-review.yaml	genes/human/CYB5R4/CYB5R4-ai-review.html
proteostasis-batch-2026-06-07				human	COLGALT1	added	genes/human/COLGALT1/COLGALT1-ai-review.yaml	genes/human/COLGALT1/COLGALT1-ai-review.html
proteostasis-batch-2026-06-07				human	COLGALT2	added	genes/human/COLGALT2/COLGALT2-ai-review.yaml	genes/human/COLGALT2/COLGALT2-ai-review.html
proteostasis-batch-2026-06-07				human	CWC27	added	genes/human/CWC27/CWC27-ai-review.yaml	genes/human/CWC27/CWC27-ai-review.html
proteostasis-batch-2026-06-07				human	CRBN	added	genes/human/CRBN/CRBN-ai-review.yaml	genes/human/CRBN/CRBN-ai-review.html
proteostasis-batch-2026-06-07				human	COP1	added	genes/human/COP1/COP1-ai-review.yaml	genes/human/COP1/COP1-ai-review.html
proteostasis-batch-2026-06-07				human	DCAF10	added	genes/human/DCAF10/DCAF10-ai-review.yaml	genes/human/DCAF10/DCAF10-ai-review.html
proteostasis-batch-2026-06-07				human	DCAF11	added	genes/human/DCAF11/DCAF11-ai-review.yaml	genes/human/DCAF11/DCAF11-ai-review.html
proteostasis-batch-2026-06-07				human	CACUL1	added	genes/human/CACUL1/CACUL1-ai-review.yaml	genes/human/CACUL1/CACUL1-ai-review.html
proteostasis-batch-2026-06-07				human	CDK5RAP3	added	genes/human/CDK5RAP3/CDK5RAP3-ai-review.yaml	genes/human/CDK5RAP3/CDK5RAP3-ai-review.html
proteostasis-batch-2026-06-07				human	CGRRF1	added	genes/human/CGRRF1/CGRRF1-ai-review.yaml	genes/human/CGRRF1/CGRRF1-ai-review.html
proteostasis-batch-2026-06-07				human	CNOT4	added	genes/human/CNOT4/CNOT4-ai-review.yaml	genes/human/CNOT4/CNOT4-ai-review.html
proteostasis-batch-2026-06-07				human	CHIC2	added	genes/human/CHIC2/CHIC2-ai-review.yaml	genes/human/CHIC2/CHIC2-ai-review.html
proteostasis-batch-2026-06-07				human	CSNK2B	added	genes/human/CSNK2B/CSNK2B-ai-review.yaml	genes/human/CSNK2B/CSNK2B-ai-review.html
proteostasis-batch-2026-06-07				human	CSNK1D	added	genes/human/CSNK1D/CSNK1D-ai-review.yaml	genes/human/CSNK1D/CSNK1D-ai-review.html
proteostasis-batch-2026-06-07				human	CHAF1A	added	genes/human/CHAF1A/CHAF1A-ai-review.yaml	genes/human/CHAF1A/CHAF1A-ai-review.html
proteostasis-batch-2026-06-07				human	CHAF1B	added	genes/human/CHAF1B/CHAF1B-ai-review.yaml	genes/human/CHAF1B/CHAF1B-ai-review.html
proteostasis-batch-2026-06-07b				human	DNAJB4	added	genes/human/DNAJB4/DNAJB4-ai-review.yaml	genes/human/DNAJB4/DNAJB4-ai-review.html
proteostasis-batch-2026-06-07b				human	DNAJB5	added	genes/human/DNAJB5/DNAJB5-ai-review.yaml	genes/human/DNAJB5/DNAJB5-ai-review.html
proteostasis-batch-2026-06-07b				human	DNAJB11	added	genes/human/DNAJB11/DNAJB11-ai-review.yaml	genes/human/DNAJB11/DNAJB11-ai-review.html
proteostasis-batch-2026-06-07b				human	DNAJB13	added	genes/human/DNAJB13/DNAJB13-ai-review.yaml	genes/human/DNAJB13/DNAJB13-ai-review.html
proteostasis-batch-2026-06-07b				human	DNAJC1	added	genes/human/DNAJC1/DNAJC1-ai-review.yaml	genes/human/DNAJC1/DNAJC1-ai-review.html
proteostasis-batch-2026-06-07b				human	DNAJC3	added	genes/human/DNAJC3/DNAJC3-ai-review.yaml	genes/human/DNAJC3/DNAJC3-ai-review.html
proteostasis-batch-2026-06-07b				human	DNAJC4	added	genes/human/DNAJC4/DNAJC4-ai-review.yaml	genes/human/DNAJC4/DNAJC4-ai-review.html
proteostasis-batch-2026-06-07b				human	DNAJC5	added	genes/human/DNAJC5/DNAJC5-ai-review.yaml	genes/human/DNAJC5/DNAJC5-ai-review.html
proteostasis-batch-2026-06-07b				human	DNAJC5B	added	genes/human/DNAJC5B/DNAJC5B-ai-review.yaml	genes/human/DNAJC5B/DNAJC5B-ai-review.html
proteostasis-batch-2026-06-07b				human	DNAJC5G	added	genes/human/DNAJC5G/DNAJC5G-ai-review.yaml	genes/human/DNAJC5G/DNAJC5G-ai-review.html
proteostasis-batch-2026-06-07b				human	DNAJC6	added	genes/human/DNAJC6/DNAJC6-ai-review.yaml	genes/human/DNAJC6/DNAJC6-ai-review.html
proteostasis-batch-2026-06-07b				human	DNAJC7	added	genes/human/DNAJC7/DNAJC7-ai-review.yaml	genes/human/DNAJC7/DNAJC7-ai-review.html
proteostasis-batch-2026-06-07b				human	DNAJC9	added	genes/human/DNAJC9/DNAJC9-ai-review.yaml	genes/human/DNAJC9/DNAJC9-ai-review.html
proteostasis-batch-2026-06-07b				human	DNAJC10	added	genes/human/DNAJC10/DNAJC10-ai-review.yaml	genes/human/DNAJC10/DNAJC10-ai-review.html
proteostasis-batch-2026-06-07b				human	DNAJC11	added	genes/human/DNAJC11/DNAJC11-ai-review.yaml	genes/human/DNAJC11/DNAJC11-ai-review.html
proteostasis-batch-2026-06-07b				human	DNAJC12	added	genes/human/DNAJC12/DNAJC12-ai-review.yaml	genes/human/DNAJC12/DNAJC12-ai-review.html
proteostasis-batch-2026-06-07b				human	DNAJC13	added	genes/human/DNAJC13/DNAJC13-ai-review.yaml	genes/human/DNAJC13/DNAJC13-ai-review.html
proteostasis-batch-2026-06-07b				human	DNAJC14	added	genes/human/DNAJC14/DNAJC14-ai-review.yaml	genes/human/DNAJC14/DNAJC14-ai-review.html
proteostasis-batch-2026-06-07b				human	DNAJC15	added	genes/human/DNAJC15/DNAJC15-ai-review.yaml	genes/human/DNAJC15/DNAJC15-ai-review.html
proteostasis-batch-2026-06-07b				human	DNAJC16	added	genes/human/DNAJC16/DNAJC16-ai-review.yaml	genes/human/DNAJC16/DNAJC16-ai-review.html
proteostasis-batch-2026-06-07b				human	DNAJC17	added	genes/human/DNAJC17/DNAJC17-ai-review.yaml	genes/human/DNAJC17/DNAJC17-ai-review.html
proteostasis-batch-2026-06-07b				human	DNAJC19	added	genes/human/DNAJC19/DNAJC19-ai-review.yaml	genes/human/DNAJC19/DNAJC19-ai-review.html
proteostasis-batch-2026-06-07b				human	DNAJC21	added	genes/human/DNAJC21/DNAJC21-ai-review.yaml	genes/human/DNAJC21/DNAJC21-ai-review.html
proteostasis-batch-2026-06-07b				human	DNAJC22	added	genes/human/DNAJC22/DNAJC22-ai-review.yaml	genes/human/DNAJC22/DNAJC22-ai-review.html
proteostasis-batch-2026-06-07b				human	DNAJC24	added	genes/human/DNAJC24/DNAJC24-ai-review.yaml	genes/human/DNAJC24/DNAJC24-ai-review.html
proteostasis-batch-2026-06-07b				human	DNAJC25	added	genes/human/DNAJC25/DNAJC25-ai-review.yaml	genes/human/DNAJC25/DNAJC25-ai-review.html
proteostasis-batch-2026-06-07b				human	DNAJC27	added	genes/human/DNAJC27/DNAJC27-ai-review.yaml	genes/human/DNAJC27/DNAJC27-ai-review.html
proteostasis-batch-2026-06-07b				human	DNAJC28	added	genes/human/DNAJC28/DNAJC28-ai-review.yaml	genes/human/DNAJC28/DNAJC28-ai-review.html
proteostasis-batch-2026-06-07b				human	DNAJC30	added	genes/human/DNAJC30/DNAJC30-ai-review.yaml	genes/human/DNAJC30/DNAJC30-ai-review.html
proteostasis-batch-2026-06-07b				human	HSPB2	added	genes/human/HSPB2/HSPB2-ai-review.yaml	genes/human/HSPB2/HSPB2-ai-review.html
proteostasis-batch-2026-06-07b				human	HSPB3	added	genes/human/HSPB3/HSPB3-ai-review.yaml	genes/human/HSPB3/HSPB3-ai-review.html
proteostasis-batch-2026-06-07b				human	HSPB7	added	genes/human/HSPB7/HSPB7-ai-review.yaml	genes/human/HSPB7/HSPB7-ai-review.html
proteostasis-batch-2026-06-07b				human	HSPB8	added	genes/human/HSPB8/HSPB8-ai-review.yaml	genes/human/HSPB8/HSPB8-ai-review.html
proteostasis-batch-2026-06-07b				human	HSPB9	added	genes/human/HSPB9/HSPB9-ai-review.yaml	genes/human/HSPB9/HSPB9-ai-review.html
proteostasis-batch-2026-06-07b				human	HSPA13	added	genes/human/HSPA13/HSPA13-ai-review.yaml	genes/human/HSPA13/HSPA13-ai-review.html
proteostasis-batch-2026-06-07b				human	HSPA14	added	genes/human/HSPA14/HSPA14-ai-review.yaml	genes/human/HSPA14/HSPA14-ai-review.html
proteostasis-batch-2026-06-07b				human	STUB1	added	genes/human/STUB1/STUB1-ai-review.yaml	genes/human/STUB1/STUB1-ai-review.html
proteostasis-batch-2026-06-07b				human	STIP1	added	genes/human/STIP1/STIP1-ai-review.yaml	genes/human/STIP1/STIP1-ai-review.html
proteostasis-batch-2026-06-07b				human	SGTA	added	genes/human/SGTA/SGTA-ai-review.yaml	genes/human/SGTA/SGTA-ai-review.html
proteostasis-batch-2026-06-07b				human	SERPINH1	added	genes/human/SERPINH1/SERPINH1-ai-review.yaml	genes/human/SERPINH1/SERPINH1-ai-review.html
proteostasis-batch-2026-06-07b				human	FKBP4	added	genes/human/FKBP4/FKBP4-ai-review.yaml	genes/human/FKBP4/FKBP4-ai-review.html
proteostasis-batch-2026-06-07b				human	FKBP5	added	genes/human/FKBP5/FKBP5-ai-review.yaml	genes/human/FKBP5/FKBP5-ai-review.html
proteostasis-batch-2026-06-07b				human	FKBP8	added	genes/human/FKBP8/FKBP8-ai-review.yaml	genes/human/FKBP8/FKBP8-ai-review.html
proteostasis-batch-2026-06-07b				human	FKBPL	added	genes/human/FKBPL/FKBPL-ai-review.yaml	genes/human/FKBPL/FKBPL-ai-review.html
proteostasis-batch-2026-06-07b				human	P4HB	added	genes/human/P4HB/P4HB-ai-review.yaml	genes/human/P4HB/P4HB-ai-review.html
proteostasis-batch-2026-06-07b				human	ERO1A	added	genes/human/ERO1A/ERO1A-ai-review.yaml	genes/human/ERO1A/ERO1A-ai-review.html
proteostasis-batch-2026-06-07b				human	ERO1B	added	genes/human/ERO1B/ERO1B-ai-review.yaml	genes/human/ERO1B/ERO1B-ai-review.html
proteostasis-batch-2026-06-07b				human	ERP27	added	genes/human/ERP27/ERP27-ai-review.yaml	genes/human/ERP27/ERP27-ai-review.html
proteostasis-batch-2026-06-07b				human	ERP29	added	genes/human/ERP29/ERP29-ai-review.yaml	genes/human/ERP29/ERP29-ai-review.html
proteostasis-batch-2026-06-07b				human	PPIB	added	genes/human/PPIB/PPIB-ai-review.yaml	genes/human/PPIB/PPIB-ai-review.html
proteostasis-batch-2026-06-07c				human	DDRGK1	added	genes/human/DDRGK1/DDRGK1-ai-review.yaml	genes/human/DDRGK1/DDRGK1-ai-review.html
proteostasis-batch-2026-06-07c				human	DENR	added	genes/human/DENR/DENR-ai-review.yaml	genes/human/DENR/DENR-ai-review.html
proteostasis-batch-2026-06-07c				human	DRG2	added	genes/human/DRG2/DRG2-ai-review.yaml	genes/human/DRG2/DRG2-ai-review.html
proteostasis-batch-2026-06-07c				human	EEF2K	added	genes/human/EEF2K/EEF2K-ai-review.yaml	genes/human/EEF2K/EEF2K-ai-review.html
proteostasis-batch-2026-06-07c				human	EIF2D	added	genes/human/EIF2D/EIF2D-ai-review.yaml	genes/human/EIF2D/EIF2D-ai-review.html
proteostasis-batch-2026-06-07c				human	EIF3J	added	genes/human/EIF3J/EIF3J-ai-review.yaml	genes/human/EIF3J/EIF3J-ai-review.html
proteostasis-batch-2026-06-07c				human	EIF4E2	added	genes/human/EIF4E2/EIF4E2-ai-review.yaml	genes/human/EIF4E2/EIF4E2-ai-review.html
proteostasis-batch-2026-06-07c				human	EIF5A	added	genes/human/EIF5A/EIF5A-ai-review.yaml	genes/human/EIF5A/EIF5A-ai-review.html
proteostasis-batch-2026-06-07c				human	GCN1	added	genes/human/GCN1/GCN1-ai-review.yaml	genes/human/GCN1/GCN1-ai-review.html
proteostasis-batch-2026-06-07c				human	GIGYF1	added	genes/human/GIGYF1/GIGYF1-ai-review.yaml	genes/human/GIGYF1/GIGYF1-ai-review.html
proteostasis-batch-2026-06-07c				human	GIGYF2	added	genes/human/GIGYF2/GIGYF2-ai-review.yaml	genes/human/GIGYF2/GIGYF2-ai-review.html
proteostasis-batch-2026-06-07c				human	GTPBP1	added	genes/human/GTPBP1/GTPBP1-ai-review.yaml	genes/human/GTPBP1/GTPBP1-ai-review.html
proteostasis-batch-2026-06-07c				human	GTPBP2	added	genes/human/GTPBP2/GTPBP2-ai-review.yaml	genes/human/GTPBP2/GTPBP2-ai-review.html
proteostasis-batch-2026-06-07c				human	GTPBP6	added	genes/human/GTPBP6/GTPBP6-ai-review.yaml	genes/human/GTPBP6/GTPBP6-ai-review.html
proteostasis-batch-2026-06-07c				human	HBS1L	added	genes/human/HBS1L/HBS1L-ai-review.yaml	genes/human/HBS1L/HBS1L-ai-review.html
proteostasis-batch-2026-06-07c				human	HYPK	added	genes/human/HYPK/HYPK-ai-review.yaml	genes/human/HYPK/HYPK-ai-review.html
proteostasis-batch-2026-06-07c				human	LTN1	added	genes/human/LTN1/LTN1-ai-review.yaml	genes/human/LTN1/LTN1-ai-review.html
proteostasis-batch-2026-06-07c				human	MAP3K20	added	genes/human/MAP3K20/MAP3K20-ai-review.yaml	genes/human/MAP3K20/MAP3K20-ai-review.html
proteostasis-batch-2026-06-07c				human	MCTS1	added	genes/human/MCTS1/MCTS1-ai-review.yaml	genes/human/MCTS1/MCTS1-ai-review.html
proteostasis-batch-2026-06-07c				human	MKRN1	added	genes/human/MKRN1/MKRN1-ai-review.yaml	genes/human/MKRN1/MKRN1-ai-review.html
proteostasis-batch-2026-06-07c				human	MKRN2	added	genes/human/MKRN2/MKRN2-ai-review.yaml	genes/human/MKRN2/MKRN2-ai-review.html
proteostasis-batch-2026-06-07c				human	NAA10	added	genes/human/NAA10/NAA10-ai-review.yaml	genes/human/NAA10/NAA10-ai-review.html
proteostasis-batch-2026-06-07c				human	NAA15	added	genes/human/NAA15/NAA15-ai-review.yaml	genes/human/NAA15/NAA15-ai-review.html
proteostasis-batch-2026-06-07c				human	NAA25	added	genes/human/NAA25/NAA25-ai-review.yaml	genes/human/NAA25/NAA25-ai-review.html
proteostasis-batch-2026-06-07c				human	NAA30	added	genes/human/NAA30/NAA30-ai-review.yaml	genes/human/NAA30/NAA30-ai-review.html
proteostasis-batch-2026-06-07c				human	NAA35	added	genes/human/NAA35/NAA35-ai-review.yaml	genes/human/NAA35/NAA35-ai-review.html
proteostasis-batch-2026-06-07c				human	NAA38	added	genes/human/NAA38/NAA38-ai-review.yaml	genes/human/NAA38/NAA38-ai-review.html
proteostasis-batch-2026-06-07c				human	NAA40	added	genes/human/NAA40/NAA40-ai-review.yaml	genes/human/NAA40/NAA40-ai-review.html
proteostasis-batch-2026-06-07c				human	NEMF	added	genes/human/NEMF/NEMF-ai-review.yaml	genes/human/NEMF/NEMF-ai-review.html
proteostasis-batch-2026-06-07c				human	NPLOC4	added	genes/human/NPLOC4/NPLOC4-ai-review.yaml	genes/human/NPLOC4/NPLOC4-ai-review.html
proteostasis-batch-2026-06-07c				human	OTUD3	added	genes/human/OTUD3/OTUD3-ai-review.yaml	genes/human/OTUD3/OTUD3-ai-review.html
proteostasis-batch-2026-06-07c				human	PELO	added	genes/human/PELO/PELO-ai-review.yaml	genes/human/PELO/PELO-ai-review.html
proteostasis-batch-2026-06-07c				human	RACK1	added	genes/human/RACK1/RACK1-ai-review.yaml	genes/human/RACK1/RACK1-ai-review.html
proteostasis-batch-2026-06-07c				human	RNF14	added	genes/human/RNF14/RNF14-ai-review.yaml	genes/human/RNF14/RNF14-ai-review.html
proteostasis-batch-2026-06-07c				human	RNF25	added	genes/human/RNF25/RNF25-ai-review.yaml	genes/human/RNF25/RNF25-ai-review.html
proteostasis-batch-2026-06-07c				human	TCF25	added	genes/human/TCF25/TCF25-ai-review.yaml	genes/human/TCF25/TCF25-ai-review.html
proteostasis-batch-2026-06-07c				human	TRIP4	added	genes/human/TRIP4/TRIP4-ai-review.yaml	genes/human/TRIP4/TRIP4-ai-review.html
proteostasis-batch-2026-06-07c				human	UBA5	added	genes/human/UBA5/UBA5-ai-review.yaml	genes/human/UBA5/UBA5-ai-review.html
proteostasis-batch-2026-06-07c				human	UFC1	added	genes/human/UFC1/UFC1-ai-review.yaml	genes/human/UFC1/UFC1-ai-review.html
proteostasis-batch-2026-06-07c				human	UFD1	added	genes/human/UFD1/UFD1-ai-review.yaml	genes/human/UFD1/UFD1-ai-review.html
proteostasis-batch-2026-06-07c				human	UFL1	added	genes/human/UFL1/UFL1-ai-review.yaml	genes/human/UFL1/UFL1-ai-review.html
proteostasis-batch-2026-06-07c				human	UFM1	added	genes/human/UFM1/UFM1-ai-review.yaml	genes/human/UFM1/UFM1-ai-review.html
proteostasis-batch-2026-06-07c				human	UFSP1	added	genes/human/UFSP1/UFSP1-ai-review.yaml	genes/human/UFSP1/UFSP1-ai-review.html
proteostasis-batch-2026-06-07c				human	UFSP2	added	genes/human/UFSP2/UFSP2-ai-review.yaml	genes/human/UFSP2/UFSP2-ai-review.html
proteostasis-batch-2026-06-07c				human	UPF1	added	genes/human/UPF1/UPF1-ai-review.yaml	genes/human/UPF1/UPF1-ai-review.html
proteostasis-batch-2026-06-07c				human	UPF2	added	genes/human/UPF2/UPF2-ai-review.yaml	genes/human/UPF2/UPF2-ai-review.html
proteostasis-batch-2026-06-07c				human	UPF3A	added	genes/human/UPF3A/UPF3A-ai-review.yaml	genes/human/UPF3A/UPF3A-ai-review.html
proteostasis-batch-2026-06-07c				human	UPF3B	added	genes/human/UPF3B/UPF3B-ai-review.yaml	genes/human/UPF3B/UPF3B-ai-review.html
proteostasis-batch-2026-06-07c				human	USP21	added	genes/human/USP21/USP21-ai-review.yaml	genes/human/USP21/USP21-ai-review.html
proteostasis-batch-2026-06-07c				human	USP25	added	genes/human/USP25/USP25-ai-review.yaml	genes/human/USP25/USP25-ai-review.html
proteostasis-batch-2026-06-07c				human	ZNF598	added	genes/human/ZNF598/ZNF598-ai-review.yaml	genes/human/ZNF598/ZNF598-ai-review.html
