term_id	label	is_obsolete	fetched_date
GO:0010765	positive regulation of sodium ion transport	false	2026-02-10T14:41:12.710178
GO:0010771	negative regulation of cell morphogenesis	false	2026-02-10T14:41:12.710274
GO:0010800	positive regulation of peptidyl-threonine phosphorylation	false	2026-02-10T14:41:12.710415
GO:0010801	negative regulation of peptidyl-threonine phosphorylation	false	2026-02-10T14:41:12.710605
GO:0010803	regulation of tumor necrosis factor-mediated signaling pathway	false	2026-02-10T14:41:12.710734
GO:0010804	negative regulation of tumor necrosis factor-mediated signaling pathway	false	2026-02-10T14:41:12.710822
GO:0010807	regulation of synaptic vesicle priming	false	2026-02-10T14:41:12.710900
GO:0010808	positive regulation of synaptic vesicle priming	false	2026-02-10T14:41:12.710978
GO:0010810	regulation of cell-substrate adhesion	false	2026-02-10T14:41:12.711055
GO:0010811	positive regulation of cell-substrate adhesion	false	2026-02-10T14:41:12.711132
GO:0010812	negative regulation of cell-substrate adhesion	false	2026-02-10T14:41:12.711206
GO:0010818	T cell chemotaxis	false	2026-02-10T14:41:12.711283
GO:0010824	regulation of centrosome duplication	false	2026-02-10T14:41:12.711378
GO:0010826	negative regulation of centrosome duplication	false	2026-02-10T14:41:12.711452
GO:0010827	regulation of D-glucose transmembrane transport	false	2026-02-10T14:41:12.711879
GO:0010831	positive regulation of myotube differentiation	false	2026-02-10T14:41:12.712006
GO:0010832	negative regulation of myotube differentiation	false	2026-02-10T14:41:12.712099
GO:0010839	negative regulation of keratinocyte proliferation	false	2026-02-10T14:41:12.712180
GO:0010842	retina layer formation	false	2026-02-10T14:41:12.712411
GO:0010856	adenylate cyclase activator activity	false	2026-02-10T14:41:12.712540
GO:0010858	calcium-dependent protein kinase regulator activity	false	2026-02-10T14:41:12.712634
GO:0010867	positive regulation of triglyceride biosynthetic process	false	2026-02-10T14:41:12.712720
GO:0010868	negative regulation of triglyceride biosynthetic process	false	2026-02-10T14:41:12.712805
GO:0010875	positive regulation of cholesterol efflux	false	2026-02-10T14:41:12.712962
GO:0010880	regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	false	2026-02-10T14:41:12.713162
GO:0010881	regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	false	2026-02-10T14:41:12.713266
GO:0010883	regulation of lipid storage	false	2026-02-10T14:41:12.713346
GO:0010884	positive regulation of lipid storage	false	2026-02-10T14:41:12.713426
GO:0010888	negative regulation of lipid storage	false	2026-02-10T14:41:12.713503
GO:0010897	negative regulation of triglyceride catabolic process	false	2026-02-10T14:41:12.713678
GO:0010898	positive regulation of triglyceride catabolic process	false	2026-02-10T14:41:12.713863
GO:0010906	regulation of glucose metabolic process	false	2026-02-10T14:41:12.713976
GO:0010907	positive regulation of glucose metabolic process	false	2026-02-10T14:41:12.714067
GO:0010909	positive regulation of heparan sulfate proteoglycan biosynthetic process	false	2026-02-10T14:41:12.714155
GO:0010944	negative regulation of transcription by competitive promoter binding	false	2026-02-10T14:41:12.714387
GO:0010951	negative regulation of endopeptidase activity	false	2026-02-10T14:41:12.714627
GO:0010955	negative regulation of protein processing	false	2026-02-10T14:41:12.714750
GO:0010959	regulation of metal ion transport	false	2026-02-10T14:41:12.714851
GO:0010960	magnesium ion homeostasis	false	2026-02-10T14:41:12.714934
GO:0010964	regulation of regulatory ncRNA-mediated heterochromatin formation	false	2026-02-10T14:41:12.715014
GO:0010971	positive regulation of G2/M transition of mitotic cell cycle	false	2026-02-10T14:41:12.715303
GO:0010972	negative regulation of G2/M transition of mitotic cell cycle	false	2026-02-10T14:41:12.715545
GO:0010975	regulation of neuron projection development	false	2026-02-10T14:41:12.715748
GO:0010976	positive regulation of neuron projection development	false	2026-02-10T14:41:12.715849
GO:0010977	negative regulation of neuron projection development	false	2026-02-10T14:41:12.715937
GO:0010997	anaphase-promoting complex binding	false	2026-02-10T14:41:12.716202
GO:0012501	programmed cell death	false	2026-02-10T14:41:12.716567
GO:0012505	endomembrane system	false	2026-02-10T14:41:12.716689
GO:0012506	vesicle membrane	false	2026-02-10T14:41:12.716782
GO:0012507	ER to Golgi transport vesicle membrane	false	2026-02-10T14:41:12.716871
GO:0014002	astrocyte development	false	2026-02-10T14:41:12.716954
GO:0014003	oligodendrocyte development	false	2026-02-10T14:41:12.717034
GO:0014005	microglia development	false	2026-02-10T14:41:12.717114
GO:0014009	glial cell proliferation	false	2026-02-10T14:41:12.717214
GO:0014010	Schwann cell proliferation	false	2026-02-10T14:41:12.717363
GO:0014031	mesenchymal cell development	false	2026-02-10T14:41:12.717483
GO:0014032	neural crest cell development	false	2026-02-10T14:41:12.717577
GO:0014033	neural crest cell differentiation	false	2026-02-10T14:41:12.717668
GO:0014034	neural crest cell fate commitment	false	2026-02-10T14:41:12.717753
GO:0014036	neural crest cell fate specification	false	2026-02-10T14:41:12.717833
GO:0014037	Schwann cell differentiation	false	2026-02-10T14:41:12.717960
GO:0014038	regulation of Schwann cell differentiation	false	2026-02-10T14:41:12.718099
GO:0014041	regulation of neuron maturation	false	2026-02-10T14:41:12.718267
GO:0014042	positive regulation of neuron maturation	false	2026-02-10T14:41:12.718355
GO:0014044	Schwann cell development	false	2026-02-10T14:41:12.718434
GO:0014069	postsynaptic density	false	2026-02-10T14:41:12.718514
GO:0014074	response to purine-containing compound	false	2026-02-10T14:41:12.718593
GO:0014075	response to amine	false	2026-02-10T14:41:12.718671
GO:0014704	intercalated disc	false	2026-02-10T14:41:12.718859
GO:0014805	smooth muscle adaptation	false	2026-02-10T14:41:12.719126
GO:0014823	response to activity	false	2026-02-10T14:41:12.719418
GO:0014824	artery smooth muscle contraction	false	2026-02-10T14:41:12.719589
GO:0014826	vein smooth muscle contraction	false	2026-02-10T14:41:12.719753
GO:0014829	vascular associated smooth muscle contraction	false	2026-02-10T14:41:12.719865
GO:0014850	response to muscle activity	false	2026-02-10T14:41:12.720094
GO:0014894	response to denervation involved in regulation of muscle adaptation	false	2026-02-10T14:41:12.720392
GO:0014898	cardiac muscle hypertrophy in response to stress	false	2026-02-10T14:41:12.720488
GO:0014902	myotube differentiation	false	2026-02-10T14:41:12.720939
GO:0014909	smooth muscle cell migration	false	2026-02-10T14:41:12.721155
GO:0014910	regulation of smooth muscle cell migration	false	2026-02-10T14:41:12.721322
GO:0014911	positive regulation of smooth muscle cell migration	false	2026-02-10T14:41:12.721428
GO:0014912	negative regulation of smooth muscle cell migration	false	2026-02-10T14:41:12.721518
GO:0015026	coreceptor activity	false	2026-02-10T14:41:12.721926
GO:0015031	protein transport	false	2026-02-10T14:41:12.722158
GO:0015035	protein-disulfide reductase activity	false	2026-02-10T14:41:12.722311
GO:0015074	DNA integration	false	2026-02-10T14:41:12.722696
GO:0015075	monoatomic ion transmembrane transporter activity	false	2026-02-10T14:41:12.722825
GO:0015078	proton transmembrane transporter activity	false	2026-02-10T14:41:12.722911
GO:0015079	potassium ion transmembrane transporter activity	false	2026-02-10T14:41:12.722989
GO:0015093	ferrous iron transmembrane transporter activity	false	2026-02-10T14:41:12.723068
GO:0015095	magnesium ion transmembrane transporter activity	false	2026-02-10T14:41:12.723145
GO:0015106	bicarbonate transmembrane transporter activity	false	2026-02-10T14:41:12.723467
GO:0015108	chloride transmembrane transporter activity	false	2026-02-10T14:41:12.723626
GO:0015151	alpha-glucoside transmembrane transporter activity	false	2026-02-10T14:41:12.723850
GO:0015173	aromatic amino acid transmembrane transporter activity	false	2026-02-10T14:41:12.724119
GO:0015175	neutral L-amino acid transmembrane transporter activity	false	2026-02-10T14:41:12.724274
GO:0015179	L-amino acid transmembrane transporter activity	false	2026-02-10T14:41:12.724393
GO:0015180	L-alanine transmembrane transporter activity	false	2026-02-10T14:41:12.724496
GO:0015190	L-leucine transmembrane transporter activity	false	2026-02-10T14:41:12.724592
GO:0015204	urea transmembrane transporter activity	false	2026-02-10T14:41:12.724829
GO:0015232	heme transmembrane transporter activity	false	2026-02-10T14:41:12.726790
GO:0015252	proton channel activity	false	2026-02-10T14:41:12.727324
GO:0015265	urea channel activity	false	2026-02-10T14:41:12.727652
GO:0015267	channel activity	false	2026-02-10T14:41:12.727741
GO:0015276	ligand-gated monoatomic ion channel activity	false	2026-02-10T14:41:12.727825
GO:0015293	symporter activity	false	2026-02-10T14:41:12.728186
GO:0015327	cystine:glutamate antiporter activity	false	2026-02-10T14:41:12.728409
GO:0015343	siderophore-iron transmembrane transporter activity	false	2026-02-10T14:41:12.729207
GO:0015344	siderophore uptake transmembrane transporter activity	false	2026-02-10T14:41:12.729323
GO:0015371	galactose:sodium symporter activity	false	2026-02-10T14:41:12.731335
GO:0015407	ABC-type monosaccharide transporter activity	false	2026-02-10T14:41:12.731608
GO:0015421	ABC-type oligopeptide transporter activity	false	2026-02-10T14:41:12.732994
GO:0015450	protein-transporting ATPase activity	false	2026-02-10T14:41:12.733396
GO:0015459	potassium channel regulator activity	false	2026-02-10T14:41:12.733519
GO:0015485	cholesterol binding	false	2026-02-10T14:41:12.733662
GO:0015611	ABC-type D-ribose transporter activity	false	2026-02-10T14:41:12.733829
GO:0015616	DNA translocase activity	false	2026-02-10T14:41:12.734150
GO:0015629	actin cytoskeleton	false	2026-02-10T14:41:12.734410
GO:0015630	microtubule cytoskeleton	false	2026-02-10T14:41:12.734527
GO:0015631	tubulin binding	false	2026-02-10T14:41:12.734623
GO:0015701	bicarbonate transport	false	2026-02-10T14:41:12.734892
GO:0015749	monosaccharide transmembrane transport	false	2026-02-10T14:41:12.735155
GO:0015752	D-ribose transmembrane transport	false	2026-02-10T14:41:12.735254
GO:0015757	galactose transmembrane transport	false	2026-02-10T14:41:12.735346
GO:0015811	L-cystine transport	false	2026-02-10T14:41:12.738755
GO:0015813	L-glutamate transmembrane transport	false	2026-02-10T14:41:12.740669
GO:0015818	isoleucine transport	false	2026-02-10T14:41:12.741187
GO:0015820	L-leucine transport	false	2026-02-10T14:41:12.741440
GO:0015821	methionine transport	false	2026-02-10T14:41:12.741580
GO:0015823	phenylalanine transport	false	2026-02-10T14:41:12.741679
GO:0015824	proline transport	false	2026-02-10T14:41:12.741767
GO:0015827	tryptophan transport	false	2026-02-10T14:41:12.741851
GO:0015828	tyrosine transport	false	2026-02-10T14:41:12.742011
GO:0015829	valine transport	false	2026-02-10T14:41:12.742220
GO:0015837	amine transport	false	2026-02-10T14:41:12.742329
GO:0015840	urea transport	false	2026-02-10T14:41:12.742442
GO:0015844	monoamine transport	false	2026-02-10T14:41:12.742527
GO:0015858	nucleoside transport	false	2026-02-10T14:41:12.742614
GO:0015872	dopamine transport	false	2026-02-10T14:41:12.742714
GO:0015886	heme transport	false	2026-02-10T14:41:12.743050
GO:0015891	siderophore transport	false	2026-02-10T14:41:12.743287
GO:0015934	large ribosomal subunit	false	2026-02-10T14:41:12.743437
GO:0015935	small ribosomal subunit	false	2026-02-10T14:41:12.743521
GO:0015945	methanol metabolic process	false	2026-02-10T14:41:12.743601
GO:0015946	methanol oxidation	false	2026-02-10T14:41:12.743680
GO:0015948	methanogenesis	false	2026-02-10T14:41:12.743757
GO:0015976	carbon utilization	false	2026-02-10T14:41:12.743835
GO:0015977	carbon fixation	false	2026-02-10T14:41:12.743912
GO:0015979	photosynthesis	false	2026-02-10T14:41:12.743989
GO:0015986	proton motive force-driven ATP synthesis	false	2026-02-10T14:41:12.744066
GO:0016010	dystrophin-associated glycoprotein complex	false	2026-02-10T14:41:12.744144
GO:0016011	dystroglycan complex	false	2026-02-10T14:41:12.744220
GO:0016012	sarcoglycan complex	false	2026-02-10T14:41:12.744299
GO:0016019	peptidoglycan immune receptor activity	false	2026-02-10T14:41:12.744403
GO:0016020	membrane	false	2026-02-10T14:41:12.744482
GO:0016031	tRNA import into mitochondrion	false	2026-02-10T14:41:12.744635
GO:0016032	viral process	false	2026-02-10T14:41:12.744712
GO:0016035	zeta DNA polymerase complex	false	2026-02-10T14:41:12.744790
GO:0016042	lipid catabolic process	false	2026-02-10T14:41:12.744880
GO:0016050	vesicle organization	false	2026-02-10T14:41:12.745097
GO:0016051	carbohydrate biosynthetic process	false	2026-02-10T14:41:12.745339
GO:0016052	carbohydrate catabolic process	false	2026-02-10T14:41:12.745458
GO:0016055	Wnt signaling pathway	false	2026-02-10T14:41:12.745555
GO:0016064	immunoglobulin mediated immune response	false	2026-02-10T14:41:12.745676
GO:0016070	RNA metabolic process	false	2026-02-10T14:41:12.745762
GO:0016071	mRNA metabolic process	false	2026-02-10T14:41:12.745852
GO:0016072	rRNA metabolic process	false	2026-02-10T14:41:12.745987
GO:0016104	triterpenoid biosynthetic process	false	2026-02-10T14:41:12.746072
GO:0016125	sterol metabolic process	false	2026-02-10T14:41:12.746155
GO:0016126	sterol biosynthetic process	false	2026-02-10T14:41:12.746234
GO:0016151	nickel cation binding	false	2026-02-10T14:41:12.746314
GO:0016152	mercury (II) reductase (NADP+) activity	false	2026-02-10T14:41:12.746396
GO:0016162	cellulose 1,4-beta-cellobiosidase activity	false	2026-02-10T14:41:12.746491
GO:0016170	interleukin-15 receptor binding	false	2026-02-10T14:41:12.746667
GO:0016176	superoxide-generating NADPH oxidase activator activity	false	2026-02-10T14:41:12.747253
GO:0016183	synaptic vesicle coating	false	2026-02-10T14:41:12.748698
GO:0016188	synaptic vesicle maturation	false	2026-02-10T14:41:12.749044
GO:0016192	vesicle-mediated transport	false	2026-02-10T14:41:12.749445
GO:0016197	endosomal transport	false	2026-02-10T14:41:12.749607
GO:0016199	axon midline choice point recognition	false	2026-02-10T14:41:12.749713
GO:0016209	antioxidant activity	false	2026-02-10T14:41:12.749807
GO:0016213	acyl-CoA 6-desaturase activity	false	2026-02-10T14:41:12.750010
GO:0016218	polyketide synthase activity	false	2026-02-10T14:41:12.750168
GO:0016226	iron-sulfur cluster assembly	false	2026-02-10T14:41:12.750271
GO:0016229	steroid dehydrogenase activity	false	2026-02-10T14:41:12.750362
GO:0016233	telomere capping	false	2026-02-10T14:41:12.750451
GO:0016234	inclusion body	false	2026-02-10T14:41:12.750535
GO:0016235	aggresome	false	2026-02-10T14:41:12.750618
GO:0016236	macroautophagy	false	2026-02-10T14:41:12.750700
GO:0016237	microautophagy	false	2026-02-10T14:41:12.750782
GO:0016239	positive regulation of macroautophagy	false	2026-02-10T14:41:12.750863
GO:0016240	autophagosome membrane docking	false	2026-02-10T14:41:12.751078
GO:0016241	regulation of macroautophagy	false	2026-02-10T14:41:12.751279
GO:0016242	negative regulation of macroautophagy	false	2026-02-10T14:41:12.751387
GO:0016247	channel regulator activity	false	2026-02-10T14:41:12.751475
GO:0016248	channel inhibitor activity	false	2026-02-10T14:41:12.751560
GO:0016251	RNA polymerase II general transcription initiation factor activity	false	2026-02-10T14:41:12.751643
GO:0016255	attachment of GPI anchor to protein	false	2026-02-10T14:41:12.751725
GO:0016272	prefoldin complex	false	2026-02-10T14:41:12.752162
GO:0016279	protein-lysine N-methyltransferase activity	false	2026-02-10T14:41:12.752353
GO:0016282	eukaryotic 43S preinitiation complex	false	2026-02-10T14:41:12.752563
GO:0016298	lipase activity	false	2026-02-10T14:41:12.753150
GO:0016301	kinase activity	false	2026-02-10T14:41:12.753333
GO:0016303	1-phosphatidylinositol-3-kinase activity	false	2026-02-10T14:41:12.753473
GO:0016310	phosphorylation	false	2026-02-10T14:41:12.753757
GO:0016311	dephosphorylation	false	2026-02-10T14:41:12.753924
GO:0016314	phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase activity	false	2026-02-10T14:41:12.754038
GO:0016319	mushroom body development	false	2026-02-10T14:41:12.754126
GO:0016322	neuron remodeling	false	2026-02-10T14:41:12.754209
GO:0016323	basolateral plasma membrane	false	2026-02-10T14:41:12.754288
GO:0016324	apical plasma membrane	false	2026-02-10T14:41:12.754366
GO:0016325	oocyte microtubule cytoskeleton organization	false	2026-02-10T14:41:12.754459
GO:0016327	apicolateral plasma membrane	false	2026-02-10T14:41:12.754540
GO:0016328	lateral plasma membrane	false	2026-02-10T14:41:12.754620
GO:0016331	morphogenesis of embryonic epithelium	false	2026-02-10T14:41:12.754703
GO:0016342	catenin complex	false	2026-02-10T14:41:12.756096
GO:0016358	dendrite development	false	2026-02-10T14:41:12.756321
GO:0016363	nuclear matrix	false	2026-02-10T14:41:12.756426
GO:0016407	acetyltransferase activity	false	2026-02-10T14:41:12.756514
GO:0016441	post-transcriptional gene silencing	false	2026-02-10T14:41:12.756633
GO:0016442	RISC complex	false	2026-02-10T14:41:12.756762
GO:0016471	vacuolar proton-transporting V-type ATPase complex	false	2026-02-10T14:41:12.756993
GO:0016477	cell migration	false	2026-02-10T14:41:12.757156
GO:0016479	negative regulation of transcription by RNA polymerase I	false	2026-02-10T14:41:12.757411
GO:0016485	protein processing	false	2026-02-10T14:41:12.757519
GO:0016486	peptide hormone processing	false	2026-02-10T14:41:12.757602
GO:0016491	oxidoreductase activity	false	2026-02-10T14:41:12.757684
GO:0016500	protein-hormone receptor activity	false	2026-02-10T14:41:12.757781
GO:0016504	peptidase activator activity	false	2026-02-10T14:41:12.757925
GO:0016507	mitochondrial fatty acid beta-oxidation multienzyme complex	false	2026-02-10T14:41:12.758050
GO:0016513	core-binding factor complex	false	2026-02-10T14:41:12.758153
GO:0016514	SWI/SNF complex	false	2026-02-10T14:41:12.758245
GO:0016525	negative regulation of angiogenesis	false	2026-02-10T14:41:12.758349
GO:0016528	sarcoplasm	false	2026-02-10T14:41:12.758434
GO:0016529	sarcoplasmic reticulum	false	2026-02-10T14:41:12.758563
GO:0016532	superoxide dismutase copper chaperone activity	false	2026-02-10T14:41:12.758785
GO:0016533	protein kinase 5 complex	false	2026-02-10T14:41:12.758975
GO:0016538	cyclin-dependent protein serine/threonine kinase regulator activity	false	2026-02-10T14:41:12.759163
GO:0016539	intein-mediated protein splicing	false	2026-02-10T14:41:12.759280
GO:0016540	protein autoprocessing	false	2026-02-10T14:41:12.759384
GO:0016558	protein import into peroxisome matrix	false	2026-02-10T14:41:12.759473
GO:0016559	peroxisome fission	false	2026-02-10T14:41:12.759649
GO:0016567	protein ubiquitination	false	2026-02-10T14:41:12.759802
GO:0016579	protein deubiquitination	false	2026-02-10T14:41:12.759983
GO:0016586	RSC-type complex	false	2026-02-10T14:41:12.760131
GO:0016591	RNA polymerase II, holoenzyme	false	2026-02-10T14:41:12.760233
GO:0016592	mediator complex	false	2026-02-10T14:41:12.760313
GO:0016594	glycine binding	false	2026-02-10T14:41:12.760392
GO:0016595	glutamate binding	false	2026-02-10T14:41:12.760471
GO:0016600	flotillin complex	false	2026-02-10T14:41:12.760550
GO:0016601	Rac protein signal transduction	false	2026-02-10T14:41:12.760724
GO:0016602	CCAAT-binding factor complex	false	2026-02-10T14:41:12.760931
GO:0016604	nuclear body	false	2026-02-10T14:41:12.761045
GO:0016605	PML body	false	2026-02-10T14:41:12.761139
GO:0016607	nuclear speck	false	2026-02-10T14:41:12.761228
GO:0016614	oxidoreductase activity, acting on CH-OH group of donors	false	2026-02-10T14:41:12.761312
GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	false	2026-02-10T14:41:12.761393
GO:0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	false	2026-02-10T14:41:12.761507
GO:0016627	oxidoreductase activity, acting on the CH-CH group of donors	false	2026-02-10T14:41:12.761592
GO:0016628	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor	false	2026-02-10T14:41:12.761672
GO:0016651	oxidoreductase activity, acting on NAD(P)H	false	2026-02-10T14:41:12.761877
GO:0016655	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	false	2026-02-10T14:41:12.762012
GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	false	2026-02-10T14:41:12.762272
GO:0016668	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor	false	2026-02-10T14:41:12.762406
GO:0016671	oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor	false	2026-02-10T14:41:12.762645
GO:0016682	oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor	false	2026-02-10T14:41:12.762764
GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	false	2026-02-10T14:41:12.763029
GO:0016717	oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water	false	2026-02-10T14:41:12.763250
GO:0016740	transferase activity	false	2026-02-10T14:41:12.763371
GO:0016746	acyltransferase activity	false	2026-02-10T14:41:12.763472
GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups	false	2026-02-10T14:41:12.763564
GO:0016755	aminoacyltransferase activity	false	2026-02-10T14:41:12.763654
GO:0016757	glycosyltransferase activity	false	2026-02-10T14:41:12.763744
GO:0016772	transferase activity, transferring phosphorus-containing groups	false	2026-02-10T14:41:12.763873
GO:0016773	phosphotransferase activity, alcohol group as acceptor	false	2026-02-10T14:41:12.763957
GO:0016774	phosphotransferase activity, carboxyl group as acceptor	false	2026-02-10T14:41:12.764040
GO:0016779	nucleotidyltransferase activity	false	2026-02-10T14:41:12.764207
GO:0016780	phosphotransferase activity, for other substituted phosphate groups	false	2026-02-10T14:41:12.764461
GO:0016783	sulfurtransferase activity	false	2026-02-10T14:41:12.764587
GO:0016787	hydrolase activity	false	2026-02-10T14:41:12.764865
GO:0016788	hydrolase activity, acting on ester bonds	false	2026-02-10T14:41:12.764986
GO:0016791	phosphatase activity	false	2026-02-10T14:41:12.765086
GO:0016798	hydrolase activity, acting on glycosyl bonds	false	2026-02-10T14:41:12.765182
GO:0016805	dipeptidase activity	false	2026-02-10T14:41:12.765304
GO:0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	false	2026-02-10T14:41:12.765500
GO:0016811	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	false	2026-02-10T14:41:12.765604
GO:0016829	lyase activity	false	2026-02-10T14:41:12.765720
GO:0016831	carboxy-lyase activity	false	2026-02-10T14:41:12.765806
GO:0016832	aldehyde-lyase activity	false	2026-02-10T14:41:12.765886
GO:0016836	hydro-lyase activity	false	2026-02-10T14:41:12.765971
GO:0016838	carbon-oxygen lyase activity, acting on phosphates	false	2026-02-10T14:41:12.766080
GO:0016840	carbon-nitrogen lyase activity	false	2026-02-10T14:41:12.766163
GO:0016853	isomerase activity	false	2026-02-10T14:41:12.766246
GO:0016866	intramolecular transferase activity	false	2026-02-10T14:41:12.766329
GO:0016872	intramolecular lyase activity	false	2026-02-10T14:41:12.766415
GO:0016874	ligase activity	false	2026-02-10T14:41:12.766497
GO:0016881	acid-amino acid ligase activity	false	2026-02-10T14:41:12.766580
GO:0016887	ATP hydrolysis activity	false	2026-02-10T14:41:12.766661
GO:0016899	oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor	false	2026-02-10T14:41:12.766743
GO:0016922	nuclear receptor binding	false	2026-02-10T14:41:12.766826
GO:0016925	protein sumoylation	false	2026-02-10T14:41:12.766917
GO:0016942	insulin-like growth factor binding protein complex	false	2026-02-10T14:41:12.767267
GO:0016973	poly(A)+ mRNA export from nucleus	false	2026-02-10T14:41:12.767544
GO:0016987	sigma factor activity	false	2026-02-10T14:41:12.767798
GO:0016989	sigma factor antagonist activity	false	2026-02-10T14:41:12.767900
GO:0016992	lipoate synthase activity	false	2026-02-10T14:41:12.767992
GO:0016998	cell wall macromolecule catabolic process	false	2026-02-10T14:41:12.768266
GO:0016999	antibiotic metabolic process	false	2026-02-10T14:41:12.768451
GO:0017000	antibiotic biosynthetic process	false	2026-02-10T14:41:12.768559
GO:0017001	antibiotic catabolic process	false	2026-02-10T14:41:12.768649
GO:0017006	protein-tetrapyrrole linkage	false	2026-02-10T14:41:12.768773
GO:0017012	protein-phytochromobilin linkage	false	2026-02-10T14:41:12.768859
GO:0017038	protein import	false	2026-02-10T14:41:12.769027
GO:0017040	N-acylsphingosine amidohydrolase activity	false	2026-02-10T14:41:12.769132
GO:0017046	peptide hormone binding	false	2026-02-10T14:41:12.769216
GO:0017053	transcription repressor complex	false	2026-02-10T14:41:12.769298
GO:0017055	negative regulation of RNA polymerase II transcription preinitiation complex assembly	false	2026-02-10T14:41:12.769379
GO:0017069	snRNA binding	false	2026-02-10T14:41:12.769465
GO:0017075	syntaxin-1 binding	false	2026-02-10T14:41:12.769547
GO:0017076	purine nucleotide binding	false	2026-02-10T14:41:12.769627
GO:0017081	chloride channel regulator activity	false	2026-02-10T14:41:12.769709
GO:0017101	aminoacyl-tRNA synthetase multienzyme complex	false	2026-02-10T14:41:12.769793
GO:0017109	glutamate-cysteine ligase complex	false	2026-02-10T14:41:12.769874
GO:0017111	ribonucleoside triphosphate phosphatase activity	false	2026-02-10T14:41:12.769955
GO:0017119	Golgi transport complex	false	2026-02-10T14:41:12.770035
GO:0017121	plasma membrane phospholipid scrambling	false	2026-02-10T14:41:12.770117
GO:0017124	SH3 domain binding	false	2026-02-10T14:41:12.770198
GO:0017128	phospholipid scramblase activity	false	2026-02-10T14:41:12.770279
GO:0017134	fibroblast growth factor binding	false	2026-02-10T14:41:12.770359
GO:0017136	histone deacetylase activity, NAD-dependent	false	2026-02-10T14:41:12.770438
GO:0017147	Wnt-protein binding	false	2026-02-10T14:41:12.770735
GO:0017148	negative regulation of translation	false	2026-02-10T14:41:12.770944
GO:0017151	DEAD/H-box RNA helicase binding	false	2026-02-10T14:41:12.771056
GO:0017156	calcium-ion regulated exocytosis	false	2026-02-10T14:41:12.771150
GO:0017162	aryl hydrocarbon receptor binding	false	2026-02-10T14:41:12.771239
GO:0018105	peptidyl-serine phosphorylation	false	2026-02-10T14:41:12.771601
GO:0018107	peptidyl-threonine phosphorylation	false	2026-02-10T14:41:12.771692
GO:0018108	peptidyl-tyrosine phosphorylation	false	2026-02-10T14:41:12.771778
GO:0018189	pyrroloquinoline quinone biosynthetic process	false	2026-02-10T14:41:12.772058
GO:0018377	protein myristoylation	false	2026-02-10T14:41:12.772372
GO:0018394	peptidyl-lysine acetylation	false	2026-02-10T14:41:12.772569
GO:0018597	ammonia monooxygenase activity	false	2026-02-10T14:41:12.773150
GO:0018759	methenyltetrahydromethanopterin cyclohydrolase activity	false	2026-02-10T14:41:12.773676
GO:0018836	alkylmercury lyase activity	false	2026-02-10T14:41:12.774002
GO:0018991	egg-laying behavior	false	2026-02-10T14:41:12.774385
GO:0019003	GDP binding	false	2026-02-10T14:41:12.774523
GO:0019005	SCF ubiquitin ligase complex	false	2026-02-10T14:41:12.774620
GO:0019028	viral capsid	false	2026-02-10T14:41:12.774899
GO:0019064	fusion of virus membrane with host plasma membrane	false	2026-02-10T14:41:12.775044
GO:0019068	virion assembly	false	2026-02-10T14:41:12.775133
GO:0019076	viral release from host cell	false	2026-02-10T14:41:12.775261
GO:0019079	viral genome replication	false	2026-02-10T14:41:12.775345
GO:0019100	male germ-line sex determination	false	2026-02-10T14:41:12.775542
GO:0019104	DNA N-glycosylase activity	false	2026-02-10T14:41:12.775656
GO:0019154	glycolate dehydrogenase activity	false	2026-02-10T14:41:12.775988
GO:0019207	kinase regulator activity	false	2026-02-10T14:41:12.776133
GO:0019213	deacetylase activity	false	2026-02-10T14:41:12.776299
GO:0019216	regulation of lipid metabolic process	false	2026-02-10T14:41:12.776408
GO:0019217	regulation of fatty acid metabolic process	false	2026-02-10T14:41:12.776503
GO:0019221	cytokine-mediated signaling pathway	false	2026-02-10T14:41:12.776592
GO:0019226	transmission of nerve impulse	false	2026-02-10T14:41:12.776676
GO:0019227	neuronal action potential propagation	false	2026-02-10T14:41:12.776759
GO:0019228	neuronal action potential	false	2026-02-10T14:41:12.776845
GO:0019229	regulation of vasoconstriction	false	2026-02-10T14:41:12.776928
GO:0019233	sensory perception of pain	false	2026-02-10T14:41:12.777023
