GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	REFERENCE
UniProtKB	P13631	RARG	enables	GO:0004879		ECO:0000318	GO_REF:0000033
UniProtKB	P13682	ZNF35	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P13682	ZNF35	enables	GO:0003700		ECO:0000314	PMID:1572646
UniProtKB	P14316	IRF2	enables	GO:0000981		ECO:0000250	GO_REF:0000024
UniProtKB	P14316	IRF2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P14316	IRF2	enables	GO:0000981		ECO:0000265	GO_REF:0000107
UniProtKB	P14316	IRF2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P14316	IRF2	enables	GO:0001227		ECO:0000250	GO_REF:0000024
UniProtKB	P14316	IRF2	enables	GO:0001228		ECO:0000315	PMID:9540062
UniProtKB	P14316	IRF2	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	P14316	IRF2	enables	GO:0003700		ECO:0000314	PMID:28970238
UniProtKB	P14316	IRF2	enables	GO:0003700		ECO:0000315	PMID:9540062
UniProtKB	P14651	HOXB3	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P14651	HOXB3	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P14651	HOXB3	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P14651	HOXB3	enables	GO:0001228		ECO:0000314	PMID:9556594
UniProtKB	P14651	HOXB3	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P14652	HOXB2	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P14652	HOXB2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P14652	HOXB2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P14652	HOXB2	enables	GO:0001228		ECO:0000314	PMID:15289435
UniProtKB	P14652	HOXB2	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P14653	HOXB1	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P14653	HOXB1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P14653	HOXB1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P14653	HOXB1	enables	GO:0001228		ECO:0000314	PMID:9556594
UniProtKB	P14653	HOXB1	enables	GO:0001228		ECO:0000314	PMID:9556594
UniProtKB	P14653	HOXB1	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P14859	POU2F1	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P14859	POU2F1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P14859	POU2F1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P14859	POU2F1	enables	GO:0000981		ECO:0000315	PMID:11380252
UniProtKB	P14859	POU2F1	enables	GO:0001228		ECO:0000305	PMID:25802280
UniProtKB	P14859	POU2F1	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P14921	ETS1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P14921	ETS1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P14921	ETS1	enables	GO:0000981		ECO:0000314	PMID:21711453
UniProtKB	P14921	ETS1	enables	GO:0001228		ECO:0000314	PMID:11909962
UniProtKB	P14921	ETS1	enables	GO:0001228		ECO:0000314	PMID:15001984
UniProtKB	P14921	ETS1	enables	GO:0001228		ECO:0000314	PMID:15247905
UniProtKB	P14921	ETS1	enables	GO:0001228		ECO:0000315	PMID:31146003
UniProtKB	P14921	ETS1	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P14921	ETS1	enables	GO:0003700		ECO:0000314	PMID:10698492
UniProtKB	P15036	ETS2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P15036	ETS2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P15036	ETS2	enables	GO:0001227		ECO:0000314	PMID:12637547
UniProtKB	P15036	ETS2	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P15036	ETS2	enables	GO:0003700		ECO:0000303	PMID:8596630
UniProtKB	P15172	MYOD1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P15172	MYOD1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P15172	MYOD1	enables	GO:0000981		ECO:0000304	PMID:1846704
UniProtKB	P15172	MYOD1	enables	GO:0001216		ECO:0000250	GO_REF:0000024
UniProtKB	P15172	MYOD1	enables	GO:0001216		ECO:0000265	GO_REF:0000107
UniProtKB	P15172	MYOD1	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	P15172	MYOD1	enables	GO:0001228		ECO:0000314	PMID:11076940
UniProtKB	P15172	MYOD1	enables	GO:0003700		ECO:0000265	GO_REF:0000107
UniProtKB	P15173	MYOG	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P15173	MYOG	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P15173	MYOG	enables	GO:0001216		ECO:0000250	GO_REF:0000024
UniProtKB	P15173	MYOG	enables	GO:0001216		ECO:0000265	GO_REF:0000107
UniProtKB	P15173	MYOG	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	P15173	MYOG	enables	GO:0001228		ECO:0000314	PMID:11076940
UniProtKB	P15173	MYOG	enables	GO:0001228		ECO:0000304	PMID:19783823
UniProtKB	P15173	MYOG	enables	GO:0003700		ECO:0000250	GO_REF:0000024
UniProtKB	P15173	MYOG	enables	GO:0003700		ECO:0000265	GO_REF:0000107
UniProtKB	P15173	MYOG	enables	GO:0003700		ECO:0000304	PMID:10329008
UniProtKB	P15173	MYOG	enables	GO:0003700		ECO:0000304	PMID:1850513
UniProtKB	P15336	ATF2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P15336	ATF2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P15336	ATF2	enables	GO:0000981		ECO:0000305	PMID:19861239
UniProtKB	P15336	ATF2	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	P15336	ATF2	enables	GO:0001228		ECO:0000314	PMID:16300731
UniProtKB	P15336	ATF2	enables	GO:0001228		ECO:0000314	PMID:18671972
UniProtKB	P15336	ATF2	enables	GO:0001228		ECO:0000314	PMID:19861239
UniProtKB	P15336	ATF2	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P15336	ATF2	enables	GO:0003700		ECO:0000314	PMID:8798441
UniProtKB	P15407	FOSL1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P15407	FOSL1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P15407	FOSL1	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P15407	FOSL1	enables	GO:0003700		ECO:0000304	PMID:10918580
UniProtKB	P15408	FOSL2	contributes_to	GO:0000981		ECO:0000314	PMID:16327802
UniProtKB	P15408	FOSL2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P15408	FOSL2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P15408	FOSL2	enables	GO:0001228		ECO:0000314	PMID:13679379
UniProtKB	P15408	FOSL2	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P15408	FOSL2	enables	GO:0003700		ECO:0000304	PMID:8954781
UniProtKB	P15621	ZNF44	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P15622	ZNF250	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P15822	HIVEP1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P15822	HIVEP1	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	P15863	PAX1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P15863	PAX1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P15884	TCF4	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P15884	TCF4	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P15884	TCF4	enables	GO:0000981		ECO:0000250	PMID:8978694
UniProtKB	P15884	TCF4	enables	GO:0001228		ECO:0000250	PMID:8978694
UniProtKB	P15884	TCF4	enables	GO:0003700		ECO:0000314	PMID:11802795
UniProtKB	P15884	TCF4	enables	GO:0003700		ECO:0000314	PMID:2105528
UniProtKB	P15923	TCF3	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P15923	TCF3	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P15923	TCF3	enables	GO:0001227		ECO:0000314	PMID:14576336
UniProtKB	P15923	TCF3	enables	GO:0001228		ECO:0000314	PMID:10652346
UniProtKB	P15923	TCF3	enables	GO:0001228		ECO:0000314	PMID:10775504
UniProtKB	P15923	TCF3	enables	GO:0001228		ECO:0000314	PMID:14752053
UniProtKB	P15923	TCF3	enables	GO:0003700		ECO:0000314	PMID:2105528
UniProtKB	P15923	TCF3	enables	GO:0003700		ECO:0000303	PMID:2493990
UniProtKB	P15976	GATA1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P15976	GATA1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P15976	GATA1	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	P15976	GATA1	enables	GO:0001228		ECO:0000314	PMID:15920471
UniProtKB	P15976	GATA1	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	P15976	GATA1	enables	GO:0003700		ECO:0000314	PMID:2467208
UniProtKB	P16220	CREB1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P16220	CREB1	enables	GO:0000981		ECO:0000265	GO_REF:0000107
UniProtKB	P16220	CREB1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P16220	CREB1	enables	GO:0000981		ECO:0000314	PMID:19861239
UniProtKB	P16220	CREB1	enables	GO:0001228		ECO:0000250	GO_REF:0000024
UniProtKB	P16220	CREB1	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	P16220	CREB1	enables	GO:0001228		ECO:0000314	PMID:11522779
UniProtKB	P16220	CREB1	enables	GO:0001228		ECO:0000314	PMID:19861239
UniProtKB	P16220	CREB1	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	P16220	CREB1	enables	GO:0003700		ECO:0000314	PMID:8798441
UniProtKB	P16415	ZNF823	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P17010	ZFX	enables	GO:0001228		ECO:0000318	GO_REF:0000033
UniProtKB	P17010	ZFX	enables	GO:0001228		ECO:0000314	PMID:24831540
UniProtKB	P17010	ZFX	enables	GO:0001228		ECO:0000315	PMID:38325380
UniProtKB	P17014	ZNF12	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P17017	ZNF14	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P17019	ZNF708	enables	GO:0003700		ECO:0000318	GO_REF:0000033
UniProtKB	P17020	ZNF16	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P17021	ZNF17	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P17022	ZNF18	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P17023	ZNF19	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P17024	ZNF20	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P17025	ZNF182	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P17026	ZNF22	enables	GO:0003700		ECO:0000303	PMID:34673265
UniProtKB	P17027	ZNF23	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P17028	ZNF24	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P17028	ZNF24	enables	GO:0001228		ECO:0000314	PMID:11532988
UniProtKB	P17028	ZNF24	enables	GO:0003700		ECO:0000256	GO_REF:0000117
UniProtKB	P17029	ZKSCAN1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P17030	ZNF25	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P17032	ZNF37A	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P17032	ZNF37A	enables	GO:0003700		ECO:0000303	PMID:8464732
UniProtKB	P17035	ZNF28	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P17036	ZNF3	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P17039	ZNF30	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P17040	ZSCAN20	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P17041	ZNF32	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P17097	ZNF7	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P17098	ZNF8	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P17275	JUNB	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P17275	JUNB	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P17275	JUNB	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	P17275	JUNB	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P17481	HOXB8	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P17481	HOXB8	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P17481	HOXB8	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P17481	HOXB8	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	P17481	HOXB8	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P17482	HOXB9	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P17482	HOXB9	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P17482	HOXB9	enables	GO:0003700		ECO:0000318	GO_REF:0000033
UniProtKB	P17483	HOXB4	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P17483	HOXB4	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P17483	HOXB4	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P17483	HOXB4	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P17509	HOXB6	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P17509	HOXB6	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P17509	HOXB6	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P17509	HOXB6	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P17535	JUND	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P17535	JUND	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P17535	JUND	enables	GO:0001228		ECO:0000501	GO_REF:0000120
UniProtKB	P17535	JUND	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	P17542	TAL1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P17542	TAL1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P17542	TAL1	enables	GO:0000981		ECO:0000501	GO_REF:0000120
UniProtKB	P17542	TAL1	enables	GO:0003700		ECO:0000314	PMID:19497860
UniProtKB	P17544	ATF7	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P17544	ATF7	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P17544	ATF7	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P17544	ATF7	enables	GO:0003700		ECO:0000303	PMID:1694576
UniProtKB	P17676	CEBPB	enables	GO:0000981		ECO:0000250	GO_REF:0000024
UniProtKB	P17676	CEBPB	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P17676	CEBPB	enables	GO:0000981		ECO:0000265	GO_REF:0000107
UniProtKB	P17676	CEBPB	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P17676	CEBPB	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	P17676	CEBPB	enables	GO:0001227		ECO:0000250	PMID:15308669
UniProtKB	P17676	CEBPB	enables	GO:0001228		ECO:0000501	GO_REF:0000120
UniProtKB	P17676	CEBPB	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P17676	CEBPB	enables	GO:0003700		ECO:0000303	PMID:10821850
UniProtKB	P17861	XBP1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P17861	XBP1	enables	GO:0000981		ECO:0000265	GO_REF:0000107
UniProtKB	P17861	XBP1	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	P17861	XBP1	enables	GO:0003700		ECO:0000314	PMID:1903538
UniProtKB	P17861	XBP1	enables	GO:0003700		ECO:0000314	PMID:8657566
UniProtKB	P17947	SPI1	enables	GO:0000981		ECO:0000250	GO_REF:0000024
UniProtKB	P17947	SPI1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P17947	SPI1	enables	GO:0000981		ECO:0000265	GO_REF:0000107
UniProtKB	P17947	SPI1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P17947	SPI1	enables	GO:0001216		ECO:0000314	PMID:20139074
UniProtKB	P17947	SPI1	enables	GO:0001217		ECO:0000314	PMID:20139074
UniProtKB	P17947	SPI1	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	P17947	SPI1	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	P17947	SPI1	enables	GO:0003700		ECO:0000250	GO_REF:0000024
UniProtKB	P17947	SPI1	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	P17947	SPI1	enables	GO:0003700		ECO:0000304	PMID:10867017
UniProtKB	P17947	SPI1	enables	GO:0003700		ECO:0000314	PMID:12833137
UniProtKB	P17947	SPI1	enables	GO:0003700		ECO:0000304	PMID:2180582
UniProtKB	P17947	SPI1	enables	GO:0003700		ECO:0000314	PMID:27506447
UniProtKB	P17947	SPI1	enables	GO:0003700		ECO:0000314	PMID:31018969
UniProtKB	P18146	EGR1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P18146	EGR1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P18146	EGR1	enables	GO:0001228		ECO:0000501	GO_REF:0000120
UniProtKB	P18146	EGR1	enables	GO:0001228		ECO:0000314	PMID:19307576
UniProtKB	P18146	EGR1	enables	GO:0001228		ECO:0000314	PMID:20018936
UniProtKB	P18146	EGR1	enables	GO:0003700		ECO:0000265	GO_REF:0000107
UniProtKB	P18146	EGR1	enables	GO:0003700		ECO:0000314	PMID:12560508
UniProtKB	P18846	ATF1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P18846	ATF1	enables	GO:0000981		ECO:0000265	GO_REF:0000107
UniProtKB	P18846	ATF1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P18846	ATF1	enables	GO:0001228		ECO:0000314	PMID:1655749
UniProtKB	P18846	ATF1	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P18846	ATF1	enables	GO:0003700		ECO:0000304	PMID:2196176
UniProtKB	P18846	ATF1	enables	GO:0003700		ECO:0000304	PMID:8401579
UniProtKB	P18847	ATF3	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P18847	ATF3	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P18847	ATF3	enables	GO:0001227		ECO:0000265	GO_REF:0000107
UniProtKB	P18847	ATF3	enables	GO:0001227		ECO:0000314	PMID:8622660
UniProtKB	P18847	ATF3	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	P18847	ATF3	enables	GO:0001228		ECO:0000314	PMID:16300731
UniProtKB	P18847	ATF3	enables	GO:0001228		ECO:0000250	PMID:18308734
UniProtKB	P18847	ATF3	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P18847	ATF3	enables	GO:0003700		ECO:0000316	PMID:24939851
UniProtKB	P18848	ATF4	contributes_to	GO:0000981		ECO:0000265	GO_REF:0000107
UniProtKB	P18848	ATF4	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P18848	ATF4	enables	GO:0000981		ECO:0000314	PMID:11478948
UniProtKB	P18848	ATF4	enables	GO:0000981		ECO:0000314	PMID:12871976
UniProtKB	P18848	ATF4	enables	GO:0001228		ECO:0000318	GO_REF:0000033
UniProtKB	P18848	ATF4	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	P18848	ATF4	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	P18848	ATF4	enables	GO:0003700		ECO:0000314	PMID:11960987
UniProtKB	P18848	ATF4	enables	GO:0003700		ECO:0000304	PMID:12689582
UniProtKB	P18848	ATF4	enables	GO:0003700		ECO:0000314	PMID:15109498
UniProtKB	P18848	ATF4	enables	GO:0003700		ECO:0000314	PMID:23123191
UniProtKB	P18848	ATF4	enables	GO:0003700		ECO:0000314	PMID:31023583
UniProtKB	P18848	ATF4	enables	GO:0003700		ECO:0000314	PMID:32132707
UniProtKB	P18850	ATF6	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P18850	ATF6	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P18850	ATF6	enables	GO:0001228		ECO:0000314	PMID:14973138
UniProtKB	P18850	ATF6	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P18850	ATF6	enables	GO:0003700		ECO:0000304	PMID:10564271
UniProtKB	P18850	ATF6	enables	GO:0003700		ECO:0000314	PMID:11163209
UniProtKB	P18850	ATF6	enables	GO:0003700		ECO:0000304	PMID:9271374
UniProtKB	P19419	ELK1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P19419	ELK1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P19419	ELK1	enables	GO:0000981		ECO:0000314	PMID:10799319
UniProtKB	P19419	ELK1	enables	GO:0001228		ECO:0000314	PMID:12750007
UniProtKB	P19419	ELK1	enables	GO:0001228		ECO:0000315	PMID:31146003
UniProtKB	P19419	ELK1	enables	GO:0003700		ECO:0000501	GO_REF:0000120
UniProtKB	P19419	ELK1	enables	GO:0003700		ECO:0000314	PMID:14970218
UniProtKB	P19484	TFEB	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P19484	TFEB	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P19484	TFEB	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	P19484	TFEB	enables	GO:0003700		ECO:0000265	GO_REF:0000107
UniProtKB	P19484	TFEB	enables	GO:0003700		ECO:0000314	PMID:19556463
UniProtKB	P19484	TFEB	enables	GO:0003700		ECO:0000303	PMID:2115126
UniProtKB	P19484	TFEB	enables	GO:0003700		ECO:0000314	PMID:21617040
UniProtKB	P19484	TFEB	enables	GO:0003700		ECO:0000314	PMID:22343943
UniProtKB	P19484	TFEB	enables	GO:0003700		ECO:0000314	PMID:22576015
UniProtKB	P19484	TFEB	enables	GO:0003700		ECO:0000314	PMID:22692423
UniProtKB	P19484	TFEB	enables	GO:0003700		ECO:0000314	PMID:25720963
UniProtKB	P19484	TFEB	enables	GO:0003700		ECO:0000314	PMID:32612235
UniProtKB	P19484	TFEB	enables	GO:0003700		ECO:0000314	PMID:32753672
UniProtKB	P19484	TFEB	enables	GO:0003700		ECO:0000314	PMID:35662396
UniProtKB	P19484	TFEB	enables	GO:0003700		ECO:0000314	PMID:36749723
UniProtKB	P19532	TFE3	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P19532	TFE3	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P19532	TFE3	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P19532	TFE3	enables	GO:0000981		ECO:0000314	PMID:24448649
UniProtKB	P19532	TFE3	enables	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	P19532	TFE3	enables	GO:0003700		ECO:0000250	GO_REF:0000024
UniProtKB	P19532	TFE3	enables	GO:0003700		ECO:0000303	PMID:1685140
UniProtKB	P19532	TFE3	enables	GO:0003700		ECO:0000314	PMID:24448649
UniProtKB	P19544	WT1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P19544	WT1	enables	GO:0001228		ECO:0000250	GO_REF:0000024
UniProtKB	P19544	WT1	enables	GO:0001228		ECO:0000314	PMID:23042785
UniProtKB	P19544	WT1	enables	GO:0003700		ECO:0000250	GO_REF:0000024
UniProtKB	P19544	WT1	enables	GO:0003700		ECO:0000303	PMID:7862533
UniProtKB	P19544	WT1	enables	GO:0003700		ECO:0000303	PMID:8393820
UniProtKB	P19622	EN2	enables	GO:0000981		ECO:0000256	GO_REF:0000002
UniProtKB	P19622	EN2	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P19622	EN2	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P19622	EN2	enables	GO:0001228		ECO:0000250	PMID:12642491
UniProtKB	P19793	RXRA	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P19793	RXRA	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P19793	RXRA	enables	GO:0003700		ECO:0000314	PMID:12037571
UniProtKB	P19793	RXRA	enables	GO:0003700		ECO:0000314	PMID:17426122
UniProtKB	P19793	RXRA	enables	GO:0003707		ECO:0000256	GO_REF:0000002
UniProtKB	P19793	RXRA	enables	GO:0004879		ECO:0000318	GO_REF:0000033
UniProtKB	P19793	RXRA	enables	GO:0004879		ECO:0000304	PMID:1310260
UniProtKB	P19793	RXRA	enables	GO:0004879		ECO:0000314	PMID:1651173
UniProtKB	P19793	RXRA	enables	GO:0004879		ECO:0000314	PMID:20219900
UniProtKB	P19793	RXRA	enables	GO:0004879		ECO:0000314	PMID:25592151
UniProtKB	P19793	RXRA	enables	GO:0004879		ECO:0000314	PMID:7990953
UniProtKB	P19793	RXRA	enables	GO:0004879		ECO:0000314	PMID:9267036
UniProtKB	P19793	RXRA	enables	GO:0004879		ECO:0000314	PMID:9568716
UniProtKB	P19838	NFKB1	contributes_to	GO:0001228		ECO:0000265	GO_REF:0000107
UniProtKB	P19838	NFKB1	enables	GO:0000981		ECO:0000318	GO_REF:0000033
UniProtKB	P19838	NFKB1	enables	GO:0000981		ECO:0005556	GO_REF:0000113
UniProtKB	P19838	NFKB1	enables	GO:0000981		ECO:0000314	PMID:17426251
UniProtKB	P19838	NFKB1	enables	GO:0000981		ECO:0000315	PMID:26801246
UniProtKB	P19838	NFKB1	enables	GO:0001227		ECO:0000314	PMID:24434510
UniProtKB	P19838	NFKB1	enables	GO:0001228		ECO:0000314	PMID:1406630
UniProtKB	P19838	NFKB1	enables	GO:0001228		ECO:0000315	PMID:16938301
UniProtKB	P19838	NFKB1	enables	GO:0001228		ECO:0000314	PMID:34721373
UniProtKB	P19838	NFKB1	enables	GO:0003700		ECO:0000256	GO_REF:0000002
UniProtKB	P19838	NFKB1	enables	GO:0003700		ECO:0000314	PMID:17426251
UniProtKB	P19838	NFKB1	enables	GO:0003700		ECO:0000314	PMID:8413223
