gene	taxon	term_id	term_label	action	negated	has_replacement	aspect	file
gck	Methylorubrum extorquens AM1	GO:0005737	cytoplasm	ACCEPT	False	False	cellular_component	genes/METEA/gck/gck-ai-review.yaml
gcvH	Methylorubrum extorquens AM1	GO:0005737	cytoplasm	ACCEPT	False	False	cellular_component	genes/METEA/gcvH/gcvH-ai-review.yaml
gcvH	Methylorubrum extorquens AM1	GO:0009249	protein lipoylation	ACCEPT	False	False	biological_process	genes/METEA/gcvH/gcvH-ai-review.yaml
gcvP	Methylorubrum extorquens AM1	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/METEA/gcvP/gcvP-ai-review.yaml
gcvP	Methylorubrum extorquens AM1	GO:0005960	glycine cleavage complex	ACCEPT	False	False	cellular_component	genes/METEA/gcvP/gcvP-ai-review.yaml
gcvP	Methylorubrum extorquens AM1	GO:0016594	glycine binding	ACCEPT	False	False	molecular_function	genes/METEA/gcvP/gcvP-ai-review.yaml
gcvP	Methylorubrum extorquens AM1	GO:0030170	pyridoxal phosphate binding	ACCEPT	False	False	molecular_function	genes/METEA/gcvP/gcvP-ai-review.yaml
glyA	Methylorubrum extorquens AM1	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/METEA/glyA/glyA-ai-review.yaml
glyA	Methylorubrum extorquens AM1	GO:0046653	tetrahydrofolate metabolic process	KEEP_AS_NON_CORE	False	False	biological_process	genes/METEA/glyA/glyA-ai-review.yaml
mdcD	Methylorubrum extorquens (strain ATCC 14718 / DSM 1338 / JCM 2805 / NCIMB 9133 / AM1)	GO:0003989	acetyl-CoA carboxylase activity	REMOVE	False	False	molecular_function	genes/METEA/mdcD/mdcD-ai-review.yaml
mdcD	Methylorubrum extorquens (strain ATCC 14718 / DSM 1338 / JCM 2805 / NCIMB 9133 / AM1)	GO:0006633	fatty acid biosynthetic process	REMOVE	False	False	biological_process	genes/METEA/mdcD/mdcD-ai-review.yaml
mdcD	Methylorubrum extorquens (strain ATCC 14718 / DSM 1338 / JCM 2805 / NCIMB 9133 / AM1)	GO:2001295	malonyl-CoA biosynthetic process	REMOVE	False	False	biological_process	genes/METEA/mdcD/mdcD-ai-review.yaml
mdh	Methylorubrum extorquens AM1	GO:0004459	L-lactate dehydrogenase (NAD+) activity	REMOVE	False	False	molecular_function	genes/METEA/mdh/mdh-ai-review.yaml
mdh	Methylorubrum extorquens AM1	GO:0006089	lactate metabolic process	REMOVE	False	False	biological_process	genes/METEA/mdh/mdh-ai-review.yaml
mluA	Methylorubrum extorquens AM1	GO:0015344	siderophore uptake transmembrane transporter activity	MODIFY	False	True	molecular_function	genes/METEA/mluA/mluA-ai-review.yaml
mluR	Methylorubrum extorquens AM1	GO:0016989	sigma factor antagonist activity	ACCEPT	False	False	molecular_function	genes/METEA/mluR/mluR-ai-review.yaml
mxbM	Methylorubrum extorquens AM1	GO:0000156	phosphorelay response regulator activity	ACCEPT	False	False	molecular_function	genes/METEA/mxbM/mxbM-ai-review.yaml
mxbM	Methylorubrum extorquens AM1	GO:0000976	transcription cis-regulatory region binding	KEEP_AS_NON_CORE	False	False	molecular_function	genes/METEA/mxbM/mxbM-ai-review.yaml
mxbM	Methylorubrum extorquens AM1	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/METEA/mxbM/mxbM-ai-review.yaml
mxbM	Methylorubrum extorquens AM1	GO:0032993	protein-DNA complex	KEEP_AS_NON_CORE	False	False	cellular_component	genes/METEA/mxbM/mxbM-ai-review.yaml
pckA	Methylorubrum extorquens AM1	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/METEA/pckA/pckA-ai-review.yaml
sucB	Methylorubrum extorquens (strain ATCC 14718 / DSM 1338 / JCM 2805 / NCIMB 9133 / AM1)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/METEA/sucB/sucB-ai-review.yaml
gatC	Methanothrix thermoacetophila PT	GO:0070681	glutaminyl-tRNAGln biosynthesis via transamidation	ACCEPT	False	False	biological_process	genes/METTP/gatC/gatC-ai-review.yaml
DHS	Miscanthus sinensis	GO:0005737	cytoplasm	ACCEPT	False	False	cellular_component	genes/MISSI/DHS/DHS-ai-review.yaml
DHS	Miscanthus sinensis	GO:0034038	deoxyhypusine synthase activity	ACCEPT	False	False	molecular_function	genes/MISSI/DHS/DHS-ai-review.yaml
MnSOD	Miscanthus sinensis	GO:0005739	mitochondrion	KEEP_AS_NON_CORE	False	False	cellular_component	genes/MISSI/MnSOD/MnSOD-ai-review.yaml
MnSOD	Miscanthus sinensis	GO:0030145	manganese ion binding	ACCEPT	False	False	molecular_function	genes/MISSI/MnSOD/MnSOD-ai-review.yaml
A0A8B6GS20	Mytilus galloprovincialis	GO:0005737	cytoplasm	ACCEPT	False	False	cellular_component	genes/MYTGA/A0A8B6GS20/A0A8B6GS20-ai-review.yaml
A0A8B6GS20	Mytilus galloprovincialis	GO:0010507	negative regulation of autophagy	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/MYTGA/A0A8B6GS20/A0A8B6GS20-ai-review.yaml
A0A8B6GS20	Mytilus galloprovincialis	GO:0019903	protein phosphatase binding	ACCEPT	False	False	molecular_function	genes/MYTGA/A0A8B6GS20/A0A8B6GS20-ai-review.yaml
A0A8B6GS20	Mytilus galloprovincialis	GO:0046856	phosphatidylinositol dephosphorylation	MODIFY	False	True	biological_process	genes/MYTGA/A0A8B6GS20/A0A8B6GS20-ai-review.yaml
NaBGL1_candidate_BGLU18_6	Nicotiana attenuata	GO:0008422	beta-glucosidase activity	ACCEPT	False	False	molecular_function	genes/NICAT/NaBGL1_candidate_BGLU18_6/NaBGL1_candidate_BGLU18_6-ai-review.yaml
NaBGL2_candidate_BGLU18_1	Nicotiana attenuata	GO:0008422	beta-glucosidase activity	ACCEPT	False	False	molecular_function	genes/NICAT/NaBGL2_candidate_BGLU18_1/NaBGL2_candidate_BGLU18_1-ai-review.yaml
NaODC_candidate_DCOR	Nicotiana attenuata	GO:0005737	cytoplasm	REMOVE	False	False	cellular_component	genes/NICAT/NaODC_candidate_DCOR/NaODC_candidate_DCOR-ai-review.yaml
NaODC_candidate_ODC	Nicotiana attenuata	GO:0005737	cytoplasm	REMOVE	False	False	cellular_component	genes/NICAT/NaODC_candidate_ODC/NaODC_candidate_ODC-ai-review.yaml
PMT1	Nicotiana attenuata	GO:0004766	spermidine synthase activity	REMOVE	False	False	molecular_function	genes/NICAT/NaPMT1.1/NaPMT1.1-ai-review.yaml
PMT1	Nicotiana attenuata	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/NICAT/NaPMT1.1/NaPMT1.1-ai-review.yaml
PMT1	Nicotiana attenuata	GO:0008295	spermidine biosynthetic process	REMOVE	False	False	biological_process	genes/NICAT/NaPMT1.1/NaPMT1.1-ai-review.yaml
PMT2	Nicotiana attenuata	GO:0004766	spermidine synthase activity	REMOVE	False	False	molecular_function	genes/NICAT/NaPMT1.2/NaPMT1.2-ai-review.yaml
PMT2	Nicotiana attenuata	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/NICAT/NaPMT1.2/NaPMT1.2-ai-review.yaml
PMT2	Nicotiana attenuata	GO:0008295	spermidine biosynthetic process	REMOVE	False	False	biological_process	genes/NICAT/NaPMT1.2/NaPMT1.2-ai-review.yaml
NaPMT3	Nicotiana attenuata	GO:0004766	spermidine synthase activity	REMOVE	False	False	molecular_function	genes/NICAT/NaPMT3/NaPMT3-ai-review.yaml
NaPMT3	Nicotiana attenuata	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/NICAT/NaPMT3/NaPMT3-ai-review.yaml
NaPMT3	Nicotiana attenuata	GO:0008295	spermidine biosynthetic process	REMOVE	False	False	biological_process	genes/NICAT/NaPMT3/NaPMT3-ai-review.yaml
NaQPT2_candidate_QPT_0	Nicotiana attenuata	GO:0005737	cytoplasm	KEEP_AS_NON_CORE	False	False	cellular_component	genes/NICAT/NaQPT2_candidate_QPT_0/NaQPT2_candidate_QPT_0-ai-review.yaml
NaQPT2_candidate_QPT_0	Nicotiana attenuata	GO:0034213	quinolinate catabolic process	ACCEPT	False	False	biological_process	genes/NICAT/NaQPT2_candidate_QPT_0/NaQPT2_candidate_QPT_0-ai-review.yaml
NaQPT2_candidate_QPT_1	Nicotiana attenuata	GO:0005737	cytoplasm	KEEP_AS_NON_CORE	False	False	cellular_component	genes/NICAT/NaQPT2_candidate_QPT_1/NaQPT2_candidate_QPT_1-ai-review.yaml
NaQPT2_candidate_QPT_1	Nicotiana attenuata	GO:0034213	quinolinate catabolic process	ACCEPT	False	False	biological_process	genes/NICAT/NaQPT2_candidate_QPT_1/NaQPT2_candidate_QPT_1-ai-review.yaml
NaUGT1_candidate_UGT85A2_0	Nicotiana attenuata	GO:0080043	quercetin 3-O-glucosyltransferase activity	REMOVE	False	False	molecular_function	genes/NICAT/NaUGT1_candidate_UGT85A2_0/NaUGT1_candidate_UGT85A2_0-ai-review.yaml
NaUGT1_candidate_UGT85A2_0	Nicotiana attenuata	GO:0080044	quercetin 7-O-glucosyltransferase activity	REMOVE	False	False	molecular_function	genes/NICAT/NaUGT1_candidate_UGT85A2_0/NaUGT1_candidate_UGT85A2_0-ai-review.yaml
AmiC1	Nostoc punctiforme (strain ATCC 29133 / PCC 73102)	GO:0030288	outer membrane-bounded periplasmic space	ACCEPT	False	False	cellular_component	genes/NOSP7/AmiC1/AmiC1-ai-review.yaml
AmiC2	Nostoc punctiforme (strain ATCC 29133 / PCC 73102)	GO:0030288	outer membrane-bounded periplasmic space	ACCEPT	False	False	cellular_component	genes/NOSP7/AmiC2/AmiC2-ai-review.yaml
AmiC1	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576)	GO:0030288	outer membrane-bounded periplasmic space	MODIFY	False	True	cellular_component	genes/NOSS1/AmiC1/AmiC1-ai-review.yaml
AmiC2	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576)	GO:0030288	outer membrane-bounded periplasmic space	ACCEPT	False	False	cellular_component	genes/NOSS1/AmiC2/AmiC2-ai-review.yaml
Saro_0802	Novosphingobium aromaticivorans (strain ATCC 700278 / DSM 12444 / CCUG 56034 / CIP 105152 / NBRC 16084 / F199)	GO:0010436	carotenoid dioxygenase activity	REMOVE	False	False	molecular_function	genes/NOVAD/Saro_0802/Saro_0802-ai-review.yaml
Saro_0802	Novosphingobium aromaticivorans (strain ATCC 700278 / DSM 12444 / CCUG 56034 / CIP 105152 / NBRC 16084 / F199)	GO:0016121	carotene catabolic process	MODIFY	False	True	biological_process	genes/NOVAD/Saro_0802/Saro_0802-ai-review.yaml
Saro_2809	Novosphingobium aromaticivorans (strain ATCC 700278 / DSM 12444 / CCUG 56034 / CIP 105152 / NBRC 16084 / F199)	GO:0010436	carotenoid dioxygenase activity	REMOVE	False	False	molecular_function	genes/NOVAD/Saro_2809/Saro_2809-ai-review.yaml
Saro_2809	Novosphingobium aromaticivorans (strain ATCC 700278 / DSM 12444 / CCUG 56034 / CIP 105152 / NBRC 16084 / F199)	GO:0016121	carotene catabolic process	MODIFY	False	True	biological_process	genes/NOVAD/Saro_2809/Saro_2809-ai-review.yaml
CTR1	Octopus vulgaris	GO:0032870	cellular response to hormone stimulus	KEEP_AS_NON_CORE	False	False	biological_process	genes/OCTVU/CTR1/CTR1-ai-review.yaml
CTR1	Octopus vulgaris	GO:0042277	peptide binding	MODIFY	False	True	molecular_function	genes/OCTVU/CTR1/CTR1-ai-review.yaml
CTR2	Octopus vulgaris	GO:0032870	cellular response to hormone stimulus	KEEP_AS_NON_CORE	False	False	biological_process	genes/OCTVU/CTR2/CTR2-ai-review.yaml
CTR2	Octopus vulgaris	GO:0042277	peptide binding	MODIFY	False	True	molecular_function	genes/OCTVU/CTR2/CTR2-ai-review.yaml
DDO	Octopus vulgaris	GO:0005737	cytoplasm	MARK_AS_OVER_ANNOTATED	False	False	cellular_component	genes/OCTVU/DDO/DDO-ai-review.yaml
DDO	Octopus vulgaris	GO:0019478	D-amino acid catabolic process	ACCEPT	False	False	biological_process	genes/OCTVU/DDO/DDO-ai-review.yaml
OCTS1	Octopus vulgaris	GO:0004364	glutathione transferase activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/OCTVU/OCTS1/OCTS1-ai-review.yaml
OCTS1	Octopus vulgaris	GO:0006749	glutathione metabolic process	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/OCTVU/OCTS1/OCTS1-ai-review.yaml
OPR	Octopus vulgaris	GO:0032870	cellular response to hormone stimulus	MODIFY	False	True	biological_process	genes/OCTVU/OPR/OPR-ai-review.yaml
OPR	Octopus vulgaris	GO:0042277	peptide binding	MODIFY	False	True	molecular_function	genes/OCTVU/OPR/OPR-ai-review.yaml
AJ80_06654	Polytolypa hystricis (strain UAMH7299)	GO:0016491	oxidoreductase activity	KEEP_AS_NON_CORE	False	False	molecular_function	genes/POLH7/AJ80_06654/AJ80_06654-ai-review.yaml
merA	Pseudomonas aeruginosa	GO:0003955	NAD(P)H dehydrogenase (quinone) activity	REMOVE	False	False	molecular_function	genes/PSEAI/merA/merA-ai-review.yaml
PP_0094	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0004713	protein tyrosine kinase activity	REMOVE	False	False	molecular_function	genes/PSEPK/PP_0094/PP_0094-ai-review.yaml
PP_0094	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/PP_0094/PP_0094-ai-review.yaml
PP_0416	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/PP_0416/PP_0416-ai-review.yaml
PP_0416	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006281	DNA repair	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/PP_0416/PP_0416-ai-review.yaml
PP_0500	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/PP_0500/PP_0500-ai-review.yaml
PP_0581	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	ACCEPT	False	False	molecular_function	genes/PSEPK/PP_0581/PP_0581-ai-review.yaml
PP_0892	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0008808	cardiolipin synthase activity	UNDECIDED	False	False	molecular_function	genes/PSEPK/PP_0892/PP_0892-ai-review.yaml
PP_0892	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016020	membrane	ACCEPT	False	False	cellular_component	genes/PSEPK/PP_0892/PP_0892-ai-review.yaml
tsaA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/PP_1084/PP_1084-ai-review.yaml
tsaA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0008379	thioredoxin peroxidase activity	ACCEPT	False	False	molecular_function	genes/PSEPK/PP_1084/PP_1084-ai-review.yaml
tsaA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0033554	cellular response to stress	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/PP_1084/PP_1084-ai-review.yaml
tsaA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0042744	hydrogen peroxide catabolic process	ACCEPT	False	False	biological_process	genes/PSEPK/PP_1084/PP_1084-ai-review.yaml
tsaA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0045454	cell redox homeostasis	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/PP_1084/PP_1084-ai-review.yaml
PP_1255	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005737	cytoplasm	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/PP_1255/PP_1255-ai-review.yaml
PP_1257	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0008840	4-hydroxy-tetrahydrodipicolinate synthase activity	REMOVE	False	False	molecular_function	genes/PSEPK/PP_1257/PP_1257-ai-review.yaml
PP_1703	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016020	membrane	REMOVE	False	False	cellular_component	genes/PSEPK/PP_1703/PP_1703-ai-review.yaml
PP_1907	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/PP_1907/PP_1907-ai-review.yaml
PP_1907	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006281	DNA repair	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/PP_1907/PP_1907-ai-review.yaml
PP_1907	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0008967	phosphoglycolate phosphatase activity	ACCEPT	False	False	molecular_function	genes/PSEPK/PP_1907/PP_1907-ai-review.yaml
PP_1969	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0061798	GTP 3',8'-cyclase activity	UNDECIDED	False	False	molecular_function	genes/PSEPK/PP_1969/PP_1969-ai-review.yaml
PP_1969	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0061799	cyclic pyranopterin monophosphate synthase activity	REMOVE	False	False	molecular_function	genes/PSEPK/PP_1969/PP_1969-ai-review.yaml
PP_2213	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0004321	fatty-acyl-CoA synthase activity	MODIFY	False	True	molecular_function	genes/PSEPK/PP_2213/PP_2213-ai-review.yaml
PP_2213	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006633	fatty acid biosynthetic process	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/PP_2213/PP_2213-ai-review.yaml
PP_2213	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006637	acyl-CoA metabolic process	ACCEPT	False	False	biological_process	genes/PSEPK/PP_2213/PP_2213-ai-review.yaml
PP_2213	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0015645	fatty acid ligase activity	ACCEPT	False	False	molecular_function	genes/PSEPK/PP_2213/PP_2213-ai-review.yaml
PP_2325	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005737	cytoplasm	ACCEPT	False	False	cellular_component	genes/PSEPK/PP_2325/PP_2325-ai-review.yaml
PP_2482	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0061798	GTP 3',8'-cyclase activity	UNDECIDED	False	False	molecular_function	genes/PSEPK/PP_2482/PP_2482-ai-review.yaml
PP_2482	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0061799	cyclic pyranopterin monophosphate synthase activity	REMOVE	False	False	molecular_function	genes/PSEPK/PP_2482/PP_2482-ai-review.yaml
PP_2528	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0004124	cysteine synthase activity	REMOVE	False	False	molecular_function	genes/PSEPK/PP_2528/PP_2528-ai-review.yaml
PP_2528	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005737	cytoplasm	ACCEPT	False	False	cellular_component	genes/PSEPK/PP_2528/PP_2528-ai-review.yaml
PP_2528	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0071269	L-homocysteine biosynthetic process	UNDECIDED	False	False	biological_process	genes/PSEPK/PP_2528/PP_2528-ai-review.yaml
PP_2998	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005737	cytoplasm	ACCEPT	False	False	cellular_component	genes/PSEPK/PP_2998/PP_2998-ai-review.yaml
PP_3117	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006281	DNA repair	MODIFY	False	True	biological_process	genes/PSEPK/PP_3117/PP_3117-ai-review.yaml
PP_3157	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0042578	phosphoric ester hydrolase activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/PP_3157/PP_3157-ai-review.yaml
PP_3303	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/PP_3303/PP_3303-ai-review.yaml
PP_3394	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0004419	hydroxymethylglutaryl-CoA lyase activity	UNDECIDED	False	False	molecular_function	genes/PSEPK/PP_3394/PP_3394-ai-review.yaml
PP_3394	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006552	L-leucine catabolic process	UNDECIDED	False	False	biological_process	genes/PSEPK/PP_3394/PP_3394-ai-review.yaml
PP_3394	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0046951	ketone body biosynthetic process	UNDECIDED	False	False	biological_process	genes/PSEPK/PP_3394/PP_3394-ai-review.yaml
PP_3571	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0008777	acetylornithine deacetylase activity	UNDECIDED	False	False	molecular_function	genes/PSEPK/PP_3571/PP_3571-ai-review.yaml
PP_3599	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0008840	4-hydroxy-tetrahydrodipicolinate synthase activity	REMOVE	False	False	molecular_function	genes/PSEPK/PP_3599/PP_3599-ai-review.yaml
PP_3768	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/PP_3768/PP_3768-ai-review.yaml
PP_3768	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0009423	chorismate biosynthetic process	ACCEPT	False	False	biological_process	genes/PSEPK/PP_3768/PP_3768-ai-review.yaml
PP_3768	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0019632	shikimate metabolic process	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/PP_3768/PP_3768-ai-review.yaml
PP_3768	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0050661	NADP binding	ACCEPT	False	False	molecular_function	genes/PSEPK/PP_3768/PP_3768-ai-review.yaml
PP_3995	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:1990228	sulfurtransferase complex	ACCEPT	False	False	cellular_component	genes/PSEPK/PP_3995/PP_3995-ai-review.yaml
PP_4379	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0044550	secondary metabolite biosynthetic process	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/PP_4379/PP_4379-ai-review.yaml
PP_4545	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0044550	secondary metabolite biosynthetic process	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/PP_4545/PP_4545-ai-review.yaml
PP_4594	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0004123	cystathionine gamma-lyase activity	UNDECIDED	False	False	molecular_function	genes/PSEPK/PP_4594/PP_4594-ai-review.yaml
PP_4594	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005737	cytoplasm	ACCEPT	False	False	cellular_component	genes/PSEPK/PP_4594/PP_4594-ai-review.yaml
PP_4594	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016846	carbon-sulfur lyase activity	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/PP_4594/PP_4594-ai-review.yaml
PP_4638	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	ACCEPT	False	False	cellular_component	genes/PSEPK/PP_4638/PP_4638-ai-review.yaml
PP_4638	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0071949	FAD binding	ACCEPT	False	False	molecular_function	genes/PSEPK/PP_4638/PP_4638-ai-review.yaml
PP_5298	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005829	cytosol	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/PP_5298/PP_5298-ai-review.yaml
PP_5298	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006598	polyamine catabolic process	MODIFY	False	True	biological_process	genes/PSEPK/PP_5298/PP_5298-ai-review.yaml
accD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0009329	acetate CoA-transferase complex	REMOVE	False	False	cellular_component	genes/PSEPK/accD/accD-ai-review.yaml
aceF	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005737	cytoplasm	ACCEPT	False	False	cellular_component	genes/PSEPK/aceF/aceF-ai-review.yaml
aceF	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016407	acetyltransferase activity	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/aceF/aceF-ai-review.yaml
