GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO ASPECT	ECO ID	GO EVIDENCE CODE	REFERENCE	TAXON ID	ASSIGNED BY	DATE
UniProtKB	P10937	Pnmt	involved_in	GO:0032868	P	ECO:0000270	IEP	PMID:15677399	10116	RGD	20110412
UniProtKB	P10937	Pnmt	involved_in	GO:0035176	P	ECO:0000270	IEP	PMID:15345906	10116	RGD	20110412
UniProtKB	P10937	Pnmt	involved_in	GO:0035900	P	ECO:0000270	IEP	PMID:20203532	10116	RGD	20141212
UniProtKB	P10937	Pnmt	involved_in	GO:0035902	P	ECO:0000270	IEP	PMID:17683801	10116	RGD	20141212
UniProtKB	P10937	Pnmt	involved_in	GO:0043434	P	ECO:0000270	IEP	PMID:15380299	10116	RGD	20110412
UniProtKB	P10937	Pnmt	involved_in	GO:0045471	P	ECO:0000270	IEP	PMID:21382450	10116	RGD	20110405
UniProtKB	P10937	Pnmt	involved_in	GO:0045472	P	ECO:0000270	IEP	PMID:19120141	10116	RGD	20110401
UniProtKB	P10937	Pnmt	involved_in	GO:0071363	P	ECO:0000270	IEP	PMID:16926281	10116	RGD	20110408
UniProtKB	P10937	Pnmt	involved_in	GO:0071375	P	ECO:0000270	IEP	PMID:16926281	10116	RGD	20110408
UniProtKB	P10937	Pnmt	involved_in	GO:0071549	P	ECO:0000270	IEP	PMID:15564339	10116	RGD	20110412
UniProtKB	P10958	fixJ	involved_in	GO:0045893	P	ECO:0005641	IEP	PMID:15256575	266834	CollecTF	20170328
UniProtKB	P10963	PCK1	involved_in	GO:0006094	P	ECO:0000270	IEP	PMID:2689220	559292	SGD	20130807
UniProtKB	P10980	Chrm2	involved_in	GO:0045471	P	ECO:0000270	IEP	PMID:37402853	10116	RGD	20250131
UniProtKB	P10981	Act87E	involved_in	GO:0030723	P	ECO:0000270	IEP	PMID:9344535	7227	UniProt	20240423
UniProtKB	P10987	Act5C	involved_in	GO:0007291	P	ECO:0000270	IEP	PMID:12642486	7227	FlyBase	20060803
UniProtKB	P10987	Act5C	involved_in	GO:0030723	P	ECO:0000270	IEP	PMID:9344535	7227	UniProt	20240423
UniProtKB	P11021	HSPA5	involved_in	GO:0021762	P	ECO:0007007	HEP	PMID:22926577	9606	UniProt	20140103
UniProtKB	P11030	Dbi	involved_in	GO:0031670	P	ECO:0000270	IEP	PMID:15825833	10116	RGD	20100203
UniProtKB	P11030	Dbi	involved_in	GO:1990708	P	ECO:0000270	IEP	PMID:15950760	10116	RGD	20241031
UniProtKB	P11032	Gzma	acts_upstream_of_or_within	GO:0009617	P	ECO:0000270	IEP	PMID:23012479	10090	MGI	20180530
UniProtKB	P11035	NIA2	acts_upstream_of_or_within	GO:0009610	P	ECO:0000270	IEP	PMID:17397506	3702	TAIR	20071107
UniProtKB	P11043	EPSPS	involved_in	GO:0007623	P	ECO:0000270	IEP	PMID:26124104	4102	UniProt	20200703
UniProtKB	P11087	Col1a1	involved_in	GO:0001649	P	ECO:0000270	IEP	PMID:16311053	10090	BHF-UCL	20081118
UniProtKB	P11087	Col1a1	involved_in	GO:0071260	P	ECO:0000270	IEP	PMID:21625049	10090	UniProt	20110825
UniProtKB	P11137	MAP2	involved_in	GO:0021954	P	ECO:0000270	IEP	PMID:20846339	9606	DFLAT	20110525
UniProtKB	P11137	MAP2	involved_in	GO:0031175	P	ECO:0000270	IEP	PMID:20846339	9606	DFLAT	20110607
UniProtKB	P11137	MAP2	involved_in	GO:0048813	P	ECO:0000270	IEP	PMID:20846339	9606	DFLAT	20110525
UniProtKB	P11141	hsp-6	involved_in	GO:0034514	P	ECO:0000270	IEP	PMID:15280428	6239	WB	20140410
UniProtKB	P11145	P11145	acts_upstream_of_or_within	GO:0009408	P	ECO:0000270	IEP	PMID:23592996	5702	GeneDB	20170524
UniProtKB	P11152	Lpl	acts_upstream_of_or_within	GO:0009617	P	ECO:0000270	IEP	PMID:23012479	10090	MGI	20180606
UniProtKB	P11167	Slc2a1	involved_in	GO:0001666	P	ECO:0000270	IEP	PMID:29676955	10116	RGD	20180726
UniProtKB	P11167	Slc2a1	involved_in	GO:0007565	P	ECO:0000270	IEP	PMID:21744335	10116	RGD	20170421
UniProtKB	P11167	Slc2a1	involved_in	GO:0021987	P	ECO:0000270	IEP	PMID:16581179	10116	RGD	20170421
UniProtKB	P11167	Slc2a1	involved_in	GO:0032868	P	ECO:0000270	IEP	PMID:12399425	10116	RGD	20050217
UniProtKB	P11167	Slc2a1	involved_in	GO:0071260	P	ECO:0000270	IEP	PMID:19918242	10116	RGD	20170424
UniProtKB	P11167	Slc2a1	involved_in	GO:0071474	P	ECO:0000270	IEP	PMID:11546675	10116	RGD	20170427
UniProtKB	P11167	Slc2a1	involved_in	GO:1904016	P	ECO:0000270	IEP	PMID:16581179	10116	RGD	20170421
UniProtKB	P11215	ITGAM	involved_in	GO:0010668	P	ECO:0000270	IEP	PMID:23154389	9606	UniProt	20140729
UniProtKB	P11232	Txn	involved_in	GO:0010269	P	ECO:0000270	IEP	PMID:15792362	10116	RGD	20110628
UniProtKB	P11232	Txn	involved_in	GO:0014823	P	ECO:0000270	IEP	PMID:20601738	10116	RGD	20110627
UniProtKB	P11232	Txn	involved_in	GO:0048678	P	ECO:0000270	IEP	PMID:19833109	10116	RGD	20110628
UniProtKB	P11232	Txn	involved_in	GO:0071236	P	ECO:0000270	IEP	PMID:21184825	10116	RGD	20110627
UniProtKB	P11232	Txn	involved_in	GO:0071333	P	ECO:0000270	IEP	PMID:20453393	10116	RGD	20110628
UniProtKB	P11232	Txn	involved_in	GO:0071455	P	ECO:0000270	IEP	PMID:21505996	10116	RGD	20110627
UniProtKB	P11232	Txn	involved_in	GO:0071466	P	ECO:0000270	IEP	PMID:20453393	10116	RGD	20110628
UniProtKB	P11232	Txn	involved_in	GO:0071548	P	ECO:0000270	IEP	PMID:20393169	10116	RGD	20110628
UniProtKB	P11232	Txn	involved_in	GO:0097068	P	ECO:0000270	IEP	PMID:20729758	10116	RGD	20110627
UniProtKB	P11290	yibD	acts_upstream_of_or_within	GO:0016036	P	ECO:0000270	IEP	PMID:23372159	83333	EcoCyc	20130311
UniProtKB	P11345	Raf1	involved_in	GO:0007507	P	ECO:0000270	IEP	PMID:9779826	10116	RGD	20050217
UniProtKB	P11348	Qdpr	involved_in	GO:0001889	P	ECO:0000270	IEP	PMID:710385	10116	RGD	20110314
UniProtKB	P11348	Qdpr	involved_in	GO:0010044	P	ECO:0000270	IEP	PMID:3477172	10116	RGD	20110311
UniProtKB	P11348	Qdpr	involved_in	GO:0010288	P	ECO:0000270	IEP	PMID:3815851	10116	RGD	20110311
UniProtKB	P11348	Qdpr	involved_in	GO:0033762	P	ECO:0000270	IEP	PMID:4155291	10116	RGD	20110311
UniProtKB	P11348	Qdpr	involved_in	GO:0071466	P	ECO:0000270	IEP	PMID:2484967	10116	RGD	20110311
UniProtKB	P11349	narH	acts_upstream_of_or_within	GO:0009061	P	ECO:0000270	IEP	PMID:2832376	83333	EcoCyc	20140731
UniProtKB	P11350	narI	acts_upstream_of_or_within	GO:0009061	P	ECO:0000270	IEP	PMID:2832376	83333	EcoCyc	20140803
UniProtKB	P11384	Sct	involved_in	GO:0048566	P	ECO:0000270	IEP	PMID:1711228	10116	RGD	20141120
UniProtKB	P11387	TOP1	involved_in	GO:0007623	P	ECO:0000270	IEP	PMID:22904072	9606	UniProt	20140921
UniProtKB	P11387	TOP1	involved_in	GO:0009410	P	ECO:0000270	IEP	PMID:16127745	9606	UniProt	20070621
UniProtKB	P11403	Fgf4	acts_upstream_of_or_within	GO:1990830	P	ECO:0000270	IEP	PMID:20439489	10090	MGI	20170524
UniProtKB	P11413	G6PD	involved_in	GO:0021762	P	ECO:0007007	HEP	PMID:22926577	9606	UniProt	20140103
UniProtKB	P11442	Cltc	is_active_in	GO:0098850	C	ECO:0000279	IEP	PMID:1325974	10116	SynGO	20240306
UniProtKB	P11449	Vm26Aa	involved_in	GO:0007305	P	ECO:0000270	IEP	PMID:3119397	7227	FlyBase	20120607
UniProtKB	P11466	Crot	involved_in	GO:0071874	P	ECO:0007007	HEP	PMID:14618266	10116	RGD	20081013
UniProtKB	P11473	VDR	involved_in	GO:0046697	P	ECO:0000270	IEP	PMID:16720713	9606	BHF-UCL	20090507
UniProtKB	P11490	PETE	NOT|involved_in	GO:0046688	P	ECO:0000270	IEP	PMID:19084994	3702	TAIR	20090225
UniProtKB	P11497	Acaca	involved_in	GO:0007584	P	ECO:0000270	IEP	PMID:26394137	10116	RGD	20230717
UniProtKB	P11497	Acaca	involved_in	GO:0009410	P	ECO:0000270	IEP	PMID:16979414	10116	RGD	20070628
UniProtKB	P11497	Acaca	involved_in	GO:0031667	P	ECO:0000270	IEP	PMID:25943649	10116	RGD	20220627
UniProtKB	P11505	Atp2b1	involved_in	GO:0003407	P	ECO:0000270	IEP	PMID:16079002	10116	RGD	20100419
UniProtKB	P11505	Atp2b1	involved_in	GO:0071305	P	ECO:0000270	IEP	PMID:11277270	10116	RGD	20100419
UniProtKB	P11505	Atp2b1	involved_in	GO:0071386	P	ECO:0000270	IEP	PMID:10777776	10116	RGD	20100419
UniProtKB	P11506	Atp2b2	involved_in	GO:0003407	P	ECO:0000270	IEP	PMID:16079002	10116	RGD	20100419
UniProtKB	P11507	Atp2a2	involved_in	GO:0032496	P	ECO:0000270	IEP	PMID:25712896	10116	RGD	20180228
UniProtKB	P11507	Atp2a2	involved_in	GO:0034605	P	ECO:0000270	IEP	PMID:10748035	10116	RGD	20180822
UniProtKB	P11507	Atp2a2	involved_in	GO:0090076	P	ECO:0000270	IEP	PMID:21993782	10116	RGD	20180817
UniProtKB	P11530	Dmd	involved_in	GO:0014894	P	ECO:0000270	IEP	PMID:8906620	10116	RGD	20161011
UniProtKB	P11530	Dmd	involved_in	GO:0021987	P	ECO:0000270	IEP	PMID:1454857	10116	RGD	20170503
UniProtKB	P11530	Dmd	involved_in	GO:0030154	P	ECO:0000270	IEP	PMID:22008482	10116	RGD	20120730
UniProtKB	P11530	Dmd	involved_in	GO:0030182	P	ECO:0000270	IEP	PMID:8858620	10116	RGD	20170503
UniProtKB	P11530	Dmd	involved_in	GO:0042692	P	ECO:0000270	IEP	PMID:19903098	10116	RGD	20120730
UniProtKB	P11530	Dmd	involved_in	GO:0043403	P	ECO:0000270	IEP	PMID:12086334	10116	RGD	20161006
UniProtKB	P11588	Mup1	involved_in	GO:0009267	P	ECO:0000270	IEP	PMID:19336396	10090	UniProt	20101215
UniProtKB	P11588	Mup1	involved_in	GO:0035634	P	ECO:0000270	IEP	PMID:17086191	10090	UniProt	20110114
UniProtKB	P11588	Mup1	involved_in	GO:0071240	P	ECO:0000270	IEP	PMID:19336396	10090	UniProt	20101215
UniProtKB	P11588	Mup1	involved_in	GO:0071394	P	ECO:0000270	IEP	PMID:6643987	10090	UniProt	20101215
UniProtKB	P11588	Mup1	involved_in	GO:0071394	P	ECO:0000270	IEP	PMID:6707444	10090	UniProt	20101215
UniProtKB	P11598	Pdia3	involved_in	GO:0001666	P	ECO:0000270	IEP	PMID:23315792	10116	RGD	20150408
UniProtKB	P11598	Pdia3	involved_in	GO:0002931	P	ECO:0000270	IEP	PMID:12872233	10116	RGD	20150410
UniProtKB	P11598	Pdia3	involved_in	GO:0007623	P	ECO:0000270	IEP	PMID:16375900	10116	RGD	20150410
UniProtKB	P11598	Pdia3	involved_in	GO:0031667	P	ECO:0000270	IEP	PMID:16375900	10116	RGD	20150410
UniProtKB	P11598	Pdia3	involved_in	GO:0033595	P	ECO:0000270	IEP	PMID:21254785	10116	RGD	20150408
UniProtKB	P11598	Pdia3	involved_in	GO:0044321	P	ECO:0000270	IEP	PMID:16375900	10116	RGD	20150410
UniProtKB	P11598	Pdia3	involved_in	GO:0045471	P	ECO:0000270	IEP	PMID:22545783	10116	RGD	20150409
UniProtKB	P11598	Pdia3	involved_in	GO:0055093	P	ECO:0000270	IEP	PMID:19411306	10116	RGD	20150408
UniProtKB	P11598	Pdia3	involved_in	GO:0071560	P	ECO:0000270	IEP	PMID:15862831	10116	RGD	20150409
UniProtKB	P11598	Pdia3	involved_in	GO:1901423	P	ECO:0000270	IEP	PMID:12018992	10116	RGD	20150409
UniProtKB	P11598	Pdia3	involved_in	GO:1904148	P	ECO:0000270	IEP	PMID:19260726	10116	RGD	20150413
UniProtKB	P11608	Mt-atp8	involved_in	GO:0055093	P	ECO:0000270	IEP	PMID:18481000	10116	RGD	20081210
UniProtKB	P11661	Mt-nd5	involved_in	GO:0001666	P	ECO:0000270	IEP	PMID:16257962	10116	RGD	20081211
UniProtKB	P11661	Mt-nd5	involved_in	GO:0042542	P	ECO:0000270	IEP	PMID:9788897	10116	RGD	20081211
UniProtKB	P11662	Mt-nd2	involved_in	GO:0001666	P	ECO:0000270	IEP	PMID:33310031	10116	RGD	20230717
UniProtKB	P11667	argO	acts_upstream_of_or_within	GO:1903826	P	ECO:0000270	IEP	PMID:15150242	83333	EcoCyc	20150518
UniProtKB	P11667	argO	enables	GO:0061459	F	ECO:0000270	IEP	PMID:15150242	83333	EcoCyc	20150518
UniProtKB	P11672	Lcn2	acts_upstream_of_or_within	GO:0009617	P	ECO:0000270	IEP	PMID:23012479	10090	MGI	20180412
UniProtKB	P11685	Sftpc	involved_in	GO:0007623	P	ECO:0000270	IEP	PMID:12872443	10116	RGD	20100924
UniProtKB	P11685	Sftpc	involved_in	GO:0009725	P	ECO:0000270	IEP	PMID:9779374	10116	RGD	20100924
UniProtKB	P11685	Sftpc	involved_in	GO:0009749	P	ECO:0000270	IEP	PMID:10027080	10116	RGD	20100924
UniProtKB	P11685	Sftpc	involved_in	GO:0032496	P	ECO:0000270	IEP	PMID:11000512	10116	RGD	20101008
UniProtKB	P11685	Sftpc	involved_in	GO:0032526	P	ECO:0000270	IEP	PMID:9505268	10116	RGD	20100924
UniProtKB	P11685	Sftpc	involved_in	GO:0033189	P	ECO:0000270	IEP	PMID:10385596	10116	RGD	20101008
UniProtKB	P11685	Sftpc	involved_in	GO:0051384	P	ECO:0000270	IEP	PMID:1319687	10116	RGD	20100924
UniProtKB	P11685	Sftpc	involved_in	GO:0051591	P	ECO:0000270	IEP	PMID:1319687	10116	RGD	20100924
UniProtKB	P11685	Sftpc	involved_in	GO:0055093	P	ECO:0000270	IEP	PMID:11472975	10116	RGD	20100923
UniProtKB	P11685	Sftpc	involved_in	GO:0070741	P	ECO:0000270	IEP	PMID:11000512	10116	RGD	20101008
UniProtKB	P11685	Sftpc	involved_in	GO:0070848	P	ECO:0000270	IEP	PMID:11076805	10116	RGD	20101008
UniProtKB	P11685	Sftpc	involved_in	GO:0071260	P	ECO:0000270	IEP	PMID:12600831	10116	RGD	20100924
UniProtKB	P11685	Sftpc	involved_in	GO:0071732	P	ECO:0000270	IEP	PMID:15640287	10116	RGD	20100922
UniProtKB	P11715	Cyp17a1	involved_in	GO:0008584	P	ECO:0000270	IEP	PMID:10822021	10116	RGD	20101206
UniProtKB	P11715	Cyp17a1	involved_in	GO:0009410	P	ECO:0000270	IEP	PMID:19603415	10116	RGD	20101110
UniProtKB	P11715	Cyp17a1	involved_in	GO:0009635	P	ECO:0000270	IEP	PMID:20667998	10116	RGD	20101109
UniProtKB	P11715	Cyp17a1	involved_in	GO:0009636	P	ECO:0000270	IEP	PMID:17291543	10116	RGD	20070508
UniProtKB	P11715	Cyp17a1	involved_in	GO:0010034	P	ECO:0000270	IEP	PMID:21046364	10116	RGD	20101118
UniProtKB	P11715	Cyp17a1	involved_in	GO:0010212	P	ECO:0000270	IEP	PMID:18821396	10116	RGD	20101117
UniProtKB	P11715	Cyp17a1	involved_in	GO:0017085	P	ECO:0000270	IEP	PMID:17569032	10116	RGD	20101118
UniProtKB	P11715	Cyp17a1	involved_in	GO:0021766	P	ECO:0000270	IEP	PMID:21047951	10116	RGD	20101109
UniProtKB	P11715	Cyp17a1	involved_in	GO:0030325	P	ECO:0000270	IEP	PMID:17065412	10116	RGD	20101129
UniProtKB	P11715	Cyp17a1	involved_in	GO:0031667	P	ECO:0000270	IEP	PMID:17936465	10116	RGD	20101124
UniProtKB	P11715	Cyp17a1	involved_in	GO:0031667	P	ECO:0000270	IEP	PMID:19389810	10116	RGD	20101119
UniProtKB	P11715	Cyp17a1	involved_in	GO:0032526	P	ECO:0000270	IEP	PMID:19497980	10116	RGD	20100413
UniProtKB	P11715	Cyp17a1	involved_in	GO:0033327	P	ECO:0000270	IEP	PMID:18502897	10116	RGD	20101117
UniProtKB	P11715	Cyp17a1	involved_in	GO:0034097	P	ECO:0000270	IEP	PMID:15958400	10116	RGD	20101129
UniProtKB	P11715	Cyp17a1	involved_in	GO:0034698	P	ECO:0000270	IEP	PMID:17291543	10116	RGD	20101129
UniProtKB	P11715	Cyp17a1	involved_in	GO:0048545	P	ECO:0000270	IEP	PMID:19961867	10116	RGD	20101110
UniProtKB	P11715	Cyp17a1	involved_in	GO:0051591	P	ECO:0000270	IEP	PMID:17291543	10116	RGD	20101129
UniProtKB	P11715	Cyp17a1	involved_in	GO:0051597	P	ECO:0000270	IEP	PMID:17869401	10116	RGD	20101124
UniProtKB	P11715	Cyp17a1	involved_in	GO:0060992	P	ECO:0000270	IEP	PMID:16214947	10116	RGD	20101129
UniProtKB	P11715	Cyp17a1	involved_in	GO:0060992	P	ECO:0000270	IEP	PMID:17369198	10116	RGD	20101129
UniProtKB	P11715	Cyp17a1	involved_in	GO:0071222	P	ECO:0000270	IEP	PMID:20665543	10116	RGD	20101109
UniProtKB	P11715	Cyp17a1	involved_in	GO:0071236	P	ECO:0000270	IEP	PMID:18655822	10116	RGD	20101117
UniProtKB	P11715	Cyp17a1	involved_in	GO:0071371	P	ECO:0000270	IEP	PMID:20963569	10116	RGD	20101118
UniProtKB	P11715	Cyp17a1	involved_in	GO:1904612	P	ECO:0000270	IEP	PMID:20059580	10116	RGD	20101119
UniProtKB	P11762	Lgals1	involved_in	GO:0009410	P	ECO:0000270	IEP	PMID:17490626	10116	RGD	20100215
UniProtKB	P11762	Lgals1	involved_in	GO:0035900	P	ECO:0000270	IEP	PMID:19616040	10116	RGD	20100216
UniProtKB	P11762	Lgals1	involved_in	GO:0048678	P	ECO:0000270	IEP	PMID:18850073	10116	RGD	20100215
UniProtKB	P11762	Lgals1	involved_in	GO:0071333	P	ECO:0000270	IEP	PMID:19125585	10116	RGD	20100215
UniProtKB	P11802	CDK4	involved_in	GO:0009410	P	ECO:0000270	IEP	PMID:18291362	9606	UniProt	20170308
UniProtKB	P11864	yhaC	acts_upstream_of_or_within	GO:0006974	P	ECO:0000270	IEP	PMID:11967071	83333	EcoliWiki	20100722
UniProtKB	P11883	Aldh3a1	involved_in	GO:0007584	P	ECO:0000270	IEP	PMID:7751973	10116	RGD	20080911
UniProtKB	P11883	Aldh3a1	involved_in	GO:0009410	P	ECO:0000270	IEP	PMID:10323328	10116	RGD	20090409
UniProtKB	P11884	Aldh2	involved_in	GO:0001889	P	ECO:0000270	IEP	PMID:16291827	10116	RGD	20090409
UniProtKB	P11884	Aldh2	involved_in	GO:0002931	P	ECO:0000270	IEP	PMID:30131474	10116	RGD	20191115
UniProtKB	P11884	Aldh2	involved_in	GO:0006067	P	ECO:0000270	IEP	PMID:28688179	10116	RGD	20191212
UniProtKB	P11884	Aldh2	involved_in	GO:0008637	P	ECO:0000270	IEP	PMID:30131474	10116	RGD	20191115
UniProtKB	P11884	Aldh2	involved_in	GO:0032355	P	ECO:0000270	IEP	PMID:16339744	10116	RGD	20130312
UniProtKB	P11884	Aldh2	involved_in	GO:0032496	P	ECO:0000270	IEP	PMID:11578593	10116	RGD	20070112
UniProtKB	P11884	Aldh2	involved_in	GO:0032570	P	ECO:0000270	IEP	PMID:8749803	10116	RGD	20090413
UniProtKB	P11884	Aldh2	involved_in	GO:0032870	P	ECO:0000270	IEP	PMID:8749803	10116	RGD	20090413
UniProtKB	P11884	Aldh2	involved_in	GO:0033574	P	ECO:0000270	IEP	PMID:8749803	10116	RGD	20090413
UniProtKB	P11884	Aldh2	involved_in	GO:0035094	P	ECO:0000270	IEP	PMID:12359213	10116	RGD	20070112
UniProtKB	P11884	Aldh2	involved_in	GO:0045471	P	ECO:0000270	IEP	PMID:28688179	10116	RGD	20191212
UniProtKB	P11884	Aldh2	involved_in	GO:0055093	P	ECO:0000270	IEP	PMID:16782756	10116	RGD	20090409
UniProtKB	P11884	Aldh2	involved_in	GO:0071398	P	ECO:0000270	IEP	PMID:11463352	10116	RGD	20100127
UniProtKB	P11884	Aldh2	involved_in	GO:1902882	P	ECO:0000270	IEP	PMID:30131474	10116	RGD	20191115
UniProtKB	P11884	Aldh2	involved_in	GO:1904639	P	ECO:0000270	IEP	PMID:28688179	10116	RGD	20191212
UniProtKB	P11915	Scp2	involved_in	GO:0032355	P	ECO:0000270	IEP	PMID:2474437	10116	RGD	20150402
UniProtKB	P11915	Scp2	involved_in	GO:0034699	P	ECO:0000270	IEP	PMID:2249635	10116	RGD	20150401
UniProtKB	P11915	Scp2	involved_in	GO:0071397	P	ECO:0000270	IEP	PMID:7989577	10116	RGD	20150401
UniProtKB	P11915	Scp2	involved_in	GO:0071397	P	ECO:0000270	IEP	PMID:8847489	10116	RGD	20150331
UniProtKB	P11926	ODC1	involved_in	GO:0009615	P	ECO:0000270	IEP	PMID:16548883	9606	UniProt	20091126
UniProtKB	P11960	Bckdha	involved_in	GO:0007584	P	ECO:0000270	IEP	PMID:8109974	10116	RGD	20070205
UniProtKB	P11960	Bckdha	involved_in	GO:0051384	P	ECO:0000270	IEP	PMID:8034710	10116	RGD	20070205
UniProtKB	P11960	Bckdha	involved_in	GO:0051591	P	ECO:0000270	IEP	PMID:8034710	10116	RGD	20070205
UniProtKB	P11976	ecmB	acts_upstream_of_or_within	GO:0009642	P	ECO:0007007	HEP	PMID:41057014	44689	dictyBase	20251015
UniProtKB	P11976	ecmB	acts_upstream_of_or_within	GO:0031154	P	ECO:0000270	IEP	PMID:25887420	44689	dictyBase	20150602
UniProtKB	P11980	Pkm	involved_in	GO:0001666	P	ECO:0000270	IEP	PMID:3696161	10116	RGD	20090204
UniProtKB	P11980	Pkm	involved_in	GO:0007584	P	ECO:0000270	IEP	PMID:7929251	10116	RGD	20090204
UniProtKB	P11980	Pkm	involved_in	GO:0009629	P	ECO:0000270	IEP	PMID:12165359	10116	RGD	20090204
UniProtKB	P11980	Pkm	involved_in	GO:0014870	P	ECO:0000270	IEP	PMID:6331066	10116	RGD	20090204
UniProtKB	P11980	Pkm	involved_in	GO:0032868	P	ECO:0000270	IEP	PMID:7929251	10116	RGD	20090204
UniProtKB	P12001	Rpl18	involved_in	GO:0097421	P	ECO:0000270	IEP	PMID:6121318	10116	RGD	20160222
UniProtKB	P12004	PCNA	involved_in	GO:0030855	P	ECO:0000270	IEP	PMID:21492153	9606	UniProt	20140109
UniProtKB	P12019	pdsA	acts_upstream_of_or_within	GO:0031152	P	ECO:0000270	IEP	PMID:25887420	44689	dictyBase	20150602
UniProtKB	P12023	App	is_active_in	GO:0048786	C	ECO:0000279	IEP	PMID:23815291	10090	SynGO	20240306
UniProtKB	P12025	Mdk	involved_in	GO:0021542	P	ECO:0000270	IEP	PMID:10096022	10090	DFLAT	20101004
UniProtKB	P12025	Mdk	involved_in	GO:0021987	P	ECO:0000270	IEP	PMID:10096022	10090	DFLAT	20101004
UniProtKB	P12075	Cox5b	involved_in	GO:0043434	P	ECO:0000270	IEP	PMID:12881229	10116	RGD	20081009
UniProtKB	P12075	Cox5b	involved_in	GO:0097066	P	ECO:0000270	IEP	PMID:14970006	10116	RGD	20081009
UniProtKB	P12080	if	involved_in	GO:0007476	P	ECO:0000270	IEP	PMID:8898242	7227	FlyBase	20060803
UniProtKB	P12107	COL11A1	involved_in	GO:0035987	P	ECO:0000270	IEP	PMID:23154389	9606	UniProt	20140729
UniProtKB	P12109	COL6A1	involved_in	GO:0035987	P	ECO:0000270	IEP	PMID:23154389	9606	UniProt	20140729
UniProtKB	P12242	Ucp1	involved_in	GO:0050873	P	ECO:0000270	IEP	PMID:15567149	10090	HGNC-UCL	20070523
UniProtKB	P12277	CKB	involved_in	GO:0021762	P	ECO:0007007	HEP	PMID:22926577	9606	UniProt	20140103
UniProtKB	P12336	Slc2a2	involved_in	GO:0009749	P	ECO:0000270	IEP	PMID:12095416	10116	RGD	20050217
UniProtKB	P12336	Slc2a2	involved_in	GO:0015755	P	ECO:0000270	IEP	PMID:12095416	10116	RGD	20050217
UniProtKB	P12336	Slc2a2	involved_in	GO:0043434	P	ECO:0000270	IEP	PMID:12095416	10116	RGD	20101213
UniProtKB	P12336	Slc2a2	involved_in	GO:1904659	P	ECO:0000270	IEP	PMID:12095416	10116	RGD	20050217
UniProtKB	P12346	Tf	involved_in	GO:0001666	P	ECO:0000270	IEP	PMID:16479386	10116	RGD	20070424
UniProtKB	P12346	Tf	involved_in	GO:0006953	P	ECO:0000270	IEP	PMID:17417667	10116	RGD	20070424
UniProtKB	P12346	Tf	involved_in	GO:0010288	P	ECO:0000270	IEP	PMID:23007736	10116	RGD	20130604
UniProtKB	P12346	Tf	involved_in	GO:0071320	P	ECO:0000270	IEP	PMID:15831523	10116	UniProt	20110831
UniProtKB	P12346	Tf	involved_in	GO:0071372	P	ECO:0000270	IEP	PMID:15831523	10116	UniProt	20110831
UniProtKB	P12365	CAT2	involved_in	GO:0000302	P	ECO:0000270	IEP	PMID:11903976	4577	AgBase	20090609
UniProtKB	P12365	CAT2	involved_in	GO:0000302	P	ECO:0000270	IEP	PMID:17314079	4577	AgBase	20090608
UniProtKB	P12365	CAT2	involved_in	GO:0009410	P	ECO:0000270	IEP	PMID:17314079	4577	AgBase	20090608
UniProtKB	P12365	CAT2	involved_in	GO:0009733	P	ECO:0000270	IEP	PMID:11903976	4577	AgBase	20090609
UniProtKB	P12369	Prkar2b	involved_in	GO:0097332	P	ECO:0000270	IEP	PMID:11907174	10116	RGD	20090821
UniProtKB	P12390	Chrnb2	involved_in	GO:0045471	P	ECO:0000270	IEP	PMID:37402853	10116	RGD	20250131
UniProtKB	P12390	Chrnb2	is_active_in	GO:0042734	C	ECO:0000279	IEP	PMID:24607281	10116	SynGO	20240306
UniProtKB	P12411	TUBB1	acts_upstream_of_or_within	GO:0009416	P	ECO:0000270	IEP	PMID:8718628	3702	TAIR	20030203
UniProtKB	P12411	TUBB1	acts_upstream_of_or_within	GO:0009826	P	ECO:0000270	IEP	PMID:8718628	3702	TAIR	20030203
UniProtKB	P12506	tat	involved_in	GO:0019080	P	ECO:0000270	IEP	PMID:10206951	11683	DisProt	20220214
UniProtKB	P12526	Mas1	involved_in	GO:0008584	P	ECO:0000270	IEP	PMID:8001672	10116	RGD	20100224
UniProtKB	P12526	Mas1	involved_in	GO:0009410	P	ECO:0000270	IEP	PMID:19698082	10116	RGD	20091113
UniProtKB	P12526	Mas1	involved_in	GO:0014823	P	ECO:0000270	IEP	PMID:18448664	10116	RGD	20100223
UniProtKB	P12526	Mas1	involved_in	GO:0021766	P	ECO:0000270	IEP	PMID:1521325	10116	RGD	20100224
UniProtKB	P12526	Mas1	involved_in	GO:0034698	P	ECO:0000270	IEP	PMID:19703990	10116	RGD	20100223
UniProtKB	P12526	Mas1	involved_in	GO:0043434	P	ECO:0000270	IEP	PMID:19703990	10116	RGD	20091113
UniProtKB	P12526	Mas1	involved_in	GO:0071375	P	ECO:0000270	IEP	PMID:19793108	10116	RGD	20100223
UniProtKB	P12527	Alox5	involved_in	GO:0007584	P	ECO:0000270	IEP	PMID:16956363	10116	RGD	20070716
UniProtKB	P12527	Alox5	involved_in	GO:0055093	P	ECO:0000270	IEP	PMID:12490039	10116	RGD	20101217
