mapping_file	subject_level	subject_code	curation_status	mapping_scope	target_go_id	target_go_label	target_aspect	flags	scrutiny_decision	rationale
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy gene expression|IRF8 transcriptional program|Transcription factor	mapped	ok_for_propagation_to_go	GO:0003700	DNA-binding transcription factor activity		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This leaf is explicitly restricted to transcription-factor members of an autophagy-linked expression program. The safe shared GO assertion is DNA-binding transcription factor activity, not regulation of autophagy itself.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy gene expression|NFE2L2 transcriptional program|Transcription factor	mapped	ok_for_propagation_to_go	GO:0003700	DNA-binding transcription factor activity		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This leaf is explicitly restricted to transcription-factor members of an autophagy-linked expression program. The safe shared GO assertion is DNA-binding transcription factor activity, not regulation of autophagy itself.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy gene expression|NFkB transcriptional program|Component of NFkB transcription factor	mapped	ok_for_propagation_to_go	GO:0071159	NF-kappaB complex		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This leaf is restricted to NF-kappaB transcription-factor subunits. The matching GO cellular-component term is NF-kappaB complex.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy gene expression|SOX2 transcriptional program|Transcription factor	mapped	ok_for_propagation_to_go	GO:0003700	DNA-binding transcription factor activity		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This leaf is explicitly restricted to transcription-factor members of an autophagy-linked expression program. The safe shared GO assertion is DNA-binding transcription factor activity, not regulation of autophagy itself.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy gene expression|SREBF2 transcriptional program|Transcription factor	mapped	ok_for_propagation_to_go	GO:0003700	DNA-binding transcription factor activity		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This leaf is explicitly restricted to transcription-factor members of an autophagy-linked expression program. The safe shared GO assertion is DNA-binding transcription factor activity, not regulation of autophagy itself.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy gene expression|STAT3 transcriptional program|Transcription factor	mapped	ok_for_propagation_to_go	GO:0003700	DNA-binding transcription factor activity		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This leaf is explicitly restricted to transcription-factor members of an autophagy-linked expression program. The safe shared GO assertion is DNA-binding transcription factor activity, not regulation of autophagy itself.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy gene expression|STAT6 transcriptional program|Transcription factor	mapped	ok_for_propagation_to_go	GO:0003700	DNA-binding transcription factor activity		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This leaf is explicitly restricted to transcription-factor members of an autophagy-linked expression program. The safe shared GO assertion is DNA-binding transcription factor activity, not regulation of autophagy itself.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy gene expression|TCF7L2 transcriptional program|Transcription factor	mapped	ok_for_propagation_to_go	GO:0003700	DNA-binding transcription factor activity		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This leaf is explicitly restricted to transcription-factor members of an autophagy-linked expression program. The safe shared GO assertion is DNA-binding transcription factor activity, not regulation of autophagy itself.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy gene expression|TFE3 transcriptional program|Transcription factor	mapped	ok_for_propagation_to_go	GO:0003700	DNA-binding transcription factor activity		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This leaf is explicitly restricted to transcription-factor members of an autophagy-linked expression program. The safe shared GO assertion is DNA-binding transcription factor activity, not regulation of autophagy itself.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy gene expression|TFEB transcriptional program|Transcription factor	mapped	ok_for_propagation_to_go	GO:0003700	DNA-binding transcription factor activity		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This leaf is explicitly restricted to transcription-factor members of an autophagy-linked expression program. The safe shared GO assertion is DNA-binding transcription factor activity, not regulation of autophagy itself.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy gene expression|TP53 transcriptional program|Transcription factor	mapped	ok_for_propagation_to_go	GO:0003700	DNA-binding transcription factor activity		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This leaf is explicitly restricted to transcription-factor members of an autophagy-linked expression program. The safe shared GO assertion is DNA-binding transcription factor activity, not regulation of autophagy itself.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy gene expression|TP63 transcriptional program|Transcription factor	mapped	ok_for_propagation_to_go	GO:0003700	DNA-binding transcription factor activity		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This leaf is explicitly restricted to transcription-factor members of an autophagy-linked expression program. The safe shared GO assertion is DNA-binding transcription factor activity, not regulation of autophagy itself.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy gene expression|TP73 transcriptional program|Transcription factor	mapped	ok_for_propagation_to_go	GO:0003700	DNA-binding transcription factor activity		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This leaf is explicitly restricted to transcription-factor members of an autophagy-linked expression program. The safe shared GO assertion is DNA-binding transcription factor activity, not regulation of autophagy itself.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy gene expression|Transcriptional coactivator|Cellular mechanics sensing	mapped	ok_for_propagation_to_go	GO:0003713	transcription coactivator activity		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This leaf contains YAP/TAZ cellular-mechanics sensors whose shared gene-level role is transcription coactivator activity. The autophagy-program context should not be converted into regulation of autophagy for every member.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy substrate selection|Autophagosome formation for selective autophagy|Mitophagy	mapped	ok_for_propagation_to_go	GO:0000423	mitophagy		broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN type denotes the autophagosome-formation machinery used specifically for mitophagy. The source is a mechanistic substep within the broader mitophagy process, so propagation rather than strict equivalence is appropriate.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy substrate selection|Autophagy receptor regulation|Mitophagy	mapped	ok_for_propagation_to_go	GO:0000423	mitophagy		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	The PN receptor-regulation type for mitophagy captures factors that tune receptor activity within the mitophagy pathway. This supports propagation to mitophagy while preserving that the source is a regulatory sub-role.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy substrate selection|Autophagy receptor regulation|Xenophagy	mapped	ok_for_propagation_to_go	GO:0098792	xenophagy		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN type groups receptor-regulatory factors assigned to xenophagy. The source category sits inside the xenophagy mechanism rather than being equivalent to the full process.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy substrate selection|Marking substrates for selective autophagy|Mitophagy	mapped	ok_for_propagation_to_go	GO:0000423	mitophagy		broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	The PN marking category for mitophagy captures upstream cargo-marking steps that commit mitochondrial substrates to the mitophagy pathway. That supports propagation to mitophagy.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy substrate selection|Selective autophagy receptor|Aggrephagy	mapped	ok_for_propagation_to_go	GO:0035973	aggrephagy		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN path denotes receptors that recognize aggregation cargo for the aggrephagy pathway. The category is not identical to the GO process term, but propagation to aggrephagy is appropriate because membership in this receptor class implies direct participation in that process.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy substrate selection|Selective autophagy receptor|ERphagy	mapped	ok_for_propagation_to_go	GO:0061709	reticulophagy		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	The PN uses the community label ERphagy for selective autophagy of the endoplasmic reticulum, while GO uses the synonym reticulophagy. Receptor members of this PN category are suitable for propagation to the GO reticulophagy process.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy substrate selection|Selective autophagy receptor|Ferritinophagy	mapped	ok_for_propagation_to_go	GO:0160247	autophagy cargo adaptor activity		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	The PN ferritinophagy receptor category captures factors such as NCOA4 that bind ferritin cargo and recruit the autophagy machinery. GO does not currently provide a dedicated ferritinophagy process term in the local ontology cache, so autophagy cargo adaptor activity is the narrowest defensible target.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy substrate selection|Selective autophagy receptor|Glycophagy	mapped	ok_for_propagation_to_go	GO:0061723	glycophagy		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN path groups receptors dedicated to selective glycogen autophagy. The receptor role is narrower than the full pathway, but members of this class can reasonably propagate to the GO glycophagy process.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy substrate selection|Selective autophagy receptor|Individual substrates	mapped	ok_for_propagation_to_go	GO:0160247	autophagy cargo adaptor activity		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN category groups receptors such as TRIM-family factors that bind specific substrates and recruit autophagy components for their turnover. That aligns best with autophagy cargo adaptor activity rather than with a single selective-autophagy process term.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy substrate selection|Selective autophagy receptor|Lysophagy	mapped	ok_for_propagation_to_go	GO:0160247	autophagy cargo adaptor activity		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	The PN lysophagy receptor class denotes factors that recognize damaged lysosomal cargo and couple it to autophagic clearance. Since the current GO cache lacks a dedicated lysophagy process term, autophagy cargo adaptor activity is the most specific supported target.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy substrate selection|Selective autophagy receptor|Midbody autophagy	mapped	ok_for_propagation_to_go	GO:0160247	autophagy cargo adaptor activity		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	Midbody-autophagy receptors such as SQSTM1 link ubiquitinated midbody material to the autophagy machinery. GO does not currently expose a dedicated midbody-autophagy process term in the local ontology cache, so the receptor activity term is the best available mapping target.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy substrate selection|Selective autophagy receptor|Mitophagy	mapped	ok_for_propagation_to_go	GO:0000423	mitophagy		source_contains_domain_or_family_metadata;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN path denotes selective-autophagy receptors for mitochondrial cargo. The source category is a mechanistic sub-role within mitophagy, so propagation rather than exact equivalence is the correct scope.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy substrate selection|Selective autophagy receptor|Nucleophagy	mapped	ok_for_propagation_to_go	GO:0044804	nucleophagy		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	Receptors in this PN category participate specifically in selective autophagic turnover of nuclear material. That supports propagation to the GO nucleophagy process even though the PN source is receptor-centric.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy substrate selection|Selective autophagy receptor|Pexophagy	mapped	ok_for_propagation_to_go	GO:0000425	pexophagy		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN path groups receptors for selective autophagic turnover of peroxisomes. The role is part of, but not equivalent to, the full GO pexophagy process, so propagation scope is appropriate.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy substrate selection|Selective autophagy receptor|Ribophagy	mapped	ok_for_propagation_to_go	GO:0034517	ribophagy		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	The PN category covers receptors for autophagic turnover of ribosomes. These genes belong in the ribophagy process, but the PN label denotes a receptor role rather than the entire process class.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy substrate selection|Selective autophagy receptor|Synaptophagy	mapped	ok_for_propagation_to_go	GO:0160247	autophagy cargo adaptor activity		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	The PN synaptophagy receptor category includes factors that recruit synaptic cargo to autophagosomes. Because the validated GO cache has no dedicated synaptophagy process term, autophagy cargo adaptor activity is the narrowest current target that preserves the receptor semantics.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy substrate selection|Selective autophagy receptor|Xenophagy	mapped	ok_for_propagation_to_go	GO:0098792	xenophagy		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This PN category captures receptors for selective autophagy of pathogens or pathogen-derived material. The receptor class is narrower than the GO xenophagy process, so this is a propagation mapping.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy substrate selection|Substrate selectivity regulator for selective autophagy|Aggrephagy	mapped	ok_for_propagation_to_go	GO:0035973	aggrephagy		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	The PN substrate-selectivity-regulator type for aggrephagy captures factors that determine cargo choice within the aggrephagy pathway. The source label is a regulator sub-role, so propagation is appropriate.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy substrate selection|Substrate selectivity regulator for selective autophagy|Lysophagy	mapped	ok_for_propagation_to_go	GO:0160247	autophagy cargo adaptor activity		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN type denotes lysophagy selectivity regulators. Because the local GO cache does not expose a dedicated lysophagy term, autophagy cargo adaptor activity is the best supported propagation target.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy substrate selection|Substrate selectivity regulator for selective autophagy|Mitophagy	mapped	ok_for_propagation_to_go	GO:0000423	mitophagy		source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN type groups substrate-selectivity regulators assigned to mitophagy. Those factors participate in mitophagy, but the PN category is more specific than the full process term.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Autophagy substrate selection|Substrate selectivity regulator for selective autophagy|Pexophagy	mapped	ok_for_propagation_to_go	GO:0000425	pexophagy		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN type denotes selectivity regulators that direct substrates into the pexophagy pathway. Propagation to pexophagy is justified, but the source label is narrower than the process itself.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Chaperone-mediated autophagy|Effectors of chaperone-mediated autophagy|Receptor for chaperone-mediated autophagy	mapped	ok_for_propagation_to_go	GO:0061684	chaperone-mediated autophagy		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This leaf is restricted to the lysosomal CMA receptor role, so the CMA process term is a supported process-level target.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Chaperone-mediated autophagy|Extralysosomal modulator of chaperone-mediated autophagy|Chaperone-mediated autophagy enhancer	mapped	ok_for_propagation_to_go	GO:1904716	positive regulation of chaperone-mediated autophagy		source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN type explicitly records enhancer roles for CMA. The directional GO regulation term is more accurate than projecting direct participation in CMA from the class ancestor.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Chaperone-mediated autophagy|Extralysosomal modulator of chaperone-mediated autophagy|Chaperone-mediated autophagy inhibitor	mapped	ok_for_propagation_to_go	GO:1904715	negative regulation of chaperone-mediated autophagy		source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN type explicitly records inhibitory roles for CMA. The directional GO regulation term is more accurate than projecting direct participation in CMA from the class ancestor.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Chaperone-mediated autophagy|Lysosomal modulator of chaperone-mediated autophagy|Chaperone-mediated autophagy enhancer	mapped	ok_for_propagation_to_go	GO:1904716	positive regulation of chaperone-mediated autophagy		source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN type explicitly records enhancer roles for CMA. The directional GO regulation term is more accurate than projecting direct participation in CMA from the class ancestor.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Chaperone-mediated autophagy|Lysosomal modulator of chaperone-mediated autophagy|Chaperone-mediated autophagy inhibitor	mapped	ok_for_propagation_to_go	GO:1904715	negative regulation of chaperone-mediated autophagy		source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN type explicitly records inhibitory roles for CMA. The directional GO regulation term is more accurate than projecting direct participation in CMA from the class ancestor.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Lysosomal catabolism|Regulation of lysosomal environment|Lysosomal acidification	mapped	ok_for_propagation_to_go	GO:0007042	lysosomal lumen acidification		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN group directly names the lysosomal acidification mechanism. Propagation to the GO lysosomal lumen acidification term is an exact mechanistic match.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Microautophagy|General microautophagy machinery|ESCRT-III complex component	mapped	ok_for_propagation_to_go	GO:0000815	ESCRT III complex		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	This leaf is a component bucket for ESCRT-III machinery used in microautophagy contexts. The shared GO assertion is ESCRT III complex membership.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Pre-initiation autophagy signaling|AMPK signaling pathway, direct|AMPK complex component	mapped	ok_for_propagation_to_go	GO:0031588	nucleotide-activated protein kinase complex		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This leaf is restricted to AMPK alpha, beta, and gamma subunits. The local GO cache uses nucleotide-activated protein kinase complex for this component-level assertion.
autophagy_lysosome_pathway.yaml	type	Autophagy-Lysosome Pathway|Pre-initiation autophagy signaling|mTORC1 pathway, direct|mTORC1 complex component	mapped	ok_for_propagation_to_go	GO:0031931	TORC1 complex		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN leaf is a component bucket for mTORC1/TORC1 machinery. The matching GO cellular-component target is TORC1 complex.
autophagy_lysosome_pathway.yaml	subtype	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|ATG8 homolog processing, direct|Preparation of ATG8 homologs for lipidation|ATG8 homolog	mapped	ok_for_propagation_to_go	GO:0061739	protein lipidation involved in autophagosome assembly		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN leaf denotes the ATG8-family proteins that are the direct substrates of the lipidation step during autophagophore growth. The best current GO target is the corresponding process term for protein lipidation in autophagosome assembly.
autophagy_lysosome_pathway.yaml	subtype	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|ATG8 homolog processing, direct|Preparation of ATG8 homologs for lipidation|Component of E3-like ATG5-ATG12-ATG16 complex that transfers ATG8 to PE	mapped	ok_for_propagation_to_go	GO:0034274	Atg12-Atg5-Atg16 complex		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN subtype explicitly denotes a component of the E3-like ATG5-ATG12-ATG16 complex used in ATG8 lipidation. The matching GO cellular-component term for the Atg12-Atg5-Atg16 complex is the correct propagation target.
autophagy_lysosome_pathway.yaml	subtype	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|ATG8 homolog processing, direct|Preparation of ATG8 homologs for lipidation|E2-like enzyme conjugated to ATG8 before transfer to PE	mapped	exact	GO:0141046	Atg8-family conjugating enzyme activity		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN leaf is an enzyme-role class for the E2-like factor that conjugates ATG8-family proteins before transfer to phosphatidylethanol- amine. The matching GO molecular function term is an exact fit.
autophagy_lysosome_pathway.yaml	subtype	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|ATG8 homolog processing, direct|Preparation of ATG8 homologs for lipidation|Protease that removes C-terminal Arg from ATG8	mapped	ok_for_propagation_to_go	GO:0008234	cysteine-type peptidase activity		source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This leaf is restricted to ATG4-family proteases that process ATG8-family proteins before lipidation. GO lacks an ATG4-specific activity in the local cache, so cysteine-type peptidase activity is the safest shared molecular-function target.
autophagy_lysosome_pathway.yaml	subtype	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|ATG8 homolog processing, upstream|Preparation of ATG8 homologs for lipidation|Localization of ATG5-ATG12-ATG16 complex	context_only	too_broad_to_propagate	GO:0034497	protein localization to phagophore assembly site		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;broad_or_context_loss_target;too_broad_to_propagate	context_only_not_projected	This PN subtype captures localization control for the ATG5-ATG12-ATG16 complex during ATG8 lipidation. The closest GO concept is localization to the phagophore assembly site rather than the complex cellular-component term itself.
autophagy_lysosome_pathway.yaml	subtype	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|ATG8 homolog processing, upstream|Preparation of ATG8 homologs for lipidation|Modulation of ATG4 activity	mapped	ok_for_propagation_to_go	GO:2000785	regulation of autophagosome assembly		source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN leaf denotes factors that alter ATG4 function upstream of ATG8 processing. The cleanest GO-level consequence captured in the current ontology is regulation of autophagosome assembly.
autophagy_lysosome_pathway.yaml	subtype	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|ATG8 homolog processing, upstream|Preparation of ATG8 homologs for lipidation|Processing of ATG5-ATG12-ATG16 complex components	mapped	ok_for_propagation_to_go	GO:0032446	protein modification by small protein conjugation		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN leaf groups the upstream processing/conjugation machinery that modifies components feeding into the ATG5-ATG12-ATG16 module. The strongest shared GO process target is protein modification by small protein conjugation.
autophagy_lysosome_pathway.yaml	subtype	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Class 3 PI3K complex 1, direct|Modulator of class 3 PI3K complex 1 activity|Modulator of ATG14L	context_only	too_broad_to_propagate	GO:0035032	phosphatidylinositol 3-kinase complex, class III		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;too_broad_to_propagate	context_only_not_projected	Reviewed as a class-III PI3K complex context or regulator bucket. This node is useful for curator interpretation, but it should not project cellular-component membership; only explicit complex-component leaves propagate to GO complex terms.
autophagy_lysosome_pathway.yaml	subtype	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Class 3 PI3K complex 1, direct|Modulator of class 3 PI3K complex 1 activity|Modulator of BECN1 availability	context_only	too_broad_to_propagate	GO:0035032	phosphatidylinositol 3-kinase complex, class III		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;too_broad_to_propagate	context_only_not_projected	Reviewed as a class-III PI3K complex context or regulator bucket. This node is useful for curator interpretation, but it should not project cellular-component membership; only explicit complex-component leaves propagate to GO complex terms.
autophagy_lysosome_pathway.yaml	subtype	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Class 3 PI3K complex 1, direct|Modulator of class 3 PI3K complex 1 activity|Modulator of BECN1 localization	context_only	too_broad_to_propagate	GO:0035032	phosphatidylinositol 3-kinase complex, class III		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;too_broad_to_propagate	context_only_not_projected	Reviewed as a class-III PI3K complex context or regulator bucket. This node is useful for curator interpretation, but it should not project cellular-component membership; only explicit complex-component leaves propagate to GO complex terms.
autophagy_lysosome_pathway.yaml	subtype	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Class 3 PI3K complex 1, direct|Modulator of class 3 PI3K complex 1 activity|Modulator of BECN1 phosphorylation	context_only	too_broad_to_propagate	GO:0035032	phosphatidylinositol 3-kinase complex, class III		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;too_broad_to_propagate	context_only_not_projected	Reviewed as a class-III PI3K complex context or regulator bucket. This node is useful for curator interpretation, but it should not project cellular-component membership; only explicit complex-component leaves propagate to GO complex terms.
autophagy_lysosome_pathway.yaml	subtype	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Class 3 PI3K complex 1, direct|Modulator of class 3 PI3K complex 1 activity|Modulator of BECN1 ubiquitination	context_only	too_broad_to_propagate	GO:0035032	phosphatidylinositol 3-kinase complex, class III		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;too_broad_to_propagate	context_only_not_projected	Reviewed as a class-III PI3K complex context or regulator bucket. This node is useful for curator interpretation, but it should not project cellular-component membership; only explicit complex-component leaves propagate to GO complex terms.
autophagy_lysosome_pathway.yaml	subtype	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Class 3 PI3K complex 1, direct|Modulator of class 3 PI3K complex 1 activity|Modulator of PIK3C3/VPS34 NEDDylation	context_only	too_broad_to_propagate	GO:0035032	phosphatidylinositol 3-kinase complex, class III		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;too_broad_to_propagate	context_only_not_projected	Reviewed as a class-III PI3K complex context or regulator bucket. This node is useful for curator interpretation, but it should not project cellular-component membership; only explicit complex-component leaves propagate to GO complex terms.
autophagy_lysosome_pathway.yaml	subtype	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Class 3 PI3K complex 1, direct|Modulator of class 3 PI3K complex 1 activity|Modulator of PIK3C3/VPS34 activity	context_only	too_broad_to_propagate	GO:0035032	phosphatidylinositol 3-kinase complex, class III		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;too_broad_to_propagate	context_only_not_projected	Reviewed as a class-III PI3K complex context or regulator bucket. This node is useful for curator interpretation, but it should not project cellular-component membership; only explicit complex-component leaves propagate to GO complex terms.
autophagy_lysosome_pathway.yaml	subtype	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Class 3 PI3K complex 1, direct|Modulator of class 3 PI3K complex 1 activity|Modulator of PIK3C3/VPS34 ubiquitination	context_only	too_broad_to_propagate	GO:0035032	phosphatidylinositol 3-kinase complex, class III		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;too_broad_to_propagate	context_only_not_projected	Reviewed as a class-III PI3K complex context or regulator bucket. This node is useful for curator interpretation, but it should not project cellular-component membership; only explicit complex-component leaves propagate to GO complex terms.
autophagy_lysosome_pathway.yaml	subtype	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Class 3 PI3K complex 1, direct|Modulator of class 3 PI3K complex 1 assembly|Exocyst complex assembly modulator	context_only	too_broad_to_propagate	GO:0035032	phosphatidylinositol 3-kinase complex, class III		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;too_broad_to_propagate	context_only_not_projected	Reviewed as a class-III PI3K complex context or regulator bucket. This node is useful for curator interpretation, but it should not project cellular-component membership; only explicit complex-component leaves propagate to GO complex terms.
